GE_ElectionYear,VoteShare_UKIP,Party
2010,0.0278135738831615,UKIP
2010,0.0384766135354063,UKIP
2010,0.0290922869653082,UKIP
2010,0.027679899772923,UKIP
2010,0.0200736907805988,UKIP
2010,0.0172420465980339,UKIP
2010,0.0444586484854941,UKIP
2010,0.0354720564297341,UKIP
2010,0.0278347631480791,UKIP
2010,0.0367811501597444,UKIP
2010,0.0450612276432186,UKIP
2010,0.0547362827155573,UKIP
2010,0.0183895297249335,UKIP
2010,0.0442119063804992,UKIP
2010,0.0380290722530996,UKIP
2010,0.0447993094518774,UKIP
2010,0.0,UKIP
2010,0.0438507600184247,UKIP
2010,0.0340400047909929,UKIP
2010,0.0433189499312972,UKIP
2010,0.0346730177632232,UKIP
2010,0.0846329205740635,UKIP
2010,0.0820647189833617,UKIP
2010,0.0146637906002406,UKIP
2010,0.0162076271186441,UKIP
2010,0.0143672133898234,UKIP
2010,0.0,UKIP
2010,0.0467147849000401,UKIP
2010,0.0818579070293076,UKIP
2010,0.0,UKIP
2010,0.0287818851452735,UKIP
2010,0.0689970717423133,UKIP
2010,0.0616567142591483,UKIP
2010,0.0417918601475007,UKIP
2010,0.0250364515386386,UKIP
2010,0.0360298229263747,UKIP
2010,0.0425199277755758,UKIP
2010,0.0256581717314313,UKIP
2010,0.0366016322655031,UKIP
2010,0.0285540160246644,UKIP
2010,0.0240920789247927,UKIP
2010,0.0211009380694216,UKIP
2010,0.0113861832611833,UKIP
2010,0.0397561394470204,UKIP
2010,0.0463834046037667,UKIP
2010,0.0179463498593678,UKIP
2010,0.0268151426688012,UKIP
2010,0.0326898043745302,UKIP
2010,0.0369399199954064,UKIP
2010,0.0411261385592051,UKIP
2010,0.0368641890734715,UKIP
2010,0.0204384374484918,UKIP
2010,0.0311794786857415,UKIP
2010,0.0173251054986534,UKIP
2010,0.0461931818181818,UKIP
2010,0.0517195414556118,UKIP
2010,0.0445181963836118,UKIP
2010,0.0419280826785243,UKIP
2010,0.0359603035610041,UKIP
2010,0.028831324986277,UKIP
2010,0.030275990869475,UKIP
2010,0.0323814816398068,UKIP
2010,0.0356157907178315,UKIP
2010,0.0318711519205778,UKIP
2010,0.030379363245516,UKIP
2010,0.0478827981311968,UKIP
2010,0.0619955088911816,UKIP
2010,0.047982906379915,UKIP
2010,0.0,UKIP
2010,0.0183742149117282,UKIP
2010,0.0,UKIP
2010,0.0151896962060759,UKIP
2010,0.0642124650401328,UKIP
2010,0.0150154976466537,UKIP
2010,0.0,UKIP
2010,0.0297063234796071,UKIP
2010,0.0116117339627413,UKIP
2010,0.0077240543712846,UKIP
2010,0.0266084266084266,UKIP
2010,0.0362596289712384,UKIP
2010,0.0198742801219558,UKIP
2010,0.0186643336249635,UKIP
2010,0.0206869633099141,UKIP
2010,0.0701323152554783,UKIP
2010,0.0515714285714286,UKIP
2010,0.0280443248885855,UKIP
2010,0.0594720178575496,UKIP
2010,0.0,UKIP
2010,0.0511660036683261,UKIP
2010,0.0253481837844394,UKIP
2010,0.0,UKIP
2010,0.0206581273989736,UKIP
2010,0.0339499252615845,UKIP
2010,0.0338562658895021,UKIP
2010,0.0309875941275259,UKIP
2010,0.0362174740850434,UKIP
2010,0.0,UKIP
2010,0.0263414634146341,UKIP
2010,0.0335737131732125,UKIP
2010,0.0303983036905698,UKIP
2010,0.0107412761441197,UKIP
2010,0.0533433227196104,UKIP
2010,0.0,UKIP
2010,0.0508407800719901,UKIP
2010,0.0268798821703795,UKIP
2010,0.0242076316264879,UKIP
2010,0.0,UKIP
2010,0.0600375925994177,UKIP
2010,0.0347065991751031,UKIP
2010,0.0185248202815943,UKIP
2010,0.022113262096853,UKIP
2010,0.029079056688183,UKIP
2010,0.0346550153706023,UKIP
2010,0.0160703864972842,UKIP
2010,0.0160945930432786,UKIP
2010,0.0,UKIP
2010,0.0308227795018032,UKIP
2010,0.0250665895810535,UKIP
2010,0.0214509246088193,UKIP
2010,0.0,UKIP
2010,0.0253891544536079,UKIP
2010,0.0803007254856073,UKIP
2010,0.0407918055931032,UKIP
2010,0.0535787970163466,UKIP
2010,0.0318957959337035,UKIP
2010,0.0256393031483721,UKIP
2010,0.0238870284068289,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0177132639108026,UKIP
2010,0.0137984959639399,UKIP
2010,0.0294178364987614,UKIP
2010,0.0151057401812689,UKIP
2010,0.0152788388082506,UKIP
2010,0.0246517211535777,UKIP
2010,0.0346251015068122,UKIP
2010,0.0344992812649736,UKIP
2010,0.0184807881301086,UKIP
2010,0.0248067868881585,UKIP
2010,0.0,UKIP
2010,0.026893099927787,UKIP
2010,0.0566297538932956,UKIP
2010,0.0219592747315238,UKIP
2010,0.0173706863225175,UKIP
2010,0.0261540701907674,UKIP
2010,0.0234741784037559,UKIP
2010,0.0305443773753633,UKIP
2010,0.0175063401339945,UKIP
2010,0.0432328593496257,UKIP
2010,0.0436468850036937,UKIP
2010,0.0363568738667535,UKIP
2010,0.0230955088118249,UKIP
2010,0.0283265746419225,UKIP
2010,0.023138495904691,UKIP
2010,0.0334573250490517,UKIP
2010,0.0,UKIP
2010,0.0510700490656645,UKIP
2010,0.0152027450096426,UKIP
2010,0.0,UKIP
2010,0.0155004330350203,UKIP
2010,0.06167992561215,UKIP
2010,0.0290799797025645,UKIP
2010,0.0264176987078716,UKIP
2010,0.0514782228537079,UKIP
2010,0.026445862025263,UKIP
2010,0.0450756604257502,UKIP
2010,0.0551561114941397,UKIP
2010,0.0254766806910751,UKIP
2010,0.0598653079656791,UKIP
2010,0.0369451502017636,UKIP
2010,0.040701951789501,UKIP
2010,0.0328830166270784,UKIP
2010,0.0374821535069488,UKIP
2010,0.0195675502888326,UKIP
2010,0.0506590089095059,UKIP
2010,0.0424302421954139,UKIP
2010,0.0308252824627477,UKIP
2010,0.0503237668878408,UKIP
2010,0.0585007987892037,UKIP
2010,0.0381432029358944,UKIP
2010,0.0251753742170032,UKIP
2010,0.0220745381620166,UKIP
2010,0.0,UKIP
2010,0.0292404314385837,UKIP
2010,0.0808270241485495,UKIP
2010,0.0639562578961539,UKIP
2010,0.0,UKIP
2010,0.049099137562975,UKIP
2010,0.0724849476822353,UKIP
2010,0.0519384569919285,UKIP
2010,0.0328068933531867,UKIP
2010,0.0412946428571429,UKIP
2010,0.0536070989551321,UKIP
2010,0.0560445635072501,UKIP
2010,0.0418028296718865,UKIP
2010,0.0411502231036192,UKIP
2010,0.0342558053239068,UKIP
2010,0.0567818701648167,UKIP
2010,0.0539658887255593,UKIP
2010,0.0468873508261196,UKIP
2010,0.038953418132238,UKIP
2010,0.0366239188786162,UKIP
2010,0.0650393373785848,UKIP
2010,0.0281435190173473,UKIP
2010,0.0282450015867978,UKIP
2010,0.0828028756241099,UKIP
2010,0.0287344516718019,UKIP
2010,0.0516212564737672,UKIP
2010,0.0218278410840776,UKIP
2010,0.0385146443514644,UKIP
2010,0.0391794492700055,UKIP
2010,0.0307417248143826,UKIP
2010,0.0486684796551901,UKIP
2010,0.0441124656472412,UKIP
2010,0.0240794094761414,UKIP
2010,0.0343682048804059,UKIP
2010,0.0390258130377716,UKIP
2010,0.0237073720856113,UKIP
2010,0.0,UKIP
2010,0.033676250769366,UKIP
2010,0.0386343216531896,UKIP
2010,0.0323234677231415,UKIP
2010,0.0278056061008771,UKIP
2010,0.0232715726704226,UKIP
2010,0.0268767705382436,UKIP
2010,0.0327672327672328,UKIP
2010,0.0416200877117551,UKIP
2010,0.0279237917803358,UKIP
2010,0.0669307988514702,UKIP
2010,0.0767711795019987,UKIP
2010,0.065020276119743,UKIP
2010,0.0528501559996627,UKIP
2010,0.0120985010706638,UKIP
2010,0.0410716714266286,UKIP
2010,0.0212291585886002,UKIP
2010,0.0449776957391171,UKIP
2010,0.0248762300592873,UKIP
2010,0.0106656859139389,UKIP
2010,0.0422406052385228,UKIP
2010,0.0217265179553866,UKIP
2010,0.0317273301073007,UKIP
2010,0.0446822200509973,UKIP
2010,0.0340088145758553,UKIP
2010,0.0417983912921686,UKIP
2010,0.0668617438369002,UKIP
2010,0.0,UKIP
2010,0.0112877100627657,UKIP
2010,0.0435445574748949,UKIP
2010,0.0,UKIP
2010,0.0577694506497562,UKIP
2010,0.0441040425119942,UKIP
2010,0.02633891170641,UKIP
2010,0.034310813104736,UKIP
2010,0.0558834851790068,UKIP
2010,0.0591905295152776,UKIP
2010,0.0085531305300412,UKIP
2010,0.0269096703515586,UKIP
2010,0.06533748701973,UKIP
2010,0.0405871067483748,UKIP
2010,0.0457442955450924,UKIP
2010,0.0409792344902426,UKIP
2010,0.0260997279271904,UKIP
2010,0.0287122790371486,UKIP
2010,0.0301124142689014,UKIP
2010,0.045525733110115,UKIP
2010,0.036770921386306,UKIP
2010,0.0424034830695582,UKIP
2010,0.0316076399628828,UKIP
2010,0.0360670336787565,UKIP
2010,0.015722967107167,UKIP
2010,0.0456192040185471,UKIP
2010,0.0410135169861746,UKIP
2010,0.0233695120758776,UKIP
2010,0.0374348560103741,UKIP
2010,0.0304367365281693,UKIP
2010,0.0,UKIP
2010,0.0306720708832124,UKIP
2010,0.0537280250319074,UKIP
2010,0.0348841458957679,UKIP
2010,0.0363346211993953,UKIP
2010,0.0317749570608688,UKIP
2010,0.021767128008852,UKIP
2010,0.0318748762621263,UKIP
2010,0.0589918408405052,UKIP
2010,0.031715659712815,UKIP
2010,0.0239195541363375,UKIP
2010,0.0404293381037567,UKIP
2010,0.0371167667789313,UKIP
2010,0.0621359614648205,UKIP
2010,0.0646768151749422,UKIP
2010,0.0364256005276948,UKIP
2010,0.0423508446529558,UKIP
2010,0.0401736516947738,UKIP
2010,0.0368261494811302,UKIP
2010,0.0,UKIP
2010,0.0545796986518636,UKIP
2010,0.0707367356464914,UKIP
2010,0.0430611855090303,UKIP
2010,0.0550584547057671,UKIP
2010,0.0421869460747627,UKIP
2010,0.0618531889290012,UKIP
2010,0.0255506607929515,UKIP
2010,0.0622787385554425,UKIP
2010,0.025952252047713,UKIP
2010,0.054755395976988,UKIP
2010,0.0434116905340899,UKIP
2010,0.0390612623622332,UKIP
2010,0.0393065174517268,UKIP
2010,0.051443197659803,UKIP
2010,0.0847497040419415,UKIP
2010,0.0383836472035582,UKIP
2010,0.0371946314407892,UKIP
2010,0.0471316994344196,UKIP
2010,0.0266053254052646,UKIP
2010,0.0557479148973237,UKIP
2010,0.0343756842293835,UKIP
2010,0.0817071779071094,UKIP
2010,0.0328285916974486,UKIP
2010,0.0448814136301539,UKIP
2010,0.0220302596606011,UKIP
2010,0.0393943997164413,UKIP
2010,0.0292538381990295,UKIP
2010,0.043178318447798,UKIP
2010,0.0618220718479451,UKIP
2010,0.0342015457191609,UKIP
2010,0.0525312837451566,UKIP
2010,0.0445230130837956,UKIP
2010,0.0365240789838154,UKIP
2010,0.0,UKIP
2010,0.0335782676464039,UKIP
2010,0.0224414813792628,UKIP
2010,0.0574936695024867,UKIP
2010,0.0257636059628382,UKIP
2010,0.0631497598763501,UKIP
2010,0.0195843984497402,UKIP
2010,0.0313704560279903,UKIP
2010,0.048566501401164,UKIP
2010,0.0,UKIP
2010,0.0363542562338779,UKIP
2010,0.0587751149842653,UKIP
2010,0.0413261429550972,UKIP
2010,0.0418004085205719,UKIP
2010,0.0445962408632092,UKIP
2010,0.0655969797074092,UKIP
2010,0.0354373159706382,UKIP
2010,0.0739835446629275,UKIP
2010,0.0596968703319124,UKIP
2010,0.037241298670928,UKIP
2010,0.0123186259994078,UKIP
2010,0.0534037797195692,UKIP
2010,0.0546718062869863,UKIP
2010,0.0604059110005643,UKIP
2010,0.0114532897485683,UKIP
2010,0.039185531496063,UKIP
2010,0.040818759936407,UKIP
2010,0.0145342509335075,UKIP
2010,0.0170881749829118,UKIP
2010,0.0273759872215813,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0289287943534835,UKIP
2010,0.0480006632215989,UKIP
2010,0.0843647571058167,UKIP
2010,0.020076108698834,UKIP
2010,0.0254487497713793,UKIP
2010,0.0429704833070056,UKIP
2010,0.0683825450744709,UKIP
2010,0.0,UKIP
2010,0.0295950723475599,UKIP
2010,0.0188856257138195,UKIP
2010,0.033936893984036,UKIP
2010,0.0217178669758006,UKIP
2010,0.052482352711132,UKIP
2010,0.0603794866197311,UKIP
2010,0.0231416230961582,UKIP
2010,0.031667989392385,UKIP
2010,0.0306279536016039,UKIP
2010,0.0335497835497836,UKIP
2010,0.0811760794186102,UKIP
2010,0.0259288537549407,UKIP
2010,0.0432943518288131,UKIP
2010,0.03829987617071,UKIP
2010,0.0163148814721731,UKIP
2010,0.0366183236028304,UKIP
2010,0.0641518850464763,UKIP
2010,0.0391732756548906,UKIP
2010,0.0079549472195565,UKIP
2010,0.0155573251500379,UKIP
2010,0.0266712193641399,UKIP
2010,0.0570004531037608,UKIP
2010,0.0192847346766537,UKIP
2010,0.0203556429273523,UKIP
2010,0.0325078648060015,UKIP
2010,0.031925023805944,UKIP
2010,0.0228334857258966,UKIP
2010,0.0653357531760436,UKIP
2010,0.0346379546123353,UKIP
2010,0.037832000909332,UKIP
2010,0.0305164319248826,UKIP
2010,0.0326130566859632,UKIP
2010,0.077073789149163,UKIP
2010,0.0370268924302789,UKIP
2010,0.0277698370563973,UKIP
2010,0.0223133548995135,UKIP
2010,0.0488477494544495,UKIP
2010,0.0595240518697962,UKIP
2010,0.0440904654108949,UKIP
2010,0.0480626802837764,UKIP
2010,0.0294308336116623,UKIP
2010,0.0344776815292876,UKIP
2010,0.0412351294611617,UKIP
2010,0.0236645655400899,UKIP
2010,0.0206378986866792,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.015200210748156,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0121393887460726,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0133210664519962,UKIP
2010,0.0138804148871263,UKIP
2010,0.0106241372510353,UKIP
2010,0.0,UKIP
2010,0.0129323554048256,UKIP
2010,0.0113664803537165,UKIP
2010,0.0,UKIP
2010,0.011147047456317,UKIP
2010,0.0072683222289521,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0252673454516809,UKIP
2010,0.0080444735120994,UKIP
2010,0.0064979480164158,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0104935680600479,UKIP
2010,0.0,UKIP
2010,0.0115429729153338,UKIP
2010,0.0121904600093446,UKIP
2010,0.0,UKIP
2010,0.0165931618706607,UKIP
2010,0.0132319456974696,UKIP
2010,0.0,UKIP
2010,0.0092470828897655,UKIP
2010,0.0092757759543346,UKIP
2010,0.0264608330894547,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.025758785942492,UKIP
2010,0.0136519447581684,UKIP
2010,0.0631655122505944,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0,UKIP
2010,0.0189161260692347,UKIP
2010,0.0143675102701092,UKIP
2010,0.0084327832454473,UKIP
2010,0.0087841575395508,UKIP
2010,0.0161595608763545,UKIP
2010,0.0348681918476367,UKIP
2010,0.0177103612372918,UKIP
2010,0.0252736517796759,UKIP
2010,0.023471615720524,UKIP
2010,0.0279490670297109,UKIP
2010,0.0156463727772312,UKIP
2010,0.0201163150057596,UKIP
2010,0.0256763373729955,UKIP
2010,0.0157955940306221,UKIP
2010,0.021161240352964,UKIP
2010,0.0237245433550283,UKIP
2010,0.0115216271884655,UKIP
2010,0.0229011689691817,UKIP
2010,0.0242051634815882,UKIP
2010,0.0196528100325128,UKIP
2010,0.0288016112789527,UKIP
2010,0.0262673517907815,UKIP
2010,0.0210905693118868,UKIP
2010,0.0226706200309622,UKIP
2010,0.0144931614791467,UKIP
2010,0.0268456375838926,UKIP
2010,0.0236152360081889,UKIP
2010,0.0333599503149676,UKIP
2010,0.0255371425584192,UKIP
2010,0.0228776324428059,UKIP
2010,0.0282914064235811,UKIP
2010,0.0338060035252953,UKIP
2010,0.0225511648860857,UKIP
2010,0.0223317709175152,UKIP
2010,0.0335051546391753,UKIP
2010,0.027185434592842,UKIP
2010,0.0150640530946134,UKIP
2010,0.0208882050747125,UKIP
2010,0.0225108225108225,UKIP
2010,0.0335142210466036,UKIP
2010,0.0235190737103277,UKIP
2010,0.0268135163187637,UKIP
2010,0.0314175930301847,UKIP
2010,0.0272718394452854,UKIP
2010,0.0258063062047826,UKIP
2015,0.178671169708385,UKIP
2015,0.196242752614123,UKIP
2015,0.0801116455846547,UKIP
2015,0.158868692171402,UKIP
2015,0.14437735715424,UKIP
2015,0.214094370267249,UKIP
2015,0.188210276790072,UKIP
2015,0.217585692995529,UKIP
2015,0.197134556740468,UKIP
2015,0.138773962212109,UKIP
2015,0.221974396505657,UKIP
2015,0.217204595185996,UKIP
2015,0.234831373159903,UKIP
2015,0.117157712305026,UKIP
2015,0.19842892999907,UKIP
2015,0.156191122164443,UKIP
2015,0.15956907220678,UKIP
2015,0.0619500922254966,UKIP
2015,0.179876780443353,UKIP
2015,0.0310791479688817,UKIP
2015,0.137501645881534,UKIP
2015,0.125156240395058,UKIP
2015,0.0962114308032808,UKIP
2015,0.0632778469197262,UKIP
2015,0.111644360883655,UKIP
2015,0.0608230670395284,UKIP
2015,0.166941929115174,UKIP
2015,0.184179072041726,UKIP
2015,0.210186562893442,UKIP
2015,0.0980482321684038,UKIP
2015,0.100598164337781,UKIP
2015,0.174143697382078,UKIP
2015,0.045296093185393,UKIP
2015,0.113331221520992,UKIP
2015,0.050256153246464,UKIP
2015,0.167353571512682,UKIP
2015,0.121958313136209,UKIP
2015,0.127058771581225,UKIP
2015,0.161284051420379,UKIP
2015,0.178095407347229,UKIP
2015,0.14273051660265,UKIP
2015,0.164582884242294,UKIP
2015,0.14781814027873,UKIP
2015,0.173048464668886,UKIP
2015,0.174982196902261,UKIP
2015,0.223187124619745,UKIP
2015,0.217357161049325,UKIP
2015,0.209736806218464,UKIP
2015,0.188063297884664,UKIP
2015,0.236285987777041,UKIP
2015,0.15286466908133,UKIP
2015,0.10885453579022,UKIP
2015,0.337917349269711,UKIP
2015,0.174274943077899,UKIP
2015,0.165101389787405,UKIP
2015,0.18540684173988,UKIP
2015,0.157084730437403,UKIP
2015,0.099091919045549,UKIP
2015,0.240877659574468,UKIP
2015,0.0779349714569372,UKIP
2015,0.188155042459678,UKIP
2015,0.0393349209049158,UKIP
2015,0.0387479659232315,UKIP
2015,0.0558451747885973,UKIP
2015,0.168102202439447,UKIP
2015,0.191691002259078,UKIP
2015,0.154703027501733,UKIP
2015,0.0981326976559396,UKIP
2015,0.0498207623088741,UKIP
2015,0.154761647155562,UKIP
2015,0.0943731300067561,UKIP
2015,0.164844026592188,UKIP
2015,0.0302095985549223,UKIP
2015,0.167285124978809,UKIP
2015,0.142626968637952,UKIP
2015,0.156244616709733,UKIP
2015,0.197158004519381,UKIP
2015,0.106175149700599,UKIP
2015,0.217443939506817,UKIP
2015,0.172696623559603,UKIP
2015,0.176787683260506,UKIP
2015,0.123701083351758,UKIP
2015,0.133410992269406,UKIP
2015,0.147267487908866,UKIP
2015,0.11112978838647,UKIP
2015,0.0467989371812029,UKIP
2015,0.147728263713264,UKIP
2015,0.0515316568161625,UKIP
2015,0.174610925921994,UKIP
2015,0.136332179930796,UKIP
2015,0.123911052668655,UKIP
2015,0.148047802070863,UKIP
2015,0.311947194719472,UKIP
2015,0.131703643843667,UKIP
2015,0.137902346133225,UKIP
2015,0.159392281050879,UKIP
2015,0.199219928957816,UKIP
2015,0.0833035125718053,UKIP
2015,0.142185554750358,UKIP
2015,0.0506886093571322,UKIP
2015,0.070866288266493,UKIP
2015,0.136886023136734,UKIP
2015,0.165097548664604,UKIP
2015,0.149460088555978,UKIP
2015,0.128846680668432,UKIP
2015,0.106195968018481,UKIP
2015,0.0783015486767397,UKIP
2015,0.135268409653465,UKIP
2015,0.214517070030378,UKIP
2015,0.052342130717148,UKIP
2015,0.0810773831629562,UKIP
2015,0.114563489456743,UKIP
2015,0.444318773044993,UKIP
2015,0.185322362438732,UKIP
2015,0.120799292079106,UKIP
2015,0.100950704225352,UKIP
2015,0.135789391086001,UKIP
2015,0.155131084252227,UKIP
2015,0.137216505856802,UKIP
2015,0.148658568350264,UKIP
2015,0.156942050125978,UKIP
2015,0.130643721824298,UKIP
2015,0.143748712667353,UKIP
2015,0.145342312008979,UKIP
2015,0.0908558584084169,UKIP
2015,0.0541646425768843,UKIP
2015,0.105142777931799,UKIP
2015,0.29849012775842,UKIP
2015,0.131061471524756,UKIP
2015,0.199053760158724,UKIP
2015,0.157964888228798,UKIP
2015,0.186784209301724,UKIP
2015,0.145982791373338,UKIP
2015,0.155340519353258,UKIP
2015,0.116298220054475,UKIP
2015,0.153940333836673,UKIP
2015,0.123979116166325,UKIP
2015,0.234500776726451,UKIP
2015,0.241142998515586,UKIP
2015,0.226019594440647,UKIP
2015,0.202632207709462,UKIP
2015,0.239866287639503,UKIP
2015,0.189374509290762,UKIP
2015,0.0312682527938943,UKIP
2015,0.0378433607104963,UKIP
2015,0.080849309420738,UKIP
2015,0.0408346991066688,UKIP
2015,0.187471118299445,UKIP
2015,0.125555129118921,UKIP
2015,0.0501434308663224,UKIP
2015,0.119789347325214,UKIP
2015,0.170276099317327,UKIP
2015,0.165677983085494,UKIP
2015,0.179132243803885,UKIP
2015,0.11603379514998,UKIP
2015,0.158237996576885,UKIP
2015,0.122022301064369,UKIP
2015,0.0814262905800958,UKIP
2015,0.119716652042716,UKIP
2015,0.111251449037147,UKIP
2015,0.150172625530041,UKIP
2015,0.0895810304094328,UKIP
2015,0.0460359731074828,UKIP
2015,0.183371159925428,UKIP
2015,0.124547188632028,UKIP
2015,0.161251603824345,UKIP
2015,0.172888753314405,UKIP
2015,0.0974269868014603,UKIP
2015,0.0939501647598948,UKIP
2015,0.154058500914077,UKIP
2015,0.179966377748182,UKIP
2015,0.125675538913065,UKIP
2015,0.147878861937639,UKIP
2015,0.0341220276207175,UKIP
2015,0.227704053808398,UKIP
2015,0.177544426494346,UKIP
2015,0.127855453773217,UKIP
2015,0.156858366659223,UKIP
2015,0.0915011330461589,UKIP
2015,0.178265566945111,UKIP
2015,0.144381015875661,UKIP
2015,0.195399124856621,UKIP
2015,0.142596291012839,UKIP
2015,0.194398405538655,UKIP
2015,0.175053483396893,UKIP
2015,0.185604020822115,UKIP
2015,0.249533070469301,UKIP
2015,0.230947401560638,UKIP
2015,0.0832263036218854,UKIP
2015,0.0884303337902419,UKIP
2015,0.0217491530859743,UKIP
2015,0.0382093316519546,UKIP
2015,0.166141768223105,UKIP
2015,0.128471190546934,UKIP
2015,0.139077465799783,UKIP
2015,0.140661439708593,UKIP
2015,0.0438907422852377,UKIP
2015,0.0283892965680824,UKIP
2015,0.143679365744888,UKIP
2015,0.162888974260469,UKIP
2015,0.106433603117506,UKIP
2015,0.0476122448979592,UKIP
2015,0.0439242108877111,UKIP
2015,0.279868321093948,UKIP
2015,0.174760488932937,UKIP
2015,0.133249553282149,UKIP
2015,0.206098866779691,UKIP
2015,0.119584517045455,UKIP
2015,0.122237904625281,UKIP
2015,0.146052021840308,UKIP
2015,0.20197613545253,UKIP
