store_id,product_id,date,price,original_price,unit_price
5,4088600180335,2023-07-28,£1.39,£,£0.82 per 100g
5,4088600180335,2023-07-29,£1.39,£,£0.82 per 100g
5,4088600180335,2023-07-30,1.39,,£0.82 per 100g
5,4088600180335,2023-07-31,1.39,,£0.82 per 100g
5,4088600526089,2023-07-28,£0.95,£,£0.73 per 100g
5,4088600526089,2023-07-29,£0.95,£,£0.73 per 100g
5,4088600526089,2023-07-30,0.95,,£0.73 per 100g
5,4088600526089,2023-07-31,0.95,,£0.73 per 100g
5,4088600545844,2023-07-28,£1.99,£,£0.71 per kg
5,4088600545844,2023-07-29,£1.99,£,£0.71 per kg
5,4088600545844,2023-07-30,1.99,,£0.71 per kg
5,4088600545844,2023-07-31,1.99,,£0.71 per kg
5,4088600272696,2023-07-28,£1.39,£,£0.70 per 100g
5,4088600272696,2023-07-29,£1.39,£,£0.70 per 100g
5,4088600272696,2023-07-30,1.39,,£0.70 per 100g
5,4088600272696,2023-07-31,1.39,,£0.70 per 100g
5,4088600455532,2023-07-28,£2.19,£,£0.96 per 100g
5,4088600455532,2023-07-29,£2.19,£,£0.96 per 100g
5,4088600455532,2023-07-30,2.19,,£0.96 per 100g
5,4088600455532,2023-07-31,2.19,,£0.96 per 100g
5,4088600540412,2023-07-28,£1.25,£,£0.63 per 100g
5,4088600540412,2023-07-29,£1.25,£,£0.63 per 100g
5,4088600540412,2023-07-30,1.25,,£0.63 per 100g
5,4088600540412,2023-07-31,1.25,,£0.63 per 100g
5,4088600180366,2023-07-28,£1.39,£,£0.82 per 100g
5,4088600180366,2023-07-29,£1.39,£,£0.82 per 100g
5,4088600180366,2023-07-30,1.39,,£0.82 per 100g
5,4088600180366,2023-07-31,1.39,,£0.82 per 100g
5,4088600526065,2023-07-28,£0.95,£,£0.73 per 100g
5,4088600526065,2023-07-29,£0.95,£,£0.73 per 100g
5,4088600526065,2023-07-30,0.95,,£0.73 per 100g
5,4088600526065,2023-07-31,0.95,,£0.73 per 100g
5,4088600470566,2023-07-28,£0.49,£0.75,£1.96 per 100g
5,4088600470566,2023-07-29,£0.49,£0.75,£1.96 per 100g
5,4088600470566,2023-07-30,0.49,0.75,£1.96 per 100g
5,4088600470566,2023-07-31,0.49,0.75,£1.96 per 100g
5,4088600470559,2023-07-28,£0.49,£0.75,£1.96 per 100g
5,4088600470559,2023-07-29,£0.49,£0.75,£1.96 per 100g
5,4088600470559,2023-07-30,0.49,0.75,£1.96 per 100g
5,4088600470559,2023-07-31,0.49,0.75,£1.96 per 100g
5,4088600213309,2023-07-28,£1.35,£,£0.44 per 100g
5,4088600213309,2023-07-29,£1.35,£,£0.44 per 100g
5,4088600213309,2023-07-30,1.35,,£0.44 per 100g
5,4088600213309,2023-07-31,1.35,,£0.44 per 100g
5,4088600272672,2023-07-28,£2.05,£,£1.03 per 100g
5,4088600272672,2023-07-29,£2.05,£,£1.03 per 100g
5,4088600272672,2023-07-30,2.05,,£1.03 per 100g
5,4088600272672,2023-07-31,2.05,,£1.03 per 100g
5,4088600180359,2023-07-28,£1.39,£,£0.82 per 100g
5,4088600180359,2023-07-29,£1.39,£,£0.82 per 100g
5,4088600180359,2023-07-30,1.39,,£0.82 per 100g
5,4088600180359,2023-07-31,1.39,,£0.82 per 100g
5,4088600526072,2023-07-28,£0.95,£,£0.73 per 100g
5,4088600526072,2023-07-29,£0.95,£,£0.73 per 100g
5,4088600526072,2023-07-30,0.95,,£0.73 per 100g
5,4088600526072,2023-07-31,0.95,,£0.73 per 100g
5,4088600471778,2023-07-28,£1.69,£,£0.37 per 100g
5,4088600471778,2023-07-29,£1.69,£,£0.37 per 100g
5,4088600471778,2023-07-30,1.69,,£0.37 per 100g
5,4088600471778,2023-07-31,1.69,,£0.37 per 100g
5,4088600109572,2023-07-28,£2.15,£,£0.74 per 100ml
5,4088600109572,2023-07-29,£2.15,£,£0.74 per 100ml
5,4088600109572,2023-07-30,2.15,,£0.74 per 100ml
5,4088600109572,2023-07-31,2.15,,£0.74 per 100ml
5,7350071700105,2023-07-28,£1.99,£,£3.98 per litre
5,7350071700105,2023-07-29,£1.99,£,£3.98 per litre
5,7350071700105,2023-07-30,1.99,,£3.98 per litre
5,7350071700105,2023-07-31,1.99,,£3.98 per litre
5,4088600273693,2023-07-28,£5.79,£,£5.79 per 75cl
5,4088600273693,2023-07-29,£5.79,£,£5.79 per 75cl
5,4088600273693,2023-07-30,5.79,,£5.79 per 75cl
5,4088600273693,2023-07-31,5.79,,£5.79 per 75cl
5,4088600454887,2023-07-28,£1.69,£,£0.37 per 100g
5,4088600454887,2023-07-29,£1.69,£,£0.37 per 100g
5,4088600454887,2023-07-30,1.69,,£0.74 per 100g
5,4088600454887,2023-07-31,1.69,,£0.74 per 100g
5,4088600037745,2023-07-28,£0.99,£,£0.99 per litre
5,4088600037745,2023-07-29,£0.99,£,£0.99 per litre
5,4088600037745,2023-07-30,0.99,,£0.99 per litre
5,4088600037745,2023-07-31,0.99,,£0.99 per litre
5,4088600052854,2023-07-28,£0.99,£,£0.99 per litre
5,4088600052854,2023-07-29,£0.99,£,£0.99 per litre
5,4088600052854,2023-07-30,0.99,,£0.99 per litre
5,4088600052854,2023-07-31,0.99,,£0.99 per litre
5,7350071700631,2023-07-28,£4.19,£,£3.17 per litre
5,7350071700631,2023-07-29,£4.19,£,£3.17 per litre
5,7350071700631,2023-07-30,4.19,,£3.17 per litre
5,7350071700631,2023-07-31,4.19,,£3.17 per litre
5,4088600367231,2023-07-28,£1.19,£,£1.19 per 100g
5,4088600367231,2023-07-29,£1.19,£,£1.19 per 100g
5,4088600367231,2023-07-30,1.19,,£1.19 per 100g
5,4088600367231,2023-07-31,1.19,,£1.19 per 100g
5,4088600300658,2023-07-28,£1.69,£,£0.37 per 100g
5,4088600300658,2023-07-29,£1.69,£,£0.37 per 100g
5,4088600300658,2023-07-30,1.69,,£0.37 per 100g
5,4088600300658,2023-07-31,1.69,,£0.37 per 100g
5,4088600374376,2023-07-28,£1.39,£,£0.72 per 100ml
5,4088600374376,2023-07-29,£1.39,£,£0.72 per 100ml
5,4088600374376,2023-07-30,1.39,,£0.72 per 100ml
5,4088600374376,2023-07-31,1.39,,£0.72 per 100ml
5,4088600471785,2023-07-28,£1.69,£,£0.37 per 100g
5,4088600471785,2023-07-29,£1.69,£,£0.37 per 100g
5,4088600471785,2023-07-30,1.69,,£0.37 per 100g
5,4088600471785,2023-07-31,1.69,,£0.37 per 100g
5,4088600005027,2023-07-28,£0.95,£,£0.48 per 100g
5,4088600005027,2023-07-29,£0.95,£,£0.48 per 100g
5,4088600005027,2023-07-30,0.95,,£0.48 per 100g
5,4088600005027,2023-07-31,0.95,,£0.48 per 100g
5,4088600226910,2023-07-28,£0.99,£,£0.83 per 100g
5,4088600226910,2023-07-29,£0.99,£,£0.83 per 100g
5,4088600226910,2023-07-30,0.99,,£0.83 per 100g
5,4088600226910,2023-07-31,0.99,,£0.83 per 100g
5,4088600353272,2023-07-28,£1.75,£,£1.75 per 100g
5,4088600353272,2023-07-29,£1.75,£,£1.75 per 100g
5,4088600353272,2023-07-30,1.75,,£1.75 per 100g
5,4088600353272,2023-07-31,1.75,,£1.75 per 100g
5,7350071700204,2023-07-28,£1.99,£,£3.98 per litre
5,7350071700204,2023-07-29,£1.99,£,£3.98 per litre
5,7350071700204,2023-07-30,1.99,,£3.98 per litre
5,7350071700204,2023-07-31,1.99,,£3.98 per litre
5,4088600552354,2023-07-28,£1.89,£,£1.05 per 100g
5,4088600552354,2023-07-29,£1.89,£,£1.05 per 100g
5,4088600552354,2023-07-30,1.89,,£1.05 per 100g
5,4088600552354,2023-07-31,1.89,,£1.05 per 100g
5,4088600226927,2023-07-28,£0.99,£,£0.83 per 100g
5,4088600226927,2023-07-29,£0.99,£,£0.83 per 100g
5,4088600226927,2023-07-30,0.99,,£0.83 per 100g
5,4088600226927,2023-07-31,0.99,,£0.83 per 100g
5,4088600499178,2023-07-28,£1.79,£,£3.25 per kg
5,4088600499178,2023-07-29,£1.79,£,£3.25 per kg
5,4088600499178,2023-07-30,1.79,,£3.25 per kg
5,4088600499178,2023-07-31,1.79,,£3.25 per kg
5,4088600020259,2023-07-28,£0.39,£,£15.60 per kg
5,4088600020259,2023-07-29,£0.39,£,£15.60 per kg
5,4088600020259,2023-07-30,0.39,,£15.60 per kg
5,4088600020259,2023-07-31,0.39,,£15.60 per kg
5,4088600226934,2023-07-28,£0.99,£,£0.83 per 100g
5,4088600226934,2023-07-29,£0.99,£,£0.83 per 100g
5,4088600226934,2023-07-30,0.99,,£0.83 per 100g
5,4088600226934,2023-07-31,0.99,,£0.83 per 100g
5,4088600177250,2023-07-28,£1.19,£,£0.30 per 100g
5,4088600177250,2023-07-29,£1.19,£,£0.30 per 100g
5,4088600177250,2023-07-30,1.19,,£0.30 per 100g
5,4088600177250,2023-07-31,1.19,,£0.30 per 100g
5,4088600446387,2023-07-28,£1.19,£,£0.40 per 100g
5,4088600446387,2023-07-29,£1.19,£,£0.40 per 100g
5,4088600446387,2023-07-30,1.19,,£0.40 per 100g
5,4088600446387,2023-07-31,1.19,,£0.40 per 100g
5,4088600353265,2023-07-28,£1.75,£,£1.75 per 100g
5,4088600353265,2023-07-29,£1.75,£,£1.75 per 100g
5,4088600353265,2023-07-30,1.75,,£1.75 per 100g
5,4088600353265,2023-07-31,1.75,,£1.75 per 100g
5,4088600005034,2023-07-28,£0.95,£,£0.48 per 100g
5,4088600005034,2023-07-29,£0.95,£,£0.48 per 100g
5,4088600005034,2023-07-30,0.95,,£0.48 per 100g
5,4088600005034,2023-07-31,0.95,,£0.48 per 100g
5,4088600352244,2023-07-28,£1.05,£,£1.05 per litre
5,4088600352244,2023-07-29,£1.05,£,£1.05 per litre
5,4088600352244,2023-07-30,1.05,,£1.05 per litre
5,4088600352244,2023-07-31,1.05,,£1.05 per litre
5,4088600251806,2023-07-28,£1.15,£,£0.14 per 100g
5,4088600251806,2023-07-29,£1.15,£,£0.14 per 100g
5,4088600251806,2023-07-30,1.15,,£0.14 per 100g
5,4088600251806,2023-07-31,1.15,,£0.14 per 100g
5,4088600297569,2023-07-28,£2.39,£,£0.63 per 100g
5,4088600297569,2023-07-29,£2.39,£,£0.63 per 100g
5,4088600297569,2023-07-30,2.39,,£0.63 per 100g
5,4088600297569,2023-07-31,2.39,,£0.63 per 100g
5,4088600379524,2023-07-28,£1.99,£,£0.40 per 100ml
5,4088600379524,2023-07-29,£1.99,£,£0.40 per 100ml
5,4088600379524,2023-07-30,1.99,,£0.40 per 100ml
5,4088600379524,2023-07-31,1.99,,£0.40 per 100ml
5,4088600333489,2023-07-28,£2.39,£,£0.63 per 100g
5,4088600333489,2023-07-29,£2.39,£,£0.63 per 100g
5,4088600333489,2023-07-30,2.39,,£0.63 per 100g
5,4088600333489,2023-07-31,2.39,,£0.63 per 100g
5,4088600514451,2023-07-28,£1.25,£,£0.83 per 100g
5,4088600514451,2023-07-29,£1.25,£,£0.83 per 100g
5,4088600514451,2023-07-30,1.25,,£0.83 per 100g
5,4088600514451,2023-07-31,1.25,,£0.83 per 100g
5,4088600225272,2023-07-28,£0.99,£,£0.33 per 100g
5,4088600225272,2023-07-29,£0.99,£,£0.33 per 100g
5,4088600225272,2023-07-30,0.99,,£0.33 per 100g
5,4088600225272,2023-07-31,0.99,,£0.33 per 100g
5,4088600251653,2023-07-28,£0.89,£,£0.45 per 100g
5,4088600251653,2023-07-29,£0.89,£,£0.45 per 100g
5,4088600251653,2023-07-30,0.89,,£0.45 per 100g
5,4088600251653,2023-07-31,0.89,,£0.45 per 100g
5,4088600551791,2023-07-28,£1.69,£,£0.38 per 100ml
5,4088600551791,2023-07-29,£1.69,£,£0.38 per 100ml
5,4088600551791,2023-07-30,1.69,,£0.38 per 100ml
5,4088600551791,2023-07-31,1.69,,£0.38 per 100ml
5,4088600268910,2023-07-28,£1.29,£,£1.29 per kg
5,4088600268910,2023-07-29,£1.29,£,£1.29 per kg
5,4088600268910,2023-07-30,1.29,,£1.29 per kg
5,4088600268910,2023-07-31,1.29,,£1.29 per kg
5,5060415520826,2023-07-28,£1.49,£,£0.75 each
5,5060415520826,2023-07-29,£1.49,£,£0.75 each
5,5060415520826,2023-07-30,1.49,,£0.75 each
5,5060415520826,2023-07-31,1.49,,£0.75 each
5,5000168034928,2023-07-28,£1.29,£,£0.51 per 100g
5,5000168034928,2023-07-29,£1.29,£,£0.51 per 100g
5,5000168034928,2023-07-30,1.29,,£0.51 per 100g
5,5000168034928,2023-07-31,1.29,,£0.51 per 100g
5,4088600020235,2023-07-28,£0.39,£,£15.60 per kg
5,4088600020235,2023-07-29,£0.39,£,£15.60 per kg
5,4088600020235,2023-07-30,0.39,,£15.60 per kg
5,4088600020235,2023-07-31,0.39,,£15.60 per kg
5,4088600256290,2023-07-28,£2.29,£,£2.29 each
5,4088600256290,2023-07-29,£2.29,£,£2.29 each
5,4088600256290,2023-07-30,2.29,,£2.29 each
5,4088600256290,2023-07-31,2.29,,£2.29 each
5,4088600052922,2023-07-28,£0.50,£,£0.50 per litre
5,4088600052922,2023-07-29,£0.50,£,£0.50 per litre
5,4088600052922,2023-07-30,0.5,,£0.50 per litre
5,4088600052922,2023-07-31,0.5,,£0.50 per litre
5,4088600251660,2023-07-28,£0.89,£,£0.45 per 100g
5,4088600251660,2023-07-29,£0.89,£,£0.45 per 100g
5,4088600251660,2023-07-30,0.89,,£0.45 per 100g
5,4088600251660,2023-07-31,0.89,,£0.45 per 100g
5,4088600554433,2023-07-28,£1.99,£,£0.77 per 100g
5,4088600554433,2023-07-29,£1.99,£,£0.77 per 100g
5,4088600554433,2023-07-30,1.99,,£0.77 per 100g
5,4088600554433,2023-07-31,1.99,,£0.77 per 100g
5,5060415520802,2023-07-28,£1.49,£,£0.75 each
5,5060415520802,2023-07-29,£1.49,£,£0.75 each
5,5060415520802,2023-07-30,1.49,,£0.75 each
5,5060415520802,2023-07-31,1.49,,£0.75 each
5,4088600206479,2023-07-28,£1.09,£,£0.44 per 100g
5,4088600206479,2023-07-29,£1.09,£,£0.44 per 100g
5,4088600206479,2023-07-30,1.09,,£0.44 per 100g
5,4088600206479,2023-07-31,1.09,,£0.44 per 100g
5,4088600206486,2023-07-28,£1.09,£,£0.44 per 100g
5,4088600206486,2023-07-29,£1.09,£,£0.44 per 100g
5,4088600206486,2023-07-30,1.09,,£0.44 per 100g
5,4088600206486,2023-07-31,1.09,,£0.44 per 100g
5,4088600559766,2023-07-28,£2.19,£,£0.81 per 100g
5,4088600559766,2023-07-29,£2.19,£,£0.81 per 100g
5,4088600559766,2023-07-30,2.19,,£0.81 per 100g
5,4088600559766,2023-07-31,2.19,,£0.81 per 100g
5,4088600474021,2023-07-28,£1.99,£,£0.89 per kg
5,4088600474021,2023-07-29,£1.99,£,£0.89 per kg
5,4088600474021,2023-07-30,1.99,,£0.89 per kg
5,4088600474021,2023-07-31,1.99,,£0.89 per kg
5,4088600225289,2023-07-28,£0.99,£,£0.33 per 100g
5,4088600225289,2023-07-29,£0.99,£,£0.33 per 100g
5,4088600225289,2023-07-30,0.99,,£0.33 per 100g
5,4088600225289,2023-07-31,0.99,,£0.33 per 100g
5,4061464696778,2023-07-28,£1.99,£,£0.83 per 100g
5,4061464696778,2023-07-29,£1.99,£,£0.83 per 100g
5,4061464696778,2023-07-30,1.99,,£0.83 per 100g
5,4061464696778,2023-07-31,1.99,,£0.83 per 100g
5,4061464604438,2023-07-28,£1.99,£,£0.83 per 100g
5,4061464604438,2023-07-29,£1.99,£,£0.83 per 100g
5,4061464604438,2023-07-30,1.99,,£0.83 per 100g
5,4061464604438,2023-07-31,1.99,,£0.83 per 100g
5,4088600412702,2023-07-28,£1.69,£,£0.70 per 100g
5,4088600412702,2023-07-29,£1.69,£,£0.70 per 100g
5,4088600412702,2023-07-30,1.69,,£0.70 per 100g
5,4088600412702,2023-07-31,1.69,,£0.70 per 100g
5,4088600223612,2023-07-28,£2.65,£,£0.53 per 100g
5,4088600223612,2023-07-29,£2.65,£,£0.53 per 100g
5,4088600223612,2023-07-30,2.65,,£0.53 per 100g
5,4088600223612,2023-07-31,2.65,,£0.53 per 100g
5,4088600552217,2023-07-28,£1.99,£,£0.95 per 100g
5,4088600552217,2023-07-29,£1.99,£,£0.95 per 100g
5,4088600552217,2023-07-30,1.99,,£0.95 per 100g
5,4088600552217,2023-07-31,1.99,,£0.95 per 100g
5,4088600552224,2023-07-28,£1.99,£,£0.95 per 100g
5,4088600552224,2023-07-29,£1.99,£,£0.95 per 100g
5,4088600552224,2023-07-30,1.99,,£0.95 per 100g
5,4088600552224,2023-07-31,1.99,,£0.95 per 100g
5,4088600391373,2023-07-28,£1.99,£,£0.47 per 100g
5,4088600391373,2023-07-29,£1.99,£,£0.47 per 100g
5,4088600391373,2023-07-30,1.99,,£0.47 per 100g
5,4088600391373,2023-07-31,1.99,,£0.47 per 100g
5,8421826410026,2023-07-28,£3.49,£,£1.62 per 100ml
5,8421826410026,2023-07-29,£3.49,£,£1.62 per 100ml
5,8421826410026,2023-07-30,3.49,,£1.62 per 100ml
5,8421826410026,2023-07-31,3.49,,£1.62 per 100ml
5,4088600552774,2023-07-28,£1.99,£,£0.80 per 100g
5,4088600552774,2023-07-29,£1.99,£,£0.80 per 100g
5,4088600552774,2023-07-30,1.99,,£0.80 per 100g
5,4088600552774,2023-07-31,1.99,,£0.80 per 100g
5,4088600551616,2023-07-28,£2.49,£,£0.80 per 100g
5,4088600551616,2023-07-29,£2.49,£,£0.80 per 100g
5,4088600551616,2023-07-30,2.49,,£0.80 per 100g
5,4088600551616,2023-07-31,2.49,,£0.80 per 100g
5,4088600513379,2023-07-28,£1.89,£,£0.95 per 100g
5,4088600513379,2023-07-29,£1.89,£,£0.95 per 100g
5,4088600513379,2023-07-30,1.89,,£0.95 per 100g
5,4088600513379,2023-07-31,1.89,,£0.95 per 100g
5,4088600551609,2023-07-28,£2.49,£,£0.80 per 100g
5,4088600551609,2023-07-29,£2.49,£,£0.80 per 100g
5,4088600551609,2023-07-30,2.49,,£0.80 per 100g
5,4088600551609,2023-07-31,2.49,,£0.80 per 100g
5,4088600404080,2023-07-28,£0.95,£,£0.38 per 100g
5,4088600404080,2023-07-29,£0.95,£,£0.38 per 100g
5,4088600404080,2023-07-30,0.95,,£0.38 per 100g
5,4088600404080,2023-07-31,0.95,,£0.38 per 100g
5,4061464604421,2023-07-28,£1.99,£,£0.83 per 100g
5,4061464604421,2023-07-29,£1.99,£,£0.83 per 100g
5,4061464604421,2023-07-30,1.99,,£0.83 per 100g
5,4061464604421,2023-07-31,1.99,,£0.83 per 100g
5,4088600268880,2023-07-28,£1.19,£,£0.40 per 100g
5,4088600268880,2023-07-29,£1.19,£,£0.40 per 100g
5,4088600268880,2023-07-30,1.19,,£0.40 per 100g
5,4088600268880,2023-07-31,1.19,,£0.40 per 100g
5,4088600483467,2023-07-28,£1.19,£,£0.39 per 100g
5,4088600483467,2023-07-29,£1.19,£,£0.39 per 100g
5,4088600483467,2023-07-30,1.19,,£0.39 per 100g
5,4088600483467,2023-07-31,1.19,,£0.39 per 100g
5,4061464604605,2023-07-28,£1.99,£,£0.83 per 100g
5,4061464604605,2023-07-29,£1.99,£,£0.83 per 100g
5,4061464604605,2023-07-30,1.99,,£0.83 per 100g
5,4061464604605,2023-07-31,1.99,,£0.83 per 100g
5,4061459314359,2023-07-28,£1.89,£,£0.95 per 100g
5,4061459314359,2023-07-29,£1.89,£,£0.95 per 100g
5,4061459314359,2023-07-30,1.89,,£0.95 per 100g
5,4061459314359,2023-07-31,1.89,,£0.95 per 100g
5,4088600510002,2023-07-28,£1.19,£,£0.43 per 100g
5,4088600510002,2023-07-29,£1.19,£,£0.43 per 100g
5,4088600510002,2023-07-30,1.19,,£0.43 per 100g
5,4088600510002,2023-07-31,1.19,,£0.43 per 100g
5,4088600094038,2023-07-28,£6.25,£,£6.25 per 75cl
5,4088600094038,2023-07-29,£6.25,£,£6.25 per 75cl
5,4088600094038,2023-07-30,6.25,,£6.25 per 75cl
5,4088600094038,2023-07-31,6.25,,£6.25 per 75cl
5,5000382110170,2023-07-28,£1.99,£,£1.01 per litre
5,5000382110170,2023-07-29,£1.99,£,£1.01 per litre
5,5000382110170,2023-07-30,1.99,,£1.01 per litre
5,5000382110170,2023-07-31,1.99,,£1.01 per litre
5,5000382110095,2023-07-28,£1.99,£,£1.01 per litre
5,5000382110095,2023-07-29,£1.99,£,£1.01 per litre
5,5000382110095,2023-07-30,1.99,,£1.01 per litre
5,5000382110095,2023-07-31,1.99,,£1.01 per litre
5,4088600269078,2023-07-28,£2.69,£,£2.69 per 75cl
5,4088600269078,2023-07-29,£2.69,£,£2.69 per 75cl
5,4088600269078,2023-07-30,2.69,,£2.69 per 75cl
5,4088600269078,2023-07-31,2.69,,£2.69 per 75cl
5,7350071700280,2023-07-28,£1.09,£,£2.18 per litre
5,7350071700280,2023-07-29,£1.09,£,£2.18 per litre
5,7350071700280,2023-07-30,1.09,,£2.18 per litre
5,7350071700280,2023-07-31,1.09,,£2.18 per litre
5,4088600241425,2023-07-28,£2.49,£,£1.46 per 100g
5,4088600241425,2023-07-29,£2.49,£,£1.46 per 100g
5,4088600241425,2023-07-30,2.49,,£1.46 per 100g
5,4088600241425,2023-07-31,2.49,,£1.46 per 100g
5,5060143114168,2023-07-28,£1.89,£,£4.30 per litre
5,5060143114168,2023-07-29,£1.89,£,£4.30 per litre
5,5060143114168,2023-07-30,1.89,,£4.30 per litre
5,5060143114168,2023-07-31,1.89,,£4.30 per litre
5,4088600253909,2023-07-28,£0.99,£,£0.33 per 100g
5,4088600253909,2023-07-29,£0.99,£,£0.33 per 100g
5,4088600253909,2023-07-30,0.99,,£0.33 per 100g
5,4088600253909,2023-07-31,0.99,,£0.33 per 100g
5,4088600111827,2023-07-28,£0.99,£,£0.12 each
5,4088600111827,2023-07-29,£0.99,£,£0.12 each
5,4088600111827,2023-07-30,0.99,,£0.12 each
5,4088600111827,2023-07-31,0.99,,£0.12 each
