date,id,value
2015-09-01,E09000016,2100
2015-09-01,E09000017,1930
2015-09-01,E09000018,1500
2015-09-01,E09000019,850
2015-09-01,E09000020,280
2015-09-01,E09000021,620
2015-09-01,E09000022,1570
2015-09-01,E09000023,1850
2015-09-01,E09000024,930
2015-09-01,E09000025,2470
2015-09-01,E09000026,1500
2015-09-01,E09000027,470
2015-09-01,E09000028,1560
2015-09-01,E09000029,1200
2015-09-01,E09000030,1520
2015-09-01,E09000031,1870
2015-09-01,E09000032,980
2015-09-01,E09000033,680
2015-09-01,E06000047,8380
2015-09-01,E06000005,1700
2015-09-01,E08000037,2860
2015-09-01,E06000001,1460
2015-09-01,E06000002,1910
2015-09-01,E08000021,3020
2015-09-01,E08000022,2610
2015-09-01,E06000057,4030
2015-09-01,E06000003,2090
2015-09-01,E08000023,2610
2015-09-01,E06000004,2770
2015-09-01,E08000024,4790
2015-09-01,E06000008,1900
2015-09-01,E06000009,2110
2015-09-01,E08000001,3220
2015-09-01,E08000002,2050
2015-09-01,E06000049,3230
2015-09-01,E06000050,3120
2015-09-01,E10000006,5930
2015-09-01,E06000006,1440
2015-09-01,E08000011,2140
2015-09-01,E10000017,13540
2015-09-01,E08000012,5130
2015-09-01,E08000003,4730
2015-09-01,E08000004,2760
2015-09-01,E08000005,2660
2015-09-01,E08000006,2800
2015-09-01,E08000014,3090
2015-09-01,E08000013,2390
2015-09-01,E08000007,2980
2015-09-01,E08000008,2720
2015-09-01,E08000009,1980
2015-09-01,E06000007,2280
2015-09-01,E08000010,4480
2015-09-01,E08000015,4130
2015-09-01,E06000036,820
2015-09-01,E06000043,1570
2015-09-01,E10000002,2770
2015-09-01,E10000011,3920
2015-09-01,E10000014,14030
2015-09-01,E06000046,1400
2015-09-01,E10000016,11130
2015-09-01,E06000035,2810
2015-09-01,E06000042,2080
2015-09-01,E10000025,4250
2015-09-01,E06000044,2120
2015-09-01,E06000038,1050
2015-09-01,E06000039,970
2015-09-01,E06000045,2050
2015-09-01,E10000030,5720
2015-09-01,E06000037,1070
2015-09-01,E10000032,5790
2015-09-01,E06000040,680
2015-09-01,E06000041,1080
2015-09-01,E06000022,1100
2015-09-01,E06000028,1690
2015-09-01,E06000023,3290
2015-09-01,E06000052,5460
2015-09-01,E10000008,7310
2015-09-01,E10000009,5650
2015-09-01,E10000013,5130
2015-09-01,E06000024,1830
2015-09-01,E06000026,3560
2015-09-01,E06000029,1320
2015-09-01,E10000027,5250
2015-09-01,E06000025,2640
2015-09-01,E06000030,1950
2015-09-01,E06000027,1510
2015-09-01,E06000054,6480
2015-09-01,E08000025,10620
2015-09-01,E08000026,3150
2015-09-01,E08000027,3690
2015-09-01,E06000019,1590
2015-09-01,E08000028,3910
2015-09-01,E06000051,4370
2015-09-01,E08000029,1950
2015-09-01,E10000028,9420
2015-09-01,E06000021,3410
2015-09-01,E06000020,2230
2015-09-01,E08000030,3280
2015-09-01,E10000031,4950
2015-09-01,E08000031,2970
2015-09-01,E10000034,5390
2015-09-01,E08000016,3250
2015-09-01,E08000032,5150
2015-09-01,E08000033,2600
2015-09-01,E08000017,4140
2015-09-01,E06000011,5070
2015-09-01,E06000010,3580
2015-09-01,E08000034,4570
2015-09-01,E08000035,7090
2015-09-01,E06000012,1780
2015-09-01,E06000013,1940
2015-09-01,E10000023,9850
2015-09-01,E08000018,3290
2015-09-01,E08000019,5450
2015-09-01,E08000036,4050
2015-09-01,E06000014,1720
2016-09-01,E06000015,2990
2016-09-01,E10000007,9150
2016-09-01,E06000016,3050
2016-09-01,E10000018,6220
2016-09-01,E10000019,6920
2016-09-01,E10000021,7210
2016-09-01,E06000018,3200
2016-09-01,E10000024,8570
2016-09-01,E06000017,240
2016-09-01,E06000055,1330
2016-09-01,E10000003,4300
2016-09-01,E06000056,2050
2016-09-01,E10000012,11440
2016-09-01,E10000015,6800
2016-09-01,E06000032,1590
2016-09-01,E10000020,6840
2016-09-01,E06000031,1740
2016-09-01,E06000033,1360
2016-09-01,E10000029,6140
2016-09-01,E06000034,1360
2016-09-01,E09000002,1760
2016-09-01,E09000003,1390
2016-09-01,E09000004,1790
2016-09-01,E09000005,1640
2016-09-01,E09000006,1570
2016-09-01,E09000007,700
2016-09-01,E09000001,20
2016-09-01,E09000008,2330
2016-09-01,E09000009,1660
2016-09-01,E09000010,1950
2016-09-01,E09000011,1860
2016-09-01,E09000012,1330
2016-09-01,E09000013,580
2016-09-01,E09000014,1430
2016-09-01,E09000015,1040
2016-09-01,E09000016,2010
2016-09-01,E09000017,1810
2016-09-01,E09000018,1400
2016-09-01,E09000019,920
2016-09-01,E09000020,270
2016-09-01,E09000021,620
2016-09-01,E09000022,1490
2016-09-01,E09000023,1750
2016-09-01,E09000024,860
2016-09-01,E09000025,2430
2016-09-01,E09000026,1570
2016-09-01,E09000027,500
2016-09-01,E09000028,1590
2016-09-01,E09000029,1170
2016-09-01,E09000030,1590
2016-09-01,E09000031,1840
2016-09-01,E09000032,940
2016-09-01,E09000033,600
2016-09-01,E06000047,7480
2016-09-01,E06000005,1410
2016-09-01,E08000037,2400
2016-09-01,E06000001,1320
2016-09-01,E06000002,1860
2016-09-01,E08000021,2670
2016-09-01,E08000022,2280
2016-09-01,E06000057,3700
2016-09-01,E06000003,2110
2016-09-01,E08000023,2230
2016-09-01,E06000004,2460
2016-09-01,E08000024,4030
2016-09-01,E06000008,1850
2016-09-01,E06000009,1960
2016-09-01,E08000001,2930
2016-09-01,E08000002,1780
2016-09-01,E06000049,3300
2016-09-01,E06000050,3350
2016-09-01,E10000006,5870
2016-09-01,E06000006,1440
2016-09-01,E08000011,2210
2016-09-01,E10000017,14030
2016-09-01,E08000012,5320
2016-09-01,E08000003,4350
2016-09-01,E08000004,2770
2016-09-01,E08000005,2420
2016-09-01,E08000006,2600
2016-09-01,E08000014,3350
2016-09-01,E08000013,2310
2016-09-01,E08000007,2820
2016-09-01,E08000008,2650
2016-09-01,E08000009,1880
2016-09-01,E06000007,2300
2016-09-01,E08000010,4230
2016-09-01,E08000015,4030
2016-09-01,E06000036,840
2016-09-01,E06000043,1490
2016-09-01,E10000002,2960
2016-09-01,E10000011,3900
2016-09-01,E10000014,13370
2016-09-01,E06000046,1550
2016-09-01,E10000016,10840
2016-09-01,E06000035,2710
2016-09-01,E06000042,1930
2016-09-01,E10000025,3970
2016-09-01,E06000044,1880
2016-09-01,E06000038,1100
2016-09-01,E06000039,1040
2016-09-01,E06000045,2120
2016-09-01,E10000030,5420
2016-09-01,E06000037,1020
2016-09-01,E10000032,5920
2016-09-01,E06000040,740
2016-09-01,E06000041,810
2016-09-01,E06000022,1040
2016-09-01,E06000028,1690
2016-09-01,E06000023,3210
2016-09-01,E06000052,5360
2016-09-01,E10000008,7510
2016-09-01,E10000009,5560
2016-09-01,E10000013,4920
2016-09-01,E06000024,1750
2016-09-01,E06000026,3760
2016-09-01,E06000029,1300
2016-09-01,E10000027,4930
2016-09-01,E06000025,2620
2016-09-01,E06000030,1820
2016-09-01,E06000027,1630
2016-09-01,E06000054,6460
2016-09-01,E08000025,10860
2016-09-01,E08000026,3400
2016-09-01,E08000027,3730
2016-09-01,E06000019,1470
2016-09-01,E08000028,3880
2016-09-01,E06000051,4000
2016-09-01,E08000029,1880
2016-09-01,E10000028,9620
2016-09-01,E06000021,3020
2016-09-01,E06000020,2110
2016-09-01,E08000030,3110
2016-09-01,E10000031,4820
2016-09-01,E08000031,2850
2016-09-01,E10000034,5570
2016-09-01,E08000016,2930
2016-09-01,E08000032,5350
2016-09-01,E08000033,2430
2016-09-01,E08000017,3850
2016-09-01,E06000011,5440
2016-09-01,E06000010,4030
2016-09-01,E08000034,4240
2016-09-01,E08000035,7100
2016-09-01,E06000012,1380
2016-09-01,E06000013,2010
2016-09-01,E10000023,8500
2016-09-01,E08000018,3120
2016-09-01,E08000019,5240
2016-09-01,E08000036,4110
2016-09-01,E06000014,1420
2017-09-01,E06000015,2180
2017-09-01,E10000007,6440
2017-09-01,E06000016,2000
2017-09-01,E10000018,4890
2017-09-01,E10000019,5070
2017-09-01,E10000021,4770
2017-09-01,E06000018,2090
2017-09-01,E10000024,6090
2017-09-01,E06000017,160
2017-09-01,E06000055,940
2017-09-01,E10000003,3160
2017-09-01,E06000056,1920
2017-09-01,E10000012,9130
2017-09-01,E10000015,5940
2017-09-01,E06000032,1200
2017-09-01,E10000020,5950
2017-09-01,E06000031,1280
2017-09-01,E06000033,1110
2017-09-01,E10000029,4870
2017-09-01,E06000034,1210
2017-09-01,E09000002,1280
2017-09-01,E09000003,1180
2017-09-01,E09000004,1630
2017-09-01,E09000005,1220
2017-09-01,E09000006,1480
2017-09-01,E09000007,680
2017-09-01,E09000001,20
2017-09-01,E09000008,1910
2017-09-01,E09000009,1360
2017-09-01,E09000010,1570
2017-09-01,E09000011,1550
2017-09-01,E09000012,940
2017-09-01,E09000013,600
2017-09-01,E09000014,1000
2017-09-01,E09000015,930
2017-09-01,E09000016,1700
2017-09-01,E09000017,1570
2017-09-01,E09000018,1220
2017-09-01,E09000019,820
2017-09-01,E09000020,250
2017-09-01,E09000021,560
2017-09-01,E09000022,1230
2017-09-01,E09000023,1380
2017-09-01,E09000024,780
2017-09-01,E09000025,1570
2017-09-01,E09000026,1260
2017-09-01,E09000027,510
2017-09-01,E09000028,1200
2017-09-01,E09000029,1060
2017-09-01,E09000030,1420
2017-09-01,E09000031,1310
2017-09-01,E09000032,980
2017-09-01,E09000033,670
2017-09-01,E06000047,4730
2017-09-01,E06000005,900
2017-09-01,E08000037,1730
2017-09-01,E06000001,850
2017-09-01,E06000002,1250
2017-09-01,E08000021,1890
2017-09-01,E08000022,1790
2017-09-01,E06000057,2620
2017-09-01,E06000003,1400
2017-09-01,E08000023,1340
2017-09-01,E06000004,1670
2017-09-01,E08000024,2480
2017-09-01,E06000008,1240
2017-09-01,E06000009,1320
2017-09-01,E08000001,2060
2017-09-01,E08000002,1520
2017-09-01,E06000049,2630
2017-09-01,E06000050,2440
2017-09-01,E10000006,4540
2017-09-01,E06000006,1030
2017-09-01,E08000011,1360
2017-09-01,E10000017,9470
2017-09-01,E08000012,3430
2017-09-01,E08000003,3720
2017-09-01,E08000004,1900
2017-09-01,E08000005,1990
2017-09-01,E08000006,2200
2017-09-01,E08000014,2100
2017-09-01,E08000013,1540
2017-09-01,E08000007,2550
2017-09-01,E08000008,2050
2017-09-01,E08000009,1450
2017-09-01,E06000007,1700
2017-09-01,E08000010,3150
2017-09-01,E08000015,2770
2017-09-01,E06000036,710
2017-09-01,E06000043,1190
2017-09-01,E10000002,2610
2017-09-01,E10000011,2810
2017-09-01,E10000014,11230
2017-09-01,E06000046,1110
2017-09-01,E10000016,8290
2017-09-01,E06000035,2650
2017-09-01,E06000042,1400
2017-09-01,E10000025,3410
2017-09-01,E06000044,1570
2017-09-01,E06000038,970
2017-09-01,E06000039,780
2017-09-01,E06000045,1720
2017-09-01,E10000030,4970
2017-09-01,E06000037,970
2017-09-01,E10000032,4790
2017-09-01,E06000040,630
2017-09-01,E06000041,750
2017-09-01,E06000022,980
2017-09-01,E06000028,1290
2017-09-01,E06000023,2880
2017-09-01,E06000052,3990
2017-09-01,E10000008,5780
2017-09-01,E10000009,4800
2017-09-01,E10000013,4140
2017-09-01,E06000024,1480
2017-09-01,E06000026,2520
2017-09-01,E06000029,1030
2017-09-01,E10000027,3920
2017-09-01,E06000025,2390
2017-09-01,E06000030,1580
2017-09-01,E06000027,950
2017-09-01,E06000054,5720
2017-09-01,E08000025,6800
2017-09-01,E08000026,2400
2017-09-01,E08000027,2710
2017-09-01,E06000019,1030
2017-09-01,E08000028,2570
2017-09-01,E06000051,3500
2017-09-01,E08000029,1410
2017-09-01,E10000028,6850
2017-09-01,E06000021,2020
2017-09-01,E06000020,1490
2017-09-01,E08000030,2100
2017-09-01,E10000031,3660
2017-09-01,E08000031,2030
2017-09-01,E10000034,4060
2017-09-01,E08000016,1870
2017-09-01,E08000032,4040
2017-09-01,E08000033,1840
2017-09-01,E08000017,2440
2017-09-01,E06000011,4240
2017-09-01,E06000010,2360
2017-09-01,E08000034,3040
2017-09-01,E08000035,5610
2017-09-01,E06000012,1260
2017-09-01,E06000013,1530
2017-09-01,E10000023,6840
2017-09-01,E08000018,2010
2017-09-01,E08000019,3580
2017-09-01,E08000036,2810
2017-09-01,E06000014,1140
2018-09-01,E06000015,2130
2018-09-01,E10000007,6510
2018-09-01,E06000016,2320
2018-09-01,E10000018,5250
2018-09-01,E10000019,5540
2018-09-01,E10000021,5640
2018-09-01,E06000018,2130
2018-09-01,E10000024,6220
2018-09-01,E06000017,170
2018-09-01,E06000055,1180
2018-09-01,E10000003,3660
2018-09-01,E06000056,2190
2018-09-01,E10000012,9360
2018-09-01,E10000015,6210
2018-09-01,E06000032,1110
2018-09-01,E10000020,5730
2018-09-01,E06000031,1420
2018-09-01,E06000033,1020
2018-09-01,E10000029,5220
2018-09-01,E06000034,1150
2018-09-01,E09000002,1300
2018-09-01,E09000003,1280
2018-09-01,E09000004,1810
2018-09-01,E09000005,1400
2018-09-01,E09000006,1620
2018-09-01,E09000007,710
2018-09-01,E09000001,40
2018-09-01,E09000008,2170
2018-09-01,E09000009,1500
2018-09-01,E09000010,1580
2018-09-01,E09000011,1470
2018-09-01,E09000012,1280
2018-09-01,E09000013,700
2018-09-01,E09000014,1020
2018-09-01,E09000015,990
2018-09-01,E09000016,1750
2018-09-01,E09000017,1620
2018-09-01,E09000018,1340
2018-09-01,E09000019,930
2018-09-01,E09000020,330
2018-09-01,E09000021,690
2018-09-01,E09000022,1480
2018-09-01,E09000023,1610
2018-09-01,E09000024,840
2018-09-01,E09000025,1820
2018-09-01,E09000026,1430
2018-09-01,E09000027,570
2018-09-01,E09000028,1410
2018-09-01,E09000029,1170
2018-09-01,E09000030,1560
2018-09-01,E09000031,1380
2018-09-01,E09000032,1240
2018-09-01,E09000033,720
2018-09-01,E06000047,4670
2018-09-01,E06000005,980
2018-09-01,E08000037,1760
2018-09-01,E06000001,940
2018-09-01,E06000002,1270
2018-09-01,E08000021,2030
2018-09-01,E08000022,1780
2018-09-01,E06000057,2690
2018-09-01,E06000003,1380
2018-09-01,E08000023,1430
2018-09-01,E06000004,1710
2018-09-01,E08000024,2630
2018-09-01,E06000008,1370
2018-09-01,E06000009,1290
2018-09-01,E08000001,2240
2018-09-01,E08000002,1450
2018-09-01,E06000049,2520
2018-09-01,E06000050,2200
2018-09-01,E10000006,4340
2018-09-01,E06000006,1090
2018-09-01,E08000011,1430
2018-09-01,E10000017,10410
2018-09-01,E08000012,3490
2018-09-01,E08000003,3690
2018-09-01,E08000004,1990
2018-09-01,E08000005,1940
2018-09-01,E08000006,2270
2018-09-01,E08000014,2060
2018-09-01,E08000013,1590
2018-09-01,E08000007,2170
2018-09-01,E08000008,2050
2018-09-01,E08000009,1600
2018-09-01,E06000007,1720
2018-09-01,E08000010,2850
2018-09-01,E08000015,2530
2018-09-01,E06000036,790
2018-09-01,E06000043,1210
2018-09-01,E10000002,2850
2018-09-01,E10000011,2970
2018-09-01,E10000014,11900
2018-09-01,E06000046,1000
2018-09-01,E10000016,9350
2018-09-01,E06000035,2740
2018-09-01,E06000042,1630
2018-09-01,E10000025,3770
2018-09-01,E06000044,1470
2018-09-01,E06000038,1110
2018-09-01,E06000039,910
2018-09-01,E06000045,1630
2018-09-01,E10000030,5420
2018-09-01,E06000037,1040
2018-09-01,E10000032,4860
2018-09-01,E06000040,790
2018-09-01,E06000041,880
2018-09-01,E06000022,1060
2018-09-01,E06000058,2490
2018-09-01,E06000023,2860
2018-09-01,E06000052,4240
2018-09-01,E10000008,6190
2018-09-01,E06000059,4030
2018-09-01,E10000013,4330
2018-09-01,E06000024,1430
2018-09-01,E06000026,2550
2018-09-01,E10000027,4280
2018-09-01,E06000025,2320
2018-09-01,E06000030,1530
2018-09-01,E06000027,1000
2018-09-01,E06000054,5620
2018-09-01,E08000025,7620
2018-09-01,E08000026,2610
2018-09-01,E08000027,2910
2018-09-01,E06000019,1270
2018-09-01,E08000028,2870
2018-09-01,E06000051,3400
2018-09-01,E08000029,1540
2018-09-01,E10000028,7300
2018-09-01,E06000021,2020
2018-09-01,E06000020,1690
2018-09-01,E08000030,2310
2018-09-01,E10000031,3730
2018-09-01,E08000031,2210
2018-09-01,E10000034,4200
2018-09-01,E08000016,2050
2018-09-01,E08000032,4030
2018-09-01,E08000033,1750
2018-09-01,E08000017,2610
2018-09-01,E06000011,4390
2018-09-01,E06000010,2630
2018-09-01,E08000034,3200
2018-09-01,E08000035,6620
2018-09-01,E06000012,1260
2018-09-01,E06000013,1470
2018-09-01,E10000023,6800
2018-09-01,E08000018,2230
2018-09-01,E08000019,3640
2018-09-01,E08000036,3240
2018-09-01,E06000014,1340
2019-09-01,E06000015,1660
2019-09-01,E10000007,5210
2019-09-01,E06000016,1760
2019-09-01,E10000018,4270
2019-09-01,E10000019,4140
2019-09-01,E10000021,4460
2019-09-01,E06000018,1740
2019-09-01,E10000024,5170
2019-09-01,E06000017,160
2019-09-01,E06000055,960
2019-09-01,E10000003,3170
2019-09-01,E06000056,1820
2019-09-01,E10000012,7600
2019-09-01,E10000015,5160
2019-09-01,E06000032,1030
2019-09-01,E10000020,4880
2019-09-01,E06000031,1140
2019-09-01,E06000033,860
2019-09-01,E10000029,4650
2019-09-01,E06000034,1060
2019-09-01,E09000002,1070
2019-09-01,E09000003,1190
2019-09-01,E09000004,1450
2019-09-01,E09000005,1070
2019-09-01,E09000006,1420
2019-09-01,E09000007,620
2019-09-01,E09000001,100
2019-09-01,E09000008,1810
2019-09-01,E09000009,1190
2019-09-01,E09000010,1290
2019-09-01,E09000011,1390
2019-09-01,E09000012,890
2019-09-01,E09000013,600
2019-09-01,E09000014,860
2019-09-01,E09000015,800
2019-09-01,E09000016,1410
2019-09-01,E09000017,1400
2019-09-01,E09000018,1110
2019-09-01,E09000019,830
2019-09-01,E09000020,210
2019-09-01,E09000021,590
2019-09-01,E09000022,1270
2019-09-01,E09000023,1330
2019-09-01,E09000024,750
2019-09-01,E09000025,1400
2019-09-01,E09000026,1120
2019-09-01,E09000027,460
2019-09-01,E09000028,1230
2019-09-01,E09000029,920
2019-09-01,E09000030,1360
2019-09-01,E09000031,1060
2019-09-01,E09000032,1040
2019-09-01,E09000033,660
2019-09-01,E06000047,3670
2019-09-01,E06000005,750
2019-09-01,E08000037,1310
2019-09-01,E06000001,720
2019-09-01,E06000002,940
2019-09-01,E08000021,1490
2019-09-01,E08000022,1370
2019-09-01,E06000057,2240
2019-09-01,E06000003,1100
2019-09-01,E08000023,1030
2019-09-01,E06000004,1360
2019-09-01,E08000024,2040
2019-09-01,E06000008,1020
2019-09-01,E06000009,990
2019-09-01,E08000001,1680
2019-09-01,E08000002,1200
2019-09-01,E06000049,2170
2019-09-01,E06000050,1930
2019-09-01,E10000006,3650
2019-09-01,E06000006,870
2019-09-01,E08000011,1210
2019-09-01,E10000017,8310
2019-09-01,E08000012,2850
2019-09-01,E08000003,2840
2019-09-01,E08000004,1530
2019-09-01,E08000005,1420
2019-09-01,E08000006,1740
2019-09-01,E08000014,1780
2019-09-01,E08000013,1310
2019-09-01,E08000007,1700
2019-09-01,E08000008,1640
2019-09-01,E08000009,1250
2019-09-01,E06000007,1450
2019-09-01,E08000010,2410
2019-09-01,E08000015,2020
2019-09-01,E06000036,590
2019-09-01,E06000043,1090
2019-09-01,E06000060,2270
2019-09-01,E10000011,2480
2019-09-01,E10000014,10380
2019-09-01,E06000046,920
2019-09-01,E10000016,7560
2019-09-01,E06000035,2380
2019-09-01,E06000042,1480
2019-09-01,E10000025,3410
2019-09-01,E06000044,1210
2019-09-01,E06000038,890
2019-09-01,E06000039,750
2019-09-01,E06000045,1270
2019-09-01,E10000030,4530
2019-09-01,E06000037,900
2019-09-01,E10000032,4350
2019-09-01,E06000040,630
2019-09-01,E06000041,740
2019-09-01,E06000022,880
2019-09-01,E06000058,2050
2019-09-01,E06000023,2400
2019-09-01,E06000052,3400
2019-09-01,E10000008,5000
2019-09-01,E06000059,3810
2019-09-01,E10000013,3470
2019-09-01,E06000024,1200
2019-09-01,E06000026,2160
2019-09-01,E10000027,3670
2019-09-01,E06000025,1960
2019-09-01,E06000030,1280
2019-09-01,E06000027,800
2019-09-01,E06000054,5010
2019-09-01,E08000025,5800
2019-09-01,E08000026,2250
2019-09-01,E08000027,2480
2019-09-01,E06000019,1010
2019-09-01,E08000028,2210
2019-09-01,E06000051,2680
2019-09-01,E08000029,1350
2019-09-01,E10000028,6170
2019-09-01,E06000021,1550
2019-09-01,E06000020,1360
2019-09-01,E08000030,1820
2019-09-01,E10000031,3310
2019-09-01,E08000031,1640
2019-09-01,E10000034,3290
2019-09-01,E08000016,1520
2019-09-01,E08000032,3110
2019-09-01,E08000033,1380
2019-09-01,E08000017,2010
2019-09-01,E06000011,3510
2019-09-01,E06000010,1890
2019-09-01,E08000034,2560
2019-09-01,E08000035,4880
2019-09-01,E06000012,950
2019-09-01,E06000013,940
2019-09-01,E10000023,6770
2019-09-01,E08000018,1800
2019-09-01,E08000019,2750
2019-09-01,E08000036,2690
2019-09-01,E06000014,970
2020-09-01,E06000015,1750
2020-09-01,E10000007,5010
2020-09-01,E06000016,1740
2020-09-01,E10000018,4000
2020-09-01,E10000019,4250
2020-09-01,E06000061,2270
2020-09-01,E06000018,1530
2020-09-01,E10000024,5070
2020-09-01,E06000017,170
2020-09-01,E06000062,2300
2020-09-01,E06000055,970
2020-09-01,E10000003,3250
2020-09-01,E06000056,1900
2020-09-01,E10000012,7900
2020-09-01,E10000015,5440
2020-09-01,E06000032,970
2020-09-01,E10000020,4350
2020-09-01,E06000031,1050
2020-09-01,E06000033,790
2020-09-01,E10000029,4160
2020-09-01,E06000034,1040
2020-09-01,E09000002,1140
2020-09-01,E09000003,1270
2020-09-01,E09000004,1470
2020-09-01,E09000005,1110
2020-09-01,E09000006,1430
2020-09-01,E09000007,780
2020-09-01,E09000001,220
2020-09-01,E09000008,2010
2020-09-01,E09000009,1230
2020-09-01,E09000010,1250
2020-09-01,E09000011,1550
2020-09-01,E09000012,990
2020-09-01,E09000013,660
2020-09-01,E09000014,890
2020-09-01,E09000015,880
2020-09-01,E09000016,1370
2020-09-01,E09000017,1280
2020-09-01,E09000018,1120
2020-09-01,E09000019,830
2020-09-01,E09000020,330
2020-09-01,E09000021,660
2020-09-01,E09000022,1460
2020-09-01,E09000023,1440
2020-09-01,E09000024,760
2020-09-01,E09000025,1580
2020-09-01,E09000026,1260
2020-09-01,E09000027,560
2020-09-01,E09000028,1600
2020-09-01,E09000029,920
2020-09-01,E09000030,1520
2020-09-01,E09000031,1160
2020-09-01,E09000032,1230
2020-09-01,E09000033,980
2020-09-01,E06000047,3510
2020-09-01,E06000005,730
2020-09-01,E08000037,1240
2020-09-01,E06000001,660
2020-09-01,E06000002,900
2020-09-01,E08000021,1480
2020-09-01,E08000022,1490
2020-09-01,E06000057,2030
2020-09-01,E06000003,980
2020-09-01,E08000023,980
2020-09-01,E06000004,1400
2020-09-01,E08000024,1900
2020-09-01,E06000008,1030
2020-09-01,E06000009,1040
2020-09-01,E08000001,1680
2020-09-01,E08000002,1160
2020-09-01,E06000049,2230
2020-09-01,E06000050,1920
2020-09-01,E10000006,3580
2020-09-01,E06000006,800
2020-09-01,E08000011,1110
2020-09-01,E10000017,7960
2020-09-01,E08000012,2620
2020-09-01,E08000003,2900
2020-09-01,E08000004,1460
2020-09-01,E08000005,1340
2020-09-01,E08000006,1680
2020-09-01,E08000014,1630
2020-09-01,E08000013,1300
2020-09-01,E08000007,1790
2020-09-01,E08000008,1590
2020-09-01,E08000009,1360
2020-09-01,E06000007,1380
2020-09-01,E08000010,2310
2020-09-01,E08000015,1990
2020-09-01,E06000036,610
2020-09-01,E06000043,1150
2020-09-01,E06000060,2470
2020-09-01,E10000011,2650
2020-09-01,E10000014,10600
2020-09-01,E06000046,930
2020-09-01,E10000016,7920
2020-09-01,E06000035,2170
2020-09-01,E06000042,1360
2020-09-01,E10000025,3320
2020-09-01,E06000044,1220
2020-09-01,E06000038,900
2020-09-01,E06000039,660
2020-09-01,E06000045,1440
2020-09-01,E10000030,4910
2020-09-01,E06000037,940
2020-09-01,E10000032,4260
2020-09-01,E06000040,640
2020-09-01,E06000041,850
2020-09-01,E06000022,910
2020-09-01,E06000058,2200
2020-09-01,E06000023,2610
2020-09-01,E06000052,3390
2020-09-01,E10000008,5450
2020-09-01,E06000059,3090
2020-09-01,E10000013,3790
2020-09-01,E06000024,1110
2020-09-01,E06000026,2330
2020-09-01,E10000027,3350
2020-09-01,E06000025,2040
2020-09-01,E06000030,1150
2020-09-01,E06000027,830
2020-09-01,E06000054,4170
2020-09-01,E08000025,5620
2020-09-01,E08000026,2010
2020-09-01,E08000027,2410
2020-09-01,E06000019,1090
2020-09-01,E08000028,1960
2020-09-01,E06000051,2730
2020-09-01,E08000029,1210
2020-09-01,E10000028,6010
2020-09-01,E06000021,1720
2020-09-01,E06000020,1230
2020-09-01,E08000030,1740
2020-09-01,E10000031,3290
2020-09-01,E08000031,1640
2020-09-01,E10000034,3490
2020-09-01,E08000016,1450
2020-09-01,E08000032,3220
2020-09-01,E08000033,1350
2020-09-01,E08000017,1880
2020-09-01,E06000011,3200
2020-09-01,E06000010,1920
2020-09-01,E08000034,2680
2020-09-01,E08000035,4990
2020-09-01,E06000012,910
2020-09-01,E06000013,1180
2020-09-01,E10000023,6160
2020-09-01,E08000018,1590
2020-09-01,E08000019,2680
2020-09-01,E08000036,2300
2020-09-01,E06000014,1010
2021-09-01,E06000015,1860
2021-09-01,E10000007,5900
2021-09-01,E06000016,1900
2021-09-01,E10000018,4530
2021-09-01,E10000019,4830
2021-09-01,E06000061,2520
2021-09-01,E06000018,1680
2021-09-01,E10000024,5580
2021-09-01,E06000017,200
2021-09-01,E06000062,2510
2021-09-01,E06000055,1100
2021-09-01,E10000003,3260
2021-09-01,E06000056,2000
2021-09-01,E10000012,8540
2021-09-01,E10000015,5900
2021-09-01,E06000032,1030
2021-09-01,E10000020,5120
2021-09-01,E06000031,1150
2021-09-01,E06000033,950
2021-09-01,E10000029,4730
2021-09-01,E06000034,1080
2021-09-01,E09000002,1140
2021-09-01,E09000003,1280
2021-09-01,E09000004,1530
2021-09-01,E09000005,1240
2021-09-01,E09000006,1580
2021-09-01,E09000007,710
2021-09-01,E09000001,70
2021-09-01,E09000008,1890
2021-09-01,E09000009,1310
2021-09-01,E09000010,1370
2021-09-01,E09000011,1520
2021-09-01,E09000012,990
2021-09-01,E09000013,670
2021-09-01,E09000014,920
2021-09-01,E09000015,970
2021-09-01,E09000016,1660
2021-09-01,E09000017,1450
2021-09-01,E09000018,1130
2021-09-01,E09000019,910
2021-09-01,E09000020,300
2021-09-01,E09000021,630
2021-09-01,E09000022,1470
2021-09-01,E09000023,1400
2021-09-01,E09000024,830
2021-09-01,E09000025,1640
2021-09-01,E09000026,1320
2021-09-01,E09000027,500
2021-09-01,E09000028,1420
2021-09-01,E09000029,1000
2021-09-01,E09000030,1670
2021-09-01,E09000031,1270
2021-09-01,E09000032,1270
2021-09-01,E09000033,750
2021-09-01,E06000047,4200
2021-09-01,E06000005,910
2021-09-01,E08000037,1440
2021-09-01,E06000001,730
2021-09-01,E06000002,1020
2021-09-01,E08000021,1630
2021-09-01,E08000022,1600
2021-09-01,E06000057,2250
2021-09-01,E06000003,1090
2021-09-01,E08000023,1040
2021-09-01,E06000004,1600
2021-09-01,E08000024,2210
2021-09-01,E06000008,1150
2021-09-01,E06000009,1090
2021-09-01,E08000001,1850
2021-09-01,E08000002,1270
2021-09-01,E06000049,2330
2021-09-01,E06000050,2040
2021-09-01,E10000006,3860
