id,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
E06000035,1510.0,2440.0,2700.0,2870.0,2580.0,2740.0,2810.0,2710.0,2650.0,2740.0,2380.0,2170.0,2450.0,2490.0,1400.0
E06000036,520.0,810.0,860.0,990.0,800.0,890.0,820.0,840.0,710.0,790.0,590.0,610.0,710.0,710.0,430.0
E06000037,720.0,1020.0,1180.0,1220.0,1060.0,1240.0,1070.0,1020.0,970.0,1040.0,900.0,940.0,940.0,930.0,570.0
E06000038,690.0,1330.0,1350.0,1320.0,1130.0,1190.0,1050.0,1100.0,970.0,1110.0,890.0,900.0,990.0,960.0,570.0
E06000039,480.0,780.0,1020.0,1060.0,930.0,980.0,970.0,1040.0,780.0,910.0,750.0,660.0,740.0,760.0,420.0
E06000040,450.0,660.0,750.0,870.0,690.0,660.0,680.0,740.0,630.0,790.0,630.0,640.0,640.0,630.0,410.0
E06000041,2660.0,2520.0,2460.0,2720.0,2110.0,1920.0,1080.0,810.0,750.0,880.0,740.0,850.0,830.0,910.0,550.0
E06000042,1120.0,1980.0,2230.0,2320.0,1810.0,1840.0,2080.0,1930.0,1400.0,1630.0,1480.0,1360.0,1660.0,1630.0,960.0
E06000043,830.0,1500.0,1720.0,1700.0,1370.0,1310.0,1570.0,1490.0,1190.0,1210.0,1090.0,1150.0,1100.0,1080.0,630.0
E06000044,680.0,1390.0,2110.0,1970.0,1640.0,1970.0,2120.0,1880.0,1570.0,1470.0,1210.0,1220.0,1340.0,1350.0,820.0
E06000045,1050.0,1850.0,2000.0,2070.0,1810.0,2000.0,2050.0,2120.0,1720.0,1630.0,1270.0,1440.0,1480.0,1460.0,1010.0
E06000046,820.0,1690.0,1760.0,1630.0,1430.0,1580.0,1400.0,1550.0,1110.0,1000.0,920.0,930.0,990.0,810.0,460.0
E06000047,3310.0,6980.0,7940.0,7260.0,6110.0,7510.0,8380.0,7480.0,4730.0,4670.0,3670.0,3510.0,4200.0,3870.0,2420.0
E06000049,1860.0,3080.0,3730.0,3570.0,3080.0,3360.0,3230.0,3300.0,2630.0,2520.0,2170.0,2230.0,2330.0,2450.0,1460.0
E06000050,1790.0,3290.0,3770.0,3570.0,3080.0,3300.0,3120.0,3350.0,2440.0,2200.0,1930.0,1920.0,2040.0,1860.0,1240.0
E06000051,2490.0,3440.0,4010.0,3810.0,3340.0,3890.0,4370.0,4000.0,3500.0,3400.0,2680.0,2730.0,2830.0,2550.0,1490.0
E06000052,3750.0,5050.0,6260.0,5430.0,4810.0,5400.0,5460.0,5360.0,3990.0,4240.0,3400.0,3390.0,3760.0,3550.0,2010.0
E06000054,3790.0,4930.0,5330.0,5110.0,4470.0,5390.0,6480.0,6460.0,5720.0,5620.0,5010.0,4170.0,4510.0,4300.0,2340.0
E06000055,510.0,850.0,960.0,1320.0,1080.0,1200.0,1360.0,1330.0,940.0,1180.0,960.0,970.0,1100.0,1030.0,630.0
E06000056,1030.0,1630.0,1960.0,2020.0,1770.0,2070.0,2060.0,2050.0,1920.0,2190.0,1820.0,1900.0,2000.0,1960.0,1170.0
E06000057,2230.0,3860.0,4510.0,4410.0,3860.0,3850.0,4030.0,3700.0,2620.0,2690.0,2240.0,2030.0,2250.0,2160.0,1400.0
E06000058,,,,,,,,,,2490.0,2050.0,2200.0,2380.0,2300.0,1420.0
E06000059,,,,,,,,,,4030.0,3810.0,3090.0,3600.0,3220.0,1620.0
E06000060,,,,,,,,,,,2270.0,2470.0,2710.0,2750.0,1710.0
E06000061,,,,,,,,,,,,2270.0,2520.0,2390.0,1390.0
E06000062,,,,,,,,,,,,2300.0,2510.0,2610.0,1370.0
E06000063,,,,,,,,,,,,,,2230.0,1560.0
E06000064,,,,,,,,,,,,,,1760.0,1330.0
E06000065,,,,,,,,,,,,,,6150.0,2970.0
E06000066,,,,,,,,,,,,,,3710.0,2490.0
E08000001,1770.0,2820.0,3280.0,3250.0,2710.0,3150.0,3220.0,2930.0,2060.0,2240.0,1680.0,1680.0,1850.0,1820.0,1130.0
E08000002,1250.0,1720.0,2050.0,2120.0,1730.0,1980.0,2050.0,1780.0,1520.0,1450.0,1200.0,1160.0,1270.0,1220.0,740.0
E08000003,2580.0,4760.0,5190.0,4790.0,4300.0,4830.0,4730.0,4350.0,3720.0,3690.0,2840.0,2900.0,3160.0,2900.0,1630.0
E08000004,1440.0,2510.0,2710.0,2640.0,2370.0,2760.0,2760.0,2770.0,1900.0,1990.0,1530.0,1460.0,1750.0,1480.0,940.0
E08000005,1420.0,2350.0,2760.0,2350.0,2180.0,2630.0,2660.0,2420.0,1990.0,1940.0,1420.0,1340.0,1590.0,1550.0,900.0
E08000006,1660.0,2710.0,3150.0,2880.0,2640.0,2870.0,2800.0,2600.0,2200.0,2270.0,1740.0,1680.0,2000.0,1910.0,1090.0
E08000007,1940.0,3180.0,3380.0,2900.0,2810.0,2970.0,2980.0,2820.0,2550.0,2170.0,1700.0,1790.0,1950.0,1860.0,1090.0
E08000008,1670.0,3020.0,3130.0,2790.0,2720.0,2720.0,2720.0,2650.0,2050.0,2050.0,1640.0,1590.0,1800.0,1650.0,950.0
E08000009,980.0,1660.0,2130.0,2150.0,1940.0,2100.0,1980.0,1880.0,1450.0,1600.0,1250.0,1360.0,1400.0,1230.0,760.0
E08000010,2550.0,4150.0,4510.0,4300.0,3570.0,4240.0,4480.0,4230.0,3150.0,2850.0,2410.0,2310.0,2830.0,2690.0,1480.0
E08000011,1430.0,2580.0,2910.0,2560.0,2010.0,2180.0,2140.0,2210.0,1360.0,1430.0,1210.0,1110.0,1180.0,1140.0,670.0
E08000012,3470.0,6470.0,7290.0,6120.0,4600.0,5080.0,5130.0,5320.0,3430.0,3490.0,2850.0,2620.0,2770.0,2690.0,1460.0
E08000013,1260.0,2070.0,2850.0,2330.0,2080.0,2260.0,2390.0,2310.0,1540.0,1590.0,1310.0,1300.0,1390.0,1370.0,790.0
E08000014,1970.0,3370.0,3840.0,3860.0,2890.0,3100.0,3090.0,3350.0,2100.0,2060.0,1780.0,1630.0,1690.0,1660.0,910.0
E08000015,2210.0,4140.0,4870.0,4510.0,3530.0,3850.0,4130.0,4030.0,2770.0,2530.0,2020.0,1990.0,2150.0,2160.0,1260.0
E08000016,1990.0,2800.0,3460.0,3200.0,2850.0,3060.0,3250.0,2930.0,1870.0,2050.0,1520.0,1450.0,1810.0,1670.0,1020.0
E08000017,2440.0,3610.0,4550.0,3640.0,3350.0,3990.0,4140.0,3850.0,2440.0,2610.0,2010.0,1880.0,2120.0,2130.0,1130.0
E08000018,1820.0,2880.0,3410.0,3140.0,2880.0,3200.0,3290.0,3120.0,2010.0,2230.0,1800.0,1590.0,1900.0,1770.0,1090.0
E08000019,3530.0,5350.0,5430.0,5060.0,4650.0,5310.0,5450.0,5240.0,3580.0,3640.0,2750.0,2680.0,2980.0,2750.0,1670.0
E08000021,1650.0,3010.0,3240.0,2900.0,2520.0,2790.0,3020.0,2670.0,1890.0,2030.0,1490.0,1480.0,1630.0,1540.0,950.0
E08000022,1550.0,2920.0,3130.0,2870.0,2370.0,2700.0,2610.0,2280.0,1790.0,1780.0,1370.0,1490.0,1600.0,1480.0,920.0
E08000023,1260.0,2270.0,2450.0,2260.0,1890.0,2330.0,2610.0,2230.0,1340.0,1430.0,1030.0,980.0,1040.0,1060.0,640.0
E08000024,2480.0,4440.0,4420.0,4090.0,3520.0,4590.0,4790.0,4030.0,2480.0,2630.0,2040.0,1900.0,2210.0,1940.0,1210.0
E08000025,5320.0,9800.0,10400.0,10950.0,9310.0,11470.0,10620.0,10860.0,6800.0,7620.0,5800.0,5620.0,6380.0,6130.0,3370.0
E08000026,1820.0,3150.0,3800.0,3650.0,2940.0,3460.0,3150.0,3400.0,2400.0,2610.0,2250.0,2010.0,2170.0,2260.0,1230.0
E08000027,2050.0,3450.0,3350.0,3570.0,2990.0,3530.0,3690.0,3730.0,2710.0,2910.0,2480.0,2410.0,2300.0,2230.0,1200.0
E08000028,2050.0,3640.0,3820.0,3870.0,3250.0,3820.0,3910.0,3880.0,2570.0,2870.0,2210.0,1960.0,2070.0,2110.0,1120.0
E08000029,1080.0,1630.0,2070.0,2220.0,1760.0,2130.0,1950.0,1880.0,1410.0,1540.0,1350.0,1210.0,1390.0,1350.0,740.0
E08000030,1680.0,2740.0,3250.0,3090.0,2480.0,3050.0,3280.0,3110.0,2100.0,2310.0,1820.0,1740.0,1910.0,1780.0,1010.0
E08000031,1560.0,2530.0,2940.0,2730.0,2460.0,2770.0,2970.0,2850.0,2030.0,2210.0,1640.0,1640.0,1650.0,1590.0,970.0
E08000032,2720.0,4620.0,4950.0,4780.0,4240.0,4400.0,5150.0,5350.0,4040.0,4030.0,3110.0,3220.0,3320.0,3430.0,2120.0
E08000033,1230.0,2200.0,2230.0,2380.0,2030.0,2350.0,2600.0,2430.0,1840.0,1750.0,1380.0,1350.0,1550.0,1490.0,920.0
E08000034,2600.0,4310.0,4780.0,4150.0,3800.0,4220.0,4570.0,4240.0,3040.0,3200.0,2560.0,2680.0,2900.0,3140.0,1890.0
E08000035,3650.0,7030.0,7310.0,6850.0,6010.0,6850.0,7090.0,7100.0,5610.0,6620.0,4880.0,4990.0,5370.0,5100.0,3110.0
E08000036,1980.0,3540.0,3850.0,3570.0,3310.0,3860.0,4050.0,4110.0,2810.0,3240.0,2690.0,2300.0,2710.0,2640.0,1540.0
E08000037,1420.0,2660.0,2780.0,2560.0,2230.0,2590.0,2860.0,2400.0,1730.0,1760.0,1310.0,1240.0,1440.0,1380.0,890.0
E09000001,10.0,40.0,20.0,20.0,30.0,20.0,20.0,20.0,20.0,40.0,100.0,220.0,70.0,70.0,30.0
E09000002,730.0,1420.0,1580.0,1770.0,1640.0,1810.0,1790.0,1760.0,1280.0,1300.0,1070.0,1140.0,1140.0,1120.0,700.0
E09000003,520.0,1190.0,1420.0,1330.0,1130.0,1430.0,1490.0,1390.0,1180.0,1280.0,1190.0,1270.0,1280.0,1230.0,750.0
E09000004,980.0,1730.0,1950.0,2070.0,1640.0,1790.0,1910.0,1790.0,1630.0,1810.0,1450.0,1470.0,1530.0,1430.0,890.0
E09000005,560.0,1470.0,1730.0,1520.0,1340.0,1890.0,1860.0,1640.0,1220.0,1400.0,1070.0,1110.0,1240.0,1260.0,730.0
E09000006,970.0,1540.0,1910.0,1930.0,1560.0,1670.0,1710.0,1570.0,1480.0,1620.0,1420.0,1430.0,1580.0,1520.0,940.0
E09000007,370.0,700.0,720.0,690.0,600.0,700.0,690.0,700.0,680.0,710.0,620.0,780.0,710.0,690.0,410.0
E09000008,1240.0,2270.0,2740.0,2690.0,2140.0,2440.0,2510.0,2330.0,1910.0,2170.0,1810.0,2010.0,1890.0,1930.0,1090.0
E09000009,740.0,1770.0,1880.0,1670.0,1590.0,1760.0,1760.0,1660.0,1360.0,1500.0,1190.0,1230.0,1310.0,1240.0,810.0
E09000010,710.0,1550.0,1840.0,1860.0,1620.0,2000.0,2100.0,1950.0,1570.0,1580.0,1290.0,1250.0,1370.0,1320.0,800.0
E09000011,810.0,1860.0,2180.0,1990.0,1650.0,1770.0,1980.0,1860.0,1550.0,1470.0,1390.0,1550.0,1520.0,1280.0,880.0
E09000012,460.0,1140.0,1320.0,1180.0,1090.0,1280.0,1300.0,1330.0,940.0,1280.0,890.0,990.0,990.0,930.0,560.0
E09000013,340.0,690.0,720.0,570.0,510.0,610.0,610.0,580.0,600.0,700.0,600.0,660.0,670.0,650.0,400.0
E09000014,510.0,1260.0,1350.0,1190.0,1080.0,1380.0,1460.0,1430.0,1000.0,1020.0,860.0,890.0,920.0,910.0,570.0
E09000015,420.0,1090.0,1120.0,970.0,830.0,1110.0,1210.0,1040.0,930.0,990.0,800.0,880.0,970.0,920.0,590.0
E09000016,940.0,1450.0,1720.0,1950.0,1820.0,2020.0,2100.0,2010.0,1700.0,1750.0,1410.0,1370.0,1660.0,1510.0,1040.0
E09000017,1020.0,1780.0,2100.0,1990.0,1660.0,1890.0,1930.0,1810.0,1570.0,1620.0,1400.0,1280.0,1450.0,1390.0,820.0
E09000018,720.0,1300.0,1730.0,1460.0,1350.0,1600.0,1500.0,1400.0,1220.0,1340.0,1110.0,1120.0,1130.0,1190.0,640.0
E09000019,410.0,870.0,890.0,890.0,790.0,820.0,850.0,920.0,820.0,930.0,830.0,830.0,910.0,800.0,450.0
E09000020,150.0,310.0,330.0,280.0,270.0,280.0,280.0,270.0,250.0,330.0,210.0,330.0,300.0,270.0,160.0
E09000021,300.0,590.0,610.0,580.0,540.0,560.0,620.0,620.0,560.0,690.0,590.0,660.0,630.0,590.0,350.0
E09000022,640.0,1450.0,1700.0,1520.0,1310.0,1580.0,1570.0,1490.0,1230.0,1480.0,1270.0,1460.0,1470.0,1360.0,760.0
E09000023,820.0,1580.0,2170.0,1910.0,1810.0,1810.0,1850.0,1750.0,1380.0,1610.0,1330.0,1440.0,1400.0,1370.0,760.0
E09000024,430.0,950.0,1000.0,970.0,780.0,950.0,930.0,860.0,780.0,840.0,750.0,760.0,830.0,790.0,490.0
E09000025,800.0,1990.0,2210.0,2150.0,2130.0,2390.0,2470.0,2430.0,1570.0,1820.0,1400.0,1580.0,1640.0,1610.0,900.0
E09000026,610.0,1170.0,1330.0,1410.0,1320.0,1550.0,1500.0,1570.0,1260.0,1430.0,1120.0,1260.0,1320.0,1240.0,830.0
E09000027,270.0,460.0,550.0,500.0,460.0,470.0,470.0,500.0,510.0,570.0,460.0,560.0,500.0,540.0,360.0
E09000028,680.0,1590.0,1780.0,1790.0,1530.0,1630.0,1560.0,1590.0,1200.0,1410.0,1230.0,1600.0,1420.0,1320.0,730.0
E09000029,710.0,1210.0,1300.0,1250.0,1060.0,1180.0,1200.0,1170.0,1060.0,1170.0,920.0,920.0,1000.0,940.0,620.0
E09000030,780.0,1690.0,1690.0,1560.0,1660.0,1670.0,1520.0,1590.0,1420.0,1560.0,1360.0,1520.0,1670.0,1530.0,790.0
E09000031,850.0,1580.0,1780.0,1710.0,1670.0,1870.0,1870.0,1840.0,1310.0,1380.0,1060.0,1160.0,1270.0,1220.0,710.0
E09000032,440.0,920.0,1040.0,1010.0,810.0,930.0,980.0,940.0,980.0,1240.0,1040.0,1230.0,1270.0,1240.0,670.0
E09000033,410.0,840.0,830.0,700.0,620.0,720.0,680.0,600.0,670.0,720.0,660.0,980.0,750.0,700.0,420.0
E10000002,2030.0,2690.0,2770.0,3130.0,2780.0,2760.0,2770.0,2960.0,2610.0,2850.0,,,,,
E10000003,2110.0,3220.0,4180.0,4400.0,3770.0,4200.0,4400.0,4300.0,3160.0,3660.0,3170.0,3250.0,3260.0,3190.0,2030.0
E10000006,3350.0,5280.0,5840.0,5730.0,5550.0,5890.0,5930.0,5870.0,4540.0,4340.0,3650.0,3580.0,3860.0,,
E10000007,4680.0,7750.0,9100.0,9100.0,8030.0,9490.0,9250.0,9150.0,6440.0,6510.0,5210.0,5010.0,5900.0,5610.0,3320.0
E10000008,5170.0,6900.0,7830.0,7200.0,6350.0,6850.0,7310.0,7510.0,5780.0,6190.0,5000.0,5450.0,5730.0,5430.0,3390.0
E10000009,4810.0,5500.0,5920.0,5180.0,5170.0,5680.0,5650.0,5560.0,4800.0,,,,,,
E10000011,1990.0,3910.0,3850.0,3930.0,3370.0,3590.0,3920.0,3900.0,2810.0,2970.0,2480.0,2650.0,2790.0,2530.0,1620.0
E10000012,6410.0,10930.0,11920.0,11760.0,10390.0,11710.0,11750.0,11440.0,9130.0,9360.0,7600.0,7900.0,8540.0,8370.0,5270.0
E10000013,2820.0,4140.0,5010.0,5110.0,4350.0,4910.0,5130.0,4920.0,4140.0,4330.0,3470.0,3790.0,4120.0,3790.0,2480.0
E10000014,9050.0,11230.0,12970.0,13200.0,12750.0,13870.0,14030.0,13370.0,11230.0,11900.0,10380.0,10600.0,11040.0,10570.0,6070.0
E10000015,3320.0,6440.0,6920.0,7080.0,6010.0,6560.0,6830.0,6800.0,5940.0,6210.0,5160.0,5440.0,5900.0,5620.0,3520.0
E10000016,5020.0,9040.0,11220.0,11600.0,9680.0,11020.0,11130.0,10840.0,8290.0,9350.0,7560.0,7920.0,8790.0,8670.0,5130.0
E10000017,7460.0,11920.0,13230.0,13930.0,11100.0,12810.0,13540.0,14030.0,9470.0,10410.0,8310.0,7960.0,8670.0,8680.0,5230.0
E10000018,2840.0,5710.0,6180.0,6640.0,5070.0,6360.0,6090.0,6220.0,4890.0,5250.0,4270.0,4000.0,4530.0,4340.0,2760.0
E10000019,3910.0,6070.0,6920.0,7330.0,5760.0,6480.0,6840.0,6920.0,5070.0,5540.0,4140.0,4250.0,4830.0,4540.0,2790.0
E10000020,3890.0,6200.0,7640.0,7210.0,6270.0,7290.0,7670.0,6840.0,5950.0,5730.0,4880.0,4350.0,5120.0,4860.0,2880.0
E10000021,3600.0,5800.0,7130.0,7880.0,6140.0,7280.0,7340.0,7210.0,4770.0,5640.0,4460.0,,,,
E10000023,4430.0,6420.0,9740.0,9940.0,8470.0,11220.0,9850.0,8500.0,6840.0,6800.0,6770.0,6160.0,6290.0,,
E10000024,4760.0,7530.0,8510.0,8960.0,7430.0,8870.0,9050.0,8570.0,6090.0,6220.0,5170.0,5070.0,5580.0,5420.0,3180.0
E10000025,2540.0,3600.0,4460.0,4540.0,3740.0,4360.0,4250.0,3970.0,3410.0,3770.0,3410.0,3320.0,3740.0,3640.0,2330.0
E10000027,3070.0,4620.0,5230.0,5150.0,4190.0,4890.0,5250.0,4930.0,3920.0,4280.0,3670.0,3350.0,3810.0,,
E10000028,4720.0,8540.0,9220.0,9620.0,8340.0,9640.0,9420.0,9620.0,6850.0,7300.0,6170.0,6010.0,6520.0,6320.0,3600.0
E10000029,3710.0,5360.0,6400.0,6320.0,5750.0,6570.0,6340.0,6140.0,4870.0,5220.0,4650.0,4160.0,4730.0,4440.0,2680.0
E10000030,4020.0,5130.0,5960.0,6220.0,5720.0,5710.0,5720.0,5420.0,4970.0,5420.0,4530.0,4910.0,5460.0,5200.0,3260.0
E10000031,2470.0,4100.0,4690.0,5300.0,4220.0,5080.0,4950.0,4820.0,3660.0,3730.0,3310.0,3290.0,3710.0,3780.0,2060.0
E10000032,2950.0,4780.0,5500.0,5610.0,4800.0,5400.0,5790.0,5920.0,4790.0,4860.0,4350.0,4260.0,4680.0,4570.0,2510.0
E10000034,2590.0,4940.0,5670.0,5690.0,4820.0,5420.0,5390.0,5570.0,4060.0,4200.0,3290.0,3490.0,3680.0,3540.0,2110.0
