id,name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
E14000540,Barking,0.0,0.10752688172043011,0.24731182795698925,0.17204301075268819,0.26881720430107525,0.25806451612903225,0.22580645161290322,-0.11827956989247312,-0.08602150537634409,-0.23655913978494625,-0.1935483870967742,-0.20430107526881722,-0.1827956989247312
E14000541,Barnsley Central,0.0,0.2336448598130841,0.14018691588785046,0.028037383177570093,-0.018691588785046728,0.102803738317757,0.009345794392523364,-0.34579439252336447,-0.2803738317757009,-0.4766355140186916,-0.5046728971962616,-0.37383177570093457,-0.411214953271028
E14000542,Barnsley East,0.0,0.25663716814159293,0.168141592920354,0.07079646017699115,0.10619469026548672,0.19469026548672566,0.08849557522123894,-0.3008849557522124,-0.2831858407079646,-0.4690265486725664,-0.46017699115044247,-0.34513274336283184,-0.40707964601769914
E14000543,Barrow and Furness,0.0,0.016260162601626018,0.016260162601626018,0.016260162601626018,0.016260162601626018,0.15447154471544716,0.07317073170731707,-0.056910569105691054,-0.1951219512195122,-0.2926829268292683,-0.2682926829268293,-0.21951219512195122,-0.1951219512195122
E14000544,Basildon and Billericay,0.0,0.07575757575757576,0.07575757575757576,0.06060606060606061,0.3333333333333333,0.24242424242424243,0.12121212121212122,0.030303030303030304,0.015151515151515152,-0.18181818181818182,-0.13636363636363635,-0.10606060606060606,-0.10606060606060606
E14000545,Basingstoke,0.0,0.16483516483516483,0.04395604395604396,0.04395604395604396,0.12087912087912088,0.04395604395604396,0.03296703296703297,-0.12087912087912088,-0.02197802197802198,-0.14285714285714285,-0.2087912087912088,-0.08791208791208792,-0.17582417582417584
E14000546,Bassetlaw,0.0,0.14,0.22,0.05,0.24,0.26,0.23,-0.2,-0.22,-0.27,-0.29,-0.23,-0.26
E14000547,Bath,0.0,0.06521739130434782,-0.021739130434782608,-0.15217391304347827,-0.043478260869565216,-0.10869565217391304,-0.10869565217391304,-0.2608695652173913,-0.17391304347826086,-0.32608695652173914,-0.2608695652173913,-0.2608695652173913,-0.2391304347826087
E14000548,Batley and Spen,0.0,0.06896551724137931,0.008620689655172414,-0.10344827586206896,-0.008620689655172414,0.04310344827586207,-0.11206896551724138,-0.3017241379310345,-0.25,-0.41379310344827586,-0.39655172413793105,-0.3103448275862069,-0.25862068965517243
E14000549,Battersea,0.0,0.08823529411764706,-0.029411764705882353,-0.20588235294117646,0.0,-0.08823529411764706,0.029411764705882353,0.058823529411764705,0.38235294117647056,0.14705882352941177,0.38235294117647056,0.4411764705882353,0.2647058823529412
E14000550,Beaconsfield,0.0,0.08888888888888889,0.2,0.0,0.0,-0.022222222222222223,0.0,-0.15555555555555556,-0.022222222222222223,-0.15555555555555556,-0.08888888888888889,-0.022222222222222223,-0.08888888888888889
E14000551,Beckenham,0.0,0.125,0.175,-0.025,-0.05,0.075,0.0,-0.025,0.125,-0.05,-0.05,0.025,0.025
E14000552,Bedford,0.0,0.0,0.4838709677419355,0.20967741935483872,0.2903225806451613,0.5,0.41935483870967744,-0.08064516129032258,0.14516129032258066,-0.12903225806451613,-0.03225806451612903,0.0,-0.06451612903225806
E14000553,Bermondsey and Old Southwark,0.0,0.17647058823529413,0.23529411764705882,-0.04411764705882353,0.10294117647058823,0.0,0.014705882352941176,-0.20588235294117646,0.0,-0.11764705882352941,0.22058823529411764,0.029411764705882353,-0.10294117647058823
E14000554,Berwick-upon-Tweed,0.0,0.20512820512820512,0.2948717948717949,0.07692307692307693,0.05128205128205128,0.05128205128205128,-0.01282051282051282,-0.3717948717948718,-0.2692307692307692,-0.46153846153846156,-0.5256410256410257,-0.47435897435897434,-0.5256410256410257
E14000555,Bethnal Green and Bow,0.0,-0.012658227848101266,-0.10126582278481013,-0.06329113924050633,-0.012658227848101266,-0.12658227848101267,-0.12658227848101267,-0.189873417721519,-0.13924050632911392,-0.25316455696202533,-0.20253164556962025,-0.11392405063291139,-0.16455696202531644
E14000556,Beverley and Holderness,0.0,0.08757062146892655,-0.18361581920903955,-0.18361581920903955,-0.10451977401129943,-0.1977401129943503,-0.10734463276836158,-0.24858757062146894,-0.2570621468926554,-0.4152542372881356,-0.5282485875706214,-0.4943502824858757,-0.615819209039548
E14000557,Bexhill and Battle,0.0,0.04918032786885246,0.04918032786885246,-0.01639344262295082,0.06557377049180328,0.06557377049180328,0.13114754098360656,-0.21311475409836064,-0.19672131147540983,-0.32786885245901637,-0.18032786885245902,-0.18032786885245902,-0.32786885245901637
E14000558,Bexleyheath and Crayford,0.0,0.1746031746031746,0.25396825396825395,0.015873015873015872,0.1111111111111111,0.15873015873015872,0.09523809523809523,-0.015873015873015872,0.12698412698412698,-0.1111111111111111,-0.07936507936507936,-0.06349206349206349,-0.14285714285714285
E14000559,Birkenhead,0.0,0.1984732824427481,0.11450381679389313,-0.12213740458015267,-0.007633587786259542,0.06870229007633588,0.03816793893129771,-0.3511450381679389,-0.40458015267175573,-0.5267175572519084,-0.5572519083969466,-0.5038167938931297,-0.48091603053435117
E14000560,"Birmingham, Edgbaston",0.0,0.04054054054054054,0.05405405405405406,-0.10810810810810811,0.02702702702702703,0.0,0.04054054054054054,-0.2702702702702703,-0.24324324324324326,-0.40540540540540543,-0.40540540540540543,-0.28378378378378377,-0.35135135135135137
E14000561,"Birmingham, Erdington",0.0,0.10476190476190476,0.3619047619047619,0.13333333333333333,0.3904761904761905,0.3523809523809524,0.3333333333333333,-0.20952380952380953,-0.13333333333333333,-0.3333333333333333,-0.41904761904761906,-0.3142857142857143,-0.4
E14000562,"Birmingham, Hall Green",0.0,-0.012048192771084338,0.0,-0.07228915662650602,0.1686746987951807,0.0963855421686747,0.1566265060240964,-0.3132530120481928,-0.1566265060240964,-0.43373493975903615,-0.42168674698795183,-0.3373493975903614,-0.30120481927710846
E14000563,"Birmingham, Hodge Hill",0.0,0.018867924528301886,0.11320754716981132,-0.009433962264150943,0.2830188679245283,0.1509433962264151,0.24528301886792453,-0.32075471698113206,-0.1792452830188679,-0.42452830188679247,-0.4716981132075472,-0.36792452830188677,-0.37735849056603776
E14000564,"Birmingham, Ladywood",0.0,0.01904761904761905,0.01904761904761905,-0.0761904761904762,0.10476190476190476,0.02857142857142857,0.06666666666666667,-0.3619047619047619,-0.22857142857142856,-0.4095238095238095,-0.4,-0.29523809523809524,-0.37142857142857144
E14000565,"Birmingham, Northfield",0.0,0.058823529411764705,0.022058823529411766,-0.16911764705882354,0.014705882352941176,-0.11029411764705882,-0.13970588235294118,-0.4338235294117647,-0.36764705882352944,-0.5147058823529411,-0.5220588235294118,-0.49264705882352944,-0.47794117647058826
E14000566,"Birmingham, Perry Barr",0.0,0.0,0.12264150943396226,-0.14150943396226415,0.11320754716981132,0.02830188679245283,0.08490566037735849,-0.32075471698113206,-0.24528301886792453,-0.4528301886792453,-0.4811320754716981,-0.37735849056603776,-0.39622641509433965
E14000567,"Birmingham, Selly Oak",0.0,0.07526881720430108,0.06451612903225806,-0.06451612903225806,0.15053763440860216,0.010752688172043012,-0.043010752688172046,-0.3548387096774194,-0.34408602150537637,-0.40860215053763443,-0.45161290322580644,-0.3763440860215054,-0.3655913978494624
E14000568,"Birmingham, Yardley",0.0,0.12389380530973451,0.1592920353982301,0.0,0.2743362831858407,0.168141592920354,0.168141592920354,-0.2920353982300885,-0.25663716814159293,-0.45132743362831856,-0.45132743362831856,-0.39823008849557523,-0.40707964601769914
E14000569,Bishop Auckland,0.0,0.1810344827586207,0.06896551724137931,-0.07758620689655173,0.04310344827586207,0.31896551724137934,0.09482758620689655,-0.25,-0.2413793103448276,-0.41379310344827586,-0.45689655172413796,-0.3103448275862069,-0.39655172413793105
E14000570,Blackburn,0.0,0.2169811320754717,0.2358490566037736,0.16981132075471697,0.10377358490566038,0.1509433962264151,0.20754716981132076,-0.19811320754716982,-0.08490566037735849,-0.330188679245283,-0.36792452830188677,-0.2169811320754717,-0.32075471698113206
E14000571,Blackley and Broughton,0.0,0.10256410256410256,0.07692307692307693,-0.07692307692307693,0.042735042735042736,0.03418803418803419,-0.042735042735042736,-0.19658119658119658,-0.23931623931623933,-0.41025641025641024,-0.5128205128205128,-0.452991452991453,-0.47863247863247865
E14000572,Blackpool North and Cleveleys,0.0,0.0707070707070707,0.0707070707070707,-0.18181818181818182,0.010101010101010102,0.0707070707070707,0.050505050505050504,-0.29292929292929293,-0.2727272727272727,-0.43434343434343436,-0.37373737373737376,-0.3939393939393939,-0.3939393939393939
E14000573,Blackpool South,0.0,0.06542056074766354,0.12149532710280374,-0.11214953271028037,0.07476635514018691,0.19626168224299065,0.102803738317757,-0.2523364485981308,-0.2897196261682243,-0.4672897196261682,-0.45794392523364486,-0.3925233644859813,-0.4205607476635514
E14000574,Blaydon,0.0,0.025423728813559324,-0.05084745762711865,-0.15254237288135594,-0.01694915254237288,0.05084745762711865,-0.1016949152542373,-0.3644067796610169,-0.3728813559322034,-0.5254237288135594,-0.5508474576271186,-0.4830508474576271,-0.4830508474576271
E14000575,Blyth Valley,0.0,0.06060606060606061,0.03787878787878788,-0.08333333333333333,-0.05303030303030303,-0.015151515151515152,-0.10606060606060606,-0.3333333333333333,-0.3409090909090909,-0.4393939393939394,-0.5151515151515151,-0.4318181818181818,-0.4621212121212121
E14000576,Bognor Regis and Littlehampton,0.0,0.07058823529411765,0.15294117647058825,0.011764705882352941,0.16470588235294117,0.2823529411764706,0.2,-0.2235294117647059,-0.12941176470588237,-0.29411764705882354,-0.32941176470588235,-0.29411764705882354,-0.3176470588235294
E14000577,Bolsover,0.0,0.18446601941747573,0.30097087378640774,0.07766990291262135,0.33980582524271846,0.36893203883495146,0.39805825242718446,-0.11650485436893204,-0.08737864077669903,-0.30097087378640774,-0.3592233009708738,-0.20388349514563106,-0.2524271844660194
E14000578,Bolton North East,0.0,0.13,0.15,-0.07,0.09,0.05,-0.04,-0.34,-0.31,-0.45,-0.47,-0.37,-0.39
E14000579,Bolton South East,0.0,0.23300970873786409,0.18446601941747573,0.009708737864077669,0.1553398058252427,0.24271844660194175,0.06796116504854369,-0.2815533980582524,-0.18446601941747573,-0.3786407766990291,-0.4563106796116505,-0.4174757281553398,-0.3786407766990291
E14000580,Bolton West,0.0,0.10101010101010101,0.0707070707070707,-0.06060606060606061,0.1111111111111111,0.09090909090909091,0.10101010101010101,-0.1717171717171717,-0.13131313131313133,-0.37373737373737376,-0.31313131313131315,-0.2222222222222222,-0.29292929292929293
E14000581,Bootle,0.0,0.17880794701986755,0.16556291390728478,-0.16556291390728478,-0.06622516556291391,-0.07947019867549669,-0.013245033112582781,-0.3973509933774834,-0.3973509933774834,-0.5033112582781457,-0.5827814569536424,-0.5562913907284768,-0.5695364238410596
E14000582,Boston and Skegness,0.0,0.03409090909090909,0.07954545454545454,-0.11363636363636363,0.056818181818181816,0.0,-0.011363636363636364,-0.3068181818181818,-0.20454545454545456,-0.4659090909090909,-0.4659090909090909,-0.38636363636363635,-0.32954545454545453
E14000583,Bosworth,0.0,-0.08333333333333333,-0.046296296296296294,-0.24074074074074073,-0.027777777777777776,-0.10185185185185185,-0.037037037037037035,-0.2777777777777778,-0.2037037037037037,-0.3888888888888889,-0.39814814814814814,-0.3333333333333333,-0.37037037037037035
E14000584,Bournemouth East,0.0,0.021739130434782608,0.17391304347826086,0.0,0.15217391304347827,0.03260869565217391,0.021739130434782608,-0.21739130434782608,-0.2608695652173913,-0.40217391304347827,-0.358695652173913,-0.30434782608695654,-0.32608695652173914
E14000585,Bournemouth West,0.0,0.06097560975609756,0.34146341463414637,0.07317073170731707,0.18292682926829268,0.13414634146341464,0.13414634146341464,-0.14634146341463414,-0.17073170731707318,-0.34146341463414637,-0.34146341463414637,-0.2073170731707317,-0.25609756097560976
E14000586,Bracknell,0.0,0.05,0.1875,-0.0625,0.0625,0.0,0.0375,-0.175,-0.0875,-0.3,-0.2875,-0.1375,-0.1875
E14000587,Bradford East,0.0,0.0,-0.10526315789473684,-0.19298245614035087,-0.13157894736842105,0.02631578947368421,0.008771929824561403,-0.37719298245614036,-0.2631578947368421,-0.4298245614035088,-0.41228070175438597,-0.38596491228070173,-0.3508771929824561
E14000588,Bradford South,0.0,0.10714285714285714,0.19642857142857142,0.0,0.03571428571428571,0.22321428571428573,0.16964285714285715,-0.22321428571428573,-0.14285714285714285,-0.35714285714285715,-0.38392857142857145,-0.32142857142857145,-0.3482142857142857
E14000589,Bradford West,0.0,0.08536585365853659,-0.024390243902439025,-0.08536585365853659,-0.07317073170731707,0.15853658536585366,0.06097560975609756,-0.2926829268292683,-0.036585365853658534,-0.35365853658536583,-0.3048780487804878,-0.2926829268292683,-0.23170731707317074
E14000590,Braintree,0.0,0.036585365853658534,0.1951219512195122,-0.036585365853658534,0.07317073170731707,0.14634146341463414,0.12195121951219512,-0.24390243902439024,-0.15853658536585366,-0.34146341463414637,-0.3048780487804878,-0.2804878048780488,-0.2804878048780488
E14000591,Brent Central,0.0,0.21739130434782608,0.08695652173913043,-0.057971014492753624,0.30434782608695654,0.2753623188405797,0.21739130434782608,-0.15942028985507245,-0.057971014492753624,-0.2318840579710145,-0.2898550724637681,-0.15942028985507245,-0.14492753623188406
E14000592,Brent North,0.0,0.12698412698412698,-0.06349206349206349,-0.12698412698412698,0.23809523809523808,0.25396825396825395,0.0,-0.19047619047619047,-0.06349206349206349,-0.30158730158730157,-0.2222222222222222,-0.15873015873015872,-0.1746031746031746
E14000593,Brentford and Isleworth,0.0,0.14814814814814814,-0.018518518518518517,-0.1111111111111111,0.07407407407407407,0.037037037037037035,-0.05555555555555555,-0.018518518518518517,0.07407407407407407,-0.037037037037037035,-0.05555555555555555,-0.09259259259259259,-0.037037037037037035
E14000594,Brentwood and Ongar,0.0,0.15384615384615385,0.1346153846153846,0.019230769230769232,0.17307692307692307,0.15384615384615385,0.1346153846153846,0.057692307692307696,0.09615384615384616,-0.057692307692307696,0.019230769230769232,0.07692307692307693,0.038461538461538464
E14000595,Bridgwater and West Somerset,0.0,0.10679611650485436,0.02912621359223301,-0.21359223300970873,0.05825242718446602,0.08737864077669903,0.11650485436893204,-0.2524271844660194,-0.06796116504854369,-0.21359223300970873,-0.27184466019417475,-0.23300970873786409,-0.1941747572815534
E14000596,Brigg and Goole,0.0,0.1728395061728395,0.25925925925925924,0.024691358024691357,0.16049382716049382,0.18518518518518517,0.18518518518518517,-0.13580246913580246,-0.08641975308641975,-0.37037037037037035,-0.2962962962962963,-0.19753086419753085,-0.2839506172839506
E14000597,"Brighton, Kemptown",0.0,0.109375,0.1875,-0.0625,-0.140625,0.109375,0.0,-0.234375,-0.1875,-0.34375,-0.28125,-0.328125,-0.328125
E14000598,"Brighton, Pavilion",0.0,0.038461538461538464,0.0,-0.21153846153846154,-0.23076923076923078,0.0,-0.1346153846153846,-0.21153846153846154,-0.2692307692307692,-0.3076923076923077,-0.21153846153846154,-0.25,-0.2692307692307692
E14000599,Bristol East,0.0,0.047619047619047616,-0.009523809523809525,-0.1619047619047619,-0.11428571428571428,-0.10476190476190476,-0.17142857142857143,-0.26666666666666666,-0.3238095238095238,-0.3523809523809524,-0.3619047619047619,-0.3523809523809524,-0.37142857142857144
E14000600,Bristol North West,0.0,0.05,-0.025,-0.1125,-0.075,-0.0125,-0.0125,-0.1875,-0.15,-0.4125,-0.275,-0.2875,-0.225
E14000601,Bristol South,0.0,0.13636363636363635,0.00909090909090909,-0.14545454545454545,-0.05454545454545454,-0.05454545454545454,-0.045454545454545456,-0.17272727272727273,-0.18181818181818182,-0.3181818181818182,-0.3181818181818182,-0.17272727272727273,-0.22727272727272727
E14000602,Bristol West,0.0,0.07017543859649122,-0.05263157894736842,-0.14035087719298245,-0.17543859649122806,-0.08771929824561403,-0.10526315789473684,-0.03508771929824561,0.017543859649122806,-0.12280701754385964,0.08771929824561403,0.10526315789473684,0.03508771929824561
E14000603,Broadland,0.0,0.2753623188405797,0.14492753623188406,-0.014492753623188406,0.14492753623188406,0.30434782608695654,0.057971014492753624,0.0,-0.028985507246376812,-0.2028985507246377,-0.3188405797101449,-0.10144927536231885,-0.2318840579710145
E14000604,Bromley and Chislehurst,0.0,0.1956521739130435,0.2391304347826087,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.0,0.043478260869565216,0.021739130434782608,-0.043478260869565216,-0.043478260869565216,0.08695652173913043,-0.043478260869565216
E14000605,Bromsgrove,0.0,0.12195121951219512,0.10975609756097561,-0.08536585365853659,-0.024390243902439025,-0.04878048780487805,-0.036585365853658534,-0.2804878048780488,-0.15853658536585366,-0.36585365853658536,-0.3048780487804878,-0.21951219512195122,-0.23170731707317074
E14000606,Broxbourne,0.0,-0.017543859649122806,0.17543859649122806,0.15789473684210525,0.22807017543859648,0.3333333333333333,0.19298245614035087,0.14035087719298245,0.08771929824561403,-0.05263157894736842,-0.03508771929824561,0.07017543859649122,-0.08771929824561403
E14000607,Broxtowe,0.0,0.17391304347826086,0.2898550724637681,0.10144927536231885,0.2463768115942029,0.17391304347826086,0.13043478260869565,-0.057971014492753624,0.028985507246376812,-0.18840579710144928,-0.21739130434782608,-0.15942028985507245,-0.10144927536231885
E14000608,Buckingham,0.0,0.02127659574468085,0.10638297872340426,0.0851063829787234,0.2127659574468085,0.0425531914893617,0.19148936170212766,0.02127659574468085,0.10638297872340426,-0.0425531914893617,-0.0851063829787234,0.0851063829787234,0.1702127659574468
E14000609,Burnley,0.0,0.3146067415730337,0.449438202247191,0.12359550561797752,0.30337078651685395,0.3595505617977528,0.5056179775280899,-0.1348314606741573,-0.011235955056179775,-0.30337078651685395,-0.34831460674157305,-0.29213483146067415,-0.21348314606741572
E14000610,Burton,0.0,0.16831683168316833,0.13861386138613863,0.06930693069306931,0.1782178217821782,0.19801980198019803,0.22772277227722773,-0.1188118811881188,-0.19801980198019803,-0.22772277227722773,-0.3564356435643564,-0.1485148514851485,-0.16831683168316833
E14000611,Bury North,0.0,0.2987012987012987,0.38961038961038963,0.06493506493506493,0.18181818181818182,0.23376623376623376,0.1038961038961039,0.012987012987012988,-0.15584415584415584,-0.2987012987012987,-0.2987012987012987,-0.23376623376623376,-0.2987012987012987
E14000612,Bury South,0.0,0.10526315789473684,0.10526315789473684,-0.042105263157894736,0.12631578947368421,0.16842105263157894,-0.021052631578947368,-0.22105263157894736,-0.15789473684210525,-0.30526315789473685,-0.3473684210526316,-0.29473684210526313,-0.28421052631578947
E14000613,Bury St Edmunds,0.0,0.24175824175824176,0.10989010989010989,0.06593406593406594,0.07692307692307693,0.04395604395604396,0.0989010989010989,-0.08791208791208792,0.0,0.02197802197802198,-0.14285714285714285,-0.07692307692307693,-0.14285714285714285
E14000614,Calder Valley,0.0,0.00980392156862745,0.08823529411764706,-0.08823529411764706,0.06862745098039216,0.1568627450980392,0.09803921568627451,-0.17647058823529413,-0.14705882352941177,-0.35294117647058826,-0.3333333333333333,-0.2647058823529412,-0.3137254901960784
E14000615,Camberwell and Peckham,0.0,0.10126582278481013,0.06329113924050633,-0.012658227848101266,-0.012658227848101266,-0.02531645569620253,0.0,-0.27848101265822783,-0.20253164556962025,-0.31645569620253167,-0.20253164556962025,-0.24050632911392406,-0.26582278481012656
E14000616,Camborne and Redruth,0.0,0.2,0.0125,-0.05,0.05,0.125,0.1,-0.15,-0.075,-0.3125,-0.325,-0.1875,-0.25
E14000617,Cambridge,0.0,0.39473684210526316,0.6052631578947368,0.3157894736842105,0.3157894736842105,0.6578947368421053,0.3684210526315789,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.13157894736842105,0.18421052631578946,0.13157894736842105
E14000618,Cannock Chase,0.0,-0.07936507936507936,0.11904761904761904,-0.0873015873015873,-0.015873015873015872,0.015873015873015872,-0.015873015873015872,-0.3253968253968254,-0.18253968253968253,-0.3888888888888889,-0.373015873015873,-0.3412698412698413,-0.35714285714285715
E14000619,Canterbury,0.0,0.05555555555555555,0.12962962962962962,-0.14814814814814814,-0.018518518518518517,-0.037037037037037035,-0.018518518518518517,-0.24074074074074073,-0.05555555555555555,-0.24074074074074073,-0.1111111111111111,-0.1111111111111111,-0.12962962962962962
E14000620,Carlisle,0.0,0.05263157894736842,0.031578947368421054,0.031578947368421054,0.010526315789473684,0.07368421052631578,0.031578947368421054,-0.18947368421052632,-0.21052631578947367,-0.3684210526315789,-0.3684210526315789,-0.3473684210526316,-0.28421052631578947
E14000621,Carshalton and Wallington,0.0,0.058823529411764705,0.014705882352941176,-0.16176470588235295,-0.04411764705882353,0.014705882352941176,-0.10294117647058823,-0.23529411764705882,-0.08823529411764706,-0.29411764705882354,-0.3088235294117647,-0.2647058823529412,-0.27941176470588236
E14000622,Castle Point,0.0,-0.11224489795918367,-0.2857142857142857,-0.2857142857142857,-0.14285714285714285,-0.17346938775510204,-0.1836734693877551,-0.2857142857142857,-0.35714285714285715,-0.46938775510204084,-0.46938775510204084,-0.3877551020408163,-0.4387755102040816
E14000623,Central Devon,0.0,0.08333333333333333,-0.041666666666666664,-0.1111111111111111,-0.09722222222222222,0.09722222222222222,0.041666666666666664,-0.09722222222222222,-0.08333333333333333,-0.2777777777777778,-0.20833333333333334,-0.19444444444444445,-0.18055555555555555
E14000624,Central Suffolk and North Ipswich,0.0,0.18181818181818182,0.18181818181818182,0.07575757575757576,0.19696969696969696,0.15151515151515152,0.21212121212121213,-0.030303030303030304,0.10606060606060606,-0.09090909090909091,-0.09090909090909091,-0.045454545454545456,-0.07575757575757576
E14000625,Charnwood,0.0,0.2894736842105263,0.34210526315789475,-0.02631578947368421,0.3684210526315789,0.2236842105263158,0.3026315789473684,0.0,0.07894736842105263,-0.13157894736842105,-0.19736842105263158,-0.06578947368421052,-0.15789473684210525
E14000626,Chatham and Aylesford,0.0,0.0975609756097561,0.036585365853658534,-0.17073170731707318,0.036585365853658534,0.06097560975609756,-0.024390243902439025,-0.14634146341463414,-0.08536585365853659,-0.2804878048780488,-0.21951219512195122,-0.18292682926829268,-0.18292682926829268
E14000627,Cheadle,0.0,-0.02631578947368421,-0.09210526315789473,-0.19736842105263158,-0.13157894736842105,-0.14473684210526316,-0.14473684210526316,-0.11842105263157894,-0.2236842105263158,-0.39473684210526316,-0.32894736842105265,-0.34210526315789475,-0.3026315789473684
E14000628,Chelmsford,0.0,0.24324324324324326,0.02702702702702703,-0.06756756756756757,0.08108108108108109,-0.02702702702702703,-0.013513513513513514,-0.12162162162162163,-0.013513513513513514,-0.1891891891891892,-0.1891891891891892,-0.13513513513513514,-0.12162162162162163
E14000629,Chelsea and Fulham,0.0,-0.043478260869565216,-0.13043478260869565,-0.21739130434782608,-0.17391304347826086,-0.08695652173913043,-0.21739130434782608,0.0,0.08695652173913043,-0.13043478260869565,0.21739130434782608,0.21739130434782608,0.13043478260869565
E14000630,Cheltenham,0.0,0.23728813559322035,0.1864406779661017,0.0,0.11864406779661017,0.06779661016949153,0.0847457627118644,0.0,0.05084745762711865,-0.15254237288135594,-0.05084745762711865,-0.01694915254237288,-0.11864406779661017
E14000631,Chesham and Amersham,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,-0.027777777777777776,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.1388888888888889,-0.19444444444444445,0.05555555555555555,0.05555555555555555,0.1111111111111111
E14000632,Chesterfield,0.0,0.1981981981981982,0.11711711711711711,0.04504504504504504,0.1981981981981982,0.15315315315315314,0.15315315315315314,-0.27927927927927926,-0.25225225225225223,-0.43243243243243246,-0.4594594594594595,-0.3783783783783784,-0.43243243243243246
E14000633,Chichester,0.0,-0.017857142857142856,0.07142857142857142,-0.05357142857142857,0.03571428571428571,0.26785714285714285,0.14285714285714285,-0.03571428571428571,-0.125,-0.19642857142857142,-0.16071428571428573,-0.14285714285714285,-0.10714285714285714
E14000634,Chingford and Woodford Green,0.0,0.018867924528301886,0.03773584905660377,0.05660377358490566,0.07547169811320754,0.11320754716981132,0.05660377358490566,-0.09433962264150944,-0.03773584905660377,-0.20754716981132076,-0.24528301886792453,-0.09433962264150944,-0.11320754716981132
E14000635,Chippenham,0.0,-0.028985507246376812,0.014492753623188406,-0.14492753623188406,0.13043478260869565,0.15942028985507245,-0.014492753623188406,-0.18840579710144928,-0.08695652173913043,-0.17391304347826086,-0.2608695652173913,-0.07246376811594203,-0.17391304347826086
E14000636,Chipping Barnet,0.0,0.2631578947368421,0.02631578947368421,-0.02631578947368421,0.13157894736842105,0.18421052631578946,0.10526315789473684,0.05263157894736842,0.0,-0.07894736842105263,-0.02631578947368421,0.07894736842105263,0.02631578947368421
E14000637,Chorley,0.0,0.07692307692307693,0.057692307692307696,-0.20192307692307693,0.019230769230769232,0.14423076923076922,0.15384615384615385,-0.15384615384615385,-0.11538461538461539,-0.25961538461538464,-0.2403846153846154,-0.22115384615384615,-0.22115384615384615
E14000638,Christchurch,0.0,0.0625,0.03125,-0.09375,0.03125,-0.125,-0.046875,-0.21875,-0.296875,-0.296875,-0.34375,-0.296875,-0.296875
E14000639,Cities of London and Westminster,0.0,-0.08771929824561403,-0.21052631578947367,-0.2982456140350877,-0.19298245614035087,-0.22807017543859648,-0.3508771929824561,-0.19298245614035087,-0.19298245614035087,-0.12280701754385964,0.5964912280701754,-0.15789473684210525,-0.14035087719298245
