"Title","BoP: total primary income balance as per cent of GDP"
"1963 Q1","1.1"
"1963 Q2","1.0"
"1963 Q3","1.2"
"1963 Q4","1.0"
"1964 Q1","1.4"
"1964 Q2","1.0"
"1964 Q3","0.8"
"1964 Q4","0.7"
"1965 Q1","1.1"
"1965 Q2","1.1"
"1965 Q3","1.0"
"1965 Q4","0.8"
"1966 Q1","0.8"
"1966 Q2","1.1"
"1966 Q3","0.8"
"1966 Q4","0.6"
"1967 Q1","0.8"
"1967 Q2","0.6"
"1967 Q3","0.7"
"1967 Q4","0.9"
"1968 Q1","0.5"
"1968 Q2","0.8"
"1968 Q3","0.7"
"1968 Q4","0.2"
"1969 Q1","1.1"
"1969 Q2","0.9"
"1969 Q3","0.6"
"1969 Q4","0.8"
"1970 Q1","0.9"
"1970 Q2","1.0"
"1970 Q3","0.7"
"1970 Q4","0.8"
"1971 Q1","0.8"
"1971 Q2","0.8"
"1971 Q3","0.5"
"1971 Q4","0.4"
"1972 Q1","0.5"
"1972 Q2","0.6"
"1972 Q3","0.3"
"1972 Q4","0.3"
"1973 Q1","0.3"
"1973 Q2","1.5"
"1973 Q3","0.9"
"1973 Q4","1.7"
"1974 Q1","1.3"
"1974 Q2","1.3"
"1974 Q3","0.7"
"1974 Q4","0.7"
"1975 Q1","0.1"
"1975 Q2","0.1"
"1975 Q3","0.0"
"1975 Q4","0.3"
"1976 Q1","0.3"
"1976 Q2","0.6"
"1976 Q3","0.4"
"1976 Q4","0.5"
"1977 Q1","-0.3"
"1977 Q2","-0.5"
"1977 Q3","-0.7"
"1977 Q4","-0.5"
"1978 Q1","-0.4"
"1978 Q2","0.0"
"1978 Q3","-0.2"
"1978 Q4","-0.3"
"1979 Q1","0.1"
"1979 Q2","-0.4"
"1979 Q3","0.0"
"1979 Q4","-0.6"
"1980 Q1","-1.0"
"1980 Q2","-1.1"
"1980 Q3","-0.9"
"1980 Q4","-0.7"
"1981 Q1","-0.6"
"1981 Q2","-0.4"
"1981 Q3","-0.9"
"1981 Q4","-0.9"
"1982 Q1","-1.1"
"1982 Q2","-0.5"
"1982 Q3","-0.8"
"1982 Q4","-0.6"
"1983 Q1","-0.3"
"1983 Q2","-0.5"
"1983 Q3","0.0"
"1983 Q4","-0.4"
"1984 Q1","0.0"
"1984 Q2","-0.5"
"1984 Q3","-0.4"
"1984 Q4","0.4"
"1985 Q1","-0.3"
"1985 Q2","-0.9"
"1985 Q3","-0.6"
"1985 Q4","-0.8"
"1986 Q1","-0.1"
"1986 Q2","-0.1"
"1986 Q3","0.0"
"1986 Q4","0.1"
"1987 Q1","0.1"
"1987 Q2","-0.2"
"1987 Q3","-0.1"
"1987 Q4","-0.4"
"1988 Q1","-0.3"
"1988 Q2","-0.1"
"1988 Q3","-0.2"
"1988 Q4","-0.3"
"1989 Q1","-0.1"
"1989 Q2","-0.4"
"1989 Q3","-0.5"
"1989 Q4","-0.6"
"1990 Q1","-0.9"
"1990 Q2","-0.9"
"1990 Q3","-0.4"
"1990 Q4","-0.6"
"1991 Q1","-1.0"
"1991 Q2","-0.9"
"1991 Q3","-0.8"
"1991 Q4","-0.6"
"1992 Q1","-0.4"
"1992 Q2","-0.2"
"1992 Q3","0.2"
"1992 Q4","-0.2"
"1993 Q1","-0.3"
"1993 Q2","-0.3"
"1993 Q3","-0.1"
"1993 Q4","-0.5"
"1994 Q1","0.1"
"1994 Q2","0.3"
"1994 Q3","0.5"
"1994 Q4","-0.1"
"1995 Q1","-0.6"
"1995 Q2","-0.2"
"1995 Q3","0.1"
"1995 Q4","0.3"
"1996 Q1","0.0"
"1996 Q2","0.1"
"1996 Q3","-0.6"
"1996 Q4","-0.5"
"1997 Q1","0.1"
"1997 Q2","0.1"
"1997 Q3","-0.1"
"1997 Q4","-0.4"
"1998 Q1","-0.2"
"1998 Q2","0.4"
"1998 Q3","2.2"
"1998 Q4","1.9"
"1999 Q1","-0.4"
"1999 Q2","-0.4"
"1999 Q3","-0.6"
"1999 Q4","0.0"
"2000 Q1","-0.1"
"2000 Q2","-0.0"
"2000 Q3","0.5"
"2000 Q4","0.7"
"2001 Q1","0.6"
"2001 Q2","0.9"
"2001 Q3","0.0"
"2001 Q4","0.7"
"2002 Q1","1.0"
"2002 Q2","0.6"
"2002 Q3","1.1"
"2002 Q4","1.9"
"2003 Q1","1.7"
"2003 Q2","1.0"
"2003 Q3","0.4"
"2003 Q4","1.5"
"2004 Q1","0.6"
"2004 Q2","0.8"
"2004 Q3","0.2"
"2004 Q4","1.7"
"2005 Q1","1.4"
"2005 Q2","1.9"
"2005 Q3","0.6"
"2005 Q4","0.2"
"2006 Q1","0.0"
"2006 Q2","-0.1"
"2006 Q3","-1.0"
"2006 Q4","-0.5"
"2007 Q1","-0.9"
"2007 Q2","-0.6"
"2007 Q3","-1.5"
"2007 Q4","-0.7"
"2008 Q1","-0.2"
"2008 Q2","-1.2"
"2008 Q3","-1.1"
"2008 Q4","-2.8"
"2009 Q1","-1.8"
"2009 Q2","-1.5"
"2009 Q3","0.2"
"2009 Q4","-0.3"
"2010 Q1","0.0"
"2010 Q2","0.1"
"2010 Q3","-0.1"
"2010 Q4","0.2"
"2011 Q1","0.4"
"2011 Q2","1.2"
"2011 Q3","-0.1"
"2011 Q4","0.2"
"2012 Q1","-0.6"
"2012 Q2","-0.9"
"2012 Q3","-0.8"
"2012 Q4","-1.5"
"2013 Q1","-2.5"
"2013 Q2","-1.0"
"2013 Q3","-1.8"
"2013 Q4","-1.8"
"2014 Q1","-1.3"
"2014 Q2","-1.5"
"2014 Q3","-2.1"
"2014 Q4","-2.3"
"2015 Q1","-2.1"
"2015 Q2","-1.2"
"2015 Q3","-1.8"
"2015 Q4","-3.7"
"2016 Q1","-3.0"
"2016 Q2","-2.8"
"2016 Q3","-2.0"
"2016 Q4","-1.5"
"2017 Q1","-0.9"
"2017 Q2","-1.6"
"2017 Q3","-0.9"
"2017 Q4","-0.9"
"2018 Q1","-1.6"
"2018 Q2","-1.2"
"2018 Q3","-1.3"
"2018 Q4","-1.3"
"2019 Q1","-0.1"
"2019 Q2","0.5"
"2019 Q3","-0.4"
"2019 Q4","-0.3"
"2020 Q1","-1.6"
"2020 Q2","-4.5"
"2020 Q3","-1.1"
"2020 Q4","-1.6"
"2021 Q1","-0.1"
"2021 Q2","0.3"
"2021 Q3","0.4"
"2021 Q4","1.5"
"2022 Q1","-1.0"
"2022 Q2","1.6"
"2022 Q3","0.1"
"2022 Q4","1.3"
"2023 Q1","-0.9"
"2023 Q2","-2.0"
"2023 Q3","-1.0"
"2023 Q4","-1.3"
