id,name,nominal,pct
41136,Mer,< 20,0.0
41143,Mondoubleau,< 20,0.1
41149,Montoire-sur-le-Loir,22 ,0.2
41151,Montrichard,72 ,0.4
41167,Onzain,23 ,0.2
41194,Romorantin-Lanthenay,< 20,0.1
41198,Saint-Aignan,36 ,0.3
41232,Salbris,< 20,0.1
41242,Selles-sur-Cher,28 ,0.3
41269,Vendôme,23 ,0.0
42011,Balbigny,< 20,0.0
42019,Boën-sur-Lignon,< 20,0.0
42023,Bourg-Argental,< 20,0.0
42052,Charlieu,20 ,0.1
42059,Chazelles-sur-Lyon,< 20,0.0
42094,Feurs,< 20,0.0
42147,Montbrison,< 20,0.0
42149,Montrond-les-Bains,< 20,0.0
42159,Noirétable,s,s
42165,Panissières,< 20,0.1
42168,Pélussin,< 20,0.0
42187,Roanne,42 ,0.0
42204,Saint-Bonnet-le-Château,< 20,0.0
42218,Saint-Étienne,127 ,0.0
42279,Saint-Just-Saint-Rambert,26 ,0.0
43040,Brioude,33 ,0.2
43051,Le Chambon-sur-Lignon,s,s
43080,Craponne-sur-Arzon,< 20,0.1
43087,Dunières,< 20,0.0
43112,Langeac,20 ,0.2
43137,Monistrol-sur-Loire,< 20,0.0
43157,Le Puy-en-Velay,39 ,0.0
43162,Retournac,s,s
43177,Saint-Didier-en-Velay,s,s
43200,Saint-Julien-Chapteuil,s,s
43224,Sainte-Sigolène,< 20,0.0
43234,Saugues,s,s
43244,Tence,s,s
43268,Yssingeaux,< 20,0.1
44002,Aigrefeuille-sur-Maine,< 20,0.0
44003,Ancenis-Saint-Géréon,24 ,0.1
44015,Blain,< 20,0.1
44036,Châteaubriant,162 ,0.5
44043,Clisson,< 20,0.0
44051,Derval,64 ,0.6
44067,Guémené-Penfao,85 ,0.5
44072,Herbignac,27 ,0.1
44081,Legé,< 20,0.2
44087,Machecoul,< 20,0.1
44109,Nantes,518 ,0.1
44110,Nort-sur-Erdre,26 ,0.1
44113,Nozay,22 ,0.1
44129,Pontchâteau,24 ,0.1
44131,Pornic,< 20,0.1
44154,Saint-Brevin-les-Pins,21 ,0.1
44158,Saint-Étienne-de-Montluc,< 20,0.1
44161,Saint-Gildas-des-Bois,22 ,0.2
44169,Saint-Julien-de-Concelles,< 20,0.0
44180,Vallons-de-l'Erdre,25 ,0.3
44184,Saint-Nazaire,103 ,0.1
44186,Sainte-Pazanne,< 20,0.1
44187,Saint-Père-en-Retz,< 20,0.1
44188,Saint-Philbert-de-Grand-Lieu,< 20,0.0
44195,Savenay,< 20,0.1
44209,Treillières,< 20,0.1
44211,La Turballe,< 20,0.0
44212,Vallet,< 20,0.1
44213,Varades,< 20,0.1
44223,Geneston,< 20,0.0
45028,Beaugency,< 20,0.0
45030,Beaune-la-Rolande,< 20,0.0
45031,Bellegarde - Quiers-sur-Bézonde,< 20,0.0
45053,Briare,< 20,0.1
45082,Châteauneuf-sur-Loire,< 20,0.0
45083,Château-Renard,< 20,0.1
45085,Châtillon-Coligny,< 20,0.1
45115,Courtenay,< 20,0.0
45145,Ferrières-en-Gâtinais,< 20,0.0
45146,La Ferté-Saint-Aubin,< 20,0.0
45155,Gien,< 20,0.1
45173,Jargeau,< 20,0.1
45187,Lorris,< 20,0.0
45191,Malesherbes,< 20,0.1
45203,Meung-sur-Loire,< 20,0.0
45208,Montargis,< 20,0.0
45224,Neuville-aux-Bois,< 20,0.0
45234,Orléans,89 ,0.0
45248,Patay,< 20,0.0
45252,Pithiviers,< 20,0.0
45258,Puiseaux,< 20,0.1
45315,Sully-sur-Loire,< 20,0.0
46029,Biars-sur-Cère,48 ,0.5
46042,Cahors,366 ,0.7
46102,Figeac,255 ,0.8
46127,Gourdon,542 ,3.1
46128,Gramat,100 ,0.8
46143,Lacapelle-Marival,27 ,0.5
46201,Montcuq,317 ,3.5
46225,Prayssac,372 ,3.2
46231,Puy-l'Évêque,s,s
46251,Saint-Céré,55 ,0.6
46309,Souillac,183 ,1.5
46330,Vayrac,103 ,1.1
47001,Agen,242 ,0.2
47004,Aiguillon,78 ,0.5
47052,Casteljaloux,86 ,0.6
47057,Castillonnès,407 ,5.7
47086,Duras,s,s
47106,Fumel,359 ,1.7
47157,Marmande,134 ,0.3
47168,Miramont-de-Guyenne,399 ,3.4
47175,Monflanquin,268 ,4.0
47195,Nérac,145 ,0.6
47310,Tonneins,95 ,0.4
47323,Villeneuve-sur-Lot,599 ,1.0
47324,Villeréal,221 ,4.4
48034,La Canourgue,< 20,0.1
48061,Florac Trois Rivières,< 20,0.1
48080,Langogne,< 20,0.0
48092,Marvejols,< 20,0.1
48095,Mende,< 20,0.0
48140,Saint-Chély-d'Apcher,< 20,0.0
49007,Angers,172 ,0.1
49018,Baugé-en-Anjou,112 ,0.7
49021,Beaufort-en-Vallée,28 ,0.1
49023,Beaupréau,< 20,0.0
49050,Brissac-Quincé,< 20,0.1
49054,Candé,< 20,0.2
49063,Chalonnes-sur-Loire,< 20,0.1
49080,Les Hauts-d'Anjou,28 ,0.2
49092,Chemillé-en-Anjou,< 20,0.0
49099,Cholet,< 20,0.0
49125,Doué-la-Fontaine,50 ,0.3
49127,Durtal,20 ,0.2
49176,Le Lion-d'Angers,< 20,0.1
49180,Longué-Jumelles,93 ,0.6
49183,Le Louroux-Béconnais,< 20,0.1
49214,Montreuil-Juigné,< 20,0.1
49215,Montreuil-Bellay,56 ,0.5
49228,Noyant,189 ,3.3
49244,Mauges-sur-Loire,< 20,0.0
49248,Pouancé,142 ,1.2
49261,Les Rosiers-sur-Loire,46 ,0.5
49283,Saint-Georges-sur-Loire,< 20,0.1
49301,Sèvremoine,< 20,0.0
49313,Saint-Pierre-Montlimart,< 20,0.0
49323,Saint-Sylvain-d'Anjou,< 20,0.0
49328,Saumur,80 ,0.2
49331,Segré,48 ,0.2
49333,Seiches-sur-le-Loir,< 20,0.0
49345,Bellevigne-en-Layon,< 20,0.1
49347,Tiercé,< 20,0.0
49373,Lys-Haut-Layon,99 ,0.7
50003,Agon-Coutainville,< 20,0.2
50025,Avranches,149 ,0.5
50031,Barneville-Carteret,82 ,0.9
50074,Brécey,154 ,2.1
50076,Bréhal,89 ,0.7
50082,Bricquebec,27 ,0.3
50099,Carentan-les-Marais,185 ,0.8
50129,Cherbourg-en-Cotentin,51 ,0.0
50147,Coutances,115 ,0.4
50218,Granville,30 ,0.1
50236,La Haye,135 ,0.9
50237,La Haye-Pesnel,53 ,0.5
50341,Montebourg,< 20,0.1
50359,Mortain-Bocage,422 ,4.1
50394,Périers,111 ,0.9
50402,Les Pieux,< 20,0.1
50410,Pontorson,184 ,1.6
50484,Saint-Hilaire-du-Harcouët,284 ,1.8
50487,Saint-James,126 ,1.6
50502,Saint-Lô,276 ,0.5
50539,Saint-Pierre-Église,s,s
50551,Saint-Sauveur-le-Vicomte,61 ,1.1
50562,Saint-Vaast-la-Hougue,27 ,0.3
50582,Sourdeval,s,s
50601,Torigni-sur-Vire,124 ,0.6
50615,Valognes,25 ,0.2
50639,Villedieu-les-Poêles,312 ,1.9
51030,Ay,< 20,0.0
51108,Châlons-en-Champagne,23 ,0.0
51217,Dormans,< 20,0.0
51230,Épernay,< 20,0.0
51248,Fère-Champenoise,< 20,0.0
51250,Fismes,< 20,0.0
51380,Montmirail,< 20,0.0
51388,Mourmelon-le-Grand,< 20,0.0
51454,Reims,136 ,0.0
51507,Sainte-Menehould,< 20,0.0
51535,Sézanne,< 20,0.0
51559,Suippes,< 20,0.0
51612,Vertus,< 20,0.0
51649,Vitry-le-François,< 20,0.0
52060,Bourbonne-les-Bains,< 20,0.1
52093,Chalindrey,< 20,0.0
52121,Chaumont,< 20,0.0
52197,Fayl-Billot,s,s
52250,Joinville,< 20,0.0
52269,Langres,< 20,0.1
52331,Montier-en-Der,< 20,0.2
52332,Val-de-Meuse,< 20,0.1
52353,Nogent,< 20,0.0
52448,Saint-Dizier,< 20,0.0
52550,Wassy,< 20,0.0
53003,Ambrières-les-Vallées,276 ,3.9
53062,Château-Gontier-sur-Mayenne,68 ,0.2
53077,Cossé-le-Vivien,23 ,0.2
53084,Craon,36 ,0.4
53096,Ernée,170 ,1.0
53097,Évron,159 ,0.6
53107,Gorron,340 ,4.7
53127,Lassay-les-Châteaux,s,s
53130,Laval,99 ,0.1
53147,Mayenne,61 ,0.2
53152,Meslay-du-Maine,45 ,0.4
53185,Pré-en-Pail,128 ,1.8
53188,Renazé,98 ,1.5
53271,Villaines-la-Juhel,255 ,2.3
54039,Baccarat,< 20,0.0
54076,Blainville-sur-l'Eau,< 20,0.0
54099,Briey,< 20,0.0
54159,Dombasle-sur-Meurthe,< 20,0.0
54273,Jarny,< 20,0.0
54280,Joeuf,< 20,0.0
54322,Longuyon,21 ,0.1
54323,Longwy,21 ,0.0
54328,Ludres,< 20,0.0
54329,Lunéville,< 20,0.0
54395,Nancy,106 ,0.0
54397,Neuves-Maisons,< 20,0.0
54425,Piennes,< 20,0.0
54431,Pont-à-Mousson,< 20,0.0
54528,Toul,< 20,0.0
54563,Vézelise,< 20,0.0
54580,Villerupt,< 20,0.0
55029,Bar-le-Duc,< 20,0.0
55122,Commercy,< 20,0.0
55181,Étain,< 20,0.0
55291,Ligny-en-Barrois,< 20,0.0
55427,Revigny-sur-Ornain,< 20,0.0
55463,Saint-Mihiel,< 20,0.0
55502,Stenay,< 20,0.0
55533,Vaucouleurs,< 20,0.0
55545,Verdun,< 20,0.0
56003,Arradon,< 20,0.1
56007,Auray,79 ,0.2
56010,Baud,311 ,1.6
56013,Belz,< 20,0.1
56034,Carnac,21 ,0.2
56036,Caudan,< 20,0.0
56053,Elven,21 ,0.1
56057,Le Faouët,188 ,1.7
56061,La Gacilly,140 ,1.0
56066,Gourin,s,s
56067,Grand-Champ,< 20,0.1
56073,Guémené-sur-Scorff,627 ,5.1
56075,Guer,62 ,0.6
56083,Hennebont,28 ,0.1
56091,Josselin,299 ,2.5
56117,Locminé,208 ,0.6
56121,Lorient,65 ,0.0
56124,Malestroit,141 ,1.0
56127,Mauron,151 ,2.1
56143,Muzillac,32 ,0.2
56152,Le Palais,< 20,0.0
56164,Ploeren,< 20,0.1
56165,Ploërmel,159 ,0.7
56166,Plouay,27 ,0.2
56177,Pluvigner,22 ,0.1
56178,Pontivy,428 ,1.2
56184,Questembert,132 ,0.6
56186,Quiberon,< 20,0.0
56193,Riantec - Locmiquélic,< 20,0.1
56195,La Roche-Bernard,39 ,0.3
56240,Sarzeau,24 ,0.2
56251,Theix,< 20,0.1
56260,Vannes,56 ,0.1
57089,Bitche,< 20,0.1
57097,Boulay-Moselle,< 20,0.0
57106,Bouzonville,< 20,0.0
57132,Château-Salins,< 20,0.0
57160,Creutzwald,< 20,0.0
57177,Dieuze,< 20,0.0
57207,Farébersviller,< 20,0.0
57209,Faulquemont,< 20,0.0
57227,Forbach,< 20,0.0
57269,Guénange,< 20,0.0
57323,Hettange-Grande,25 ,0.2
57413,Longeville-lès-Saint-Avold,s,s
57463,Metz,91 ,0.0
57483,Morhange,< 20,0.0
57540,Phalsbourg,< 20,0.0
57556,Puttelange-aux-Lacs,< 20,0.0
57572,Rémilly,< 20,0.0
57589,Rohrbach-lès-Bitche,< 20,0.0
57606,Saint-Avold,< 20,0.0
57628,Sarralbe,< 20,0.0
57630,Sarrebourg,< 20,0.0
57631,Sarreguemines,21 ,0.0
57650,Sierck-les-Bains,< 20,0.1
57672,Thionville,66 ,0.0
58059,La Charité-sur-Loire,26 ,0.1
58062,Château-Chinon (Ville),34 ,0.5
58079,Clamecy,65 ,0.3
58083,Corbigny,40 ,0.4
58086,Cosne-Cours-sur-Loire,22 ,0.1
58095,Decize,37 ,0.1
58134,Imphy,< 20,0.0
58149,Luzy,25 ,0.5
58182,Moulins-Engilbert,31 ,0.4
58194,Nevers,20 ,0.0
58218,Prémery,s,s
58264,Saint-Pierre-le-Moûtier,< 20,0.1
59011,Annoeullin,< 20,0.0
59015,Arleux,< 20,0.0
59017,Armentières,< 20,0.0
59036,Avesnes-sur-Helpe,< 20,0.0
59053,Bavay,< 20,0.0
59067,Bergues,< 20,0.0
59094,Bourbourg,< 20,0.0
59122,Cambrai,33 ,0.0
59135,Cassel,< 20,0.1
59136,Le Cateau-Cambrésis,< 20,0.0
59139,Caudry,< 20,0.0
59168,Cysoing,< 20,0.0
59178,Douai - Lens,52 ,0.0
59183,Dunkerque,56 ,0.0
59239,Flines-lez-Raches,< 20,0.0
59249,Fourmies,< 20,0.0
59295,Hazebrouck,< 20,0.0
59309,Hondschoote,< 20,0.0
59331,Landrecies,< 20,0.0
59350,Lille,616 ,0.1
59375,Marchiennes,< 20,0.0
59392,Maubeuge,< 20,0.0
59449,Orchies,< 20,0.0
59466,Pont-à-Marcq,< 20,0.1
59481,Le Quesnoy,< 20,0.0
59526,Saint-Amand-les-Eaux,< 20,0.0
59571,Solesmes,< 20,0.0
59580,Steenvoorde,< 20,0.0
59586,Templeuve-en-Pévèle,< 20,0.1
59606,Valenciennes,77 ,0.0
59653,Wavrin,< 20,0.0
59663,Wormhout,< 20,0.0
60057,Beauvais,61 ,0.1
60103,Bresles,< 20,0.1
60104,Breteuil,< 20,0.0
60141,Chantilly,178 ,0.5
60143,Chaumont-en-Vexin,< 20,0.1
60157,Clermont,< 20,0.0
60159,Compiègne,45 ,0.0
60175,Creil,50 ,0.0
60176,Crépy-en-Valois,47 ,0.1
60178,Crèvecoeur-le-Grand,< 20,0.1
60188,Trosly-Breuil,25 ,0.2
60223,Estrées-Saint-Denis,< 20,0.0
60245,Formerie,< 20,0.1
60286,Grandvilliers,< 20,0.1
60395,Méru,< 20,0.0
60439,Mouy,< 20,0.1
60471,Noyon,< 20,0.0
60482,Orry-la-Ville,< 20,0.2
60500,Le Plessis-Belleville,< 20,0.1
60509,Pont-Sainte-Maxence,46 ,0.2
60533,Ressons-sur-Matz,< 20,0.1
60581,Saint-Just-en-Chaussée,< 20,0.0
60589,Saint-Maximin,s,s
60612,Senlis,72 ,0.4
61001,Alençon,76 ,0.1
61006,Argentan,96 ,0.3
61038,Bellême,< 20,0.2
61145,Domfront en Poiraie,432 ,3.5
61168,La Ferté-Macé,127 ,0.7
61169,Flers,37 ,0.1
61181,Gacé,36 ,0.6
61214,L'Aigle,43 ,0.1
61230,Longny les Villages,s,s
61293,Mortagne-au-Perche,78 ,0.3
61464,Sées,30 ,0.2
61483,Bagnoles de l'Orne Normandie,141 ,1.6
61486,Tinchebray,166 ,2.0
61508,Vimoutiers,109 ,1.4
62038,Ardres,46 ,0.2
62041,Arras,95 ,0.1
62045,Aubigny-en-Artois,< 20,0.0
62057,Audruicq,< 20,0.1
62060,Auxi-le-Château,53 ,0.6
62063,Avesnes-le-Comte,< 20,0.1
62080,Bapaume,33 ,0.1
62108,Berck,53 ,0.1
62119,Béthune,76 ,0.0
62160,Boulogne-sur-Mer,66 ,0.1
62193,Calais,97 ,0.1
62268,Desvres,59 ,0.2
62297,Éperlecques - Watten,< 20,0.1
62361,Frévent,54 ,0.6
62364,Fruges,45 ,0.4
62397,Guînes,< 20,0.1
62447,Hesdin,182 ,1.0
62534,Lumbres,42 ,0.2
62560,Marquise,49 ,0.2
62588,Montreuil,95 ,0.4
62604,Neufchâtel-Hardelot,< 20,0.2
62765,Saint-Omer,69 ,0.1
62767,Saint-Pol-sur-Ternoise,44 ,0.2
62861,Vimy,< 20,0.0
62893,Wimereux,26 ,0.2
63001,Aigueperse,< 20,0.1
63003,Ambert,78 ,0.5
63010,Arlanc,26 ,0.4
63038,Besse-et-Saint-Anastaise,< 20,0.1
63040,Billom,< 20,0.1
63047,La Bourboule,< 20,0.1
63050,Brassac-les-Mines,33 ,0.1
63113,Clermont-Ferrand,268 ,0.1
63125,Courpière,28 ,0.2
63178,Issoire,44 ,0.1
63195,Lezoux,< 20,0.0
63210,Maringues,< 20,0.0
63214,Veyre-Monton,< 20,0.1
63231,La Monnerie-le-Montel,24 ,0.2
63236,Mont-Dore,s,s
63283,Pontaumur,s,s
63284,Pont-du-Château,< 20,0.1
63285,Pontgibaud,< 20,0.1
63291,Puy-Guillaume,< 20,0.2
63300,Riom,58 ,0.1
63338,Saint-Éloy-les-Mines,56 ,0.5
63349,Saint-Georges-de-Mons,< 20,0.0
63354,Saint-Gervais-d'Auvergne,s,s
63430,Thiers,< 20,0.0
63457,Vic-le-Comte,< 20,0.1
64061,Artix,25 ,0.2
64062,Arudy,25 ,0.2
64063,Arzacq-Arraziguet,21 ,0.4
64102,Bayonne,448 ,0.2
64160,Cambo-les-Bains,< 20,0.1
64233,Garlin,34 ,0.6
64256,Hasparren,21 ,0.1
64331,Lembeye,73 ,1.2
64371,Mauléon-Licharre,42 ,0.3
64410,Mourenx,39 ,0.2
64416,Navarrenx,71 ,1.2
64422,Oloron-Sainte-Marie,82 ,0.3
64430,Orthez,94 ,0.3
64445,Pau,463 ,0.2
64453,Pontacq,< 20,0.1
64485,Saint-Jean-Pied-de-Port,25 ,0.2
64493,Saint-Palais,38 ,0.3
64499,Salies-de-Béarn,107 ,0.9
64513,Sauveterre-de-Béarn,s,s
65025,Argelès-Gazost,61 ,0.5
65031,Arreau,< 20,0.1
65059,Bagnères-de-Bigorre,154 ,0.8
65258,Lannemezan,159 ,0.8
65286,Lourdes,45 ,0.2
65295,Luz-Saint-Sauveur,s,s
65304,Maubourguet,172 ,2.6
65440,Tarbes,110 ,0.1
65447,Tournay,22 ,0.4
65452,Trie-sur-Baïse,s,s
65460,Vic-en-Bigorre,113 ,0.6
66003,Amélie-les-Bains-Palalda,198 ,2.0
66016,Banyuls-sur-Mer,36 ,0.6
66024,Le Boulou,57 ,0.6
66037,Canet-en-Roussillon,28 ,0.1
66049,Céret,256 ,1.6
66088,Ille-sur-Têt,119 ,0.9
66108,Millas,< 20,0.1
66124,Font-Romeu-Odeillo-Via,25 ,0.2
66136,Perpignan,337 ,0.1
66149,Prades,263 ,1.3
66171,Saint-Cyprien,467 ,0.6
66180,Saint-Laurent-de-la-Salanque,34 ,0.1
66210,Thuir,73 ,0.5
67021,Barr,< 20,0.0
67028,Benfeld,< 20,0.0
67061,Bouxwiller,< 20,0.2
67066,La Broque,< 20,0.0
67067,Brumath,< 20,0.1
67105,Drulingen,< 20,0.1
67130,Erstein,< 20,0.0
67152,Geispolsheim,< 20,0.0
67180,Haguenau,46 ,0.0
67202,Hochfelden,< 20,0.0
67222,Ingwiller,< 20,0.1
67281,Marckolsheim,< 20,0.0
67282,Marlenheim,< 20,0.1
67300,Molsheim,30 ,0.1
67348,Obernai,< 20,0.1
67372,Pfaffenhoffen,< 20,0.0
67388,Reichshoffen - Niederbronn-les-Bains,< 20,0.0
67411,Rosheim,< 20,0.1
67434,Sarre-Union,< 20,0.0
67437,Saverne,< 20,0.0
67462,Sélestat,< 20,0.0
67463,Seltz,< 20,0.1
67474,Soultz-sous-Forêts,< 20,0.1
67482,Strasbourg,765 ,0.2
67495,Truchtersheim,< 20,0.1
67507,Villé,< 20,0.0
67519,La Wantzenau,29 ,0.3
67520,Wasselonne,< 20,0.1
67544,Wissembourg,< 20,0.1
67550,Woerth,< 20,0.1
68004,Altkirch,89 ,0.2
68063,Thann - Cernay,< 20,0.0
68066,Colmar,60 ,0.1
68068,Dannemarie,< 20,0.0
68082,Ensisheim,< 20,0.0
68112,Guebwiller,30 ,0.1
68162,Kaysersberg,< 20,0.0
68201,Masevaux,< 20,0.0
68224,Mulhouse,100 ,0.0
68226,Munster,< 20,0.0
68269,Ribeauvillé,< 20,0.0
68287,Rouffach,< 20,0.0
68292,Saint-Amarin,< 20,0.0
68297,Saint-Louis,550 ,0.9
68298,Sainte-Marie-aux-Mines,< 20,0.0
68309,Sierentz,142 ,0.7
68352,Neuf-Brisach,< 20,0.1
69006,Amplepuis,< 20,0.0
69010,L'Arbresle,33 ,0.1
69018,Beaujeu,< 20,0.1
69019,Belleville-en-Beaujolais,34 ,0.1
69024,Le Bois-d'Oingt,35 ,0.2
69066,Cours-la-Ville,< 20,0.1
69123,Lyon,1.789 ,0.1
69141,Mornant,< 20,0.1
69220,Saint-Laurent-de-Chamousset,< 20,0.1
69227,Saint-Martin-en-Haut,< 20,0.1
69238,Saint-Symphorien-sur-Coise,< 20,0.0
69243,Tarare,< 20,0.0
69248,Thizy-les-Bourgs,< 20,0.0
69287,Saint-Laurent-de-Mure,< 20,0.1
70120,Champagney - Ronchamp,< 20,0.2
70198,Dampierre-sur-Salon,< 20,0.1
70279,Gray,< 20,0.0
70285,Héricourt,< 20,0.0
70292,Jussey,< 20,0.1
70310,Lure,< 20,0.0
70311,Luxeuil-les-Bains,< 20,0.0
70334,Marnay,< 20,0.0
70421,Port-sur-Saône,< 20,0.0
70447,Rioz,< 20,0.0
70467,Saint-Loup-sur-Semouse,< 20,0.1
70550,Vesoul,< 20,0.0
70561,Villersexel,< 20,0.0
71014,Autun,100 ,0.4
71047,Bourbon-Lancy,20 ,0.2
71070,Buxy,< 20,0.1
71073,Chagny,47 ,0.2
71076,Chalon-sur-Saône,44 ,0.0
71090,La Chapelle-de-Guinchay - Crêches-sur-Saône,25 ,0.1
71106,Charolles,42 ,0.5
71120,Chauffailles,< 20,0.1
71133,La Clayette,43 ,0.4
71137,Cluny,74 ,0.5
71153,Le Creusot,26 ,0.1
71158,Cuisery,20 ,0.3
71176,Digoin,< 20,0.1
71192,Étang-sur-Arroux,30 ,0.5
71221,Givry,< 20,0.1
71230,Gueugnon,< 20,0.1
71263,Louhans,48 ,0.2
71270,Mâcon,36 ,0.0
71275,Marcigny,47 ,0.5
71306,Montceau-les-Mines,< 20,0.0
71310,Montchanin,< 20,0.1
71342,Paray-le-Monial,< 20,0.0
71351,Pierre-de-Bresse,< 20,0.1
71417,Saint-Gengoux-le-National,64 ,0.8
71419,Saint-Germain-du-Bois,36 ,0.3
71512,Sennecey-le-Grand,< 20,0.1
71543,Tournus,35 ,0.3
72029,Beaumont-sur-Sarthe,< 20,0.1
72039,Bonnétable,< 20,0.1
72054,Champagné,< 20,0.0
72068,La Chartre-sur-le-Loir,44 ,0.6
72071,Château-du-Loir,68 ,0.3
72089,Conlie,< 20,0.0
72090,Connerré,< 20,0.1
72124,Écommoy,21 ,0.1
72132,La Ferté-Bernard,< 20,0.1
72138,Fresnay-sur-Sarthe,34 ,0.3
72143,Le Grand-Lucé,20 ,0.3
72154,La Flèche,25 ,0.1
72168,Loué,< 20,0.2
72176,Le Lude,30 ,0.4
72180,Mamers,< 20,0.1
72181,Le Mans,91 ,0.0
72189,Marolles-les-Braults,s,s
72231,Parigné-l'Évêque,< 20,0.0
72264,Sablé-sur-Sarthe,55 ,0.2
72269,Saint-Calais,< 20,0.1
72334,Sillé-le-Guillaume,71 ,0.8
72346,La Suze-sur-Sarthe,< 20,0.1
72373,Vibraye,< 20,0.1
73006,Aime,128 ,1.6
73010,Entrelacs,< 20,0.1
73011,Albertville,52 ,0.1
73054,Bourg-Saint-Maurice,560 ,3.2
73055,Bozel,246 ,3.7
73065,Chambéry,171 ,0.1
73157,Modane,< 20,0.1
73171,Montmélian,< 20,0.1
73181,Moûtiers,181 ,1.0
73248,Saint-Jean-de-Maurienne,< 20,0.1
73261,Saint-Michel-de-Maurienne,s,s
73270,Saint-Pierre-d'Albigny,< 20,0.1
73303,Ugine,< 20,0.1
73330,Yenne,< 20,0.1
74001,Abondance,s,s
74010,Annecy,479 ,0.2
74012,Annemasse,"2,059 ",1.1
74043,Bons-en-Chablais,41 ,0.3
74056,Chamonix-Mont-Blanc,602 ,5.0
74081,Cluses,149 ,0.1
74096,Cruseilles,151 ,0.5
74105,Douvaine,219 ,1.1
74123,Faverges,37 ,0.3
74191,Morzine,794 ,9.3
74225,Rumilly,26 ,0.1
74256,Sallanches,319 ,0.7
74258,Samoëns,s,s
74269,Seyssel,148 ,0.5
74276,Taninges,s,s
74280,Thônes,94 ,0.5
74281,Thonon-les-Bains,293 ,0.3
74311,Viuz-en-Sallaz,70 ,0.3
75056,Paris,16.855 ,0.2
76034,Val-de-Scie,< 20,0.1
76035,Aumale,< 20,0.1
76051,Bacqueville-en-Caux,< 20,0.0
76057,Barentin,< 20,0.0
76101,Blangy-sur-Bresle,< 20,0.1
76114,Bolbec,< 20,0.0
76146,Buchy,< 20,0.0
76159,Cany-Barville,< 20,0.0
76164,Rives-en-Seine,< 20,0.1
76196,Criquetot-l'Esneval,< 20,0.1
76217,Dieppe,63 ,0.1
76219,Doudeville,< 20,0.1
76222,Duclair,< 20,0.0
76255,Eu,< 20,0.1
76258,Fauville-en-Caux,< 20,0.0
76259,Fécamp,< 20,0.0
76276,Forges-les-Eaux,< 20,0.1
76302,Goderville,< 20,0.0
76312,Gournay-en-Bray,23 ,0.1
76351,Le Havre,79 ,0.0
76384,Lillebonne,< 20,0.0
76400,Luneray,< 20,0.1
76462,Neufchâtel-en-Bray,64 ,0.4
76482,Offranville,< 20,0.2
76540,Rouen,285 ,0.1
76647,Saint-Romain-de-Colbosc,< 20,0.1
76648,Saint-Saëns,< 20,0.1
76655,Saint-Valery-en-Caux,22 ,0.2
76752,Yerville,< 20,0.1
76758,Yvetot,< 20,0.0
77037,Bois-le-Roi,33 ,0.4
77051,Bray-sur-Seine,< 20,0.1
77053,Brie-Comte-Robert,< 20,0.0
77079,Champagne-sur-Seine,64 ,0.2
77088,La Chapelle-la-Reine,31 ,0.5
77100,Le Châtelet-en-Brie,< 20,0.1
77118,Claye-Souilly,< 20,0.0
77131,Coulommiers,47 ,0.1
77153,Dammartin-en-Goële,27 ,0.1
77171,Esbly,92 ,0.2
77182,La Ferté-Gaucher,< 20,0.0
77183,La Ferté-sous-Jouarre,33 ,0.1
77186,Fontainebleau,198 ,0.5
77192,Fontenay-Trésigny,< 20,0.0
77257,Lizy-sur-Ourcq,< 20,0.0
77284,Meaux,46 ,0.0
77305,Montereau-Fault-Yonne,20 ,0.0
77317,Mormant,< 20,0.0
77327,Nangis,< 20,0.0
77333,Nemours,63 ,0.2
77379,Provins,< 20,0.0
77393,Rozay-en-Brie,< 20,0.0
77437,Saint-Soupplets,< 20,0.0
77449,Serris,182 ,0.7
77458,Souppes-sur-Loing,< 20,0.1
77470,Gretz-Armainvilliers,< 20,0.0
78217,Épône,< 20,0.1
78220,Les Essarts-le-Roi,< 20,0.2
78265,Garancières - La Queue-les-Yvelines,23 ,0.2
78310,Houdan,42 ,0.2
78380,Maule,81 ,0.3
78420,Montfort-l'Amaury,51 ,0.9
78455,Noisy-le-Roi,163 ,1.0
78486,Le Perray-en-Yvelines,< 20,0.1
78517,Rambouillet,34 ,0.1
78531,Rosny-sur-Seine,25 ,0.1
78537,Saint-Arnoult-en-Yvelines,29 ,0.3
79005,Airvault,158 ,1.3
79048,La Crèche,< 20,0.1
79049,Bressuire,114 ,0.5
79057,Brioux-sur-Boutonne,70 ,1.4
79061,Celles-sur-Belle,27 ,0.3
79062,Cerizay,91 ,0.7
79079,Mauléon,< 20,0.0
79083,Chef-Boutonne,460 ,6.6
79101,Coulonges-sur-l'Autize,132 ,1.5
79174,Melle,251 ,1.8
79179,Moncoutant-sur-Sèvre,346 ,2.6
79184,La Mothe-Saint-Héray,61 ,1.2
79191,Niort,168 ,0.1
79195,Nueil-les-Aubiers,64 ,0.6
79202,Parthenay,268 ,0.9
79270,Saint-Maixent-l'École,167 ,0.8
79307,Sauzé-Vaussais,461 ,8.1
79311,Secondigny,275 ,2.7
79329,Thouars,157 ,0.5
80001,Abbeville,< 20,0.0
80016,Albert,32 ,0.1
80021,Amiens,84 ,0.0
80212,Corbie,< 20,0.0
80253,Doullens,20 ,0.1
80308,Feuquières-en-Vimeu - Fressenneville,< 20,0.0
80318,Flixecourt,< 20,0.0
80368,Friville-Escarbotin,< 20,0.0
80373,Gamaches,< 20,0.0
80410,Ham,< 20,0.0
