month,short,medium,long,ultra-long
2005-01-01,0.044843965500000006,0.045501020499999996,0.044348775,
2005-02-01,0.046065362,0.04612821,0.044347356500000004,
2005-03-01,0.047873300476190005,0.04805391809523,0.04647156238095,
2005-04-01,0.045928479523800005,0.046234119523799994,0.045346196666659996,
2005-05-01,0.043607942,0.04412159349999999,0.043703244999999995,
2005-06-01,0.04201263,0.042726390909089994,0.04264888863636,0.04176974000000001
2005-07-01,0.04170745428571,0.04286229666666,0.04308371380952,0.04221112523809
2005-08-01,0.04235442863636,0.043031889999999996,0.04300938590909,0.04200861545454
2005-09-01,0.04149889227272,0.042072205909090006,0.04202592136363,0.041122869090899995
2005-10-01,0.042899520000000003,0.04344734904761,0.04281171619047,0.04179346380952
2005-11-01,0.043357026818179996,0.043158525,0.041835005,0.04070722227272
2005-12-01,0.04276104950000001,0.042224208,0.0407348555,0.039626396
2006-01-01,0.042024429999999995,0.04081476095238,0.03828602285714,0.03704600523809
2006-02-01,0.042631959500000004,0.0416833655,0.0388173155,0.037425998499999995
2006-03-01,0.04402299086956,0.04320848173913,0.04003120695652,0.03844999521739
2006-04-01,0.04539100777777,0.045057520000000004,0.04216556777777,0.04055371888888001
2006-05-01,0.04734212714285,0.0463448895238,0.04249189095238,0.040649382857139996
2006-06-01,0.04739055772727,0.04644649681818,0.04284785090909,0.04101139636363001
2006-07-01,0.04730766809523001,0.04636379238095,0.04260125238095,0.04059154380952
2006-08-01,0.04783640590909,0.046297017727270004,0.04221678818181,0.04021647136363
2006-09-01,0.04746056666666,0.0454322095238,0.04114025857142,0.03909533619047
2006-10-01,0.04851539545454,0.046078366363630004,0.041076336363630006,0.03874277454545
2006-11-01,0.048402545909089996,0.04546428590909,0.04049925863636,0.03822718954545
2006-12-01,0.049241040526309995,0.04634697105263,0.04149144578946999,0.03917739947368
2007-01-01,0.05218140772727001,0.04877237727272,0.042891220909090005,0.04029500454545001
2007-02-01,0.052565697,0.0491654405,0.043492673,0.0410282365
2007-03-01,0.05152976409090001,0.048266239999999995,0.04304872363636,0.040789260909090005
2007-04-01,0.052724199473680004,0.050458604736839996,0.04483305210526,0.04275292368421
2007-05-01,0.05407457142857001,0.051497013333330004,0.0454972447619,0.04329818761904
2007-06-01,0.05677402952380001,0.05421868238095,0.04763126047619,0.04513742333333
2007-07-01,0.05625051772727001,0.053859422272719996,0.047049715909090004,0.04451043363636
2007-08-01,0.05325694818181001,0.051301228181809995,0.04518526818181,0.042847459545449995
2007-09-01,0.050880088,0.049855959,0.0452825685,0.0435156965
2007-10-01,0.05022928782608,0.049305640000000005,0.04538715086956,0.043830491304340004
2007-11-01,0.047101525909089996,0.04691742727272,0.04431783681818,0.04320789045454
2007-12-01,0.046185745789470004,0.046516840000000004,0.04427534473684,0.04331534578947
2008-01-01,0.04329061772727,0.04444916272727,0.04327687727272,0.04251770363636
2008-02-01,0.04307067095238,0.045771891428569994,0.04463804428571,0.04332555238095
2008-03-01,0.04018391421052,0.043752888421050004,0.04369006473683999,0.04221210052631
2008-04-01,0.04251692454545,0.04570968727272,0.044963548636360005,0.04301596
2008-05-01,0.046669133499999994,0.047959119,0.045329111500000005,0.0428004895
2008-06-01,0.05226574238095,0.05104394142857,0.04662366666666,0.04388766095238
2008-07-01,0.04928516869565,0.04946886304347,0.04600369217391,0.043164895217390004
2008-08-01,0.045716061,0.0462565715,0.044451101,0.042386646
2008-09-01,0.04400539818181,0.04494213681818,0.04439579318181,0.04290716545454
2008-10-01,0.04069102391304,0.04472534782608,0.044431371304339995,0.04295507130434
2008-11-01,0.033098444000000005,0.0408248385,0.043713867,0.042013287
2008-12-01,0.0281276847619,0.03346931857142,0.03882588809523,0.0378163747619
2009-01-01,0.02798231904761,0.036118765238089996,0.04179603095238,0.041136851428569994
2009-02-01,0.026605248499999998,0.0364494675,0.042180229,0.041615494999999995
2009-03-01,0.023074129090899998,0.031930910454539996,0.0413988140909,0.04226834045454
2009-04-01,0.027182362,0.0336526315,0.044087224999999994,0.0438289515
2009-05-01,0.02766488,0.036189370000000005,0.04511923157894,0.04456747842105
2009-06-01,0.03068833318181,0.038151048181810004,0.045750563181810006,0.04493052954545
2009-07-01,0.03101030913043,0.03803668652173,0.04491863521739,0.04422140608695
2009-08-01,0.028590791,0.0368983725,0.042857027,0.041821729
2009-09-01,0.026416520454540002,0.036537793181810004,0.041698911818179994,0.041160905909089995
2009-10-01,0.025274232727270002,0.03630976636363,0.04115457954545001,0.04082507363636
2009-11-01,0.025917234285709995,0.038034780000000004,0.042194091428569995,0.04129398428571
2009-12-01,0.02518870857142,0.03929751,0.04327408714285,0.04213424619047
2010-01-01,0.030248704500000004,0.040628537,0.0442642115,0.042901188
2010-02-01,0.029247165000000002,0.0409279115,0.0452623495,0.044127679999999996
2010-03-01,0.02789109869565,0.04015507,0.045856149565209996,0.04491798695652
2010-04-01,0.027465395,0.0405812725,0.0457120105,0.044788826000000004
2010-05-01,0.02398508052631,0.03712070157894,0.04352880421052,0.04306277210526
2010-06-01,0.021909254545449997,0.03484497045454,0.042641328181810004,0.04233713181818
2010-07-01,0.02083248136363,0.03372406090909,0.04219205227272,0.041776934545450006
2010-08-01,0.018111191904760002,0.03076848571428,0.040668695238090004,0.04043761095237999
2010-09-01,0.01711874363636,0.030201787272719997,0.04021294181818,0.04013375818181
2010-10-01,0.015636304285709998,0.02957902095238,0.04034023714285,0.0404488995238
2010-11-01,0.01764227363636,0.0319482340909,0.04227840818181,0.04212504090909
2010-12-01,0.020626077619040003,0.03498434523809,0.04343797095238,0.04279605190476
2011-01-01,0.026099789500000005,0.0371877055,0.0444004365,0.0434315065
2011-02-01,0.028116588,0.03858485,0.044816126,0.0437239525
2011-03-01,0.025606788695649998,0.036328385652169996,0.04340346434782,0.04249025956521
2011-04-01,0.02566436833333,0.03652954166666,0.04325993111111,0.04223328666666
2011-05-01,0.02226412,0.033589453500000005,0.041830532,0.041064276
2011-06-01,0.01992848772727,0.03243232772727,0.04171340272727,0.04111162090909
2011-07-01,0.01829458523809,0.03123919523809,0.04156786333333,0.04097386571428
2011-08-01,0.01348148590909,0.0255237390909,0.03871816772727,0.03834876772727
2011-09-01,0.012165954545449999,0.02480865727272,0.036379588181809995,0.03670465681818
2011-10-01,0.01526338857142,0.02492026571428,0.03433595571428,0.034743580952380004
2011-11-01,0.012694915,0.022338744090899997,0.03184151636363,0.03152906818181
2011-12-01,0.010925555,0.0211939605,0.031508976,0.0314704995
2012-01-01,0.01049561380952,0.021050405714280004,0.03068117190476,0.03086858619047
2012-02-01,0.010282378571419998,0.022008875714279997,0.0326501947619,0.03262737904761
2012-03-01,0.01087549681818,0.02250545227272,0.03327816681818,0.03309820545454
2012-04-01,0.01022979473684,0.02120429842105,0.033094343684210006,0.03325479789473
2012-05-01,0.00863618,0.01866786954545,0.03160956727272,0.032300431363630006
2012-06-01,0.00724144157894,0.01684241368421,0.03019799105263,0.03117340631578
2012-07-01,0.00572338045454,0.015482514545449999,0.029437013636360004,0.03075144636363
2012-08-01,0.00551984681818,0.01567682772727,0.029696338181810004,0.031017322272720006
2012-09-01,0.0074723839999999995,0.017698974,0.030850709999999996,0.031966045000000005
2012-10-01,0.0076949286956500005,0.01803632217391,0.03121354652173,0.03217156391304
2012-11-01,0.00787356181818,0.01791000136363,0.03074409227272,0.0316816090909
2012-12-01,0.008411135789470002,0.01837790526315,0.03132440263157,0.03244997315789001
2013-01-01,0.00978401772727,0.02049705272727,0.03277433818181,0.03370203818181
2013-02-01,0.009119416,0.0210942175,0.033655660999999996,0.034639819999999995
2013-03-01,0.0079253315,0.018988662500000003,0.032273919000000005,0.0333417655
2013-04-01,0.006705555238089999,0.017024612380950002,0.030241849523799998,0.03125723
2013-05-01,0.008064360476189998,0.018604165714280002,0.03160807238095,0.03266833857142
2013-06-01,0.012854484,0.0220948105,0.034562225,0.0345402725
2013-07-01,0.01297914173913,0.02353933260869,0.03551915565217,0.03509263217391
2013-08-01,0.01507682571428,0.0258116547619,0.03618343809523,0.03556472142857
2013-09-01,0.016676195714279998,0.0288704347619,0.03657900095238,0.03593369714285
2013-10-01,0.01515218304347,0.02686413347826,0.03515526521739,0.0345605147826
2013-11-01,0.015211953333330001,0.02742456666666,0.03572760857142,0.0349403247619
2013-12-01,0.017017773500000003,0.029225817999999997,0.0363869985,0.03546900150000001
2014-01-01,0.01731429,0.02857661545454,0.03583357545454,0.034990315454540004
2014-02-01,0.016319129,0.027434107,0.0353135375,0.0345271585
2014-03-01,0.01929198333333,0.027193582380949998,0.034978059523799995,0.034231342380950006
2014-04-01,0.0191157275,0.026764501999999996,0.0346315045,0.033875171999999995
2014-05-01,0.019211903500000002,0.026206901,0.0340930995,0.033346483
2014-06-01,0.02016916904761,0.02700036619047,0.03449631095238,0.0337123147619
2014-07-01,0.02020259260869,0.026309194347819996,0.03361583304347,0.03296212869565
2014-08-01,0.018375348500000003,0.025402547,0.031167003999999995,0.030608301499999997
2014-09-01,0.017938512272720003,0.02486666136363,0.03114214590909,0.030659698636360005
2014-10-01,0.01532583130434,0.02224418260869,0.029405863913040006,0.02902899304347
2014-11-01,0.014328341,0.0212774385,0.028718265,0.028415395
2014-12-01,0.01264703761904,0.01872812238095,0.026216066666659998,0.025835917142850003
2015-01-01,0.01155721809523,0.01537695142857,0.022482646190470003,0.02205872809523
2015-02-01,0.012683443999999999,0.016761246499999997,0.023864601,0.023349856500000002
2015-03-01,0.0129398990909,0.016845342272720002,0.02454965090909,0.02411980545454
2015-04-01,0.0122972895,0.0162807355,0.0236782845,0.0230459455
2015-05-01,0.01435884368421,0.019281871052630004,0.02607541789473,0.02522565105263
2015-06-01,0.015073480000000002,0.02054791636363,0.02759742136363,0.0265019140909
2015-07-01,0.01521436086956,0.020141046086950002,0.027287608695649997,0.026203131304340002
2015-08-01,0.013990634,0.018318358,0.025117842499999998,0.023891057
2015-09-01,0.012784933636360001,0.01848142545454,0.025191181363629998,0.02414702363636
2015-10-01,0.01181772454545,0.01813707090909,0.02557279863636,0.024727724545449997
2015-11-01,0.01300416142857,0.0193986747619,0.02640151571428,0.025167883333329998
2015-12-01,0.01250479380952,0.01873646809523,0.025752289999999997,0.024297527142850002
2016-01-01,0.011961461,0.0172527145,0.024964016500000002,0.023512753499999997
2016-02-01,0.00864590238095,0.01436168904761,0.023083287619039997,0.021709208095229998
2016-03-01,0.00880023285714,0.01464143904761,0.023206070476190003,0.021683274285709996
2016-04-01,0.00869703857142,0.014824815714280001,0.0233279295238,0.02181497714285
2016-05-01,0.008632334,0.0143363155,0.022846492499999996,0.0211464315
2016-06-01,0.006898637727269999,0.01182963727272,0.02017521954545,0.018171965
2016-07-01,0.0035846176190400003,0.007905349523799999,0.01646312190476,0.01454289428571
2016-08-01,0.00214261863636,0.00593847545454,0.01351053727272,0.01207261954545
2016-09-01,0.00242166727272,0.007693604999999999,0.01445598363636,0.01320556772727
2016-10-01,0.00426219095238,0.010378382857139998,0.01708980380952,0.01562078428571
2016-11-01,0.006135933181810001,0.013408278181809999,0.01989161954545,0.01792664636363
2016-12-01,0.0057030155,0.0138667425,0.020294064,0.0182669525
2017-01-01,0.0058496142857099994,0.013761487142850002,0.02021705619047,0.018333923809519998
2017-02-01,0.0045946905,0.0124803975,0.019510494,0.017679155
2017-03-01,0.0034874143478199997,0.01129672,0.01842908956521,0.01651071826086
2017-04-01,0.00510455277777,0.01063708888888,0.01673360833333,0.015310246111110003
2017-05-01,0.00511657285714,0.01091303428571,0.01730596619047,0.01579791190476
2017-06-01,0.00490972272727,0.010442594545449999,0.01707579863636,0.0154692340909
2017-07-01,0.00628003,0.012436362380949998,0.01872534619047,0.01707692809523
2017-08-01,0.00492070454545,0.010942030909090001,0.017460899090899998,0.01594423
2017-09-01,0.00625636,0.012113579047609999,0.01825519761904,0.01651954761904
2017-10-01,0.00778954818181,0.013463375,0.01914393681818,0.01713984590909
2017-11-01,0.00748663545454,0.01283226318181,0.018462397272719998,0.0165001140909
2017-12-01,0.00731907473684,0.01218433263157,0.01788630789473,0.016000474210519998
2018-01-01,0.00855212136363,0.01337185272727,0.01840830727272,0.01629567318181
2018-02-01,0.010480241999999999,0.015658102500000003,0.019587537,0.017399627
2018-03-01,0.01157734380952,0.014545376190470001,0.018206508571419998,0.0160333347619
2018-04-01,0.0117159845,0.014443374,0.01831827,0.016350094000000003
2018-05-01,0.01114665142857,0.014183368571419998,0.018423203809520002,0.016409265238090002
2018-06-01,0.010433803333330001,0.013171298095229999,0.017791735238090002,0.01604012904761
2018-07-01,0.010202455000000001,0.012697278636359999,0.01719941681818,0.015702333636360002
2018-08-01,0.01027295818181,0.01288988772727,0.01753297227272,0.016081472727269997
2018-09-01,0.011153102500000001,0.0152502285,0.018744787,0.017440429
2018-10-01,0.01131436434782,0.01557879304347,0.01944757217391,0.01856963869565
2018-11-01,0.010021725000000002,0.014366693181810003,0.019530195,0.01869301090909
2018-12-01,0.00879390526315,0.01265421947368,0.01819755,0.01714555526315
2019-01-01,0.00915899636363,0.01276735,0.01790513727272,0.01688570818181
2019-02-01,0.008517536,0.011983553000000001,0.017162166,0.0161012205
2019-03-01,0.00880190047619,0.011426136190469999,0.01648633,0.01546372666666
2019-04-01,0.008694623,0.011430966499999999,0.016681859,0.015495671999999999
2019-05-01,0.008002126190470001,0.010557435238090001,0.01605914380952,0.01503717523809
2019-06-01,0.006148286,0.008370614500000002,0.014392190999999999,0.013491513
2019-07-01,0.0051590547826,0.0072610439130399995,0.013640547391300002,0.01286560434782
2019-08-01,0.0034641790476099997,0.00471891095238,0.01093406619047,0.01040065857142
2019-09-01,0.0039552914285699995,0.00498107714285,0.010381025714279998,0.00952847
2019-10-01,0.0040172813043399995,0.005250192608689999,0.01103358826086,0.010057893478260001
