,Date,Value,Measure
51,1990-12-30,0.8700000000000001,Spread
52,1991-01-06,0.8799999999999997,Spread
53,1991-01-13,1.0340000000000003,Spread
54,1991-01-20,0.9780000000000003,Spread
55,1991-01-27,0.9550000000000001,Spread
56,1991-02-03,0.982,Spread
57,1991-02-10,1.0139999999999998,Spread
58,1991-02-17,0.998,Spread
59,1991-02-24,0.9524999999999997,Spread
60,1991-03-03,0.952,Spread
61,1991-03-10,0.9739999999999999,Spread
62,1991-03-17,1.0419999999999998,Spread
63,1991-03-24,1.0240000000000002,Spread
64,1991-03-31,1.0000000000000007,Spread
65,1991-04-07,1.062,Spread
66,1991-04-14,1.0959999999999999,Spread
67,1991-04-21,1.0499999999999996,Spread
68,1991-04-28,1.1140000000000003,Spread
69,1991-05-05,1.2099999999999997,Spread
70,1991-05-12,1.2199999999999998,Spread
71,1991-05-19,1.2600000000000002,Spread
72,1991-05-26,1.3039999999999998,Spread
73,1991-06-02,1.4175000000000002,Spread
74,1991-06-09,1.3479999999999999,Spread
75,1991-06-16,1.2779999999999994,Spread
76,1991-06-23,1.3580000000000003,Spread
77,1991-06-30,1.328,Spread
78,1991-07-07,1.2874999999999999,Spread
79,1991-07-14,1.3679999999999999,Spread
80,1991-07-21,1.38,Spread
81,1991-07-28,1.3559999999999997,Spread
82,1991-08-04,1.3739999999999999,Spread
83,1991-08-11,1.4179999999999997,Spread
84,1991-08-18,1.476,Spread
85,1991-08-25,1.538,Spread
86,1991-09-01,1.476,Spread
87,1991-09-08,1.5,Spread
88,1991-09-15,1.496,Spread
89,1991-09-22,1.4280000000000004,Spread
90,1991-09-29,1.454,Spread
91,1991-10-06,1.4779999999999995,Spread
92,1991-10-13,1.554,Spread
93,1991-10-20,1.6,Spread
94,1991-10-27,1.6860000000000004,Spread
95,1991-11-03,1.77,Spread
96,1991-11-10,1.8399999999999999,Spread
97,1991-11-17,1.755,Spread
98,1991-11-24,1.8700000000000003,Spread
99,1991-12-01,1.9775,Spread
100,1991-12-08,1.998,Spread
101,1991-12-15,2.1420000000000003,Spread
102,1991-12-22,2.124,Spread
103,1991-12-29,2.0250000000000004,Spread
104,1992-01-05,1.9900000000000002,Spread
105,1992-01-12,2.056,Spread
106,1992-01-19,2.026,Spread
107,1992-01-26,2.125,Spread
108,1992-02-02,2.118,Spread
109,1992-02-09,2.18,Spread
110,1992-02-16,2.2060000000000004,Spread
111,1992-02-23,2.1174999999999997,Spread
112,1992-03-01,1.998,Spread
113,1992-03-08,1.9159999999999997,Spread
114,1992-03-15,1.8820000000000001,Spread
115,1992-03-22,1.7899999999999998,Spread
116,1992-03-29,1.81,Spread
117,1992-04-05,1.954,Spread
118,1992-04-12,2.1399999999999997,Spread
119,1992-04-19,2.17,Spread
120,1992-04-26,2.174,Spread
121,1992-05-03,2.1879999999999997,Spread
122,1992-05-10,2.2,Spread
123,1992-05-17,2.182,Spread
124,1992-05-24,2.128,Spread
125,1992-05-31,2.1375,Spread
126,1992-06-07,2.1319999999999997,Spread
127,1992-06-14,2.222,Spread
128,1992-06-21,2.2340000000000004,Spread
129,1992-06-28,2.232,Spread
130,1992-07-05,2.3149999999999995,Spread
131,1992-07-12,2.496,Spread
132,1992-07-19,2.624,Spread
133,1992-07-26,2.5420000000000003,Spread
134,1992-08-02,2.358,Spread
135,1992-08-09,2.354,Spread
136,1992-08-16,2.3579999999999997,Spread
137,1992-08-23,2.4200000000000004,Spread
138,1992-08-30,2.424,Spread
139,1992-09-06,2.462,Spread
140,1992-09-13,2.4749999999999996,Spread
141,1992-09-20,2.5320000000000005,Spread
142,1992-09-27,2.56,Spread
143,1992-10-04,2.5700000000000003,Spread
144,1992-10-11,2.5599999999999996,Spread
145,1992-10-18,2.52,Spread
146,1992-10-25,2.5060000000000002,Spread
147,1992-11-01,2.4219999999999997,Spread
148,1992-11-08,2.4519999999999995,Spread
149,1992-11-15,2.3674999999999997,Spread
150,1992-11-22,2.2020000000000004,Spread
151,1992-11-29,2.17,Spread
152,1992-12-06,2.136,Spread
153,1992-12-13,2.114,Spread
154,1992-12-20,2.074,Spread
155,1992-12-27,2.0550000000000006,Spread
156,1993-01-03,2.1100000000000003,Spread
157,1993-01-10,2.146,Spread
158,1993-01-17,2.252,Spread
159,1993-01-24,2.2275,Spread
160,1993-01-31,2.218,Spread
161,1993-02-07,2.206,Spread
162,1993-02-14,2.1740000000000004,Spread
163,1993-02-21,2.2,Spread
164,1993-02-28,2.07,Spread
165,1993-03-07,2.0540000000000003,Spread
166,1993-03-14,1.9280000000000002,Spread
167,1993-03-21,2.034,Spread
168,1993-03-28,2.044,Spread
169,1993-04-04,2.1159999999999997,Spread
170,1993-04-11,2.145,Spread
171,1993-04-18,2.102,Spread
172,1993-04-25,2.102,Spread
173,1993-05-02,2.176,Spread
174,1993-05-09,2.146,Spread
175,1993-05-16,2.1019999999999994,Spread
176,1993-05-23,2.05,Spread
177,1993-05-30,1.936,Spread
178,1993-06-06,1.8675000000000002,Spread
179,1993-06-13,1.784,Spread
180,1993-06-20,1.8439999999999999,Spread
181,1993-06-27,1.7399999999999998,Spread
182,1993-07-04,1.7819999999999996,Spread
183,1993-07-11,1.79,Spread
184,1993-07-18,1.7399999999999998,Spread
185,1993-07-25,1.6880000000000002,Spread
186,1993-08-01,1.6920000000000002,Spread
187,1993-08-08,1.7079999999999997,Spread
188,1993-08-15,1.7120000000000004,Spread
189,1993-08-22,1.6960000000000002,Spread
190,1993-08-29,1.6299999999999997,Spread
191,1993-09-05,1.582,Spread
192,1993-09-12,1.4850000000000003,Spread
193,1993-09-19,1.4759999999999998,Spread
194,1993-09-26,1.5379999999999998,Spread
195,1993-10-03,1.5,Spread
196,1993-10-10,1.4919999999999998,Spread
197,1993-10-17,1.4175,Spread
198,1993-10-24,1.4419999999999997,Spread
199,1993-10-31,1.4699999999999998,Spread
200,1993-11-07,1.5099999999999998,Spread
201,1993-11-14,1.5474999999999999,Spread
202,1993-11-21,1.578,Spread
203,1993-11-28,1.635,Spread
204,1993-12-05,1.5939999999999999,Spread
205,1993-12-12,1.524,Spread
206,1993-12-19,1.5899999999999999,Spread
207,1993-12-26,1.5725,Spread
208,1994-01-02,1.5459999999999998,Spread
209,1994-01-09,1.6020000000000003,Spread
210,1994-01-16,1.584,Spread
211,1994-01-23,1.6300000000000001,Spread
212,1994-01-30,1.636,Spread
213,1994-02-06,1.5539999999999998,Spread
214,1994-02-13,1.5019999999999998,Spread
215,1994-02-20,1.4739999999999998,Spread
216,1994-02-27,1.4825,Spread
217,1994-03-06,1.496,Spread
218,1994-03-13,1.472,Spread
219,1994-03-20,1.47,Spread
220,1994-03-27,1.4640000000000002,Spread
221,1994-04-03,1.5449999999999997,Spread
222,1994-04-10,1.528,Spread
223,1994-04-17,1.48,Spread
224,1994-04-24,1.3699999999999997,Spread
225,1994-05-01,1.285,Spread
226,1994-05-08,1.252,Spread
227,1994-05-15,1.2200000000000002,Spread
228,1994-05-22,1.202,Spread
229,1994-05-29,1.198,Spread
230,1994-06-05,1.1450000000000002,Spread
231,1994-06-12,1.1640000000000001,Spread
232,1994-06-19,1.214,Spread
233,1994-06-26,1.18,Spread
234,1994-07-03,1.1359999999999997,Spread
235,1994-07-10,1.1849999999999998,Spread
236,1994-07-17,1.194,Spread
237,1994-07-24,1.182,Spread
238,1994-07-31,1.1179999999999999,Spread
239,1994-08-07,1.1199999999999999,Spread
240,1994-08-14,1.0740000000000003,Spread
241,1994-08-21,1.024,Spread
242,1994-08-28,1.036,Spread
243,1994-09-04,1.0320000000000003,Spread
244,1994-09-11,1.0725000000000002,Spread
245,1994-09-18,1.0859999999999999,Spread
246,1994-09-25,1.068,Spread
247,1994-10-02,1.0440000000000003,Spread
248,1994-10-09,1.0299999999999998,Spread
249,1994-10-16,1.0225000000000002,Spread
250,1994-10-23,1.0199999999999998,Spread
251,1994-10-30,1.0,Spread
252,1994-11-06,0.9839999999999998,Spread
253,1994-11-13,0.9575000000000007,Spread
254,1994-11-20,0.8239999999999998,Spread
255,1994-11-27,0.6699999999999997,Spread
256,1994-12-04,0.4839999999999998,Spread
257,1994-12-11,0.28199999999999986,Spread
258,1994-12-18,0.20599999999999988,Spread
259,1994-12-25,0.18799999999999972,Spread
260,1995-01-01,0.11499999999999977,Spread
261,1995-01-08,0.19999999999999996,Spread
262,1995-01-15,0.23400000000000015,Spread
263,1995-01-22,0.2649999999999999,Spread
264,1995-01-29,0.332,Spread
265,1995-02-05,0.344,Spread
266,1995-02-12,0.33399999999999996,Spread
267,1995-02-19,0.332,Spread
268,1995-02-26,0.4075000000000002,Spread
269,1995-03-05,0.4380000000000003,Spread
270,1995-03-12,0.4380000000000003,Spread
271,1995-03-19,0.40199999999999997,Spread
272,1995-03-26,0.45,Spread
273,1995-04-02,0.4219999999999999,Spread
274,1995-04-09,0.4219999999999999,Spread
275,1995-04-16,0.4674999999999998,Spread
276,1995-04-23,0.5739999999999996,Spread
277,1995-04-30,0.51,Spread
278,1995-05-07,0.4960000000000001,Spread
279,1995-05-14,0.51,Spread
280,1995-05-21,0.43800000000000006,Spread
281,1995-05-28,0.42400000000000004,Spread
282,1995-06-04,0.4675,Spread
283,1995-06-11,0.45999999999999996,Spread
284,1995-06-18,0.458,Spread
285,1995-06-25,0.44399999999999995,Spread
286,1995-07-02,0.41800000000000015,Spread
287,1995-07-09,0.45500000000000007,Spread
288,1995-07-16,0.484,Spread
289,1995-07-23,0.514,Spread
290,1995-07-30,0.516,Spread
291,1995-08-06,0.578,Spread
292,1995-08-13,0.5579999999999998,Spread
293,1995-08-20,0.4720000000000001,Spread
294,1995-08-27,0.47999999999999987,Spread
295,1995-09-03,0.44800000000000023,Spread
296,1995-09-10,0.40500000000000025,Spread
297,1995-09-17,0.39600000000000024,Spread
298,1995-09-24,0.3879999999999999,Spread
299,1995-10-01,0.3700000000000001,Spread
300,1995-10-08,0.33999999999999986,Spread
301,1995-10-15,0.33000000000000007,Spread
302,1995-10-22,0.31400000000000006,Spread
303,1995-10-29,0.374,Spread
304,1995-11-05,0.44200000000000017,Spread
305,1995-11-12,0.4620000000000001,Spread
306,1995-11-19,0.4779999999999999,Spread
307,1995-11-26,0.43499999999999983,Spread
308,1995-12-03,0.4139999999999997,Spread
309,1995-12-10,0.3480000000000002,Spread
310,1995-12-17,0.35200000000000015,Spread
311,1995-12-24,0.4339999999999996,Spread
312,1995-12-31,0.42000000000000015,Spread
313,1996-01-07,0.4500000000000002,Spread
314,1996-01-14,0.5440000000000002,Spread
315,1996-01-21,0.5350000000000001,Spread
316,1996-01-28,0.562,Spread
317,1996-02-04,0.6660000000000001,Spread
318,1996-02-11,0.7620000000000001,Spread
319,1996-02-18,0.8099999999999999,Spread
320,1996-02-25,0.825,Spread
321,1996-03-03,0.742,Spread
322,1996-03-10,0.6859999999999997,Spread
323,1996-03-17,0.6139999999999999,Spread
324,1996-03-24,0.5640000000000003,Spread
325,1996-03-31,0.542,Spread
326,1996-04-07,0.502,Spread
327,1996-04-14,0.5339999999999998,Spread
328,1996-04-21,0.562,Spread
329,1996-04-28,0.592,Spread
330,1996-05-05,0.6559999999999997,Spread
331,1996-05-12,0.6839999999999999,Spread
332,1996-05-19,0.6360000000000003,Spread
333,1996-05-26,0.6140000000000001,Spread
334,1996-06-02,0.6025,Spread
335,1996-06-09,0.5879999999999999,Spread
336,1996-06-16,0.6279999999999999,Spread
337,1996-06-23,0.6280000000000003,Spread
338,1996-06-30,0.6160000000000002,Spread
339,1996-07-07,0.5924999999999998,Spread
340,1996-07-14,0.6060000000000001,Spread
341,1996-07-21,0.5879999999999997,Spread
342,1996-07-28,0.5959999999999998,Spread
343,1996-08-04,0.5899999999999999,Spread
344,1996-08-11,0.5900000000000002,Spread
345,1996-08-18,0.6020000000000001,Spread
346,1996-08-25,0.6220000000000001,Spread
347,1996-09-01,0.6200000000000001,Spread
348,1996-09-08,0.5850000000000004,Spread
349,1996-09-15,0.6060000000000004,Spread
350,1996-09-22,0.5840000000000002,Spread
351,1996-09-29,0.6099999999999998,Spread
352,1996-10-06,0.6220000000000002,Spread
353,1996-10-13,0.6180000000000001,Spread
354,1996-10-20,0.6225,Spread
355,1996-10-27,0.6219999999999996,Spread
356,1996-11-03,0.6140000000000002,Spread
357,1996-11-10,0.54,Spread
358,1996-11-17,0.48750000000000027,Spread
359,1996-11-24,0.484,Spread
360,1996-12-01,0.46999999999999975,Spread
361,1996-12-08,0.48599999999999977,Spread
362,1996-12-15,0.5420000000000001,Spread
363,1996-12-22,0.5479999999999998,Spread
364,1996-12-29,0.4975000000000003,Spread
365,1997-01-05,0.5499999999999998,Spread
366,1997-01-12,0.5799999999999998,Spread
367,1997-01-19,0.5579999999999998,Spread
368,1997-01-26,0.5499999999999996,Spread
369,1997-02-02,0.592,Spread
370,1997-02-09,0.5719999999999998,Spread
371,1997-02-16,0.5159999999999998,Spread
372,1997-02-23,0.5000000000000002,Spread
373,1997-03-02,0.492,Spread
374,1997-03-09,0.47399999999999987,Spread
375,1997-03-16,0.492,Spread
376,1997-03-23,0.4860000000000001,Spread
377,1997-03-30,0.42999999999999994,Spread
378,1997-04-06,0.4699999999999999,Spread
379,1997-04-13,0.45999999999999996,Spread
380,1997-04-20,0.42400000000000004,Spread
381,1997-04-27,0.41000000000000014,Spread
382,1997-05-04,0.42200000000000004,Spread
383,1997-05-11,0.3979999999999997,Spread
384,1997-05-18,0.418,Spread
385,1997-05-25,0.4700000000000001,Spread
386,1997-06-01,0.46250000000000013,Spread
387,1997-06-08,0.4179999999999998,Spread
388,1997-06-15,0.39599999999999974,Spread
389,1997-06-22,0.37000000000000044,Spread
390,1997-06-29,0.406,Spread
391,1997-07-06,0.41000000000000014,Spread
392,1997-07-13,0.34799999999999986,Spread
393,1997-07-20,0.32799999999999996,Spread
394,1997-07-27,0.29399999999999976,Spread
395,1997-08-03,0.3,Spread
396,1997-08-10,0.31800000000000034,Spread
397,1997-08-17,0.3839999999999998,Spread
398,1997-08-24,0.3719999999999999,Spread
399,1997-08-31,0.37399999999999983,Spread
400,1997-09-07,0.36999999999999966,Spread
401,1997-09-14,0.3659999999999998,Spread
402,1997-09-21,0.3080000000000004,Spread
403,1997-09-28,0.2779999999999999,Spread
404,1997-10-05,0.29599999999999993,Spread
405,1997-10-12,0.28400000000000014,Spread
406,1997-10-19,0.25750000000000006,Spread
407,1997-10-26,0.2299999999999999,Spread
408,1997-11-02,0.242,Spread
409,1997-11-09,0.20999999999999996,Spread
410,1997-11-16,0.17499999999999982,Spread
411,1997-11-23,0.13199999999999984,Spread
412,1997-11-30,0.12750000000000017,Spread
413,1997-12-07,0.1,Spread
414,1997-12-14,0.13000000000000042,Spread
415,1997-12-21,0.0879999999999999,Spread
416,1997-12-28,0.054999999999999716,Spread
417,1998-01-04,0.0824999999999998,Spread
418,1998-01-11,0.13800000000000026,Spread
419,1998-01-18,0.1780000000000001,Spread
420,1998-01-25,0.23750000000000004,Spread
421,1998-02-01,0.22800000000000012,Spread
422,1998-02-08,0.23599999999999993,Spread
423,1998-02-15,0.17400000000000002,Spread
424,1998-02-22,0.11750000000000016,Spread
425,1998-03-01,0.09200000000000016,Spread
426,1998-03-08,0.13800000000000007,Spread
427,1998-03-15,0.09199999999999982,Spread
428,1998-03-22,0.06000000000000032,Spread
429,1998-03-29,0.05999999999999996,Spread
430,1998-04-05,0.05999999999999996,Spread
431,1998-04-12,0.07999999999999985,Spread
432,1998-04-19,0.05799999999999983,Spread
433,1998-04-26,0.07599999999999998,Spread
434,1998-05-03,0.09399999999999978,Spread
435,1998-05-10,0.09800000000000005,Spread
436,1998-05-17,0.07599999999999998,Spread
437,1998-05-24,0.03600000000000012,Spread
438,1998-05-31,0.012499999999999512,Spread
439,1998-06-07,0.014000000000000058,Spread
440,1998-06-14,-0.011999999999999922,Spread
441,1998-06-21,-0.0379999999999999,Spread
442,1998-06-28,-0.05,Spread
443,1998-07-05,-0.03249999999999997,Spread
444,1998-07-12,-0.01600000000000019,Spread
445,1998-07-19,0.03200000000000003,Spread
446,1998-07-26,-0.009999999999999964,Spread
447,1998-08-02,0.01599999999999966,Spread
448,1998-08-09,0.03000000000000025,Spread
449,1998-08-16,0.06800000000000032,Spread
450,1998-08-23,0.06400000000000006,Spread
451,1998-08-30,0.11799999999999997,Spread
452,1998-09-06,0.13999999999999968,Spread
453,1998-09-13,0.16249999999999987,Spread
454,1998-09-20,0.12799999999999995,Spread
455,1998-09-27,0.1360000000000003,Spread
456,1998-10-04,0.14400000000000013,Spread
457,1998-10-11,0.30399999999999994,Spread
458,1998-10-18,0.5325000000000003,Spread
459,1998-10-25,0.518,Spread
460,1998-11-01,0.5319999999999998,Spread
461,1998-11-08,0.42600000000000016,Spread
462,1998-11-15,0.2999999999999998,Spread
463,1998-11-22,0.2299999999999999,Spread
464,1998-11-29,0.19499999999999984,Spread
465,1998-12-06,0.20799999999999982,Spread
466,1998-12-13,0.14400000000000013,Spread
467,1998-12-20,0.15600000000000006,Spread
468,1998-12-27,0.08749999999999991,Spread
469,1999-01-03,0.0900000000000003,Spread
470,1999-01-10,0.12200000000000025,Spread
471,1999-01-17,0.13800000000000026,Spread
472,1999-01-24,0.0774999999999999,Spread
473,1999-01-31,0.08399999999999999,Spread
474,1999-02-07,0.1120000000000001,Spread
475,1999-02-14,0.13400000000000017,Spread
476,1999-02-21,0.10500000000000043,Spread
477,1999-02-28,0.13599999999999995,Spread
478,1999-03-07,0.1959999999999999,Spread
479,1999-03-14,0.1620000000000001,Spread
480,1999-03-21,0.13600000000000012,Spread
481,1999-03-28,0.17999999999999988,Spread
482,1999-04-04,0.2520000000000001,Spread
483,1999-04-11,0.19800000000000004,Spread
484,1999-04-18,0.18200000000000002,Spread
485,1999-04-25,0.19999999999999982,Spread
486,1999-05-02,0.23399999999999999,Spread
487,1999-05-09,0.3179999999999998,Spread
488,1999-05-16,0.34399999999999975,Spread
489,1999-05-23,0.2699999999999999,Spread
490,1999-05-30,0.20800000000000002,Spread
491,1999-06-06,0.25250000000000017,Spread
492,1999-06-13,0.26999999999999974,Spread
493,1999-06-20,0.31000000000000016,Spread
494,1999-06-27,0.2919999999999998,Spread
495,1999-07-04,0.2639999999999999,Spread
496,1999-07-11,0.25249999999999995,Spread
497,1999-07-18,0.1959999999999999,Spread
498,1999-07-25,0.23000000000000026,Spread
499,1999-08-01,0.266,Spread
500,1999-08-08,0.3099999999999998,Spread
501,1999-08-15,0.31400000000000006,Spread
502,1999-08-22,0.22599999999999998,Spread
503,1999-08-29,0.20399999999999974,Spread
504,1999-09-05,0.25199999999999995,Spread
505,1999-09-12,0.25749999999999984,Spread
506,1999-09-19,0.2580000000000002,Spread
507,1999-09-26,0.2400000000000002,Spread
508,1999-10-03,0.2559999999999999,Spread
509,1999-10-10,0.2379999999999999,Spread
510,1999-10-17,0.2599999999999998,Spread
511,1999-10-24,0.2600000000000001,Spread
512,1999-10-31,0.2379999999999999,Spread
513,1999-11-07,0.21799999999999997,Spread
514,1999-11-14,0.1875,Spread
515,1999-11-21,0.14399999999999996,Spread
516,1999-11-28,0.135,Spread
517,1999-12-05,0.17400000000000002,Spread
518,1999-12-12,0.16799999999999998,Spread
519,1999-12-19,0.15199999999999977,Spread
520,1999-12-26,0.15999999999999992,Spread
521,2000-01-02,0.19799999999999987,Spread
522,2000-01-09,0.21200000000000027,Spread
523,2000-01-16,0.22399999999999984,Spread
524,2000-01-23,0.29000000000000004,Spread
525,2000-01-30,0.20200000000000012,Spread
526,2000-02-06,-0.021999999999999888,Spread
527,2000-02-13,-0.058000000000000364,Spread
528,2000-02-20,-0.10200000000000031,Spread
529,2000-02-27,-0.15749999999999975,Spread
530,2000-03-05,-0.11399999999999988,Spread
531,2000-03-12,-0.12600000000000033,Spread
532,2000-03-19,-0.21600000000000003,Spread
533,2000-03-26,-0.3919999999999998,Spread
534,2000-04-02,-0.44399999999999995,Spread
535,2000-04-09,-0.4639999999999997,Spread
536,2000-04-16,-0.4580000000000002,Spread
537,2000-04-23,-0.3325,Spread
538,2000-04-30,-0.382,Spread
539,2000-05-07,-0.36199999999999993,Spread
540,2000-05-14,-0.3580000000000002,Spread
541,2000-05-21,-0.40200000000000014,Spread
542,2000-05-28,-0.35,Spread
543,2000-06-04,-0.385,Spread
544,2000-06-11,-0.39799999999999985,Spread
545,2000-06-18,-0.39400000000000013,Spread
546,2000-06-25,-0.3859999999999998,Spread
547,2000-07-02,-0.3579999999999998,Spread
548,2000-07-09,-0.29499999999999993,Spread
549,2000-07-16,-0.27800000000000014,Spread
550,2000-07-23,-0.2980000000000002,Spread
551,2000-07-30,-0.2759999999999998,Spread
552,2000-08-06,-0.25799999999999984,Spread
553,2000-08-13,-0.33800000000000024,Spread
554,2000-08-20,-0.4779999999999999,Spread
555,2000-08-27,-0.47399999999999987,Spread
556,2000-09-03,-0.43800000000000006,Spread
557,2000-09-10,-0.38749999999999996,Spread
558,2000-09-17,-0.31800000000000017,Spread
559,2000-09-24,-0.2040000000000001,Spread
560,2000-10-01,-0.2160000000000002,Spread
561,2000-10-08,-0.14399999999999996,Spread
562,2000-10-15,-0.14500000000000002,Spread
563,2000-10-22,-0.17200000000000007,Spread
564,2000-10-29,-0.21800000000000033,Spread
565,2000-11-05,-0.15600000000000006,Spread
566,2000-11-12,-0.11600000000000002,Spread
567,2000-11-19,-0.16600000000000037,Spread
568,2000-11-26,-0.2100000000000002,Spread
569,2000-12-03,-0.15800000000000036,Spread
570,2000-12-10,-0.1,Spread
571,2000-12-17,-0.17399999999999965,Spread
572,2000-12-24,-0.1339999999999998,Spread
573,2000-12-31,-0.022499999999999742,Spread
574,2001-01-07,0.2250000000000001,Spread
575,2001-01-14,0.36000000000000015,Spread
576,2001-01-21,0.38500000000000045,Spread
577,2001-01-28,0.5039999999999999,Spread
578,2001-02-04,0.546,Spread
579,2001-02-11,0.4259999999999998,Spread
580,2001-02-18,0.33000000000000024,Spread
581,2001-02-25,0.48249999999999993,Spread
582,2001-03-04,0.5099999999999998,Spread
583,2001-03-11,0.48400000000000015,Spread
584,2001-03-18,0.516,Spread
585,2001-03-25,0.5439999999999999,Spread
586,2001-04-01,0.6600000000000001,Spread
587,2001-04-08,0.796,Spread
588,2001-04-15,0.8299999999999998,Spread
589,2001-04-22,0.8959999999999999,Spread
590,2001-04-29,1.0619999999999998,Spread
591,2001-05-06,1.0459999999999998,Spread
592,2001-05-13,1.13,Spread
593,2001-05-20,1.158,Spread
594,2001-05-27,1.13,Spread
595,2001-06-03,1.1975,Spread
596,2001-06-10,1.1759999999999997,Spread
597,2001-06-17,1.214,Spread
598,2001-06-24,1.2519999999999996,Spread
599,2001-07-01,1.182,Spread
600,2001-07-08,1.195,Spread
601,2001-07-15,1.2099999999999995,Spread
602,2001-07-22,1.15,Spread
603,2001-07-29,1.208,Spread
604,2001-08-05,1.2760000000000002,Spread
605,2001-08-12,1.2720000000000002,Spread
606,2001-08-19,1.214,Spread
607,2001-08-26,1.168,Spread
608,2001-09-02,1.1600000000000001,Spread
609,2001-09-09,1.205,Spread
610,2001-09-16,1.5533333333333335,Spread
611,2001-09-23,1.7879999999999998,Spread
612,2001-09-30,1.8,Spread
613,2001-10-07,1.762,Spread
614,2001-10-14,1.8475000000000001,Spread
615,2001-10-21,1.8240000000000003,Spread
616,2001-10-28,1.8820000000000001,Spread
617,2001-11-04,1.8820000000000001,Spread
618,2001-11-11,1.8939999999999997,Spread
619,2001-11-18,1.835,Spread
620,2001-11-25,1.8775,Spread
621,2001-12-02,1.8840000000000003,Spread
622,2001-12-09,1.9060000000000001,Spread
623,2001-12-16,2.0599999999999996,Spread
624,2001-12-23,1.986,Spread
625,2001-12-30,1.9625,Spread
626,2002-01-06,1.985,Spread
627,2002-01-13,2.066,Spread
628,2002-01-20,2.06,Spread
629,2002-01-27,1.955,Spread
630,2002-02-03,1.9419999999999997,Spread
631,2002-02-10,1.9419999999999997,Spread
632,2002-02-17,1.916,Spread
633,2002-02-24,1.8824999999999998,Spread
634,2002-03-03,1.814,Spread
635,2002-03-10,1.7879999999999996,Spread
636,2002-03-17,1.7560000000000002,Spread
637,2002-03-24,1.6640000000000001,Spread
638,2002-03-31,1.6724999999999999,Spread
639,2002-04-07,1.7240000000000002,Spread
640,2002-04-14,1.752,Spread
641,2002-04-21,1.814,Spread
642,2002-04-28,1.83,Spread
643,2002-05-05,1.8800000000000001,Spread
644,2002-05-12,1.934,Spread
645,2002-05-19,1.9120000000000001,Spread
646,2002-05-26,1.8880000000000003,Spread
647,2002-06-02,1.87,Spread
648,2002-06-09,1.9099999999999997,Spread
649,2002-06-16,1.9260000000000002,Spread
650,2002-06-23,1.9319999999999997,Spread
651,2002-06-30,1.966,Spread
652,2002-07-07,1.9900000000000002,Spread
653,2002-07-14,2.0420000000000003,Spread
654,2002-07-21,2.104,Spread
655,2002-07-28,2.146,Spread
656,2002-08-04,2.272,Spread
657,2002-08-11,2.302,Spread
658,2002-08-18,2.034,Spread
659,2002-08-25,2.062,Spread
660,2002-09-01,2.0140000000000002,Spread
661,2002-09-08,1.96,Spread
662,2002-09-15,1.8800000000000001,Spread
663,2002-09-22,1.834,Spread
664,2002-09-29,1.798,Spread
665,2002-10-06,1.9300000000000002,Spread
666,2002-10-13,1.904,Spread
667,2002-10-20,2.035,Spread
668,2002-10-27,2.068,Spread
669,2002-11-03,2.23,Spread
670,2002-11-10,2.1559999999999997,Spread
671,2002-11-17,2.1025,Spread
672,2002-11-24,2.0919999999999996,Spread
673,2002-12-01,2.12,Spread
674,2002-12-08,2.166,Spread
