country_code,year,gdp_per_hour,indexed_2000,p10,p90
DNK,2003,74.6668614481798,102.29638442924526,101.10170135197774,143.08608166613882
DNK,2004,77.1311324102769,105.67252753727539,103.59517462071307,128.13986034782982
DNK,2005,78.2044964598703,107.14307630978462,102.41753553303921,169.77326069660705
DNK,2006,79.1627638312253,108.45593834127855,106.36716301113105,152.86255982958795
DNK,2007,79.3694854773773,108.73915470492987,107.60781837840227,173.8745015838049
DNK,2008,78.2136508726997,107.15561819671888,107.02448773829661,166.8277879232891
DNK,2009,77.4412967630343,106.097464266241,105.7490664780711,173.91482001758484
DNK,2010,80.2333180443548,109.92263753305653,105.90222399779203,166.44317037272864
DNK,2011,80.556196957966,110.36499368450386,108.95620079869195,180.43075115664453
DNK,2012,81.8914876599634,112.19439173776371,105.37574340122478,176.0323580881275
DNK,2013,82.85525134286,113.51478392102106,108.9135688534266,190.73485473224028
DNK,2014,84.0867118592429,115.20193074827547,107.60143025708284,181.8643256072528
DNK,2015,85.0187283469516,116.47882809030736,111.57575360781838,204.26970091518817
DNK,2016,85.9078362457792,117.696939065558,109.75213327284052,198.27358864357458
DNK,2017,87.7142347138113,120.17177232537644,112.92094199837705,211.68474587727326
DNK,2018,89.468069493349,122.57459137191537,112.48580492122971,212.09309167065194
DNK,2019,90.2642407043586,123.66537561934837,112.82315704504768,219.9496804785964
DNK,2020,91.7783830065031,125.73980703398944,114.12420197413894,229.2672017515385
DNK,2021,92.2587678634909,126.39795220108631,115.52379133507482,242.81399760127127
DNK,2022,89.2765989314581,122.31226956239792,114.89515334036724,261.32531394956897
DNK,2023,89.5587079956288,122.69876949984888,114.60564836443956,240.21474771711718
DNK,2024,92.2470820586036,126.38194221263987,115.95562727554262,294.32620970159763
ESP,1995,52.3578344314426,100.11284463836014,73.7287099532162,119.15794100451153
ESP,1996,52.8203744543805,100.99726237561471,78.28575490181568,95.44325262887716
ESP,1997,52.6589945325099,100.68868958566983,82.55805453775649,120.84553546820604
ESP,1998,52.3427506194498,100.084003045827,90.56580611858341,98.57605642354187
ESP,1999,52.0940891517187,99.60854016320708,93.32340216806978,125.09885976387092
ESP,2000,52.298818019382,100.0,100.0,100.0
ESP,2001,52.3096656623738,100.02074165995067,99.92210708877577,130.14958514213373
ESP,2002,52.4110525406263,100.21460240497733,100.07003879457697,112.9141862624287
ESP,2003,52.5644564241351,100.50792429889077,101.10170135197774,143.08608166613882
ESP,2004,52.7344631443557,100.83299229594873,103.59517462071307,128.13986034782982
ESP,2005,52.8983615927123,101.14638073294144,102.41753553303921,169.77326069660705
ESP,2006,53.1905310764949,101.70503481891777,106.36716301113105,152.86255982958795
ESP,2007,53.7219167698663,102.72109161235134,107.60781837840227,173.8745015838049
ESP,2008,53.7708641153144,102.81468329817103,107.02448773829661,166.8277879232891
ESP,2009,55.0321999467339,105.22646979581624,105.7490664780711,173.91482001758484
ESP,2010,56.3627458531604,107.77059212365432,105.90222399779203,166.44317037272864
ESP,2011,57.2137506616043,109.39778914391684,108.95620079869195,180.43075115664453
ESP,2012,58.3857564468901,111.63876863383848,105.37574340122478,176.0323580881275
ESP,2013,59.2337315407823,113.26017256992351,108.9135688534266,190.73485473224028
ESP,2014,59.5157616475133,113.79943926353498,107.60143025708284,181.8643256072528
ESP,2015,60.1308381598439,114.97552035986615,111.57575360781838,204.26970091518817
ESP,2016,60.3428623901554,115.38092958007631,109.75213327284052,198.27358864357458
ESP,2017,60.7889607067206,116.2339093097518,112.92094199837705,211.68474587727326
ESP,2018,60.7456462198214,116.15108815137849,112.48580492122971,212.09309167065194
ESP,2019,60.88589554129,116.41925735056884,112.82315704504768,219.9496804785964
ESP,2020,60.913473864257,116.47198956137478,114.12420197413894,229.2672017515385
ESP,2021,60.6022886491663,115.87697570279127,115.52379133507482,242.81399760127127
ESP,2022,70.2130922123332,134.2536884606305,114.89515334036724,261.32531394956897
ESP,2023,61.8019539764233,118.1708427014917,114.60564836443956,240.21474771711718
ESP,2024,62.5363468061526,119.575067228052,115.95562727554262,294.32620970159763
EST,2000,25.8554590464274,100.0,100.0,100.0
EST,2001,27.3243800881081,105.68128006949338,99.92210708877577,130.14958514213373
EST,2002,29.1912478297151,112.90168075259382,100.07003879457697,112.9141862624287
EST,2003,30.6625968330346,118.5923513404858,101.10170135197774,143.08608166613882
EST,2004,32.7446357382239,126.64495988806827,103.59517462071307,128.13986034782982
EST,2005,34.6837744569582,134.14487978990516,102.41753553303921,169.77326069660705
EST,2006,36.4312306925496,140.90343794373095,106.36716301113105,152.86255982958795
EST,2007,39.1653791153899,151.47818124235394,107.60781837840227,173.8745015838049
EST,2008,37.8144350361081,146.25319538209146,107.02448773829661,166.8277879232891
EST,2009,38.6104996496722,149.332098804903,105.7490664780711,173.91482001758484
EST,2010,40.6684459645236,157.29152552077005,105.90222399779203,166.44317037272864
EST,2011,40.1266760364998,155.19614625463146,108.95620079869195,180.43075115664453
EST,2012,41.654440135286,161.10501097849058,105.37574340122478,176.0323580881275
EST,2013,42.3093467641576,163.6379639912204,108.9135688534266,190.73485473224028
EST,2014,43.5326880582614,168.3694262789605,107.60143025708284,181.8643256072528
EST,2015,43.2763773878414,167.3781049879335,111.57575360781838,204.26970091518817
EST,2016,44.400456825263,171.725656641931,109.75213327284052,198.27358864357458
EST,2017,45.6374701427476,176.5099976016616,112.92094199837705,211.68474587727326
EST,2018,48.5684335453578,187.84595337543922,112.48580492122971,212.09309167065194
EST,2019,50.1238018913469,193.86158180886292,112.82315704504768,219.9496804785964
EST,2020,51.7788325482853,200.26266969504798,114.12420197413894,229.2672017515385
EST,2021,55.8080589657408,215.8463281024288,115.52379133507482,242.81399760127127
EST,2022,54.1811230009519,209.5539007977444,114.89515334036724,261.32531394956897
EST,2023,50.7823546654973,196.40863685425148,114.60564836443956,240.21474771711718
EST,2024,50.3816040464248,194.85867164824646,115.95562727554262,294.32620970159763
FIN,1995,52.7487650157403,85.752010253224,73.7287099532162,119.15794100451153
FIN,1996,53.8028825466564,87.4656560095227,78.28575490181568,95.44325262887716
FIN,1997,55.4929468184776,90.21314040508292,82.55805453775649,120.84553546820604
FIN,1998,57.7087707091364,93.8153356969426,90.56580611858341,98.57605642354187
FIN,1999,59.0597280416028,96.01154459379086,93.32340216806978,125.09885976387092
FIN,2000,61.5131527062447,100.0,100.0,100.0
FIN,2001,62.7239547090622,101.96836278023282,99.92210708877577,130.14958514213373
FIN,2002,63.3023603151766,102.90865860424394,100.07003879457697,112.9141862624287
FIN,2003,64.6539458719465,105.10588878560756,101.10170135197774,143.08608166613882
FIN,2004,66.8110344805072,108.61259997445177,103.59517462071307,128.13986034782982
FIN,2005,68.0795805395334,110.6748354529097,102.41753553303921,169.77326069660705
FIN,2006,69.717719316302,113.33790620233384,106.36716301113105,152.86255982958795
FIN,2007,72.0064017905766,117.05854540482143,107.60781837840227,173.8745015838049
FIN,2008,71.1590941838436,115.68110404560628,107.02448773829661,166.8277879232891
FIN,2009,67.9772259621425,110.50844083177932,105.7490664780711,173.91482001758484
FIN,2010,70.4445497531765,114.5194916111414,105.90222399779203,166.44317037272864
FIN,2011,71.4018288881132,116.07571022914685,108.95620079869195,180.43075115664453
FIN,2012,70.4044339168739,114.45427655625033,105.37574340122478,176.0323580881275
FIN,2013,70.6273694463238,114.81669584325147,108.9135688534266,190.73485473224028
FIN,2014,70.8522068602494,115.18220696409958,107.60143025708284,181.8643256072528
FIN,2015,71.0007771256334,115.42373297739547,111.57575360781838,204.26970091518817
FIN,2016,72.4693813759575,117.81119677288225,109.75213327284052,198.27358864357458
FIN,2017,74.6930351493888,121.42612085919977,112.92094199837705,211.68474587727326
FIN,2018,73.7590794146724,119.90781836025862,112.48580492122971,212.09309167065194
FIN,2019,74.1339124753356,120.51717269209267,112.82315704504768,219.9496804785964
FIN,2020,74.39569181774,120.9427391455868,114.12420197413894,229.2672017515385
FIN,2021,74.7604486322434,121.53571284057085,115.52379133507482,242.81399760127127
FIN,2022,73.4732294969573,119.44312112862723,114.89515334036724,261.32531394956897
FIN,2023,72.8517170214356,118.4327478211661,114.60564836443956,240.21474771711718
FIN,2024,73.3685285288734,119.27291205385602,115.95562727554262,294.32620970159763
FRA,1995,64.7378319102852,91.36350245899604,73.7287099532162,119.15794100451153
FRA,1996,65.4221187624937,92.32922592639683,78.28575490181568,95.44325262887716
FRA,1997,66.6018656736142,93.99418452378269,82.55805453775649,120.84553546820604
FRA,1998,68.0975675237966,96.10504544752263,90.56580611858341,98.57605642354187
FRA,1999,68.9280835498323,97.27713988979716,93.32340216806978,125.09885976387092
FRA,2000,70.8574323092961,100.0,100.0,100.0
FRA,2001,72.0696400209618,101.7107700239184,99.92210708877577,130.14958514213373
FRA,2002,44.9180751445679,63.39218580275157,100.07003879457697,112.9141862624287
FRA,2003,74.6150944110016,105.30313049632272,101.10170135197774,143.08608166613882
FRA,2004,75.4454120153666,106.47494490915751,103.59517462071307,128.13986034782982
FRA,2005,76.2765283653906,107.64788657940623,102.41753553303921,169.77326069660705
FRA,2006,78.2836826031069,110.48055235955327,106.36716301113105,152.86255982958795
FRA,2007,77.9775332888031,110.04848855999667,107.60781837840227,173.8745015838049
FRA,2008,77.5404286628739,109.43160955142459,107.02448773829661,166.8277879232891
FRA,2009,76.8026772933095,108.39043243630692,105.7490664780711,173.91482001758484
FRA,2010,56.7104102968854,80.03452629971368,105.90222399779203,166.44317037272864
FRA,2011,78.8479815938842,111.27693881103251,108.95620079869195,180.43075115664453
FRA,2012,79.0105745450878,111.50640373221943,105.37574340122478,176.0323580881275
FRA,2013,80.2699820853608,113.28378614536648,108.9135688534266,190.73485473224028
FRA,2014,81.0990179620127,114.45379167567289,107.60143025708284,181.8643256072528
FRA,2015,81.7501322196672,115.37269917264845,111.57575360781838,204.26970091518817
FRA,2016,81.6952728138634,115.29527694040563,109.75213327284052,198.27358864357458
FRA,2017,83.2731307157212,117.52208343117765,112.92094199837705,211.68474587727326
FRA,2018,83.3787228533362,117.67110398438383,112.48580492122971,212.09309167065194
FRA,2019,83.8136209431661,118.28486894263344,112.82315704504768,219.9496804785964
FRA,2020,83.9594026254361,118.49060837958292,114.12420197413894,229.2672017515385
FRA,2021,82.8181411079041,116.8799636238566,115.52379133507482,242.81399760127127
FRA,2022,81.5432453442698,115.08072292025714,114.89515334036724,261.32531394956897
FRA,2023,81.5401457564495,115.07634851983184,114.60564836443956,240.21474771711718
FRA,2024,81.5600371929794,115.10442099703234,115.95562727554262,294.32620970159763
GBR,1995,53.1708891301632,85.58430289668311,73.7287099532162,119.15794100451153
GBR,1996,54.037368150162,86.97899469353574,78.28575490181568,95.44325262887716
GBR,1997,55.7011890006425,89.65709449519129,82.55805453775649,120.84553546820604
GBR,1998,57.1796827042177,92.03689018842968,90.56580611858341,98.57605642354187
GBR,1999,58.4568258859664,94.09259041645555,93.32340216806978,125.09885976387092
GBR,2000,62.1269173558039,100.0,100.0,100.0
GBR,2001,63.0154405282082,101.4301742468819,99.92210708877577,130.14958514213373
GBR,2002,64.4064867221038,103.66921370530055,100.07003879457697,112.9141862624287
GBR,2003,66.1726074400639,106.51197621972797,101.10170135197774,143.08608166613882
GBR,2004,67.0615626675914,107.9428459061095,103.59517462071307,128.13986034782982
GBR,2005,67.16778287723,108.1138188340439,102.41753553303921,169.77326069660705
GBR,2006,68.9826512596192,111.03504599230665,106.36716301113105,152.86255982958795
GBR,2007,69.8440837879277,112.42161491439727,107.60781837840227,173.8745015838049
GBR,2008,68.921582004088,110.93674841352697,107.02448773829661,166.8277879232891
GBR,2009,67.8895001441897,109.27550091594472,105.7490664780711,173.91482001758484
GBR,2010,69.2332746433608,111.43845146357165,105.90222399779203,166.44317037272864
GBR,2011,70.1761999393116,112.95619181844975,108.95620079869195,180.43075115664453
GBR,2012,69.7074359207046,112.20166537716123,105.37574340122478,176.0323580881275
GBR,2013,68.9427634008844,110.97084216499238,108.9135688534266,190.73485473224028
GBR,2014,69.788786727387,112.33260830841358,107.60143025708284,181.8643256072528
GBR,2015,70.2921855093275,113.14288315121239,111.57575360781838,204.26970091518817
GBR,2016,69.3294868309385,111.59331539642494,109.75213327284052,198.27358864357458
GBR,2017,71.386959795809,114.90504089712417,112.92094199837705,211.68474587727326
GBR,2018,71.6204396091242,115.280851935644,112.48580492122971,212.09309167065194
GBR,2019,72.2440500772887,116.28462050280636,112.82315704504768,219.9496804785964
GBR,2020,81.8995380262518,131.82617376170322,114.12420197413894,229.2672017515385
GBR,2021,72.2747478532061,116.33403189681064,115.52379133507482,242.81399760127127
GBR,2022,73.8608203675738,118.88698733363714,114.89515334036724,261.32531394956897
GBR,2023,73.719633623341,118.65973198242727,114.60564836443956,240.21474771711718
GBR,2024,73.1991749239234,117.82199735536231,115.95562727554262,294.32620970159763
GRC,1995,34.0456319941942,89.5283108853034,73.7287099532162,119.15794100451153
GRC,1996,34.7079479083171,91.2699741058302,78.28575490181568,95.44325262887716
GRC,1997,36.082738254578,94.88520021011132,82.55805453775649,120.84553546820604
GRC,1998,35.7694934718259,94.06147409164151,90.56580611858341,98.57605642354187
GRC,1999,36.703204555916,96.51681333245007,93.32340216806978,125.09885976387092
GRC,2000,38.0277832313968,100.0,100.0,100.0
