state_id,district_id,district_name,male_rate,total_rate,female_rate,difference_rate
5.0,64.0,"District - Almora
",0.918871642374634,0.7653987865772307,0.6409009715869253,0.27797067078770876
5.0,65.0,District - Champawat,0.9047280027077181,0.7547671789058479,0.6074524191699151,0.29727558353780303
5.0,66.0,District - Nainital,0.8936748246876887,0.8177705934099302,0.7378712561220405,0.15580356856564814
5.0,67.0,District - Udham Singh Nagar,0.7858359456635319,0.6869370444886335,0.5809262636765675,0.20490968198696435
5.0,68.0,District - Hardwar,0.7928290094233011,0.6980214793501823,0.5914920417779147,0.20133696764538644
6.0,69.0,District - Panchkula,0.8643402868377805,0.8045079012087915,0.7369422273685952,0.12739805946918537
6.0,70.0,District - Ambala,0.8592679402428063,0.7949287285901254,0.7249604668255417,0.13430747341726457
6.0,71.0,District - Yamunanagar,0.8175464632694266,0.7491456942537175,0.6734646631471423,0.14408180012228433
6.0,72.0,District - Kurukshetra,0.8071982599417244,0.7291258869803562,0.6449473733893425,0.16225088655238196
6.0,73.0,District - Kaithal,0.7408556278259302,0.6358627053397173,0.5204983535845641,0.22035727424136609
6.0,74.0,District - Karnal,0.7970338094837116,0.7129289578828201,0.6214752993341204,0.17555851014959123
6.0,75.0,District - Panipat,0.8204969028533624,0.7266744799437829,0.6204085298570658,0.20008837299629656
6.0,76.0,District - Sonipat,0.8569097182835753,0.7598064464715063,0.6497819182898413,0.20712779999373399
6.0,77.0,District - Jind,0.7751483430362741,0.6615427293595466,0.5336354059748257,0.24151293706144839
6.0,78.0,District - Fatehabad,0.7229063646976689,0.6243845900599362,0.5181059105141779,0.20480045418349102
6.0,79.0,District - Sirsa,0.729684970429841,0.6396286725796834,0.5419415244499298,0.18774344597991122
6.0,80.0,District - Hisar,0.7979278528690861,0.6854735079098465,0.5584156656660932,0.23951218720299283
6.0,81.0,District - Bhiwani,0.8331947871301065,0.7062100923216781,0.5665106653525879,0.26668412177751866
6.0,82.0,District - Rohtak,0.8616809701630131,0.7727611085661933,0.6727427075066572,0.18893826265635594
6.0,83.0,District - Jhajjar,0.8800606898670968,0.7762587201143488,0.6604691163058315,0.21959157356126535
6.0,84.0,District - Mahendragarh,0.8827901390089206,0.7374441681718902,0.5825193604796403,0.3002707785292803
6.0,85.0,District - Rewari,0.9068607531688053,0.7808078994058106,0.6473115948727921,0.2595491582960132
6.0,86.0,District - Gurgaon,0.9006127002612607,0.8328837502125371,0.7549380470794753,0.1456746531817854
6.0,87.0,District - Mewat ,0.6476401199511703,0.45700892526192205,0.25072599548429014,0.3969141244668802
6.0,88.0,District - Faridabad,0.8812469171743744,0.7985444621332727,0.7056479350997462,0.1755989820746282
6.0,89.0,District - Palwal ,0.8002553754510237,0.6355732706803005,0.45177588052463924,0.3484794949263844
7.0,90.0,District - North West,0.8897869219045991,0.8267403280425858,0.7543416890470692,0.13544523285752985
7.0,91.0,District - North,0.9032880844645551,0.8547232740215708,0.7990173139915769,0.10427077047297817
7.0,92.0,District - North East,0.8790629575402635,0.808467393767578,0.7293834850097594,0.14967947253050418
7.0,93.0,District - East,0.9277453633069515,0.8827451035932685,0.8323874057129137,0.09535795759403776
7.0,94.0,District - New Delhi,0.917869830199133,0.8728026219561743,0.8168087303354862,0.10106109986364686
7.0,95.0,District - Central,0.8663754897552829,0.8378462905214301,0.8057704621280324,0.06060502762725051
7.0,96.0,District - West,0.9066108933364954,0.8596186514879216,0.8064258894361725,0.10018500390032281
7.0,97.0,District - South West,0.9300391687520401,0.8726574082978411,0.8046827372076029,0.1253564315444372
7.0,98.0,District - South,0.9133306141168687,0.8516419665283176,0.7798505299700207,0.13348008414684798
8.0,99.0,District - Ganganagar ,0.7544136108951244,0.6477496059197673,0.529626429090353,0.22478718180477142
8.0,100.0,District - Hanumangarh,0.7368481161977891,0.6119590988715525,0.4762362198298434,0.26061189636794574
8.0,101.0,District - Bikaner,0.728951006897686,0.5977492336747245,0.45268036388900335,0.27627064300868265
8.0,102.0,District - Churu,0.7513271930072195,0.6026253299852885,0.44778135346721537,0.30354583954000414
8.0,103.0,District - Jhunjhunun,0.8462164773240427,0.6886645511302888,0.5311848164911115,0.3150316608329312
8.0,104.0,District - Alwar,0.8087115957587966,0.6474496119564436,0.47064227787074736,0.3380693178880492
8.0,105.0,District - Bharatpur,0.8186652611725556,0.6436706359627732,0.4470350151977298,0.37163024597482575
8.0,106.0,District - Dhaulpur,0.7795619582144941,0.6212890845467886,0.4354282088350529,0.34413374937944124
8.0,107.0,District - Karauli,0.7798336023842046,0.5893572079184863,0.3705761316872428,0.40925747069696183
8.0,108.0,District - Sawai Madhopur,0.7823957944465911,0.5863071370144319,0.3704151483977656,0.4119806460488255
8.0,109.0,District - Dausa,0.7962854260295331,0.6086985165431646,0.40506888676048036,0.39121653926905275
8.0,110.0,District - Jaipur,0.8429242603763207,0.7134259702412058,0.5739934719171136,0.26893078845920715
8.0,111.0,District - Sikar,0.8272950472759021,0.6631471912838859,0.49746027130699294,0.32983477596890914
8.0,112.0,District - Nagaur,0.7324778322814903,0.5565691715786388,0.37613407934950704,0.3563437529319833
8.0,113.0,District - Jodhpur,0.7630546141680531,0.605569722814499,0.43560836122625407,0.327446252941799
8.0,114.0,District - Jaisalmer,0.6862426525857762,0.5086296238252438,0.29893673900222134,0.3873059135835549
8.0,115.0,District - Barmer,0.6547762369762637,0.4793397254672669,0.28490241244025183,0.3698738245360119
8.0,116.0,District - Jalor,0.6458163447608569,0.4572606313778465,0.26585481035637526,0.37996153440448166
8.0,117.0,District - Sirohi,0.6610813513748199,0.4955267379760233,0.32566520124238485,0.3354161501324351
8.0,118.0,District - Pali,0.7270310392379976,0.5545124425535704,0.3872779336138382,0.3397531056241594
8.0,119.0,District - Ajmer,0.8065045397351294,0.6543107002905858,0.4979074778450801,0.30859706189004926
8.0,120.0,District - Tonk,0.7319418313358211,0.5456230505835757,0.3547711833727294,0.37717064796309174
8.0,121.0,District - Bundi,0.7161769907821636,0.5498238516871392,0.3731722541692215,0.34300473661294206
8.0,122.0,District - Bhilwara,0.7148058057526316,0.5540536103982343,0.3923836904474964,0.32242211530513526
8.0,123.0,District - Rajsamand,0.7485981159949803,0.5630297114095096,0.383114932939742,0.36548318305523825
8.0,124.0,District - Dungarpur,0.6812108730502346,0.5164145596407935,0.3571646648287903,0.32404620822144437
8.0,125.0,District - Banswara,0.6447661047447504,0.4860829298943347,0.3284907661088474,0.31627533863590296
8.0,126.0,District - Chittaurgarh,0.7347983578845689,0.5597141407590082,0.38447823241562923,0.3503201254689397
8.0,127.0,District - Kota,0.8536765443380772,0.7370444428142588,0.6099885424649635,0.24368800187311368
8.0,128.0,District - Baran,0.7763444358847988,0.609250384949463,0.43131455183764145,0.3450298840471574
8.0,129.0,District - Jhalawar,0.7196424533722771,0.5488226132688223,0.3712450239153969,0.3483974294568802
8.0,130.0,District - Udaipur,0.7227224741964989,0.571207340288741,0.4166471650766539,0.30607530911984504
8.0,131.0,District - Pratapgarh,0.6543241909843405,0.49392616753366364,0.334770516116633,0.31955367486770747
9.0,132.0,District - Saharanpur,0.7560351228790112,0.6579636132065625,0.5490981405246675,0.20693698235434366
9.0,133.0,District - Muzaffarnagar,0.7614584477186455,0.6458347899633493,0.5186769939688997,0.2427814537497458
9.0,134.0,District - Bijnor,0.7358348497207755,0.631343865059289,0.5190628803600669,0.21677196936070864
9.0,135.0,District - Moradabad,0.6114186926931746,0.5094576185041857,0.3973698957354556,0.214048796957719
9.0,136.0,District - Rampur,0.5641079551465144,0.4613816880206997,0.3480264981833569,0.21608145696315745
9.0,137.0,District - Jyotiba Phule Nagar,0.70528981174922,0.5682789062534076,0.4193126076554153,0.2859772040938047
9.0,138.0,District - Meerut,0.7984562614270518,0.7019640999803223,0.5953623684435698,0.20309389298348202
9.0,139.0,District - Baghpat,0.8071107683324836,0.6782584920039326,0.5305837084978189,0.27652705983466475
9.0,140.0,District - Ghaziabad,0.8491080896867869,0.7604195605505746,0.6617514950591521,0.18735659462763476
9.0,141.0,District - Gautam Buddha Nagar,0.8770490166051906,0.781063720314021,0.669051975649647,0.2079970409555436
9.0,142.0,District - Bulandshahr ,0.7917731639556338,0.6407750043637633,0.47658767859942996,0.31518548535620383
9.0,143.0,District - Aligarh,0.7652466121533713,0.6337357538188688,0.48608476729663874,0.27916184485673257
9.0,144.0,District - Mahamaya Nagar,0.8064049676249578,0.6689507893595474,0.512698460260861,0.29370650736409687
9.0,145.0,District - Mathura,0.8021860749055821,0.6570730296704007,0.4896758766570757,0.31251019824850645
9.0,146.0,District - Agra,0.7941659106149659,0.6805981517319907,0.5515389822201568,0.24262692839480904
9.0,147.0,District - Firozabad,0.795222092515948,0.6820236647726738,0.5534441168946493,0.24177797562129866
9.0,148.0,District - Mainpuri,0.8301019533051031,0.7201000098375799,0.5961542212253654,0.23394773207973762
9.0,149.0,District - Budaun,0.55924729541832,0.43822643719213383,0.2992152593013879,0.26003203611693204
9.0,150.0,District - Bareilly,0.64409708148566,0.5326591151864379,0.4066931113554645,0.23740397013019554
9.0,151.0,District - Pilibhit,0.6784292559825538,0.5477939017870662,0.40071147374592897,0.2777177822366248
9.0,152.0,District - Shahjahanpur,0.6396300695502178,0.5284141715926737,0.3995121712800151,0.24011789827020275
9.0,153.0,District - Kheri,0.6556726263769553,0.5408012532500387,0.41151910521736035,0.244153521159595
9.0,154.0,District - Sitapur,0.6623836025208892,0.5434699447680041,0.40790828195770834,0.2544753205631809
9.0,155.0,District - Hardoi,0.7073251719728926,0.5805095373984727,0.4320020469243951,0.2753231250484975
9.0,156.0,District - Unnao,0.7196369544098803,0.6099466455103281,0.48855148106854207,0.23108547334133822
9.0,157.0,District - Lucknow,0.816382838198727,0.7522866330787931,0.6825529098673698,0.1338299283313572
9.0,158.0,District - Rae Bareli,0.7440785304945424,0.61212748481249,0.47367548637847223,0.2704030441160702
9.0,159.0,District - Farrukhabad,0.7531495324179777,0.6459469274792431,0.5231679905433118,0.2299815418746659
9.0,160.0,District - Kannauj,0.7882618062599688,0.6821493667844911,0.5603982678355256,0.22786353842444318
9.0,161.0,District - Etawah,0.843317432183312,0.7463326031155536,0.634793869180869,0.208523563002443
9.0,162.0,District - Auraiya,0.8418718006240695,0.7500219961990569,0.6425147642259345,0.19935703639813507
9.0,163.0,District - Kanpur Dehat,0.8101739898371071,0.7129404725796601,0.599178814347848,0.21099517548925906
9.0,164.0,District - Kanpur Nagar,0.8263327641813698,0.7784047490270773,0.7226141776881138,0.10371858649325605
9.0,165.0,District - Jalaun ,0.8165400371360809,0.6957306172130836,0.5554544605324615,0.2610855766036194
9.0,166.0,District - Jhansi,0.8378765439472652,0.712030509385524,0.572097888481515,0.2657786554657502
9.0,167.0,District - Lalitpur,0.7013952669124215,0.5530202670607484,0.3894358675599573,0.3119593993524642
9.0,168.0,District - Hamirpur,0.7684182809855181,0.6291150734351014,0.4647631051071308,0.3036551758783873
9.0,169.0,District - Mahoba,0.7224488996533467,0.5887110973201103,0.4354228632358718,0.2870260364174749
9.0,170.0,District - Banda,0.7415912860866652,0.5959836328257101,0.4238771603471623,0.317714125739503
9.0,171.0,District - Chitrakoot,0.7107700901515974,0.5673864544485882,0.4014295720263645,0.30934051812523294
9.0,172.0,District - Fatehpur,0.7399697169615054,0.6139032849578578,0.4738653566904563,0.26610436027104906
9.0,173.0,District - Pratapgarh,0.7891979487219707,0.6382562694644947,0.49327039245764154,0.29592755626432915
9.0,174.0,District - Kaushambi,0.6858101586917823,0.5368506483525267,0.3718348859662575,0.3139752727255248
9.0,175.0,District - Allahabad ,0.8046904249832797,0.6746304571575055,0.5308562954219749,0.2738341295613048
9.0,176.0,District - Bara Banki,0.6621700498195336,0.5522956413275638,0.4305712336665665,0.23159881615296712
9.0,177.0,District - Faizabad,0.7481159799902816,0.6280980838585791,0.5052884970648684,0.24282748292541312
9.0,178.0,District - Ambedkar Nagar,0.7846360649716361,0.6631533539618413,0.5414991998630891,0.24313686510854693
9.0,179.0,District - Sultanpur,0.7695884804102867,0.6297675735827913,0.4918866390723512,0.2777018413379355
9.0,180.0,District - Bahraich,0.5405224858112396,0.4272447674390752,0.299157775039886,0.24136471077135363
9.0,181.0,District - Shrawasti,0.5136008150972127,0.38455201959113633,0.23775575834378762,0.2758450567534251
9.0,182.0,District - Balrampur,0.5506888468809074,0.4239606529260709,0.28810237154919166,0.2625864753317157
9.0,183.0,District - Gonda,0.6523860935203498,0.5170474491884745,0.3711983887210473,0.2811877047993025
9.0,184.0,District - Siddharthnagar,0.6592324437250321,0.5089774877893297,0.3592321863986321,0.3000002573264
9.0,185.0,District - Basti,0.7392108468532624,0.6011264744103813,0.4605137194445966,0.2786971274086658
9.0,186.0,District - Sant Kabir Nagar,0.7472076611384759,0.5952687709243575,0.44254743316773126,0.30466022797074466
9.0,187.0,District - Mahrajganj,0.7203098464631061,0.5512151655123889,0.37272445684516553,0.3475853896179406
9.0,188.0,District - Gorakhpur,0.7972219930247956,0.6586943027094873,0.5154089165292244,0.2818130764955712
9.0,189.0,District - Kushinagar,0.7463662656493061,0.5872371756121403,0.42410285674104886,0.3222634089082572
9.0,190.0,District - Deoria,0.8059305461656453,0.6499982663255599,0.5038078825407952,0.3021226636248501
9.0,191.0,District - Azamgarh,0.7788218501888251,0.6438213378452251,0.517613613799129,0.26120823638969615
9.0,192.0,District - Mau,0.7975243947810323,0.6750850748300294,0.5532624339516663,0.24426196082936602
9.0,193.0,District - Ballia,0.7914445614229512,0.6590727484168639,0.5203693471299827,0.27107521429296844
9.0,194.0,District - Jaunpur,0.809320168679679,0.651586364684872,0.5061233170241054,0.30319685165557364
9.0,195.0,District - Ghazipur,0.8029085885520524,0.6617001256055366,0.5166911108416096,0.2862174777104428
9.0,196.0,District - Chandauli,0.7918489917167932,0.6603269330357965,0.5181404026018372,0.273708589114956
9.0,197.0,District - Varanasi,0.8218371951082375,0.7187937471070664,0.6070076426819049,0.21482955242633262
9.0,198.0,District - Sant Ravidas Nagar (Bhadohi),0.7872514669426072,0.6247759347878985,0.46057880671313045,0.3266726602294767
9.0,199.0,District - Mirzapur,0.7536458364758624,0.6188059990912772,0.4696912273771809,0.2839546090986815
9.0,200.0,District - Sonbhadra,0.7090472698179878,0.5697716930836049,0.4167556332805333,0.29229163653745455
9.0,201.0,District - Etah,0.792614159008245,0.6574488592806452,0.5042729811407368,0.2883411778675081
9.0,202.0,District - Kanshiram Nagar,0.6896485993878815,0.5534752027993188,0.3992182799246909,0.2904303194631906
10.0,203.0,District - Pashchim Champaran,0.604126295740812,0.47791620868228857,0.336669888103799,0.267456407637013
10.0,204.0,District - Purba Champaran,0.5987430620519628,0.4762567813595472,0.3394941396155081,0.2592489224364547
10.0,205.0,District - Sheohar,0.5574077073731022,0.4624209457876792,0.3552129327490402,0.202194774624062
10.0,206.0,District - Sitamarhi,0.5591316546681199,0.45181072803914574,0.3317869098769012,0.2273447447912187
10.0,207.0,District - Madhubani,0.6535321009625779,0.5073707936021631,0.34942598981944206,0.3041061111431358
10.0,208.0,District - Supaul,0.6367417677642981,0.48452895742077684,0.32049733432295685,0.3162444334413413
10.0,209.0,District - Araria,0.5664318181818182,0.4516194812088479,0.3249562539094357,0.24147556427238248
10.0,210.0,District - Kishanganj,0.5716073327910905,0.46220051684113705,0.34522871896234375,0.2263786138287468
10.0,211.0,District - Purnia,0.5362187420528496,0.43531120012529234,0.32423160228684617,0.21198713976600342
10.0,212.0,District - Katihar,0.5366670865619513,0.4417988832710186,0.33614979904655024,0.20051728751540104
10.0,213.0,District - Madhepura,0.5642970157489213,0.4438439291004839,0.3112457257021375,0.25305129004678384
10.0,214.0,District - Saharsa,0.5900749976841778,0.46302632651173947,0.3232407339745932,0.26683426370958463
10.0,215.0,District - Darbhanga,0.6303655515054029,0.5034104946331898,0.3637871339877469,0.26657841751765593
10.0,216.0,District - Muzaffarpur,0.6781504661007444,0.5776317869567617,0.46510501642294133,0.21304544967780303
10.0,217.0,District - Gopalganj,0.7232486062502352,0.5798749315259213,0.4453610275370031,0.27788757871323216
10.0,218.0,District - Siwan,0.7685685352721718,0.6272924486946476,0.4879291866325984,0.28063934863957346
10.0,219.0,District - Saran,0.7440829963073676,0.6003952909325465,0.4518362742809983,0.2922467220263693
10.0,220.0,District - Vaishali,0.7183165416394254,0.6043751646339554,0.4764103672170833,0.24190617442234208
10.0,221.0,District - Samastipur,0.6666439889756185,0.5431061065464937,0.4069336679598448,0.2597103210157737
10.0,222.0,District - Begusarai,0.680569110911348,0.5790647283480796,0.46432813902457315,0.21624097188677482
10.0,223.0,District - Khagaria,0.6089717147035778,0.5144411693727283,0.40614570614570616,0.20282600855787164
10.0,224.0,District - Bhagalpur,0.6719133745308977,0.581276106272329,0.4754337770890564,0.19647959744184135
10.0,225.0,District - Banka,0.634795622831856,0.5152514514073921,0.38183458491571154,0.25296103791614444
10.0,226.0,District - Munger,0.7567597436086347,0.6644487786496586,0.5575066839046555,0.19925305970397922
10.0,227.0,District - Lakhisarai,0.6722325214822,0.5581747910640883,0.43093100575960586,0.24130151572259417
10.0,228.0,District - Sheikhpura,0.6992805904226984,0.5759000066840452,0.4438595908607864,0.255420999561912
10.0,229.0,District - Nalanda,0.7216962624650626,0.5893370107527867,0.44616578606035173,0.27553047640471084
10.0,230.0,District - Patna,0.7745229813689761,0.6775234522177769,0.5691097591624459,0.20541322220653024
10.0,231.0,District - Bhojpur,0.8029611116485089,0.6607934216196809,0.5042017431380201,0.2987593685104888
10.0,232.0,District - Buxar,0.7819838168107007,0.6464204359320123,0.5001346369356633,0.28184917987503744
10.0,233.0,District - Kaimur (Bhabua),0.7617871784395349,0.6313941205902883,0.489232629855108,0.2725545485844269
10.0,234.0,District - Rohtas,0.8058159998905976,0.6811841345757401,0.5447571539938119,0.26105884589678574
10.0,235.0,District - Aurangabad,0.7733135800495164,0.6450503632169415,0.5053313085790797,0.26798227147043674
10.0,236.0,District - Gaya,0.6983659807115324,0.5759050639015976,0.44470575116561983,0.2536602295459126
10.0,237.0,District - Nawada,0.6676528297929057,0.5384899746554491,0.40146742263038904,0.2661854071625167
10.0,238.0,District - Jamui,0.6645290227879433,0.5204306424438114,0.36319990892621257,0.3013291138617308
10.0,239.0,District - Jehanabad ,0.7485385221896823,0.6086999752883152,0.4576523799529758,0.2908861422367065
10.0,240.0,District - Arwal,0.7615856884818187,0.6111647521547134,0.44897356953857354,0.3126121189432452
11.0,241.0,District - North  District,0.8228847703464948,0.7542829949238579,0.6553273924835336,0.1675573778629612
11.0,242.0,District - West District,0.8151101527695844,0.7360394872550464,0.6512789201683421,0.16383123260124233
11.0,243.0,District - South District,0.8474490806605558,0.783504567293997,0.7121823842522849,0.13526669640827094
11.0,244.0,District - East District,0.8780549082119744,0.822424196853206,0.7564683285571955,0.12158657965477893
12.0,245.0,District - Tawang,0.6577833236775258,0.5502479338842975,0.3761633359786451,0.2816199876988807
12.0,246.0,District - West Kameng,0.7233803671673494,0.6440436968961332,0.5382561197653247,0.1851242474020247
12.0,247.0,District - East Kameng,0.6299461855017411,0.513746427701101,0.4021540866846174,0.2277920988171237
12.0,248.0,District - Papum Pare,0.856606454231784,0.782353800792566,0.7056129494642264,0.15099350476755768
12.0,249.0,District - Upper Subansiri,0.6696016610273762,0.590687673630932,0.513373012883297,0.15622864814407922
12.0,250.0,District - West Siang,0.7209783775494556,0.6415349584784356,0.5540608994202736,0.166917478129182
12.0,251.0,District - East Siang,0.7777384742365288,0.7049795869714217,0.6306116300090389,0.1471268442274899
12.0,252.0,District - Upper Siang,0.6593441327538523,0.5754189944134078,0.47702427274411713,0.18231986000973516
12.0,253.0,District - Changlang,0.6691997392225573,0.5602665181249464,0.4394822445107075,0.22971749471184977
12.0,254.0,District - Tirap,0.6110292450691454,0.4913132494881544,0.36365284660945246,0.2473763984596929
12.0,255.0,District - Lower Subansiri,0.800785153461813,0.7234194632071763,0.6458378068856918,0.1549473465761212
12.0,256.0,District - Kurung Kumey,0.5085948588550702,0.4270489000341958,0.35121361003153184,0.15738124882353832
12.0,257.0,District - Dibang Valley,0.6579457364341085,0.6061995597945709,0.5382003395585738,0.11974539687553465
12.0,258.0,District - Lower Dibang Valley,0.7315020900059714,0.6507999658984341,0.5621421755725191,0.16935991443345233
12.0,259.0,District - Lohit,0.7322716285116496,0.6420643131169447,0.5401335873482223,0.19213804116342736
12.0,260.0,District - Anjaw,0.6266077170418006,0.5001494768310912,0.34060175794455716,0.28600595909724347
13.0,261.0,District - Mon,0.5947238132220173,0.5436434271716456,0.4870277467687052,0.10769606645331209
13.0,262.0,District - Mokokchung,0.9233295474760191,0.915777130267927,0.9076163297895935,0.01571321768642564
13.0,263.0,District - Zunheboto,0.8772184855717076,0.8434201343452848,0.8092690840531416,0.06794940151856599
13.0,264.0,District - Wokha,0.9102933607822954,0.8712631670584139,0.8310533757511488,0.0792399850311466
13.0,265.0,District - Dimapur ,0.8804858819750635,0.8476010638910317,0.8111439323433011,0.06934194963176243
13.0,266.0,District - Phek,0.8271372213692987,0.7540612162468353,0.6789339087349157,0.14820331263438302
13.0,267.0,District - Tuensang,0.7666787407797682,0.724340824256647,0.6791271780985705,0.08755156268119768
