state_id,district_id,gender,value
8,121,total,0.5498238516871392
8,122,total,0.5540536103982343
8,123,total,0.5630297114095096
8,124,total,0.5164145596407935
8,125,total,0.4860829298943347
8,126,total,0.5597141407590082
8,127,total,0.7370444428142588
8,128,total,0.609250384949463
8,129,total,0.5488226132688223
8,130,total,0.571207340288741
8,131,total,0.49392616753366364
9,132,total,0.6579636132065625
9,133,total,0.6458347899633493
9,134,total,0.631343865059289
9,135,total,0.5094576185041857
9,136,total,0.4613816880206997
9,137,total,0.5682789062534076
9,138,total,0.7019640999803223
9,139,total,0.6782584920039326
9,140,total,0.7604195605505746
9,141,total,0.781063720314021
9,142,total,0.6407750043637633
9,143,total,0.6337357538188688
9,144,total,0.6689507893595474
9,145,total,0.6570730296704007
9,146,total,0.6805981517319907
9,147,total,0.6820236647726738
9,148,total,0.7201000098375799
9,149,total,0.43822643719213383
9,150,total,0.5326591151864379
9,151,total,0.5477939017870662
9,152,total,0.5284141715926737
9,153,total,0.5408012532500387
9,154,total,0.5434699447680041
9,155,total,0.5805095373984727
9,156,total,0.6099466455103281
9,157,total,0.7522866330787931
9,158,total,0.61212748481249
9,159,total,0.6459469274792431
9,160,total,0.6821493667844911
9,161,total,0.7463326031155536
9,162,total,0.7500219961990569
9,163,total,0.7129404725796601
9,164,total,0.7784047490270773
9,165,total,0.6957306172130836
9,166,total,0.712030509385524
9,167,total,0.5530202670607484
9,168,total,0.6291150734351014
9,169,total,0.5887110973201103
9,170,total,0.5959836328257101
9,171,total,0.5673864544485882
9,172,total,0.6139032849578578
9,173,total,0.6382562694644947
9,174,total,0.5368506483525267
9,175,total,0.6746304571575055
9,176,total,0.5522956413275638
9,177,total,0.6280980838585791
9,178,total,0.6631533539618413
9,179,total,0.6297675735827913
9,180,total,0.4272447674390752
9,181,total,0.38455201959113633
9,182,total,0.4239606529260709
9,183,total,0.5170474491884745
9,184,total,0.5089774877893297
9,185,total,0.6011264744103813
9,186,total,0.5952687709243575
9,187,total,0.5512151655123889
9,188,total,0.6586943027094873
9,189,total,0.5872371756121403
9,190,total,0.6499982663255599
9,191,total,0.6438213378452251
9,192,total,0.6750850748300294
9,193,total,0.6590727484168639
9,194,total,0.651586364684872
9,195,total,0.6617001256055366
9,196,total,0.6603269330357965
9,197,total,0.7187937471070664
9,198,total,0.6247759347878985
9,199,total,0.6188059990912772
9,200,total,0.5697716930836049
9,201,total,0.6574488592806452
9,202,total,0.5534752027993188
10,203,total,0.47791620868228857
10,204,total,0.4762567813595472
10,205,total,0.4624209457876792
10,206,total,0.45181072803914574
10,207,total,0.5073707936021631
10,208,total,0.48452895742077684
10,209,total,0.4516194812088479
10,210,total,0.46220051684113705
10,211,total,0.43531120012529234
10,212,total,0.4417988832710186
10,213,total,0.4438439291004839
10,214,total,0.46302632651173947
10,215,total,0.5034104946331898
10,216,total,0.5776317869567617
10,217,total,0.5798749315259213
10,218,total,0.6272924486946476
10,219,total,0.6003952909325465
10,220,total,0.6043751646339554
10,221,total,0.5431061065464937
10,222,total,0.5790647283480796
10,223,total,0.5144411693727283
10,224,total,0.581276106272329
10,225,total,0.5152514514073921
10,226,total,0.6644487786496586
10,227,total,0.5581747910640883
10,228,total,0.5759000066840452
10,229,total,0.5893370107527867
10,230,total,0.6775234522177769
10,231,total,0.6607934216196809
10,232,total,0.6464204359320123
10,233,total,0.6313941205902883
10,234,total,0.6811841345757401
10,235,total,0.6450503632169415
10,236,total,0.5759050639015976
10,237,total,0.5384899746554491
10,238,total,0.5204306424438114
10,239,total,0.6086999752883152
10,240,total,0.6111647521547134
11,241,total,0.7542829949238579
11,242,total,0.7360394872550464
11,243,total,0.783504567293997
11,244,total,0.822424196853206
12,245,total,0.5502479338842975
12,246,total,0.6440436968961332
12,247,total,0.513746427701101
12,248,total,0.782353800792566
12,249,total,0.590687673630932
12,250,total,0.6415349584784356
12,251,total,0.7049795869714217
12,252,total,0.5754189944134078
12,253,total,0.5602665181249464
12,254,total,0.4913132494881544
12,255,total,0.7234194632071763
12,256,total,0.4270489000341958
12,257,total,0.6061995597945709
12,258,total,0.6507999658984341
12,259,total,0.6420643131169447
12,260,total,0.5001494768310912
13,261,total,0.5436434271716456
13,262,total,0.915777130267927
13,263,total,0.8434201343452848
13,264,total,0.8712631670584139
13,265,total,0.8476010638910317
13,266,total,0.7540612162468353
13,267,total,0.724340824256647
13,268,total,0.6974946866748245
13,269,total,0.6676189584113901
13,270,total,0.8472328123885747
13,271,total,0.773420880722266
14,272,total,0.6072521277976599
14,273,total,0.6928788037226812
14,274,total,0.8223155482436545
14,275,total,0.7382918290507959
14,276,total,0.7209112900970439
14,277,total,0.8534615222699334
14,278,total,0.8121431732170652
14,279,total,0.8173594073411066
14,280,total,0.7015370077525359
15,281,total,0.8352898419044158
15,282,total,0.932417936065222
15,283,total,0.9803712329243283
15,284,total,0.9592439313632953
15,285,total,0.9793100346332029
15,286,total,0.8836515513126492
15,287,total,0.6452164009111617
15,288,total,0.9015419476069415
16,289,total,0.8749360427999264
16,290,total,0.825408213597084
16,291,total,0.8393018039980498
16,292,total,0.8628100787676427
17,293,total,0.6531688166012338
17,294,total,0.7415907335907336
17,295,total,0.7037975871942919
17,296,total,0.7699856948002263
17,297,total,0.7347166906522976
17,298,total,0.8303274668991446
17,299,total,0.5693662867315562
18,300,total,0.6042094131893809
18,301,total,0.5354863544341589
18,302,total,0.6324546545548826
18,303,total,0.594221351707024
18,304,total,0.6348204487459178
18,305,total,0.6827931798333894
18,306,total,0.6349289585312244
18,307,total,0.7371608945363305
18,308,total,0.6864573959224566
18,309,total,0.662808143191586
18,310,total,0.7350812609276214
18,311,total,0.7841426605172289
18,312,total,0.8019044020687947
18,313,total,0.7435322832925201
18,314,total,0.6518455956661826
18,315,total,0.747311865716192
18,316,total,0.7697747329505044
18,317,total,0.7531285956759712
18,318,total,0.7101184898372727
18,319,total,0.6571833996832503
18,320,total,0.5850309450055834
18,321,total,0.7299817036059774
18,322,total,0.8811480192552149
18,323,total,0.7665374178858003
18,324,total,0.6495640433673662
18,325,total,0.5931768537676938
18,326,total,0.6104291359427211
19,327,total,0.7677973027599257
19,328,total,0.6903457903009337
19,329,total,0.7065259199959502
19,330,total,0.5282456386091121
19,331,total,0.6823382356719945
19,332,total,0.5576506347081808
19,333,total,0.6069857911678537
19,334,total,0.6642003247191002
19,335,total,0.731796360883816
19,336,total,0.712629124618797
19,337,total,0.8250539544622262
19,338,total,0.7958153906647405
19,339,total,0.6606010680496394
19,340,total,0.5898956451688631
19,341,total,0.815033782161515
19,342,total,0.8560117353494512
19,343,total,0.7502577758140992
19,344,total,0.7508024810095678
19,345,total,0.8520230199236892
20,346,total,0.505870155605408
20,347,total,0.5095447057232386
20,348,total,0.5932895877182122
20,349,total,0.5499647833701363
20,350,total,0.5784119430264274
20,351,total,0.491125449309013
20,352,total,0.4277585818099817
20,353,total,0.4038602309565425
20,354,total,0.7055053856674893
20,355,total,0.6678456505552537
20,356,total,0.5990819076156225
20,357,total,0.7216590423909729
20,358,total,0.5555291620337612
20,359,total,0.5071150688926835
20,360,total,0.629125479590141
20,361,total,0.6779618957903288
20,362,total,0.5445737340661911
20,363,total,0.5889592625690022
20,364,total,0.7216225963475766
20,365,total,0.584519309874371
20,366,total,0.5932883199374895
20,367,total,0.6354505826202205
20,368,total,0.5295292141791315
20,369,total,0.6217619765477755
21,370,total,0.7125299229855467
21,371,total,0.7597393694767638
21,372,total,0.7303002497966016
21,373,total,0.685283583442898
21,374,total,0.696732090297788
21,375,total,0.6476667642426691
21,376,total,0.5796761416820289
21,377,total,0.7720953492046867
21,378,total,0.8048272067775314
21,379,total,0.8304745993031688
21,380,total,0.8485314401483178
21,381,total,0.838697483828128
21,382,total,0.7772586195896524
21,383,total,0.7591679949470042
21,384,total,0.7428488576813935
21,385,total,0.7766351509965576
21,386,total,0.8553003403415201
21,387,total,0.8273997884113821
21,388,total,0.6671554263874512
21,389,total,0.4666430213464696
21,390,total,0.5770692321764148
21,391,total,0.6602811498608285
21,392,total,0.704889074565596
21,393,total,0.5989303352219477
21,394,total,0.5007484614958142
21,395,total,0.5297726907921168
21,396,total,0.42623426560742916
21,397,total,0.3794090247865307
21,398,total,0.4168435652983789
21,399,total,0.398156105945777
22,400,total,0.6559547072837755
22,401,total,0.5225107523791108
22,402,total,0.6213809872304336
22,403,total,0.6863413093518493
22,404,total,0.6774191987086797
22,405,total,0.6799858191782014
22,406,total,0.6589735314020705
22,407,total,0.528529465831278
22,408,total,0.7152923549561567
22,409,total,0.7573978576569711
22,410,total,0.7149466073913112
22,411,total,0.659035076123119
22,412,total,0.7439791473988184
22,413,total,0.6520579538847945
22,414,total,0.4675584191834604
22,415,total,0.4134952735071626
22,416,total,0.3526343680339153
22,417,total,0.34456819007669115
23,418,total,0.4809923513044693
23,419,total,0.6501106934754305
23,420,total,0.7037163558900404
23,421,total,0.7327465155348193
23,422,total,0.6733029566550094
23,423,total,0.5471802924344883
23,424,total,0.5343924712144137
23,425,total,0.565847597642495
23,426,total,0.570884244248582
23,427,total,0.7213567087471444
23,428,total,0.6373361041846479
23,429,total,0.6627565223020652
23,430,total,0.6575482966515438
23,431,total,0.5821640401558631
23,432,total,0.6586719246827218
23,433,total,0.6634692892274136
23,434,total,0.6130302742716143
23,435,total,0.6760599844080795
23,436,total,0.6257140227081739
23,437,total,0.6384794837238531
23,438,total,0.5176454212738052
23,439,total,0.7886712227213296
23,440,total,0.5693392326706965
23,441,total,0.4062609252644678
23,442,total,0.5324088582214987
23,443,total,0.6437875157180479
23,444,total,0.7835433434529202
23,445,total,0.638116430412296
23,446,total,0.6756507943860299
23,447,total,0.6348295001634653
23,448,total,0.6788783094881395
23,449,total,0.711636671112309
23,450,total,0.6661300963495346
23,451,total,0.7860018915909219
23,452,total,0.7147677734971382
23,453,total,0.5680582885709727
23,454,total,0.6074243622060064
23,455,total,0.6614840009751214
23,456,total,0.6679558259238016
23,457,total,0.7311496333599032
23,458,total,0.5536252625865528
23,459,total,0.5932663442372752
23,460,total,0.5965884795426926
23,461,total,0.6146568683048548
23,462,total,0.5582366211430017
23,463,total,0.5118366357598181
23,464,total,0.3392015489613121
23,465,total,0.2629392178052984
23,466,total,0.6087274408691998
23,467,total,0.6050513691687682
24,468,total,0.6640438723664281
24,469,total,0.5787012018354724
24,470,total,0.6743533164616053
24,471,total,0.8121548860121435
24,472,total,0.7181680938031447
24,473,total,0.8194640116484987
24,474,total,0.8385719074052318
24,475,total,0.6721588169769301
24,476,total,0.786313258956854
24,477,total,0.7005168534247592
24,478,total,0.7242198537525978
24,479,total,0.7171137743531112
24,480,total,0.7030270733129281
24,481,total,0.7143918718080363
24,482,total,0.8231149265963816
24,483,total,0.7997947537349339
24,484,total,0.6553280277987861
24,485,total,0.49937652864699233
24,486,total,0.7677898093106453
24,487,total,0.6754822963807842
24,488,total,0.7906487120805833
24,489,total,0.69018602586318
24,490,total,0.8195890765999927
24,491,total,0.7561571386220848
24,492,total,0.8427261702406149
24,493,total,0.6357064669788741
25,494,total,0.8016314017463663
25,495,total,0.8748492377857892
26,496,total,0.720440363550039
27,497,total,0.5858501049285687
27,498,total,0.6963224103988942
27,499,total,0.7584969312845852
27,500,total,0.810054351509237
27,501,total,0.8667879512279308
27,502,total,0.8043603125753429
27,503,total,0.8573676710902215
27,504,total,0.853423061160483
27,505,total,0.8723666659489182
27,506,total,0.8164899657751664
27,507,total,0.8282690334527505
27,508,total,0.701045280909585
27,509,total,0.7734955633170151
27,510,total,0.8026730425913029
27,511,total,0.7130112757495982
27,512,total,0.7420196464238085
27,513,total,0.6881977602256655
27,514,total,0.6685223104623378
27,515,total,0.7569840498504673
27,516,total,0.7995596761389809
27,517,total,0.8328933414258337
27,518,total,0.8920005856329325
27,519,total,0.8864193622033818
27,520,total,0.8128389686512286
27,521,total,0.8493918611580272
27,522,total,0.7623717140403935
27,523,total,0.7297336920996095
27,524,total,0.7383494267148398
27,525,total,0.7509090026009784
27,526,total,0.7352009974235794
27,527,total,0.8089483331902974
27,528,total,0.794689943327911
27,529,total,0.8406105621438288
27,530,total,0.793326742142486
27,531,total,0.7906988176182678
28,532,total,0.547200516895883
28,533,total,0.5496095286704332
28,534,total,0.5855909012932538
28,535,total,0.5474209573994572
28,536,total,0.8181218652500678
28,537,total,0.7289051712915364
28,538,total,0.4751232088097531
28,539,total,0.5830966121402352
28,540,total,0.592719270376695
28,541,total,0.5938604601356332
28,542,total,0.5549991702930228
28,543,total,0.5277504612855514
28,544,total,0.6246664859743831
28,545,total,0.6708092006899928
28,546,total,0.7117911000015625
28,547,total,0.7064966795618235
28,548,total,0.6305539477348274
28,549,total,0.5736867372100509
28,550,total,0.6468867233556039
28,551,total,0.623577458275727
28,552,total,0.5389919651731975
28,553,total,0.5836649231248564
28,554,total,0.67534164671011
29,555,total,0.6915485984156002
29,556,total,0.6328427141281743
29,557,total,0.6104852248814907
29,558,total,0.6490727471614276
29,559,total,0.524111859902308
29,560,total,0.6208273423539232
29,561,total,0.712008844138881
29,562,total,0.7706846898842459
29,563,total,0.8183628925491693
29,564,total,0.7389186413575397
29,565,total,0.6211556774463871
29,566,total,0.6975517918174263
29,567,total,0.7216708186148326
29,568,total,0.7771229454604549
29,569,total,0.8470081000608305
29,570,total,0.7645368970893793
29,571,total,0.7159760808233399
29,572,total,0.8669472022062334
29,573,total,0.6619803091582123
29,574,total,0.7279173193716063
29,575,total,0.870740269790412
29,576,total,0.803377787078609
29,577,total,0.688724722478399
29,578,total,0.5584826079223518
29,579,total,0.5862491117385645
29,580,total,0.4417624516039187
29,581,total,0.7027556216721881
29,582,total,0.6490579694718243
29,583,total,0.7489382493829199
29,584,total,0.6465078850334498
30,585,total,0.8873804562862424
30,586,total,0.863983073988596
31,587,total,0.9160904698433855
32,588,total,0.8885463454682853
32,589,total,0.9480797390013025
32,590,total,0.8770337126181892
32,591,total,0.9470256154131579
32,592,total,0.9283725977553337
32,593,total,0.879575952437021
32,594,total,0.946533925729094
32,595,total,0.9562644133860503
32,596,total,0.9120022840271298
32,597,total,0.97136673112484
32,598,total,0.9542833524629648
32,599,total,0.9636420929118873
32,600,total,0.9358496982973681
32,601,total,0.9242109255951957
33,602,total,0.8216844517553109
33,603,total,0.8938744607375252
33,604,total,0.8279733732625891
33,605,total,0.765329919883122
33,606,total,0.7070607661395566
33,607,total,0.6764950359785253
33,608,total,0.6889638101163946
33,609,total,0.7135552707192704
33,610,total,0.6916606212122903
33,611,total,0.8324410759044858
33,612,total,0.7284999057410926
33,613,total,0.7223417999190427
33,614,total,0.810356788733824
33,615,total,0.7013783880845272
33,616,total,0.6685847145700164
33,617,total,0.7496482503936276
33,618,total,0.8141504367428825
33,619,total,0.810224998870075
33,620,total,0.8045029427268725
33,621,total,0.7354266417855934
33,622,total,0.7704034466176629
33,623,total,0.8119002292493089
33,624,total,0.7393340722529408
33,625,total,0.7726457247308917
33,626,total,0.7781354323861416
33,627,total,0.8429705356960462
33,628,total,0.8008982530441203
33,629,total,0.9091538077069768
33,630,total,0.6312257879167397
33,631,total,0.6660379328042497
33,632,total,0.8215064892189637
33,633,total,0.760626105854346
34,634,total,0.7640371859048652
34,635,total,0.8391972317958092
34,636,total,0.9794352556442991
34,637,total,0.86016459812836
35,638,total,0.7615067188657285
35,639,total,0.8171182186755904
35,640,total,0.8784326232555071
