"ID","Constituency","County","Region_or_Country","Country","ElectorateSize","Turnout","PartyNameWinner","PartyNameRunnerUp","WinMargin","GE_ElectionYear","VoteShare_CON","VoteShare_LAB","VoteShare_LIBDEM","VoteShare_SNP","VoteShare_GREEN","VoteShare_PLAID_CYMRU","VoteShare_UKIP","VoteShare_OTHER","ENOP","VoteShare_Remaining","ShareMuslimReligion"
"E14000785","LEIGH","Greater Manchester","North West","England",77417,0.606830541095625,"CON","LAB",0.0418271993869601,2019,0.452670342067732,0.410843142680772,0.0479363119691777,0,0,0,0.0672853828306264,0.0212648204516912,2.62481017108487,0.0885502032823176,0.0144984649223297
"E14000786","LEWES","East Sussex","South East","England",71503,0.767114666517489,"CON","LIBDEM",0.0447940785035825,2019,0.478897376529143,0.0584492534320249,0.43410329802556,0,0.0264899454886875,0,0,0.00206012652458478,2.37017009815624,0.0285500720132723,0.00662033167641754
"E14000787","LEWISHAM EAST","London","London","England",67857,0.660432969332567,"LAB","CON",0.379515787124847,2019,0.215396630592436,0.594912417717282,0.11244003123954,0,0.0380676112908624,0,0.0275354234073413,0.0116478857525382,2.40788474575132,0.0772509204507419,0.0711733338219934
"E14000788","LEWISHAM WEST AND PENGE","London","London","England",74617,0.698232306310894,"LAB","CON",0.413493282149712,2019,0.198023032629559,0.611516314779271,0.120153550863724,0,0.045873320537428,0,0.0203454894433781,0.00408829174664107,2.32483952778051,0.0703071017274472,0.0600481100270954
"E14000789","LEWISHAM, DEPTFORD","London","London","England",80631,0.686683781672062,"LAB","CON",0.594440832249675,2019,0.113838318162115,0.70827915041179,0.104284062996677,0,0.0557181043201849,0,0.0142501083658431,0.00363025574338968,1.89102251005712,0.0735984684294177,0.0812161306214371
"E14000790","LEYTON AND WANSTEAD","London","London","England",64852,0.686902485659656,"LAB","CON",0.467102161761735,2019,0.18021415583541,0.647316317597145,0.104743304824118,0,0.0405190024019575,0,0.0176218376097156,0.00958538173165421,2.15280194150997,0.0677262217433273,0.227902527813376
"E14000791","LICHFIELD","Staffordshire","West Midlands","England",76616,0.704722251226898,"CON","LAB",0.437797492267516,2019,0.645342914822292,0.207545422554776,0.104309817939363,0,0.0322819624766173,0,0,0.0105198822069528,2.12054936668315,0.0428018446835701,0.00479604149133569
"E14000792","LINCOLN","Lincolnshire","East Midlands","England",74942,0.675575778602119,"CON","LAB",0.0694068616800648,2019,0.479310276718877,0.409903415038812,0.0478381955006024,0,0.0236030733374153,0,0.0213118963439926,0.0180331430603014,2.49137895544295,0.0629481127417093,0.0168184645270126
"E14000793","LIVERPOOL, RIVERSIDE","Merseyside","North West","England",80310,0.657315402814095,"LAB","CON",0.701718160980507,2019,0.0781791661141526,0.77989732709466,0.0510712459035026,0,0.0571520581939419,0,0.033700202693743,0,1.60936740305356,0.0908522608876849,0.0934069440898647
"E14000794","LIVERPOOL, WALTON","Merseyside","North West","England",62628,0.651242255859999,"LAB","CON",0.74829598391605,2019,0.0985141960476634,0.846810179963713,0.0185357720786544,0,0.0199578286666994,0,0,0.0161820232432697,1.37401087894275,0.0361398519099691,0.0283993484224966
"E14000795","LIVERPOOL, WAVERTREE","Merseyside","North West","England",63458,0.683554476976898,"LAB","CON",0.62440924914125,2019,0.0974018489061023,0.721811098047352,0.0934827212578094,0,0.0314682896465869,0,0.0442861424257095,0.0115498997164396,1.84392190705826,0.087304331788736,0.0872043162499864
"E14000796","LIVERPOOL, WEST DERBY","Merseyside","North West","England",65640,0.670155393053016,"LAB","CON",0.681624951692469,2019,0.0939553070085703,0.775580258701039,0.0294619109322785,0,0.0137534383595899,0,0.0457387074041238,0.0415103775943986,1.62542254625197,0.101002523358112,0.0219352388187257
"E14000797","LOUGHBOROUGH","Leicestershire","East Midlands","England",79764,0.684907978536683,"CON","LAB",0.131225860775018,2019,0.511687503432117,0.3804616426571,0.0760191100291044,0,0.0275301568706412,0,0,0.00430158701103769,2.42054277289982,0.0318317438816789,0.0399655500989518
"E14000798","LOUTH AND HORNCASTLE","Lincolnshire","East Midlands","England",79634,0.657156490946078,"CON","LAB",0.55163188871054,2019,0.726534433998318,0.174902545287778,0.0786134678590537,0,0,0,0,0.0199495528548498,1.76984495160958,0.0199495528548498,0.00275028048889463
"E14000799","LUDLOW","Shropshire","West Midlands","England",69444,0.723244628765624,"CON","LIBDEM",0.470841214534594,2019,0.640816326530612,0.151139870582379,0.169975111996018,0,0.0380686908909905,0,0,0,2.15596422533223,0.0380686908909905,0.00309220389805097
"E14000800","LUTON NORTH","Bedfordshire","East","England",68185,0.624609518222483,"LAB","CON",0.217121792012022,2019,0.334569959379182,0.551691751391204,0.0484397379605062,0,0.0181032661015755,0,0.0285284932729108,0.0186667918946207,2.38017425224726,0.065298551269107,0.342531377867684
"E14000801","LUTON SOUTH","Bedfordshire","East","England",69338,0.606651475381465,"LAB","CON",0.2081589958159,2019,0.309789844047166,0.517948839863066,0,0,0.0236544313427159,0,0.0380610498288323,0.11054583491822,2.64222219771876,0.172261316089768,0.300519015732411
"E14000802","MACCLESFIELD","Cheshire","North West","England",76216,0.70676760785137,"CON","LAB",0.198841591326786,2019,0.525219522156422,0.326377930829636,0.105519149015167,0,0.0428833979987748,0,0,0,2.5293955165765,0.0428833979987748,0.00710466564125101
"E14000803","MAIDENHEAD","Berkshire","South East","England",76668,0.73683935931549,"CON","LIBDEM",0.333604758195851,2019,0.577426892303335,0.139524180414926,0.243822134107484,0,0.0392267931742548,0,0,0,2.4161780287866,0.0392267931742548,0.0602517902303908
"E14000804","MAIDSTONE AND THE WEALD","Kent","South East","England",76109,0.679026133571588,"CON","LAB",0.421284829721362,2019,0.604102167182663,0.1828173374613,0.164125386996904,0,0.0420278637770898,0,0,0.00692724458204334,2.3413003524292,0.0489551083591331,0.0215526001855697
"E14000805","MAKERFIELD","Greater Manchester","North West","England",74190,0.596562879094218,"LAB","CON",0.107096861655257,2019,0.343749293928918,0.450846155584175,0.0476287308795951,0,0.0263449241962087,0,0.131430895411103,0,2.92686526685374,0.157775819607312,0.00825584078164655
"E14000806","MALDON","Essex","East","England",72438,0.695877854164941,"CON","LAB",0.595956990953817,2019,0.720203142358356,0.124246151404539,0.118830344389779,0,0.0367203618473258,0,0,0,1.81950937150849,0.0367203618473258,0.00561964543218254
"E14000807","MANCHESTER CENTRAL","Greater Manchester","North West","England",92247,0.566836861903368,"LAB","CON",0.55631203503605,2019,0.147908737975482,0.704220773011532,0.0654057258696858,0,0.0357627799345943,0,0.0446556637151217,0.00204631949358374,1.90345996337792,0.0824647631432997,0.18019833653231
"E14000808","MANCHESTER, GORTON","Greater Manchester","North West","England",76419,0.582904774990513,"LAB","CON",0.681086541699405,2019,0.0952744415759345,0.77636098327534,0.0549556628128858,0,0.0380963071051745,0,0.0353126052306656,0,1.61934920424972,0.0734089123358402,0.389591702639086
"E14000809","MANCHESTER, WITHINGTON","Greater Manchester","North West","England",76530,0.692473539788318,"LAB","LIBDEM",0.526559109349939,2019,0.109821681290688,0.677460137748844,0.150901028398906,0,0.0371355788281913,0,0.0246815737333711,0,2.017054634275,0.0618171525615624,0.152774453486517
"E14000810","MANSFIELD","Nottinghamshire","East Midlands","England",77131,0.63882226342197,"CON","LAB",0.330931747610253,2019,0.638970633003876,0.308038885393623,0.0329998173441844,0,0,0,0,0.0199906642583159,1.98153196609708,0.0199906642583159,0.0112234461410353
"E14000811","MEON VALLEY","Hampshire","South East","England",75737,0.723939421947001,"CON","LIBDEM",0.429608418902406,2019,0.643290959163946,0.102938226121213,0.21368254026154,0,0.0400882744533003,0,0,0,2.12005069313278,0.0400882744533003,0.00405307697791175
"E14000812","MERIDEN","West Midlands","West Midlands","England",85368,0.634441476900009,"CON","LAB",0.42163180148077,2019,0.634367903103709,0.212736101622939,0.10365392071786,0,0.049242074555492,0,0,0,2.16991190231293,0.049242074555492,0.0276883339005384
"E14000813","MID BEDFORDSHIRE","Bedfordshire","East","England",87795,0.737137650207871,"CON","LAB",0.381105428249146,2019,0.597864548727537,0.216759120478391,0.126257397592595,0,0.0382897847551648,0,0,0.0208291484463124,2.36816751049945,0.0591189332014772,0.0136976279122701
"E14000814","MID DERBYSHIRE","Derbyshire","East Midlands","England",67442,0.731828830698971,"CON","LAB",0.311714887754275,2019,0.588114920171813,0.276400032417538,0.0963611313720723,0,0.0391239160385769,0,0,0,2.30897670780756,0.0391239160385769,0.0057419231868865
"E14000815","MID DORSET AND NORTH POOLE","Dorset","South West","England",65427,0.747856389563942,"CON","LIBDEM",0.304475781729001,2019,0.603883098303699,0.0695278969957082,0.299407316574699,0,0.0271816881258941,0,0,0,2.17442114772211,0.0271816881258941,0.00466808051846498
"E14000816","MID NORFOLK","Norfolk","East","England",82203,0.683503035169033,"CON","LAB",0.402128644146229,2019,0.623838678674403,0.221710034528174,0.137738938525611,0,0,0,0,0.0167123482718115,2.1854037338707,0.0167123482718115,0.00456124913578695
"E14000817","MID SUSSEX","West Sussex","South East","England",85146,0.737110375120381,"CON","LIBDEM",0.289936585832192,2019,0.53304547337561,0.178738727255346,0.243108887543418,0,0.035594786654345,0,0,0.00951212517128199,2.65572924144624,0.045106911825627,0.0130907707472288
"E14000818","MID WORCESTERSHIRE","Hereford and Worcester","West Midlands","England",78220,0.717501917668116,"CON","LAB",0.499224916700818,2019,0.666856725406696,0.167631808705878,0.115353776526558,0,0.0387898009728632,0,0,0.0113678883880049,2.05027820641035,0.0501576893608681,0.00628364581399666
"E14000819","MIDDLESBROUGH","Cleveland","North East","England",60764,0.561138173918768,"LAB","CON",0.246209343930551,2019,0.258439158870282,0.504648502800833,0.0239317241986098,0,0.0160131389858345,0,0.0635833064492477,0.133384168695193,2.90592730252044,0.212980614130275,0.141419344204877
