date,value
2024,7537
2023,971
2022,2318
2021,1758
2020,5214
2019,2051
2018,2594
2017,1383
2016,1504
2015,728
2014,1314
2013,2500
2012,3951
2011,2469
2010,944
2009,6536
2008,5793
2007,2600
