date,Exports to Russia,Imports from Russia,Exports (3m mean),Imports (3m mean)
2006-01-01,0.20919255433978926,1.8041911826082486,0.2996417944510605,1.8905489325511595
2006-02-01,0.3395940972344985,1.7001397827023323,0.30175747130516306,1.8847393551196872
2006-03-01,0.40393932130025545,2.1082379260096995,0.3175753242915144,1.8708562971067604
2006-04-01,0.3428756374289786,2.2470273586210063,0.3621363519879109,2.0184683557776792
2006-05-01,0.351305345998922,2.1409779214737354,0.3660401015760521,2.165414402034814
2006-06-01,0.3988735254011793,2.373559988286551,0.36435150294302665,2.2538550894604312
2006-07-01,0.3965992877134205,2.2699689942484578,0.382259386371174,2.2615023013362485
2006-08-01,0.40080214338530906,2.3003788320464422,0.398758318833303,2.3146359381938173
2006-09-01,0.497072629079709,2.203103767665079,0.4314913533928129,2.2578171979866597
2006-10-01,0.4981217104886924,2.249142408291382,0.4653321609845702,2.2508750026676343
2006-11-01,0.5927652473743763,2.781957678694233,0.5293198623142593,2.411401284883565
2006-12-01,0.5036794048875924,2.9697605593189516,0.5315221209168871,2.666953548768189
2007-01-01,0.4207583612063194,2.2135210412275548,0.5057343378227627,2.655079759746913
2007-02-01,0.4814569395088676,2.4955567664088263,0.46863156853425986,2.559612788985111
2007-03-01,0.5523455700594677,2.8229488806396335,0.48485362359155165,2.5106755627586717
2007-04-01,0.5463141307950307,2.6326408045954275,0.5267055467877887,2.6503821505479626
2007-05-01,0.5977447152762545,2.886731589197282,0.565468138710251,2.7807737581441145
2007-06-01,0.6146256951981335,2.7138326202537177,0.5862281804231396,2.7444016713488093
2007-07-01,0.5898636917418245,3.0836995407228893,0.6007447007387375,2.8947545833912964
2007-08-01,0.6274953571787767,3.0646405593188524,0.6106615813729116,2.95405757343182
2007-09-01,0.5617605885231626,2.7217167099167043,0.5930398791479213,2.956685603319482
2007-10-01,0.6953509788802955,3.054154404599044,0.6282023081940783,2.9468372246115337
2007-11-01,0.7101726065865565,3.451459695645879,0.6557613913300049,3.0757769367205428
2007-12-01,0.6048358746729835,3.6757885554976713,0.670119820046612,3.3938008852475314
2008-01-01,0.6095466397833522,3.795753126584572,0.6415183736809641,3.641000459242708
2008-02-01,0.7835560973783025,3.620540865109452,0.6659795372782128,3.6973608490638985
2008-03-01,0.8591413157398428,3.592275469199871,0.7507480176338325,3.669523153631298
2008-04-01,0.8964518688469162,4.275115645354824,0.8463830939883539,3.8293106598880495
2008-05-01,0.9141741773986469,4.267005696010637,0.8899224539951353,4.044798936855111
2008-06-01,0.8481638867262431,4.193325950685239,0.8862633109906021,4.245149097350233
2008-07-01,0.8429546997297687,4.4178756130215415,0.8684309212848863,4.29273575323914
2008-08-01,0.78286083604152,3.9854988793563493,0.8246598074991773,4.19890014768771
2008-09-01,0.8930138209840092,3.5163139023575067,0.8396097855850994,3.9732294649117996
2008-10-01,0.7095672081262289,3.32152419385814,0.7951472883839195,3.6077789918573324
2008-11-01,0.6432090253482803,2.8243448024146884,0.7485966848195061,3.2207276328767787
2008-12-01,0.46845672589370285,2.965888432678744,0.6070776531227374,3.037252476317191
2009-01-01,0.32864145274729284,2.3729651204890607,0.4801024013297586,2.721066118527498
2009-02-01,0.36719773940730116,1.8382981181451776,0.38809863934943234,2.392383890437661
2009-03-01,0.3562580832091625,2.139912572450514,0.35069909178791886,2.1170586036949177
2009-04-01,0.37850276125958476,1.758228784329088,0.3673195279586829,1.9121464916415933
2009-05-01,0.32976044340403343,2.093126046742224,0.3548404292909269,1.9970891345072754
2009-06-01,0.329484294941664,2.3432180780449934,0.3459158332017607,2.064857636372102
2009-07-01,0.33015209016054414,2.3736408950961554,0.3297989428354139,2.2699950066277914
2009-08-01,0.3708494482301515,2.642506325301371,0.3434952777774532,2.453121766147507
2009-09-01,0.41463558717363497,2.3033468152740517,0.3718790418547769,2.43983134522386
2009-10-01,0.48557542822419386,2.303253213569491,0.42368682120932677,2.416368784714972
2009-11-01,0.4606513564924136,2.8914620623205067,0.4536207906300809,2.499354030388017
2009-12-01,0.4341327289500752,2.791329415157168,0.46011983788889427,2.6620148970157227
2010-01-01,0.35063210425932473,2.5143135824201566,0.4151387299006046,2.7323683532992775
2010-02-01,0.41840879325229535,1.9472897709567334,0.4010578754872318,2.41764425617802
2010-03-01,0.5012765543817383,2.6951309776068837,0.42343915063111953,2.3855781103279248
2010-04-01,0.5311795859704098,2.888934973854621,0.48362164453481454,2.510451907472746
2010-05-01,0.5134542855076948,2.132546534376672,0.5153034752866144,2.572204161946059
2010-06-01,0.5065823473146746,2.5452393447878348,0.5170720729309265,2.5222402843397096
2010-07-01,0.5601507624059237,2.440842377696882,0.5267291317427644,2.3728760856204634
2010-08-01,0.543932155421002,2.176423471018108,0.5368884217138669,2.3875017311676086
2010-09-01,0.5834384763179153,2.247557583691751,0.5625071313816138,2.288274477468914
2010-10-01,0.7034416469412514,2.6960864118024794,0.6102707595600564,2.3733558221707796
2010-11-01,0.629177032881479,2.664047232166847,0.6386857187135486,2.5358970758870263
2010-12-01,0.6807304346822136,3.4984445311244916,0.671116371501648,2.9528593916979395
2011-01-01,0.5806555103591305,2.853982548878926,0.6301876593076078,3.0054914373900883
2011-02-01,0.6696270629843217,2.653909139702341,0.643671002675222,3.002112073235253
2011-03-01,0.703505685288111,2.4865402873293085,0.6512627528771878,2.6648106586368585
2011-04-01,0.690079169707492,2.189651253114462,0.6877373059933083,2.4433668933820374
2011-05-01,0.6259304614895732,2.350102216822914,0.6731717721617255,2.342097919088895
2011-06-01,0.6728425805255287,2.4828149376652893,0.6629507372408647,2.3408561358675555
2011-07-01,0.6596637505254108,2.427926084623869,0.652812264180171,2.4202810797040244
2011-08-01,0.7087694020641999,2.4877325089712525,0.6804252443717133,2.4661578437534706
2011-09-01,0.6264226604055482,2.9736272608254297,0.664951937665053,2.629761951473517
2011-10-01,0.8195267785587961,3.167338815178822,0.7182396136761815,2.8762328616585022
2011-11-01,0.7497748113722206,3.2092182088854417,0.7319080834455217,3.1167280949632317
2011-12-01,0.6835991886118967,3.4484094397687954,0.7509669261809712,3.2749888212776868
2012-01-01,0.577389331022002,2.994551003165641,0.6702544436687066,3.2173928839399597
2012-02-01,0.6783921161238475,2.480088567951237,0.6464602119192487,2.9743496702952243
2012-03-01,0.7941166684560133,2.740466578714721,0.6832993718672876,2.7383687166105335
2012-04-01,0.7181704175499831,2.660936847729636,0.7302264007099479,2.6271639981318646
2012-05-01,0.7719142230946996,2.951266359394215,0.7614004363668987,2.7842232619461913
2012-06-01,0.7477153227128793,3.2605594080105282,0.7459333211191875,2.9575875383781267
2012-07-01,0.742196362073599,3.2563315356984868,0.753941969293726,3.156052434367744
2012-08-01,0.7432532874203325,2.717561435349564,0.744388324068937,3.0781507930195264
2012-09-01,0.7982706895338181,3.2481249524447198,0.7612401130092499,3.0740059744975903
2012-10-01,0.8167842828026058,3.0368078909532286,0.7861027532522522,3.000831426249171
2012-11-01,0.8894134133978743,3.0191111736657805,0.8348227952447661,3.10134800568791
2012-12-01,0.6684114509899922,3.2929008836269933,0.7915363823968242,3.116273316082001
2013-01-01,0.7376306470989515,3.1328978985996616,0.7651518371622728,3.1483033186308123
2013-02-01,0.786724802935665,2.7666617532390734,0.7309223003415363,3.06415351182191
2013-03-01,0.7742274068572984,2.8412067348972543,0.7661942856306384,2.9135887955786632
2013-04-01,0.7810526761713397,2.8820957436241885,0.7806682953214343,2.8299880772535055
2013-05-01,0.7837447381228282,2.2920807399728664,0.779674940383822,2.67179440616477
2013-06-01,0.7116588134345199,2.5831157521402432,0.7588187425762293,2.5857640785791
2013-07-01,0.851884379153817,3.147070617186672,0.7824293102370551,2.674089036433261
2013-08-01,0.7771019565700945,2.7661469079438095,0.7802150497194772,2.8321110924235753
2013-09-01,0.8507282235194654,3.118960293898996,0.8265715197477924,3.0107259396764925
2013-10-01,0.8361171448136124,2.566159026307683,0.8213157749677243,2.81708874271683
2013-11-01,0.8873269659932765,3.005474770170876,0.8580574447754515,2.8968646967925182
2013-12-01,0.7442546647940134,3.2784211371649086,0.8225662585336342,2.9500183112144893
2014-01-01,0.6242141161816412,3.3712592192644717,0.7519319156563103,3.2183850422000853
2014-02-01,0.643582179773765,2.490087791146862,0.67068365358314,3.0465893825254144
2014-03-01,0.6477408248076966,2.8499240900005125,0.6385123735877011,2.9037570334706158
2014-04-01,0.7115368837804017,2.916676033842165,0.6676199627872879,2.7522293049965136
2014-05-01,0.6966240219017212,2.8092212795751226,0.68530057682994,2.8586071344726
2014-06-01,0.6720660107693683,2.8032249931665003,0.6934089721504971,2.843040768861263
2014-07-01,0.7323537378560451,2.717773939894837,0.7003479235090451,2.77674007087882
2014-08-01,0.6713992535048808,2.757226393491607,0.6919396673767649,2.759408442184315
2014-09-01,0.7130301668835128,2.688550528571323,0.7055943860814796,2.721183620652589
2014-10-01,0.6522080986737101,2.197891309216346,0.6788791730207014,2.5478894104264254
2014-11-01,0.6722881034409767,2.632869482126465,0.6791754563327332,2.5064371066380446
2014-12-01,0.5784382968085984,2.7841043372599974,0.6343114996410951,2.5382883762009363
2015-01-01,0.42007255157202855,2.525472075251645,0.5569329839405346,2.6474819648793697
2015-02-01,0.38619530556210957,2.5555899264418973,0.46156871798091226,2.621722112984514
2015-03-01,0.41806663837855546,2.950475095414737,0.4081114985042313,2.677179032369427
2015-04-01,0.394990475893054,2.196847637311978,0.3997508066112398,2.5676375530562043
2015-05-01,0.4071042296037697,2.362998117072506,0.4067204479584598,2.503440283266407
2015-06-01,0.4243199879453036,2.1082821329900745,0.40880489781404256,2.2227092957915198
2015-07-01,0.3784481584083996,2.2523703589654502,0.4032907919858244,2.2412168696760104
2015-08-01,0.4239910115679171,1.9778487711771184,0.4089197193072069,2.1128337543775477
2015-09-01,0.36784061852677497,1.8359881843970562,0.3900932628343639,2.022069104846542
2015-10-01,0.4647916680194841,2.0203464991828946,0.4188744327047254,1.9447278182523569
2015-11-01,0.3980050084908809,1.7983381897817468,0.41021243167904675,1.8848909577872328
2015-12-01,0.2971193086088299,2.3450949552140683,0.3866386617063984,2.054593214726237
2016-01-01,0.12621533849657485,1.7786648753727137,0.273779885198762,1.9740326734561766
2016-02-01,0.1799333565349294,1.5966433450073905,0.20108933454677813,1.906801058531391
2016-03-01,0.1643780824738281,1.7857633328587028,0.1568422591684442,1.7203571844129357
2016-04-01,0.17303510072040906,1.492393585397934,0.17244884657638893,1.6249334210880093
2016-05-01,0.17753878357302022,1.5311376091300486,0.17165065558908588,1.6030981757955622
2016-06-01,0.15720595233477366,1.9004397520105942,0.16925994554273438,1.6413236488461926
2016-07-01,0.1385388608115793,1.4574061623891152,0.1577611989064578,1.6296611745099197
2016-08-01,0.18449511951050326,1.8319211790606957,0.16007997755228548,1.7299223644868018
2016-09-01,0.18562833377943908,1.4296988013829401,0.16955410470050727,1.5730087142775842
2016-10-01,0.23022030356858786,1.5407255508839584,0.20011458561951012,1.600781843775865
2016-11-01,0.3123686634185459,1.670990968121433,0.24273910025552436,1.5471384401294441
2016-12-01,0.2647013870263233,1.8034790563587333,0.26909678467115244,1.6717318584547085
2017-01-01,0.19453134976388448,1.9568631917001003,0.2572004667362513,1.8104444053934226
2017-02-01,0.22242780947165644,1.6846120281301566,0.22722018208728814,1.8149847587296637
2017-03-01,0.23367773524313218,2.076504325161559,0.21687896482622446,1.9059931816639388
2017-04-01,0.2112461499010127,1.885726976523897,0.22245056487193385,1.882281109938538
2017-05-01,0.300820283223689,1.856087966639957,0.24858138945594468,1.9394397561084713
2017-06-01,0.30555981172402447,1.7970478115756645,0.2725420816162421,1.8462875849131732
2017-07-01,0.2758998382613954,2.3238850870382,0.294093311069703,1.9923402884179406
2017-08-01,0.31405263948259055,2.0638071981639428,0.2985040964893369,2.0615800322592692
2017-09-01,0.29528945796489137,2.3724746742331773,0.2950806452362925,2.25338898647844
2017-10-01,0.3859060433482762,2.316726205406932,0.33174938026525275,2.2510026926013507
2017-11-01,0.4379419329528802,2.403648205617161,0.37304581142201604,2.36428302841909
2017-12-01,0.4184344200837392,2.4619120045032017,0.41409413212829865,2.394095471842432
2018-01-01,0.3259526653417638,2.640501877010106,0.39410967279279446,2.5020206957101565
2018-02-01,0.3691240393725419,2.288240979081662,0.37117037493268173,2.4635516201983236
2018-03-01,0.38560840363467785,2.705333964022314,0.36022836944966125,2.544692273371361
2018-04-01,0.3378431675490615,2.384700825349623,0.3641918701854272,2.4594252561512
2018-05-01,0.38645072104868977,2.2273688958072224,0.3699674307441431,2.439134561726387
2018-06-01,0.3618115593476922,2.273241325503083,0.3620351493151479,2.295103682219976
2018-07-01,0.3720406029271099,2.3827839631092296,0.373434294441164,2.2944647281398454
2018-08-01,0.33420270905997296,2.0259513966683103,0.3560182904449251,2.227325561760208
2018-09-01,0.3676909339085383,2.1945717700808025,0.35797808196520714,2.2011023766194477
2018-10-01,0.39023960781318745,2.2660312773262308,0.364044416927233,2.162184814691782
2018-11-01,0.449146069431099,2.1242538221831997,0.40235887038427504,2.1949522898634113
2018-12-01,0.39230743094170917,2.3095903045026365,0.410564369395332,2.233291801337356
2019-01-01,0.3478810164147434,2.142179223394115,0.396444838929184,2.192007783359984
2019-02-01,0.38231869953915026,1.9367934098883466,0.374169048965201,2.1295209792616996
2019-03-01,0.3856267242397779,2.4966456025169994,0.3719421467312239,2.1918727452664872
2019-04-01,0.3546068892208061,2.2762081838592696,0.3741841043332448,2.236549065421539
2019-05-01,0.4308712984720638,2.290491108442831,0.39036830397754935,2.354448298273034
2019-06-01,0.3512866496884994,1.897410434035739,0.37892161246045647,2.1547032421126135
2019-07-01,0.45577921338231125,2.538416732878558,0.41264572051429155,2.2421060917857094
2019-08-01,0.39208039275566714,2.5368973139410556,0.39971541860882603,2.3242414936184512
2019-09-01,0.43015344498343405,2.2433916860488785,0.42600435037380424,2.439568577622831
2019-10-01,0.46991437356706267,2.1767555593570966,0.430716070435388,2.3190148531156773
2019-11-01,0.5223699988182828,2.452354258720919,0.4741459391229266,2.290833834708965
2019-12-01,0.4684522290025713,2.806626853858462,0.48691220046263894,2.4785788906454926
2020-01-01,0.4250020003530008,2.4739873375610224,0.47194140939128504,2.5776561500468014
2020-02-01,0.46781957574005784,2.0322678015960407,0.4537579350318767,2.4376273310051753
2020-03-01,0.40308330239723805,1.640921811941813,0.43196829283009897,2.049058983699626
2020-04-01,0.26076030240735415,1.4434252531654383,0.37722106018155005,1.7055382889010975
2020-05-01,0.2991651177854429,1.4085960064644008,0.32100290753001176,1.4976476905238842
2020-06-01,0.4679594849970584,1.41604367746316,0.3426283017299519,1.4226883123643332
2020-07-01,0.4856328061165792,1.4674849642814425,0.4175858029663602,1.430708216069668
2020-08-01,0.3568241395337053,1.5703811355932622,0.4368054768824477,1.4846365924459552
2020-09-01,0.44973601941508967,1.8351057605680146,0.43073098835512474,1.6243239534809069
2020-10-01,0.5192514944362592,1.5396061980446303,0.4419372177950181,1.6483643647353026
2020-11-01,0.6630749380412196,2.0315425484510246,0.5440208172975228,1.80208483568789
2020-12-01,0.5492260093053529,2.3045682405690044,0.5771841472609439,1.9585723290215533
2021-01-01,0.41322956683094114,2.1403699052931495,0.541843504725838,2.1588268981043934
2021-02-01,0.44714008559827834,1.9820342229918544,0.46986522057819086,2.142324122951336
