date,value
1999-01-01,-4.374008948204988
1999-04-01,-3.846213976527295
1999-07-01,-4.001642952825776
1999-10-01,-1.049400131003182
2000-01-01,3.1822348376867353
2000-04-01,6.9216042787626435
2000-07-01,8.602876776165601
2000-10-01,8.687349100161512
2001-01-01,2.229630456371922
2001-04-01,-6.841091649580861
2001-07-01,-7.001501706975262
2001-10-01,-10.217217799767212
2002-01-01,-1.0390076482093349
2002-04-01,7.727799092537893
2002-07-01,6.766622869491769
2002-10-01,11.518192536614833
2003-01-01,7.220977122834654
2003-04-01,3.8608042868997643
2003-07-01,5.736251634428697
2003-10-01,7.061081436415819
2004-01-01,10.106865391186588
2004-04-01,11.724899909480285
2004-07-01,8.555625602665003
2004-10-01,8.136120009580523
2005-01-01,9.798608101576306
2005-04-01,7.75121882549945
2005-07-01,8.066079428571399
2005-10-01,10.670753775551049
2006-01-01,6.628446344499707
2006-04-01,9.223088012569363
2006-07-01,6.123281331755791
2006-10-01,6.347006726872834
2007-01-01,7.212879211412783
2007-04-01,3.3675268639845797
2007-07-01,3.767356534469201
2007-10-01,6.412403243603009
2008-01-01,6.212341542051107
2008-04-01,2.4527990264815003
2008-07-01,1.188377557992922
2008-10-01,-5.9249088436563255
2009-01-01,-14.082548733025646
2009-04-01,-6.680888290883857
2009-07-01,-1.2495600023676587
2009-10-01,1.8143243901926667
2010-01-01,6.906261338548191
2010-04-01,7.994731683559223
2010-07-01,9.038685133012308
2010-10-01,9.99364560295794
2011-01-01,11.708409383015876
2011-04-01,11.296124031528592
2011-07-01,11.370028968970729
2011-10-01,9.76050230136994
2012-01-01,6.2797963609389456
2012-04-01,5.261547085217373
2012-07-01,3.9058893557783847
2012-10-01,3.9943607678440713
2013-01-01,8.957844616066566
2013-04-01,9.605277013971687
2013-07-01,8.88095268748394
2013-10-01,7.454497398214329
2014-01-01,8.571823101998149
2014-04-01,2.974359849921541
2014-07-01,3.3411191298397824
2014-10-01,5.232267836249903
2015-01-01,3.5403727050202747
2015-04-01,7.167371809106513
2015-07-01,6.59727930197154
2015-10-01,6.316870391905965
2016-01-01,4.604527186422132
2016-04-01,4.740720016544415
2016-07-01,-0.11220882603552695
2016-10-01,4.431128665750379
2017-01-01,5.377138148895554
2017-04-01,6.321343751493643
2017-07-01,10.521304071079342
2017-10-01,7.236934860399245
2018-01-01,7.521193961291402
2018-04-01,5.94570552347929
2018-07-01,2.7969430311404864
2018-10-01,-2.655411923003186
2019-01-01,-2.240573734671301
2019-04-01,-1.512258479651095
2019-07-01,0.6961046342666606
2019-10-01,6.05011327186557
2020-01-01,3.939461919589874
2020-04-01,-10.399271883783584
2020-07-01,6.1223321865974185
2020-10-01,6.308848384447813
2021-01-01,7.875407486009053
2021-04-01,22.696392280249356
2021-07-01,8.671818938336571
2021-10-01,9.707938794636206
2022-01-01,7.730806770732656
2022-04-01,7.160082328412514
2022-07-01,3.8225043179296136
2022-10-01,3.309142000378202
2023-01-01,3.5839335091902456
2023-04-01,4.954636539271846
