Line,Start Date Time,End Date Time,Service Status,Status Message
C&H,06/04/2021 17:52,06/04/2021 19:06,Minor Delays,Minor delays in the anti-clockwise direction due to train cancellations. GOOD SERVICE clockwise.
C&H,06/04/2021 19:06,06/04/2021 20:35,Minor Delays,Minor delays in the clockwise direction due to train cancellations. GOOD SERVICE anti-clockwise.
Piccadilly,06/04/2021 19:30,06/04/2021 20:42,Severe Delays,Severe delays between Acton Town and Heathrow Airport/ Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses and Great Northern.
Piccadilly,06/04/2021 19:30,06/04/2021 20:42,Severe Delays,Severe delays between Acton Town and Heathrow Airport/ Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses and Great Northern.
Piccadilly,06/04/2021 19:30,06/04/2021 20:42,Minor Delays,Severe delays between Acton Town and Heathrow Airport/ Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses and Great Northern.
C&H,06/04/2021 20:35,06/04/2021 22:05,Minor Delays,Minor delays in the anti-clockwise direction due to train cancellations. GOOD SERVICE clockwise.
Piccadilly,06/04/2021 20:42,06/04/2021 20:46,Severe Delays,Severe delays between Acton Town and Rayners Lane and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses and Great Northern.
Piccadilly,06/04/2021 20:42,06/04/2021 20:46,Minor Delays,Severe delays between Acton Town and Rayners Lane and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses and Great Northern.
Piccadilly,06/04/2021 20:46,06/04/2021 20:50,Severe Delays,Severe delays between Acton Town and Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses and Great Northern.
Piccadilly,06/04/2021 20:46,06/04/2021 20:50,Minor Delays,Severe delays between Acton Town and Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses and Great Northern.
C&H,06/04/2021 20:50,07/04/2021 01:13,Severe Delays,Severe delays due to train cancellations. Tickets will be accepted on London Buses.
Piccadilly,06/04/2021 20:50,06/04/2021 20:51,Severe Delays,Severe delays between Acton Town and Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses.
Piccadilly,06/04/2021 20:50,06/04/2021 20:51,Minor Delays,Severe delays between Acton Town and Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on local London Buses.
Piccadilly,06/04/2021 20:51,06/04/2021 21:58,Severe Delays,Severe delays between Acton Town and Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on London Buses.
Piccadilly,06/04/2021 20:51,06/04/2021 21:58,Minor Delays,Severe delays between Acton Town and Uxbridge and MINOR DELAYS on the rest of the line due to an earlier customer incident. Tickets valid on London Buses.
Piccadilly,06/04/2021 21:59,06/04/2021 22:56,Minor Delays,Minor delays Acton Town to Uxbridge due to an earlier customer incident.
District,07/04/2021 05:08,07/04/2021 05:10,Severe Delays,Severe delays between Upminster and Barking westbound only due to late finish to engineering work earlier at Dagenham East. GOOD SERVICE on the rest of the line.
District,07/04/2021 05:10,07/04/2021 05:22,Severe Delays,Severe delays between Upminster and Barking westbound only due to late finish to engineering work earlier at Dagenham East. Tickets will be accepted on C2C and local buses. GOOD SERVICE on the rest of the line.
District,07/04/2021 05:22,07/04/2021 05:47,Severe Delays,Severe delays between Barking and Earl's Court westbound only due to late finish to engineering work earlier at Dagenham East. Tickets will be accepted on C2C and local buses. GOOD SERVICE on the rest of the line.
District,07/04/2021 05:47,07/04/2021 06:09,Severe Delays,Severe delays between Barking and Earls Court westbound only due to late finish to engineering work earlier at Dagenham East. Tickets will be accepted on C2C and local buses. GOOD SERVICE on the rest of the line.
Metropolitan,07/04/2021 05:58,07/04/2021 07:41,Minor Delays,Minor delays between Uxbridge and Harrow on the Hill southbound only while we fix a signal failure at West Harrow. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 06:00,07/04/2021 06:26,Part Suspended,No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. GOOD SERVICE on the rest of the line.
District,07/04/2021 06:09,07/04/2021 06:31,Minor Delays,Severe delays between Tower Hill and Earls Court westbound only due to late finish to engineering work earlier at Dagenham East. Tickets will be accepted on local buses. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 06:26,07/04/2021 07:00,Minor Delays,No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. MINOR DELAYS between Acton Town and Cockfosters eastbound only while we fix a signal failure at Hammersmith. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 06:26,07/04/2021 07:00,Part Suspended,No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. MINOR DELAYS between Acton Town and Cockfosters eastbound only while we fix a signal failure at Hammersmith. GOOD SERVICE on the rest of the line.
C&H,07/04/2021 06:32,07/04/2021 21:16,Severe Delays,Severe delays due to train cancellations.
Piccadilly,07/04/2021 07:00,07/04/2021 07:52,Minor Delays,No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. MINOR DELAYS between Acton Town and Cockfosters eastbound only while we fix a signal failure at Hammersmith. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 07:00,07/04/2021 07:52,Part Suspended,No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. MINOR DELAYS between Acton Town and Cockfosters eastbound only while we fix a signal failure at Hammersmith. GOOD SERVICE on the rest of the line.
Metropolitan,07/04/2021 07:41,07/04/2021 08:41,Part Suspended,No service between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. Tickets are being accepted on local buses. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 07:52,07/04/2021 09:10,Severe Delays,"No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. SEVERE DELAYS while we fix a signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 07:52,07/04/2021 09:10,Severe Delays,"No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. SEVERE DELAYS while we fix a signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 07:52,07/04/2021 09:10,Part Suspended,"No service between Rayners Lane and Uxbridge while we fix a signal failure at West Harrow. SEVERE DELAYS while we fix a signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Metropolitan,07/04/2021 08:41,07/04/2021 08:47,Severe Delays,Severe delays between Uxbridge and Harrow on the Hill due to an earlier signal failure at West Harrow. Tickets are being accepted on local buses. GOOD SERVICE on the rest of the line.
Metropolitan,07/04/2021 08:47,07/04/2021 09:50,Severe Delays,Severe delays between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. Tickets are being accepted on local buses. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 09:10,07/04/2021 09:43,Severe Delays,"SEVERE DELAYS while we fix signal failures at Hammersmith and West Harrow. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 09:10,07/04/2021 09:43,Severe Delays,"SEVERE DELAYS while we fix signal failures at Hammersmith and West Harrow. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 09:43,07/04/2021 10:14,Severe Delays,"SEVERE DELAYS while we fix signal failure at West Harrow and due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 09:43,07/04/2021 10:14,Severe Delays,"SEVERE DELAYS while we fix signal failure at West Harrow and due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Metropolitan,07/04/2021 09:50,07/04/2021 10:17,Minor Delays,Severe delays between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,07/04/2021 09:50,07/04/2021 10:17,Minor Delays,Severe delays between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,07/04/2021 09:50,07/04/2021 10:17,Minor Delays,Severe delays between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,07/04/2021 09:50,07/04/2021 10:17,Minor Delays,Severe delays between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,07/04/2021 09:50,07/04/2021 10:17,Severe Delays,Severe delays between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Piccadilly,07/04/2021 10:14,07/04/2021 10:14,Minor Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:14,07/04/2021 10:14,Severe Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:14,07/04/2021 10:14,Severe Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:14,07/04/2021 10:20,Minor Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:14,07/04/2021 10:20,Severe Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:14,07/04/2021 10:20,Severe Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail"
Metropolitan,07/04/2021 10:17,07/04/2021 12:00,Part Suspended,"No service between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. SEVERE DELAYS on the rest of the line. Tickets are being accepted on local buses, London Overground and Chiltern Railways."
Metropolitan,07/04/2021 10:17,07/04/2021 12:00,Severe Delays,"No service between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. SEVERE DELAYS on the rest of the line. Tickets are being accepted on local buses, London Overground and Chiltern Railways."
Metropolitan,07/04/2021 10:17,07/04/2021 12:00,Severe Delays,"No service between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. SEVERE DELAYS on the rest of the line. Tickets are being accepted on local buses, London Overground and Chiltern Railways."
Metropolitan,07/04/2021 10:17,07/04/2021 12:00,Severe Delays,"No service between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. SEVERE DELAYS on the rest of the line. Tickets are being accepted on local buses, London Overground and Chiltern Railways."
Metropolitan,07/04/2021 10:17,07/04/2021 12:00,Severe Delays,"No service between Uxbridge and Harrow on the Hill while we fix a signal failure at West Harrow. SEVERE DELAYS on the rest of the line. Tickets are being accepted on local buses, London Overground and Chiltern Railways."
Piccadilly,07/04/2021 10:20,07/04/2021 10:22,Minor Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:20,07/04/2021 10:22,Severe Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:20,07/04/2021 10:22,Severe Delays,"SEVERE DELAYS between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail"
Piccadilly,07/04/2021 10:22,07/04/2021 11:17,Minor Delays,"Severe delays between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 10:22,07/04/2021 11:17,Severe Delays,"Severe delays between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 10:22,07/04/2021 11:17,Severe Delays,"Severe delays between Acton Town and Heathrow / Uxbridge while we fix signal failure at West Harrow. MINOR DELAYS between Cockfosters and Acton Town due to an earlier signal failure at Hammersmith. Tickets are being accepted on local buses, London Overground and TFL Rail."
Piccadilly,07/04/2021 11:17,07/04/2021 11:19,Minor Delays,Minor delays between Acton Town and Heathrow / Uxbridge due to an earlier  signal failure at West Harrow. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 11:17,07/04/2021 11:19,Minor Delays,Minor delays between Acton Town and Heathrow / Uxbridge due to an earlier  signal failure at West Harrow. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 11:19,07/04/2021 12:20,Minor Delays,Minor delays between Acton Town and Heathrow / Uxbridge while we fix a  signal failure at West Harrow. GOOD SERVICE on the rest of the line.
Piccadilly,07/04/2021 11:19,07/04/2021 12:20,Minor Delays,Minor delays between Acton Town and Heathrow / Uxbridge while we fix a  signal failure at West Harrow. GOOD SERVICE on the rest of the line.
Metropolitan,07/04/2021 12:00,07/04/2021 12:57,Severe Delays,"Severe delays due to an earlier signal failure. Tickets are being accepted on local buses, London Overground and Chiltern Railways."
Metropolitan,07/04/2021 12:57,07/04/2021 13:00,Minor Delays,Minor delays due to train cancellations.
Metropolitan,07/04/2021 12:57,07/04/2021 13:00,Minor Delays,Minor delays due to train cancellations.
Metropolitan,07/04/2021 13:00,07/04/2021 13:01,Minor Delays,Minor delays between Harrow-on-the-Hill and Uxbridge due to train cancellations.
Metropolitan,07/04/2021 13:01,07/04/2021 13:19,Minor Delays,Minor Delays between Harrow-on-the-Hill and Uxbridge due to train cancellations. GOOD SERVICE on the rest of the line.
C&H,07/04/2021 21:16,08/04/2021 01:19,Minor Delays,Minor delays due to train cancellations.
Central,07/04/2021 21:26,07/04/2021 22:40,Minor Delays,Minor delays westbound only while we fix a signal failure at Mile End. GOOD SERVICE eastbound.
Waterloo & City,08/04/2021 04:14,09/04/2021 01:18,Planned Closure,No service until further notice.
C&H,08/04/2021 06:21,08/04/2021 07:54,Minor Delays,Minor delays due to train cancellations.
C&H,08/04/2021 07:54,08/04/2021 08:57,Severe Delays,Severe delays due to train cancellations.
C&H,08/04/2021 08:57,08/04/2021 18:00,Minor Delays,Minor delays due to train cancellations.
C&H,08/04/2021 18:00,08/04/2021 18:01,Severe Delays,Severe delays due to train cancellations.
C&H,08/04/2021 18:01,08/04/2021 22:23,Severe Delays,Severe delays due to train cancellations. Tickets valid on London Buses.
C&H,08/04/2021 22:23,09/04/2021 01:16,Severe Delays,Severe delays due to train cancellations. Tickets are being accepted on London Buses.
Waterloo & City,09/04/2021 04:17,10/04/2021 01:35,Planned Closure,No service until further notice.
C&H,09/04/2021 07:09,09/04/2021 07:25,Minor Delays,Minor delays due to train cancellations.
C&H,09/04/2021 07:25,09/04/2021 10:19,Minor Delays,Minor delays due to train cancellations.
C&H,09/04/2021 12:21,09/04/2021 20:49,Minor Delays,Minor delays due to train cancellations.
District,09/04/2021 13:35,09/04/2021 13:35,Minor Delays,Minor delays between Tower Hill and Barking while we deal with customer incident. Good service on rest of line.
District,09/04/2021 13:35,09/04/2021 13:46,Minor Delays,Minor delays between Tower Hill and Barking while we deal with a customer incident. Good service on rest of line.
District,09/04/2021 13:46,09/04/2021 13:58,Minor Delays,Minor delays between Tower Hill and Upminster eastbound only due to an earlier  customer incident. Good service on rest of line.
Bakerloo,09/04/2021 17:16,09/04/2021 17:37,Minor Delays,Minor delays due to an earlier signalling problem at Lambeth North.
Northern,09/04/2021 17:49,09/04/2021 17:50,Part Suspended,No service between Camden Town and Finchley Central while emergency services respond to a casualty on the track.
Northern,09/04/2021 17:50,09/04/2021 17:53,Minor Delays,No service between Camden Town and Finchley Central while emergency services respond to a casualty on the track and MINOR DELAYS Camden Town to Edgware. Good service on the rest of the line.
Northern,09/04/2021 17:50,09/04/2021 17:53,Part Suspended,No service between Camden Town and Finchley Central while emergency services respond to a casualty on the track and MINOR DELAYS Camden Town to Edgware. Good service on the rest of the line.
Northern,09/04/2021 17:53,09/04/2021 17:54,Minor Delays,No service between Camden Town and Finchley Central and MINOR DELAYS Camden Town to Edgware while emergency services deal with a casualty on the track. Good service on the rest of the line.
Northern,09/04/2021 17:53,09/04/2021 17:54,Part Suspended,No service between Camden Town and Finchley Central and MINOR DELAYS Camden Town to Edgware while emergency services deal with a casualty on the track. Good service on the rest of the line.
Northern,09/04/2021 17:54,09/04/2021 17:59,Minor Delays,No service between Camden Town and Finchley Central and MINOR DELAYS Camden Town to Edgware while emergency services deal with a casualty on the track. Tickets are valid on London Buses. Good service on the rest of the line.
Northern,09/04/2021 17:54,09/04/2021 17:59,Part Suspended,No service between Camden Town and Finchley Central and MINOR DELAYS Camden Town to Edgware while emergency services deal with a casualty on the track. Tickets are valid on London Buses. Good service on the rest of the line.
Northern,09/04/2021 17:59,09/04/2021 18:20,Part Suspended,No service between Camden Town and Finchley Central northbound only and MINOR DELAYS Finchley Central to High Barnet while emergency services deal with a casualty on the track. Tickets are valid on London Buses. Good service on the rest of the line.
Northern,09/04/2021 17:59,09/04/2021 18:20,Minor Delays,No service between Camden Town and Finchley Central northbound only and MINOR DELAYS Finchley Central to High Barnet while emergency services deal with a casualty on the track. Tickets are valid on London Buses. Good service on the rest of the line.
Northern,09/04/2021 18:20,09/04/2021 18:21,Part Suspended,No service between Camden Town and East Finchley and SEVERE DELAYS East Finchley to High Barnet while emergency services deal with a casualty on the track. Tickets are valid on London Buses. Minor delays on the rest of the line.
Northern,09/04/2021 18:20,09/04/2021 18:21,Severe Delays,No service between Camden Town and East Finchley and SEVERE DELAYS East Finchley to High Barnet while emergency services deal with a casualty on the track. Tickets are valid on London Buses. Minor delays on the rest of the line.
Northern,09/04/2021 18:20,09/04/2021 18:21,Minor Delays,No service between Camden Town and East Finchley and SEVERE DELAYS East Finchley to High Barnet while emergency services deal with a casualty on the track. Tickets are valid on London Buses. Minor delays on the rest of the line.
Northern,09/04/2021 18:21,09/04/2021 19:01,Part Suspended,No service between Camden Town and East Finchley and SEVERE DELAYS East Finchley to High Barnet while emergency services deal with a casualty on the track. Minor delays on the rest of the line. Tickets are valid on London Buses.
Northern,09/04/2021 18:21,09/04/2021 19:01,Severe Delays,No service between Camden Town and East Finchley and SEVERE DELAYS East Finchley to High Barnet while emergency services deal with a casualty on the track. Minor delays on the rest of the line. Tickets are valid on London Buses.
Northern,09/04/2021 18:21,09/04/2021 19:01,Minor Delays,No service between Camden Town and East Finchley and SEVERE DELAYS East Finchley to High Barnet while emergency services deal with a casualty on the track. Minor delays on the rest of the line. Tickets are valid on London Buses.
Northern,09/04/2021 19:01,09/04/2021 19:02,Severe Delays,Severe delays between Camden Town and High Barnet due to an earlier customer incident. MINOR DELAYS on the rest of the line. Tickets valid on London Buses. Tickets are valid on London Buses.
Northern,09/04/2021 19:01,09/04/2021 19:02,Minor Delays,Severe delays between Camden Town and High Barnet due to an earlier customer incident. MINOR DELAYS on the rest of the line. Tickets valid on London Buses. Tickets are valid on London Buses.
Northern,09/04/2021 19:02,09/04/2021 19:31,Severe Delays,Severe delays between Camden Town and High Barnet due to an earlier customer incident. MINOR DELAYS on the rest of the line. Tickets valid on London Buses.
Northern,09/04/2021 19:02,09/04/2021 19:31,Minor Delays,Severe delays between Camden Town and High Barnet due to an earlier customer incident. MINOR DELAYS on the rest of the line. Tickets valid on London Buses.
Northern,09/04/2021 19:31,09/04/2021 19:32,Minor Delays,Minor delays due to an earlier customer incident at Archway.
Northern,09/04/2021 19:32,09/04/2021 21:09,Minor Delays,Minor delays due to an earlier customer incident.
C&H,09/04/2021 20:49,09/04/2021 20:54,Severe Delays,Severe delays due to train cancellations.
C&H,09/04/2021 20:54,09/04/2021 23:28,Severe Delays,Severe delays due to train cancellations. Tickets will be accepted on London Buses.
District,09/04/2021 23:49,10/04/2021 00:15,Part Suspended,No service between Gunnersbury and Richmond while we fix a points failure at Richmond. Tickets are being accepted on local buses and Southwestern Railways. GOOD SERVICE on all other routes.
District,10/04/2021 00:15,10/04/2021 00:40,Part Suspended,No service between Turnham Green and Richmond while we fix a points failure at Richmond. Tickets are being accepted on local buses and Southwestern Railways. GOOD SERVICE on all other routes.
District,10/04/2021 00:40,10/04/2021 01:14,Severe Delays,Severe delays between Turnham Green and Richmond due to an earlier points failure at Richmond. Tickets are being accepted on local buses and Southwestern Railways. GOOD SERVICE on all other routes.
Jubilee,10/04/2021 04:23,10/04/2021 05:31,Part Closure,No service between West Hampstead and Stanmore due to planned engineering work.
Metropolitan,10/04/2021 04:25,10/04/2021 05:32,Part Closure,No service between Aldgate and Harrow on the Hill due to planned engineering work.
Waterloo & City,10/04/2021 04:55,13/04/2021 01:17,Planned Closure,No service until further notice.
C&H,10/04/2021 05:31,10/04/2021 05:32,Minor Delays,Minor delays due to trains cancellations.
Jubilee,10/04/2021 05:31,11/04/2021 01:07,Part Closure,No service between West Hampstead and Stanmore due to planned engineering work. GOOD SERVICE on the rest of the line.
C&H,10/04/2021 05:32,11/04/2021 01:06,Severe Delays,Severe delays due to trains cancellations.
C&H,10/04/2021 05:32,10/04/2021 07:31,Minor Delays,Minor delays due to train cancellations.
Metropolitan,10/04/2021 05:32,10/04/2021 10:26,Part Closure,No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,10/04/2021 10:26,10/04/2021 10:35,Part Suspended,No service between Amersham and Chalfont & Latimer while we fix a track fault at Amersham. No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,10/04/2021 10:26,10/04/2021 10:35,Part Closure,No service between Amersham and Chalfont & Latimer while we fix a track fault at Amersham. No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,10/04/2021 10:35,10/04/2021 11:15,Part Suspended,No service between Amersham and Chalfont & Latimer while we fix a track fault at Amersham. Tickets are being accepted on local Carousel bus services. No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,10/04/2021 10:35,10/04/2021 11:15,Part Closure,No service between Amersham and Chalfont & Latimer while we fix a track fault at Amersham. Tickets are being accepted on local Carousel bus services. No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,10/04/2021 11:15,10/04/2021 13:33,Minor Delays,Minor delays between Amersham and Rickmansworth due to an earlier signal failure at Amersham. No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,10/04/2021 11:15,10/04/2021 13:33,Part Closure,Minor delays between Amersham and Rickmansworth due to an earlier signal failure at Amersham. No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,10/04/2021 13:33,11/04/2021 01:08,Part Closure,No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
Jubilee,11/04/2021 01:07,11/04/2021 01:08,Part Closure,Service will resume later this morning. No service between West Hampstead and Stanmore due to planned engineering work. GOOD SERVICE on the rest of the line.
Jubilee,11/04/2021 04:19,12/04/2021 00:49,Part Closure,No service between West Hampstead and Stanmore due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,11/04/2021 04:19,12/04/2021 00:50,Part Closure,No service between Aldgate and Harrow-on-the-Hill due to planned engineering work. GOOD SERVICE on the rest of the line.
C&H,11/04/2021 07:35,11/04/2021 09:06,Suspended,No service due to train cancellations. Please use the District or Hammersmith & City line instead.
Bakerloo,11/04/2021 07:51,11/04/2021 08:04,Minor Delays,Minor delays due to train cancellations.
Bakerloo,11/04/2021 08:04,11/04/2021 08:58,Minor Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle due to train cancellations. Tickets will be accepted on local buses.
Bakerloo,11/04/2021 08:04,11/04/2021 08:58,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle due to train cancellations. Tickets will be accepted on local buses.
Bakerloo,11/04/2021 08:58,11/04/2021 08:59,Minor Delays,Minor delays between Queen's Park and Harrow & Wealdstone due to train cancellations. GOOD SERVCIE to the rest of the line. Tickets will be accepted on local buses.
Bakerloo,11/04/2021 08:59,12/04/2021 00:44,Minor Delays,Minor Delays between Queen's Park and Harrow & Wealdstone due to train cancellations. GOOD SERVICE to the rest of the line.
C&H,11/04/2021 09:06,11/04/2021 09:30,Severe Delays,Severe delays due to train cancellations.
C&H,11/04/2021 09:30,11/04/2021 21:06,Minor Delays,Minor delays due to train cancellations.
C&H,11/04/2021 21:06,12/04/2021 00:48,Suspended,No service due to train cancellations.
Northern,11/04/2021 22:33,11/04/2021 22:33,Part Suspended,No service between High Barnet - Camden Town and Mill Hill East while we fix a faulty train at Finchley Central. GOOD SERVICE on the rest of the line.
Northern,11/04/2021 22:33,11/04/2021 22:33,Part Suspended,No service between High Barnet - Camden Town and Mill Hill East while we fix a faulty train at Finchley Central. GOOD SERVICE on the rest of the line.
Northern,11/04/2021 22:33,11/04/2021 23:52,Part Suspended,No service between High Barnet - Camden Town and Mill Hill East while we fix a faulty train at Finchley Central. Valid tickets are accepted on London Buses. GOOD SERVICE on the rest of the line.
Northern,11/04/2021 22:33,11/04/2021 23:52,Part Suspended,No service between High Barnet - Camden Town and Mill Hill East while we fix a faulty train at Finchley Central. Valid tickets are accepted on London Buses. GOOD SERVICE on the rest of the line.
Northern,11/04/2021 23:52,12/04/2021 00:50,Minor Delays,Minor delays between High Barnet - Camden Town due to an earlier faulty train at Finchley Central. GOOD SERVICE on the rest of the line.
Jubilee,12/04/2021 05:57,12/04/2021 06:02,Minor Delays,Minor delays between Finchley Road and Stratford eastbound only and eastbound trains are not calling at Canada Water due to faulty platform edge doors. GOOD SERVICE on the rest of the line.
Jubilee,12/04/2021 05:59,12/04/2021 05:59,Minor Delays,Minor delays between Finchley Road and Stratford eastbound only and eastbound trains are not calling at Canada Water due to a faulty platform edge door. GOOD SERVICE on the rest of the line.
Jubilee,12/04/2021 05:59,12/04/2021 06:02,Minor Delays,Minor delays between Finchley Road and Stratford eastbound only while we fix a faulty train Canada Water. GOOD SERVICE on the rest of the line.
C&H,12/04/2021 06:09,12/04/2021 11:09,Minor Delays,Minor delays due to train cancellations.
C&H,12/04/2021 09:29,12/04/2021 09:32,Minor Delays,Minor delays due to train cancellations.
C&H,12/04/2021 09:32,12/04/2021 09:43,Minor Delays,Minor delays anticlockwise due to train cancellations.
