,Year,Country_ID,Country_ISO3,RTA_count
0,1950,710,ZAF,2
1,1950,710,ZAF,2
2,1951,710,ZAF,2
3,1951,710,ZAF,2
4,1952,710,ZAF,2
5,1952,710,ZAF,2
6,1953,710,ZAF,2
7,1953,710,ZAF,2
8,1954,710,ZAF,2
9,1954,710,ZAF,2
10,2000,710,ZAF,16
11,2000,710,ZAF,16
12,2001,710,ZAF,27
13,2001,710,ZAF,27
14,2002,710,ZAF,27
15,2002,710,ZAF,27
16,2003,710,ZAF,27
17,2003,710,ZAF,27
18,2004,710,ZAF,27
19,2004,710,ZAF,27
20,2005,710,ZAF,27
21,2005,710,ZAF,27
22,2006,710,ZAF,27
23,2006,710,ZAF,27
24,2007,710,ZAF,27
25,2007,710,ZAF,27
26,2008,710,ZAF,27
27,2008,710,ZAF,27
28,2009,710,ZAF,29
29,2009,710,ZAF,29
30,2010,710,ZAF,29
31,2010,710,ZAF,29
32,2011,710,ZAF,29
33,2011,710,ZAF,29
34,2012,710,ZAF,29
35,2012,710,ZAF,29
36,2013,710,ZAF,29
37,2013,710,ZAF,29
38,2014,710,ZAF,29
39,2014,710,ZAF,29
40,2015,710,ZAF,29
41,2015,710,ZAF,29
42,2016,710,ZAF,30
43,2016,710,ZAF,30
44,2017,710,ZAF,44
45,2017,710,ZAF,44
46,2018,710,ZAF,44
47,2018,710,ZAF,44
48,2019,710,ZAF,44
49,2019,710,ZAF,44
50,2020,710,ZAF,44
51,2020,710,ZAF,44
52,2021,710,ZAF,44
53,2021,710,ZAF,44
54,2022,710,ZAF,44
55,2022,710,ZAF,44
56,2023,710,ZAF,44
57,2023,710,ZAF,44
58,1950,716,ZWE,2
59,1951,716,ZWE,2
60,1952,716,ZWE,2
61,1953,716,ZWE,2
62,1954,716,ZWE,2
63,1990,716,ZWE,43
64,1991,716,ZWE,43
65,1992,716,ZWE,43
66,1993,716,ZWE,43
67,1994,716,ZWE,44
68,1995,716,ZWE,58
69,1996,716,ZWE,58
70,1997,716,ZWE,58
71,1998,716,ZWE,58
72,1999,716,ZWE,58
73,2000,716,ZWE,61
74,2001,716,ZWE,63
75,2002,716,ZWE,63
76,2003,716,ZWE,63
77,2004,716,ZWE,63
78,2005,716,ZWE,63
79,2006,716,ZWE,63
80,2007,716,ZWE,63
81,2008,716,ZWE,63
82,2009,716,ZWE,63
83,2010,716,ZWE,64
84,2011,716,ZWE,64
85,2012,716,ZWE,64
86,2013,716,ZWE,90
87,2014,716,ZWE,90
88,2015,716,ZWE,90
89,2016,716,ZWE,90
90,2017,716,ZWE,90
91,2018,716,ZWE,90
92,2019,716,ZWE,90
93,2020,716,ZWE,91
94,2021,716,ZWE,91
95,2022,716,ZWE,91
96,2023,716,ZWE,91
97,1952,222,SLV,2
98,1953,222,SLV,2
99,1954,222,SLV,2
100,1955,222,SLV,2
101,1956,222,SLV,2
102,1957,222,SLV,2
103,1958,222,SLV,2
104,1959,222,SLV,2
105,1960,222,SLV,5
106,1961,222,SLV,5
107,1962,222,SLV,6
108,1963,222,SLV,6
109,1964,222,SLV,6
110,1965,222,SLV,6
111,1966,222,SLV,6
112,1967,222,SLV,6
113,1968,222,SLV,6
114,1969,222,SLV,6
115,1970,222,SLV,6
116,1971,222,SLV,6
117,1972,222,SLV,6
118,1973,222,SLV,6
119,1974,222,SLV,6
120,1975,222,SLV,6
121,1976,222,SLV,6
122,1977,222,SLV,6
123,1978,222,SLV,6
124,1979,222,SLV,6
125,1980,222,SLV,6
126,1981,222,SLV,6
127,1982,222,SLV,6
128,1983,222,SLV,6
129,1984,222,SLV,6
130,1985,222,SLV,6
131,1986,222,SLV,6
132,1987,222,SLV,6
133,1988,222,SLV,6
134,1989,222,SLV,6
135,1990,222,SLV,6
136,1991,222,SLV,6
137,1992,222,SLV,6
138,1993,222,SLV,6
139,1994,222,SLV,6
140,1995,222,SLV,6
141,1996,222,SLV,6
142,1997,222,SLV,6
143,1998,222,SLV,6
144,1999,222,SLV,6
145,2000,222,SLV,6
146,2001,222,SLV,6
147,2002,222,SLV,8
148,2003,222,SLV,9
149,2004,222,SLV,9
150,2005,222,SLV,9
151,2006,222,SLV,9
152,2007,222,SLV,10
153,2008,222,SLV,10
154,2009,222,SLV,11
155,2010,222,SLV,11
156,2011,222,SLV,12
157,2012,222,SLV,12
158,2013,222,SLV,13
159,2014,222,SLV,13
160,2015,222,SLV,13
161,2016,222,SLV,13
162,2017,222,SLV,13
163,2018,222,SLV,14
164,2019,222,SLV,14
165,2020,222,SLV,15
166,2021,222,SLV,16
167,2022,222,SLV,16
168,2023,222,SLV,16
169,1952,558,NIC,2
170,1953,558,NIC,2
171,1954,558,NIC,2
172,1955,558,NIC,2
173,1956,558,NIC,2
174,1957,558,NIC,2
175,1958,558,NIC,2
176,1959,558,NIC,2
177,1960,558,NIC,5
178,1961,558,NIC,5
179,1962,558,NIC,6
180,1963,558,NIC,6
181,1964,558,NIC,6
182,1965,558,NIC,6
183,1966,558,NIC,6
184,1967,558,NIC,6
185,1968,558,NIC,6
186,1969,558,NIC,6
187,1970,558,NIC,6
188,1971,558,NIC,6
189,1972,558,NIC,6
190,1973,558,NIC,6
191,1974,558,NIC,6
192,1975,558,NIC,6
193,1976,558,NIC,6
194,1977,558,NIC,6
195,1978,558,NIC,6
196,1979,558,NIC,6
197,1980,558,NIC,6
198,1981,558,NIC,6
199,1982,558,NIC,6
200,1983,558,NIC,6
201,1984,558,NIC,6
202,1985,558,NIC,6
203,1986,558,NIC,6
204,1987,558,NIC,6
205,1988,558,NIC,6
206,1989,558,NIC,6
207,1990,558,NIC,48
208,1991,558,NIC,48
209,1992,558,NIC,48
210,1993,558,NIC,48
211,1994,558,NIC,48
212,1995,558,NIC,48
213,1996,558,NIC,48
214,1997,558,NIC,48
215,1998,558,NIC,48
216,1999,558,NIC,48
217,2000,558,NIC,48
218,2001,558,NIC,48
219,2002,558,NIC,48
220,2003,558,NIC,49
221,2004,558,NIC,49
222,2005,558,NIC,49
223,2006,558,NIC,49
224,2007,558,NIC,50
225,2008,558,NIC,51
226,2009,558,NIC,51
227,2010,558,NIC,51
228,2011,558,NIC,51
229,2012,558,NIC,51
230,2013,558,NIC,51
231,2014,558,NIC,51
232,2015,558,NIC,51
233,2016,558,NIC,51
234,2017,558,NIC,51
235,2018,558,NIC,51
236,2019,558,NIC,51
237,2020,558,NIC,51
238,2021,558,NIC,52
239,2022,558,NIC,52
240,2023,558,NIC,51
241,1961,40,AUT,10
242,1962,40,AUT,10
243,1963,40,AUT,10
244,1964,40,AUT,10
245,1965,40,AUT,10
246,1966,40,AUT,10
247,1967,40,AUT,10
248,1968,40,AUT,10
249,1969,40,AUT,10
250,1970,40,AUT,10
251,1971,40,AUT,10
252,1972,40,AUT,10
253,1973,40,AUT,17
254,1974,40,AUT,17
255,1975,40,AUT,17
256,1976,40,AUT,17
257,1977,40,AUT,17
258,1978,40,AUT,17
259,1979,40,AUT,17
260,1980,40,AUT,17
261,1981,40,AUT,18
262,1982,40,AUT,18
263,1983,40,AUT,18
264,1984,40,AUT,18
265,1985,40,AUT,18
266,1986,40,AUT,17
267,1987,40,AUT,17
268,1988,40,AUT,17
269,1989,40,AUT,17
270,1990,40,AUT,17
271,1991,40,AUT,17
272,1992,40,AUT,17
273,1993,40,AUT,18
274,1994,40,AUT,22
275,1995,40,AUT,32
276,1996,40,AUT,33
277,1997,40,AUT,34
278,1998,40,AUT,35
279,1999,40,AUT,36
280,2000,40,AUT,37
281,2001,40,AUT,40
282,2002,40,AUT,41
283,2003,40,AUT,43
284,2004,40,AUT,45
285,2005,40,AUT,46
286,2006,40,AUT,47
287,2007,40,AUT,44
288,2008,40,AUT,45
289,2009,40,AUT,60
290,2010,40,AUT,64
291,2011,40,AUT,65
292,2012,40,AUT,66
293,2013,40,AUT,71
294,2014,40,AUT,74
295,2015,40,AUT,78
296,2016,40,AUT,78
297,2017,40,AUT,85
298,2018,40,AUT,86
299,2019,40,AUT,86
300,2020,40,AUT,88
301,2021,40,AUT,89
302,2022,40,AUT,89
303,2023,40,AUT,89
304,1975,100,BGR,2
305,1976,100,BGR,2
306,1977,100,BGR,2
307,1978,100,BGR,2
308,1979,100,BGR,2
309,1980,100,BGR,2
310,1981,100,BGR,2
311,1982,100,BGR,2
312,1983,100,BGR,2
313,1984,100,BGR,2
314,1985,100,BGR,2
315,1986,100,BGR,2
316,1987,100,BGR,2
317,1988,100,BGR,2
318,1989,100,BGR,2
319,1990,100,BGR,2
320,1991,100,BGR,2
321,1992,100,BGR,2
322,1993,100,BGR,2
323,1994,100,BGR,20
324,1995,100,BGR,20
325,1996,100,BGR,20
326,1997,100,BGR,23
327,1998,100,BGR,23
328,1999,100,BGR,28
329,2000,100,BGR,29
330,2001,100,BGR,29
331,2002,100,BGR,31
332,2003,100,BGR,32
333,2004,100,BGR,34
334,2005,100,BGR,35
335,2006,100,BGR,35
336,2007,100,BGR,28
337,2008,100,BGR,29
338,2009,100,BGR,44
339,2010,100,BGR,48
340,2011,100,BGR,49
341,2012,100,BGR,50
342,2013,100,BGR,55
343,2014,100,BGR,58
344,2015,100,BGR,62
345,2016,100,BGR,62
346,2017,100,BGR,70
347,2018,100,BGR,71
348,2019,100,BGR,71
349,2020,100,BGR,73
350,2021,100,BGR,74
351,2022,100,BGR,74
352,2023,100,BGR,74
353,1998,191,HRV,3
354,1999,191,HRV,3
355,2000,191,HRV,3
356,2001,191,HRV,4
357,2002,191,HRV,4
358,2003,191,HRV,32
359,2004,191,HRV,36
360,2005,191,HRV,39
361,2006,191,HRV,39
362,2007,191,HRV,37
363,2008,191,HRV,40
364,2009,191,HRV,40
365,2010,191,HRV,40
366,2011,191,HRV,40
367,2012,191,HRV,40
368,2013,191,HRV,40
369,2014,191,HRV,28
370,2015,191,HRV,32
371,2016,191,HRV,32
372,2017,191,HRV,43
373,2018,191,HRV,44
374,2019,191,HRV,47
375,2020,191,HRV,54
376,2021,191,HRV,56
377,2022,191,HRV,56
378,2023,191,HRV,56
379,1974,196,CYP,10
380,1975,196,CYP,10
381,1976,196,CYP,10
382,1977,196,CYP,10
383,1978,196,CYP,10
384,1979,196,CYP,10
385,1980,196,CYP,10
386,1981,196,CYP,10
387,1982,196,CYP,10
388,1983,196,CYP,10
389,1984,196,CYP,10
390,1985,196,CYP,10
391,1986,196,CYP,10
392,1987,196,CYP,10
393,1988,196,CYP,10
394,1989,196,CYP,10
395,1990,196,CYP,10
396,1991,196,CYP,10
397,1992,196,CYP,10
398,1993,196,CYP,10
399,1994,196,CYP,10
400,1995,196,CYP,10
401,1996,196,CYP,10
402,1997,196,CYP,10
403,1998,196,CYP,10
404,1999,196,CYP,10
405,2000,196,CYP,10
406,2001,196,CYP,10
407,2002,196,CYP,10
408,2003,196,CYP,26
409,2004,196,CYP,26
410,2005,196,CYP,29
411,2006,196,CYP,30
412,2007,196,CYP,31
413,2008,196,CYP,32
414,2009,196,CYP,47
415,2010,196,CYP,51
416,2011,196,CYP,52
417,2012,196,CYP,53
418,2013,196,CYP,58
419,2014,196,CYP,61
420,2015,196,CYP,65
421,2016,196,CYP,65
422,2017,196,CYP,73
423,2018,196,CYP,74
424,2019,196,CYP,74
425,2020,196,CYP,76
426,2021,196,CYP,77
427,2022,196,CYP,77
428,2023,196,CYP,77
429,1993,203,CZE,21
430,1994,203,CZE,27
431,1995,203,CZE,27
432,1996,203,CZE,27
433,1997,203,CZE,27
434,1998,203,CZE,30
435,1999,203,CZE,32
436,2000,203,CZE,32
437,2001,203,CZE,32
438,2002,203,CZE,32
439,2003,203,CZE,34
440,2004,203,CZE,34
441,2005,203,CZE,29
442,2006,203,CZE,30
443,2007,203,CZE,31
444,2008,203,CZE,32
445,2009,203,CZE,47
446,2010,203,CZE,51
447,2011,203,CZE,52
448,2012,203,CZE,53
449,2013,203,CZE,58
450,2014,203,CZE,61
451,2015,203,CZE,65
452,2016,203,CZE,65
453,2017,203,CZE,73
454,2018,203,CZE,74
455,2019,203,CZE,74
456,2020,203,CZE,76
457,2021,203,CZE,77
458,2022,203,CZE,77
459,2023,203,CZE,77
460,1961,208,DNK,10
461,1962,208,DNK,10
462,1963,208,DNK,10
463,1964,208,DNK,10
464,1965,208,DNK,10
465,1966,208,DNK,10
466,1967,208,DNK,10
467,1968,208,DNK,10
468,1969,208,DNK,10
469,1970,208,DNK,10
470,1971,208,DNK,10
471,1972,208,DNK,10
472,1973,208,DNK,31
473,1974,208,DNK,33
474,1975,208,DNK,33
475,1976,208,DNK,34
476,1977,208,DNK,83
477,1978,208,DNK,87
478,1979,208,DNK,87
479,1980,208,DNK,87
480,1981,208,DNK,88
481,1982,208,DNK,88
482,1983,208,DNK,88
483,1984,208,DNK,88
484,1985,208,DNK,88
485,1986,208,DNK,88
486,1987,208,DNK,42
487,1988,208,DNK,42
488,1989,208,DNK,42
489,1990,208,DNK,42
490,1991,208,DNK,42
491,1992,208,DNK,43
492,1993,208,DNK,43
493,1994,208,DNK,43
494,1995,208,DNK,43
495,1996,208,DNK,43
496,1997,208,DNK,43
497,1998,208,DNK,44
498,1999,208,DNK,44
499,2000,208,DNK,45
500,2001,208,DNK,46
501,2002,208,DNK,47
502,2003,208,DNK,48
503,2004,208,DNK,49
504,2005,208,DNK,49
505,2006,208,DNK,49
506,2007,208,DNK,50
507,2008,208,DNK,51
508,2009,208,DNK,66
509,2010,208,DNK,70
510,2011,208,DNK,71
511,2012,208,DNK,72
512,2013,208,DNK,77
513,2014,208,DNK,80
514,2015,208,DNK,84
515,2016,208,DNK,84
516,2017,208,DNK,91
517,2018,208,DNK,92
518,2019,208,DNK,92
519,2020,208,DNK,94
520,2021,208,DNK,95
521,2022,208,DNK,95
522,2023,208,DNK,95
523,1993,233,EST,4
524,1994,233,EST,5
525,1995,233,EST,17
526,1996,233,EST,17
527,1997,233,EST,19
528,1998,233,EST,19
529,1999,233,EST,23
530,2000,233,EST,23
531,2001,233,EST,23
532,2002,233,EST,25
533,2003,233,EST,32
534,2004,233,EST,32
535,2005,233,EST,29
536,2006,233,EST,30
537,2007,233,EST,31
538,2008,233,EST,32
539,2009,233,EST,47
540,2010,233,EST,51
541,2011,233,EST,52
542,2012,233,EST,53
543,2013,233,EST,58
544,2014,233,EST,61
545,2015,233,EST,65
546,2016,233,EST,65
547,2017,233,EST,73
548,2018,233,EST,74
549,2019,233,EST,74
550,2020,233,EST,76
551,2021,233,EST,77
552,2022,233,EST,77
553,2023,233,EST,77
554,1962,246,FIN,8
555,1963,246,FIN,8
556,1964,246,FIN,8
557,1965,246,FIN,8
558,1966,246,FIN,8
559,1967,246,FIN,8
560,1968,246,FIN,8
561,1969,246,FIN,8
562,1970,246,FIN,8
563,1971,246,FIN,8
564,1972,246,FIN,8
565,1973,246,FIN,8
566,1974,246,FIN,15
567,1975,246,FIN,17
568,1976,246,FIN,17
569,1977,246,FIN,17
570,1978,246,FIN,17
571,1979,246,FIN,18
572,1980,246,FIN,18
573,1981,246,FIN,18
574,1982,246,FIN,18
575,1983,246,FIN,18
576,1984,246,FIN,18
577,1985,246,FIN,18
578,1986,246,FIN,20
579,1987,246,FIN,20
580,1988,246,FIN,20
581,1989,246,FIN,20
582,1990,246,FIN,20
583,1991,246,FIN,20
584,1992,246,FIN,20
585,1993,246,FIN,22
586,1994,246,FIN,18
587,1995,246,FIN,32
588,1996,246,FIN,33
589,1997,246,FIN,34
590,1998,246,FIN,35
591,1999,246,FIN,36
592,2000,246,FIN,37
593,2001,246,FIN,40
594,2002,246,FIN,41
595,2003,246,FIN,43
596,2004,246,FIN,45
597,2005,246,FIN,46
598,2006,246,FIN,47
599,2007,246,FIN,44
600,2008,246,FIN,45
601,2009,246,FIN,60
602,2010,246,FIN,64
603,2011,246,FIN,65
604,2012,246,FIN,66
605,2013,246,FIN,71
606,2014,246,FIN,74
607,2015,246,FIN,78
608,2016,246,FIN,78
609,2017,246,FIN,85
610,2018,246,FIN,86
611,2019,246,FIN,86
612,2020,246,FIN,88
613,2021,246,FIN,89
614,2022,246,FIN,89
615,2023,246,FIN,89
616,1963,300,GRC,7
617,1964,300,GRC,7
618,1965,300,GRC,7
619,1966,300,GRC,7
620,1967,300,GRC,7
621,1968,300,GRC,7
622,1969,300,GRC,7
623,1970,300,GRC,7
624,1971,300,GRC,7
625,1972,300,GRC,7
626,1973,300,GRC,7
627,1974,300,GRC,7
628,1975,300,GRC,7
629,1976,300,GRC,10
630,1977,300,GRC,10
631,1978,300,GRC,10
632,1979,300,GRC,10
633,1980,300,GRC,10
634,1981,300,GRC,28
635,1982,300,GRC,28
636,1983,300,GRC,28
637,1984,300,GRC,28
638,1985,300,GRC,28
639,1986,300,GRC,28
640,1987,300,GRC,28
641,1988,300,GRC,28
642,1989,300,GRC,28
643,1990,300,GRC,28
644,1991,300,GRC,28
645,1992,300,GRC,30
646,1993,300,GRC,30
647,1994,300,GRC,30
648,1995,300,GRC,30
649,1996,300,GRC,31
650,1997,300,GRC,31
651,1998,300,GRC,32
652,1999,300,GRC,33
653,2000,300,GRC,34
654,2001,300,GRC,37
655,2002,300,GRC,38
656,2003,300,GRC,40
657,2004,300,GRC,42
658,2005,300,GRC,43
659,2006,300,GRC,44
660,2007,300,GRC,45
661,2008,300,GRC,46
662,2009,300,GRC,61
663,2010,300,GRC,65
664,2011,300,GRC,66
665,2012,300,GRC,67
666,2013,300,GRC,72
667,2014,300,GRC,75
668,2015,300,GRC,79
669,2016,300,GRC,79
670,2017,300,GRC,86
671,2018,300,GRC,87
672,2019,300,GRC,87
673,2020,300,GRC,89
674,2021,300,GRC,90
675,2022,300,GRC,90
676,2023,300,GRC,90
677,1975,348,HUN,2
678,1976,348,HUN,2
679,1977,348,HUN,2
680,1978,348,HUN,2
681,1979,348,HUN,2
682,1980,348,HUN,2
683,1981,348,HUN,2
684,1982,348,HUN,2
685,1983,348,HUN,2
686,1984,348,HUN,2
687,1985,348,HUN,2
688,1986,348,HUN,2
689,1987,348,HUN,2
690,1988,348,HUN,2
691,1989,348,HUN,2
692,1990,348,HUN,2
693,1991,348,HUN,2
694,1992,348,HUN,2
695,1993,348,HUN,14
696,1994,348,HUN,27
697,1995,348,HUN,27
698,1996,348,HUN,27
699,1997,348,HUN,27
700,1998,348,HUN,27
701,1999,348,HUN,29
702,2000,348,HUN,30
703,2001,348,HUN,31
704,2002,348,HUN,32
705,2003,348,HUN,34
706,2004,348,HUN,34
707,2005,348,HUN,29
708,2006,348,HUN,30
709,2007,348,HUN,31
710,2008,348,HUN,32
711,2009,348,HUN,47
712,2010,348,HUN,51
713,2011,348,HUN,52
714,2012,348,HUN,53
715,2013,348,HUN,58
716,2014,348,HUN,61
717,2015,348,HUN,65
718,2016,348,HUN,65
719,2017,348,HUN,73
720,2018,348,HUN,74
721,2019,348,HUN,74
722,2020,348,HUN,76
723,2021,348,HUN,77
724,2022,348,HUN,77
725,2023,348,HUN,77
726,1967,372,IRL,2
727,1968,372,IRL,2
728,1969,372,IRL,2
729,1970,372,IRL,2
730,1971,372,IRL,2
731,1972,372,IRL,2
732,1973,372,IRL,30
733,1974,372,IRL,33
734,1975,372,IRL,33
735,1976,372,IRL,34
736,1977,372,IRL,83
737,1978,372,IRL,87
738,1979,372,IRL,87
739,1980,372,IRL,87
740,1981,372,IRL,88
741,1982,372,IRL,88
742,1983,372,IRL,88
743,1984,372,IRL,88
744,1985,372,IRL,88
745,1986,372,IRL,88
746,1987,372,IRL,89
747,1988,372,IRL,89
748,1989,372,IRL,89
749,1990,372,IRL,89
750,1991,372,IRL,89
751,1992,372,IRL,43
752,1993,372,IRL,43
753,1994,372,IRL,43
754,1995,372,IRL,43
755,1996,372,IRL,43
756,1997,372,IRL,43
757,1998,372,IRL,44
758,1999,372,IRL,44
759,2000,372,IRL,45
760,2001,372,IRL,46
761,2002,372,IRL,47
762,2003,372,IRL,48
763,2004,372,IRL,49
764,2005,372,IRL,49
765,2006,372,IRL,49
766,2007,372,IRL,50
767,2008,372,IRL,51
768,2009,372,IRL,66
769,2010,372,IRL,70
770,2011,372,IRL,71
771,2012,372,IRL,72
772,2013,372,IRL,77
773,2014,372,IRL,80
774,2015,372,IRL,84
775,2016,372,IRL,84
776,2017,372,IRL,91
777,2018,372,IRL,92
778,2019,372,IRL,92
779,2020,372,IRL,94
780,2021,372,IRL,95
781,2022,372,IRL,95
782,2023,372,IRL,95
783,1993,428,LVA,3
784,1994,428,LVA,5
785,1995,428,LVA,17
786,1996,428,LVA,17
787,1997,428,LVA,20
788,1998,428,LVA,22
789,1999,428,LVA,22
790,2000,428,LVA,24
791,2001,428,LVA,25
792,2002,428,LVA,25
793,2003,428,LVA,31
794,2004,428,LVA,32
795,2005,428,LVA,29
796,2006,428,LVA,30
797,2007,428,LVA,31
798,2008,428,LVA,32
799,2009,428,LVA,47
800,2010,428,LVA,51
801,2011,428,LVA,52
802,2012,428,LVA,53
803,2013,428,LVA,58
804,2014,428,LVA,61
805,2015,428,LVA,65
806,2016,428,LVA,65
807,2017,428,LVA,73
808,2018,428,LVA,74
809,2019,428,LVA,74
810,2020,428,LVA,76
811,2021,428,LVA,77
812,2022,428,LVA,77
813,2023,428,LVA,77
814,1993,440,LTU,3
815,1994,440,LTU,5
816,1995,440,LTU,17
817,1996,440,LTU,17
818,1997,440,LTU,19
819,1998,440,LTU,23
820,1999,440,LTU,24
821,2000,440,LTU,24
822,2001,440,LTU,25
823,2002,440,LTU,25
824,2003,440,LTU,32
825,2004,440,LTU,32
826,2005,440,LTU,29
827,2006,440,LTU,30
828,2007,440,LTU,31
829,2008,440,LTU,32
830,2009,440,LTU,47
831,2010,440,LTU,51
832,2011,440,LTU,52
833,2012,440,LTU,53
834,2013,440,LTU,58
835,2014,440,LTU,61
836,2015,440,LTU,65
837,2016,440,LTU,65
838,2017,440,LTU,73
839,2018,440,LTU,74
840,2019,440,LTU,74
841,2020,440,LTU,76
842,2021,440,LTU,77
843,2022,440,LTU,77
844,2023,440,LTU,77
845,1972,470,MLT,7
846,1973,470,MLT,7
847,1974,470,MLT,7
848,1975,470,MLT,7
849,1976,470,MLT,7
850,1977,470,MLT,7
851,1978,470,MLT,7
852,1979,470,MLT,7
853,1980,470,MLT,7
854,1981,470,MLT,7
855,1982,470,MLT,7
856,1983,470,MLT,7
857,1984,470,MLT,7
858,1985,470,MLT,7
859,1986,470,MLT,7
860,1987,470,MLT,7
861,1988,470,MLT,7
862,1989,470,MLT,7
863,1990,470,MLT,7
864,1991,470,MLT,7
865,1992,470,MLT,7
866,1993,470,MLT,7
867,1994,470,MLT,7
868,1995,470,MLT,7
869,1996,470,MLT,7
870,1997,470,MLT,7
871,1998,470,MLT,7
872,1999,470,MLT,7
873,2000,470,MLT,7
874,2001,470,MLT,7
875,2002,470,MLT,7
876,2003,470,MLT,26
877,2004,470,MLT,26
878,2005,470,MLT,29
879,2006,470,MLT,30
880,2007,470,MLT,31
881,2008,470,MLT,32
882,2009,470,MLT,47
883,2010,470,MLT,51
884,2011,470,MLT,52
885,2012,470,MLT,53
886,2013,470,MLT,58
887,2014,470,MLT,61
888,2015,470,MLT,65
889,2016,470,MLT,65
890,2017,470,MLT,73
891,2018,470,MLT,74
892,2019,470,MLT,74
893,2020,470,MLT,76
894,2021,470,MLT,77
895,2022,470,MLT,77
896,2023,470,MLT,77
897,1979,616,POL,2
898,1980,616,POL,2
899,1981,616,POL,2
900,1982,616,POL,2
901,1983,616,POL,2
902,1984,616,POL,2
903,1985,616,POL,2
904,1986,616,POL,2
905,1987,616,POL,2
906,1988,616,POL,2
907,1989,616,POL,2
908,1990,616,POL,2
909,1991,616,POL,2
910,1992,616,POL,2
911,1993,616,POL,14
912,1994,616,POL,27
913,1995,616,POL,27
914,1996,616,POL,27
915,1997,616,POL,27
916,1998,616,POL,28
917,1999,616,POL,30
918,2000,616,POL,31
919,2001,616,POL,32
920,2002,616,POL,32
921,2003,616,POL,35
922,2004,616,POL,35
923,2005,616,POL,29
924,2006,616,POL,30
925,2007,616,POL,31
926,2008,616,POL,32
927,2009,616,POL,47
928,2010,616,POL,51
929,2011,616,POL,52
930,2012,616,POL,53
931,2013,616,POL,58
932,2014,616,POL,61
933,2015,616,POL,65
934,2016,616,POL,65
935,2017,616,POL,73
936,2018,616,POL,74
937,2019,616,POL,74
938,2020,616,POL,76
939,2021,616,POL,77
940,2022,616,POL,77
941,2023,616,POL,77
942,1961,620,PRT,10
943,1962,620,PRT,10
944,1963,620,PRT,10
945,1964,620,PRT,10
946,1965,620,PRT,10
947,1966,620,PRT,10
948,1967,620,PRT,10
949,1968,620,PRT,10
950,1969,620,PRT,10
951,1970,620,PRT,10
952,1971,620,PRT,10
953,1972,620,PRT,10
954,1973,620,PRT,17
955,1974,620,PRT,17
956,1975,620,PRT,17
957,1976,620,PRT,10
958,1977,620,PRT,17
959,1978,620,PRT,17
960,1979,620,PRT,17
961,1980,620,PRT,17
962,1981,620,PRT,18
963,1982,620,PRT,18
964,1983,620,PRT,18
965,1984,620,PRT,18
966,1985,620,PRT,18
967,1986,620,PRT,30
968,1987,620,PRT,28
969,1988,620,PRT,28
970,1989,620,PRT,28
971,1990,620,PRT,28
972,1991,620,PRT,28
973,1992,620,PRT,30
974,1993,620,PRT,30
975,1994,620,PRT,30
976,1995,620,PRT,30
977,1996,620,PRT,31
978,1997,620,PRT,31
979,1998,620,PRT,32
980,1999,620,PRT,33
981,2000,620,PRT,34
982,2001,620,PRT,37
983,2002,620,PRT,38
984,2003,620,PRT,40
985,2004,620,PRT,42
986,2005,620,PRT,43
987,2006,620,PRT,44
988,2007,620,PRT,45
989,2008,620,PRT,46
990,2009,620,PRT,61
991,2010,620,PRT,65
992,2011,620,PRT,66
993,2012,620,PRT,67
994,2013,620,PRT,72
995,2014,620,PRT,75
996,2015,620,PRT,79
997,2016,620,PRT,79
998,2017,620,PRT,86
999,2018,620,PRT,87
1000,2019,620,PRT,87
1001,2020,620,PRT,89
1002,2021,620,PRT,90
1003,2022,620,PRT,90
1004,2023,620,PRT,90
1005,1974,642,ROU,16
1006,1975,642,ROU,16
1007,1976,642,ROU,16
1008,1977,642,ROU,16
1009,1978,642,ROU,16
1010,1979,642,ROU,16
1011,1980,642,ROU,16
1012,1981,642,ROU,16
1013,1982,642,ROU,16
1014,1983,642,ROU,16
1015,1984,642,ROU,16
1016,1985,642,ROU,16
1017,1986,642,ROU,16
1018,1987,642,ROU,16
1019,1988,642,ROU,16
1020,1989,642,ROU,16
1021,1990,642,ROU,48
1022,1991,642,ROU,48
1023,1992,642,ROU,48
1024,1993,642,ROU,48
1025,1994,642,ROU,67
1026,1995,642,ROU,70
1027,1996,642,ROU,70
1028,1997,642,ROU,70
1029,1998,642,ROU,75
1030,1999,642,ROU,75
1031,2000,642,ROU,75
1032,2001,642,ROU,75
1033,2002,642,ROU,75
1034,2003,642,ROU,75
1035,2004,642,ROU,78
1036,2005,642,ROU,78
1037,2006,642,ROU,78
1038,2007,642,ROU,28
1039,2008,642,ROU,29
1040,2009,642,ROU,44
1041,2010,642,ROU,48
1042,2011,642,ROU,49
1043,2012,642,ROU,50
1044,2013,642,ROU,55
1045,2014,642,ROU,58
1046,2015,642,ROU,62
1047,2016,642,ROU,62
1048,2017,642,ROU,70
1049,2018,642,ROU,71
1050,2019,642,ROU,71
1051,2020,642,ROU,73
1052,2021,642,ROU,74
1053,2022,642,ROU,74
1054,2023,642,ROU,74
1055,1993,703,SVK,15
1056,1994,703,SVK,21
1057,1995,703,SVK,21
1058,1996,703,SVK,21
1059,1997,703,SVK,22
1060,1998,703,SVK,24
1061,1999,703,SVK,26
1062,2000,703,SVK,26
1063,2001,703,SVK,26
1064,2002,703,SVK,26
1065,2003,703,SVK,31
1066,2004,703,SVK,31
1067,2005,703,SVK,29
