id,date,value,country,iso3,name
AL,2000-01-01,3057026.0,Albania,ALB,Albania
AL,2001-01-01,3063320.0,Albania,ALB,Albania
AL,2002-01-01,3057018.0,Albania,ALB,Albania
AL,2003-01-01,3044993.0,Albania,ALB,Albania
AL,2004-01-01,3034231.0,Albania,ALB,Albania
AL,2005-01-01,3019634.0,Albania,ALB,Albania
AL,2006-01-01,3003329.0,Albania,ALB,Albania
AL,2007-01-01,2981755.0,Albania,ALB,Albania
AL,2008-01-01,2958266.0,Albania,ALB,Albania
AL,2009-01-01,2936355.0,Albania,ALB,Albania
AL,2010-01-01,2918674.0,Albania,ALB,Albania
AL,2011-01-01,2907361.0,Albania,ALB,Albania
AL,2012-01-01,2903008.0,Albania,ALB,Albania
AL,2013-01-01,2897770.0,Albania,ALB,Albania
AL,2014-01-01,2892394.0,Albania,ALB,Albania
AL,2015-01-01,2885796.0,Albania,ALB,Albania
AL,2016-01-01,2875592.0,Albania,ALB,Albania
AL,2017-01-01,2876591.0,Albania,ALB,Albania
AL,2018-01-01,2870324.0,Albania,ALB,Albania
AL,2019-01-01,2862427.0,Albania,ALB,Albania
AL,2020-01-01,2845955.0,Albania,ALB,Albania
AL,2021-01-01,2829741.0,Albania,ALB,Albania
AL,2022-01-01,2793592.0,Albania,ALB,Albania
AL,2023-01-01,2761785.0,Albania,ALB,Albania
AL0,2000-01-01,3058497.0,Albania,ALB,Shqipëria
AL0,2001-01-01,3063318.0,Albania,ALB,Shqipëria
AL0,2002-01-01,3057018.0,Albania,ALB,Shqipëria
AL0,2003-01-01,3044993.0,Albania,ALB,Shqipëria
AL0,2004-01-01,3034231.0,Albania,ALB,Shqipëria
AL0,2005-01-01,3019634.0,Albania,ALB,Shqipëria
AL0,2006-01-01,3003329.0,Albania,ALB,Shqipëria
AL0,2007-01-01,2981755.0,Albania,ALB,Shqipëria
AL0,2008-01-01,2958266.0,Albania,ALB,Shqipëria
AL0,2009-01-01,2936355.0,Albania,ALB,Shqipëria
AL0,2010-01-01,2918674.0,Albania,ALB,Shqipëria
AL0,2011-01-01,2907361.0,Albania,ALB,Shqipëria
AL0,2012-01-01,2903008.0,Albania,ALB,Shqipëria
AL0,2013-01-01,2897770.0,Albania,ALB,Shqipëria
AL0,2014-01-01,2892394.0,Albania,ALB,Shqipëria
AL0,2015-01-01,2885796.0,Albania,ALB,Shqipëria
AL0,2016-01-01,2875592.0,Albania,ALB,Shqipëria
AL0,2017-01-01,2876591.0,Albania,ALB,Shqipëria
AL0,2018-01-01,2870324.0,Albania,ALB,Shqipëria
AL0,2019-01-01,2862427.0,Albania,ALB,Shqipëria
AL0,2020-01-01,2845955.0,Albania,ALB,Shqipëria
AL0,2021-01-01,2829741.0,Albania,ALB,Shqipëria
AL0,2022-01-01,2793592.0,Albania,ALB,Shqipëria
AL0,2023-01-01,2761785.0,Albania,ALB,Shqipëria
AL01,2012-01-01,861058.0,Albania,ALB,Veri
AL01,2013-01-01,853084.0,Albania,ALB,Veri
AL01,2014-01-01,844921.0,Albania,ALB,Veri
AL01,2015-01-01,836448.0,Albania,ALB,Veri
AL01,2016-01-01,830981.0,Albania,ALB,Veri
AL01,2017-01-01,826904.0,Albania,ALB,Veri
AL01,2018-01-01,819793.0,Albania,ALB,Veri
AL01,2019-01-01,813758.0,Albania,ALB,Veri
AL01,2020-01-01,804689.0,Albania,ALB,Veri
AL01,2021-01-01,797955.0,Albania,ALB,Veri
AL01,2022-01-01,783970.0,Albania,ALB,Veri
AL01,2023-01-01,771020.0,Albania,ALB,Veri
AL011,2012-01-01,140956.0,Albania,ALB,Dibër
AL011,2013-01-01,137722.0,Albania,ALB,Dibër
AL011,2014-01-01,134332.0,Albania,ALB,Dibër
AL011,2015-01-01,131054.0,Albania,ALB,Dibër
AL011,2016-01-01,129056.0,Albania,ALB,Dibër
AL011,2017-01-01,125579.0,Albania,ALB,Dibër
AL011,2018-01-01,120978.0,Albania,ALB,Dibër
AL011,2019-01-01,118948.0,Albania,ALB,Dibër
AL011,2020-01-01,115857.0,Albania,ALB,Dibër
AL011,2021-01-01,113683.0,Albania,ALB,Dibër
AL011,2022-01-01,109585.0,Albania,ALB,Dibër
AL011,2023-01-01,106380.0,Albania,ALB,Dibër
AL012,2012-01-01,271947.0,Albania,ALB,Durrës
AL012,2013-01-01,274029.0,Albania,ALB,Durrës
AL012,2014-01-01,276058.0,Albania,ALB,Durrës
AL012,2015-01-01,277989.0,Albania,ALB,Durrës
AL012,2016-01-01,280205.0,Albania,ALB,Durrës
AL012,2017-01-01,284823.0,Albania,ALB,Durrës
AL012,2018-01-01,289626.0,Albania,ALB,Durrës
AL012,2019-01-01,290126.0,Albania,ALB,Durrës
AL012,2020-01-01,290697.0,Albania,ALB,Durrës
AL012,2021-01-01,292029.0,Albania,ALB,Durrës
AL012,2022-01-01,291325.0,Albania,ALB,Durrës
AL012,2023-01-01,289797.0,Albania,ALB,Durrës
AL013,2012-01-01,87762.0,Albania,ALB,Kukës
AL013,2013-01-01,86082.0,Albania,ALB,Kukës
AL013,2014-01-01,84306.0,Albania,ALB,Kukës
AL013,2015-01-01,82428.0,Albania,ALB,Kukës
AL013,2016-01-01,81294.0,Albania,ALB,Kukës
AL013,2017-01-01,79559.0,Albania,ALB,Kukës
AL013,2018-01-01,77395.0,Albania,ALB,Kukës
AL013,2019-01-01,76594.0,Albania,ALB,Kukës
AL013,2020-01-01,75428.0,Albania,ALB,Kukës
AL013,2021-01-01,74388.0,Albania,ALB,Kukës
AL013,2022-01-01,72768.0,Albania,ALB,Kukës
AL013,2023-01-01,71498.0,Albania,ALB,Kukës
AL014,2012-01-01,137782.0,Albania,ALB,Lezhë
AL014,2013-01-01,135703.0,Albania,ALB,Lezhë
AL014,2014-01-01,133748.0,Albania,ALB,Lezhë
AL014,2015-01-01,131829.0,Albania,ALB,Lezhë
AL014,2016-01-01,130258.0,Albania,ALB,Lezhë
AL014,2017-01-01,129019.0,Albania,ALB,Lezhë
AL014,2018-01-01,126800.0,Albania,ALB,Lezhë
AL014,2019-01-01,125195.0,Albania,ALB,Lezhë
AL014,2020-01-01,122700.0,Albania,ALB,Lezhë
AL014,2021-01-01,120678.0,Albania,ALB,Lezhë
AL014,2022-01-01,117283.0,Albania,ALB,Lezhë
AL014,2023-01-01,114181.0,Albania,ALB,Lezhë
AL015,2012-01-01,222611.0,Albania,ALB,Shkodër
AL015,2013-01-01,219548.0,Albania,ALB,Shkodër
AL015,2014-01-01,216477.0,Albania,ALB,Shkodër
AL015,2015-01-01,213148.0,Albania,ALB,Shkodër
AL015,2016-01-01,210168.0,Albania,ALB,Shkodër
AL015,2017-01-01,207924.0,Albania,ALB,Shkodër
AL015,2018-01-01,204994.0,Albania,ALB,Shkodër
AL015,2019-01-01,202895.0,Albania,ALB,Shkodër
AL015,2020-01-01,200007.0,Albania,ALB,Shkodër
AL015,2021-01-01,197177.0,Albania,ALB,Shkodër
AL015,2022-01-01,193009.0,Albania,ALB,Shkodër
AL015,2023-01-01,189164.0,Albania,ALB,Shkodër
AL02,2012-01-01,1083768.0,Albania,ALB,Qender
AL02,2013-01-01,1097258.0,Albania,ALB,Qender
AL02,2014-01-01,1111160.0,Albania,ALB,Qender
AL02,2015-01-01,1124817.0,Albania,ALB,Qender
AL02,2016-01-01,1130587.0,Albania,ALB,Qender
AL02,2017-01-01,1146183.0,Albania,ALB,Qender
AL02,2018-01-01,1162544.0,Albania,ALB,Qender
AL02,2019-01-01,1170142.0,Albania,ALB,Qender
AL02,2020-01-01,1176240.0,Albania,ALB,Qender
AL02,2021-01-01,1178435.0,Albania,ALB,Qender
AL02,2022-01-01,1178623.0,Albania,ALB,Qender
AL02,2023-01-01,1177987.0,Albania,ALB,Qender
AL021,2012-01-01,302863.0,Albania,ALB,Elbasan
AL021,2013-01-01,298995.0,Albania,ALB,Elbasan
AL021,2014-01-01,294938.0,Albania,ALB,Elbasan
AL021,2015-01-01,290666.0,Albania,ALB,Elbasan
AL021,2016-01-01,287606.0,Albania,ALB,Elbasan
AL021,2017-01-01,283822.0,Albania,ALB,Elbasan
AL021,2018-01-01,278548.0,Albania,ALB,Elbasan
AL021,2019-01-01,274982.0,Albania,ALB,Elbasan
AL021,2020-01-01,270074.0,Albania,ALB,Elbasan
AL021,2021-01-01,266245.0,Albania,ALB,Elbasan
AL021,2022-01-01,259112.0,Albania,ALB,Elbasan
AL021,2023-01-01,252719.0,Albania,ALB,Elbasan
AL022,2012-01-01,780905.0,Albania,ALB,Tiranë
AL022,2013-01-01,798263.0,Albania,ALB,Tiranë
AL022,2014-01-01,816222.0,Albania,ALB,Tiranë
AL022,2015-01-01,834151.0,Albania,ALB,Tiranë
AL022,2016-01-01,842981.0,Albania,ALB,Tiranë
AL022,2017-01-01,862361.0,Albania,ALB,Tiranë
AL022,2018-01-01,883996.0,Albania,ALB,Tiranë
AL022,2019-01-01,895160.0,Albania,ALB,Tiranë
AL022,2020-01-01,906166.0,Albania,ALB,Tiranë
AL022,2021-01-01,912190.0,Albania,ALB,Tiranë
AL022,2022-01-01,919511.0,Albania,ALB,Tiranë
AL022,2023-01-01,925268.0,Albania,ALB,Tiranë
AL03,2012-01-01,958182.0,Albania,ALB,Jug
AL03,2013-01-01,947428.0,Albania,ALB,Jug
AL03,2014-01-01,936313.0,Albania,ALB,Jug
AL03,2015-01-01,924531.0,Albania,ALB,Jug
AL03,2016-01-01,914024.0,Albania,ALB,Jug
AL03,2017-01-01,903504.0,Albania,ALB,Jug
AL03,2018-01-01,887987.0,Albania,ALB,Jug
AL03,2019-01-01,878527.0,Albania,ALB,Jug
AL03,2020-01-01,865026.0,Albania,ALB,Jug
AL03,2021-01-01,853351.0,Albania,ALB,Jug
AL03,2022-01-01,830999.0,Albania,ALB,Jug
AL03,2023-01-01,812778.0,Albania,ALB,Jug
AL031,2012-01-01,146736.0,Albania,ALB,Berat
AL031,2013-01-01,143856.0,Albania,ALB,Berat
AL031,2014-01-01,141114.0,Albania,ALB,Berat
AL031,2015-01-01,138365.0,Albania,ALB,Berat
AL031,2016-01-01,135441.0,Albania,ALB,Berat
AL031,2017-01-01,131942.0,Albania,ALB,Berat
AL031,2018-01-01,127432.0,Albania,ALB,Berat
AL031,2019-01-01,125157.0,Albania,ALB,Berat
AL031,2020-01-01,122003.0,Albania,ALB,Berat
AL031,2021-01-01,119450.0,Albania,ALB,Berat
AL031,2022-01-01,115050.0,Albania,ALB,Berat
AL031,2023-01-01,111431.0,Albania,ALB,Berat
AL032,2012-01-01,320789.0,Albania,ALB,Fier
AL032,2013-01-01,316599.0,Albania,ALB,Fier
AL032,2014-01-01,312248.0,Albania,ALB,Fier
AL032,2015-01-01,308014.0,Albania,ALB,Fier
AL032,2016-01-01,305108.0,Albania,ALB,Fier
AL032,2017-01-01,302507.0,Albania,ALB,Fier
AL032,2018-01-01,298144.0,Albania,ALB,Fier
AL032,2019-01-01,294747.0,Albania,ALB,Fier
AL032,2020-01-01,289889.0,Albania,ALB,Fier
AL032,2021-01-01,286002.0,Albania,ALB,Fier
AL032,2022-01-01,278413.0,Albania,ALB,Fier
AL032,2023-01-01,271672.0,Albania,ALB,Fier
AL033,2012-01-01,76054.0,Albania,ALB,Gjirokastër
AL033,2013-01-01,73753.0,Albania,ALB,Gjirokastër
AL033,2014-01-01,71567.0,Albania,ALB,Gjirokastër
AL033,2015-01-01,69557.0,Albania,ALB,Gjirokastër
AL033,2016-01-01,68020.0,Albania,ALB,Gjirokastër
AL033,2017-01-01,65939.0,Albania,ALB,Gjirokastër
AL033,2018-01-01,62951.0,Albania,ALB,Gjirokastër
AL033,2019-01-01,61423.0,Albania,ALB,Gjirokastër
AL033,2020-01-01,59381.0,Albania,ALB,Gjirokastër
AL033,2021-01-01,58031.0,Albania,ALB,Gjirokastër
AL033,2022-01-01,55278.0,Albania,ALB,Gjirokastër
AL033,2023-01-01,53314.0,Albania,ALB,Gjirokastër
AL034,2012-01-01,228118.0,Albania,ALB,Korçë
AL034,2013-01-01,225634.0,Albania,ALB,Korçë
AL034,2014-01-01,223029.0,Albania,ALB,Korçë
AL034,2015-01-01,220196.0,Albania,ALB,Korçë
AL034,2016-01-01,217422.0,Albania,ALB,Korçë
AL034,2017-01-01,214321.0,Albania,ALB,Korçë
AL034,2018-01-01,210179.0,Albania,ALB,Korçë
AL034,2019-01-01,207889.0,Albania,ALB,Korçë
AL034,2020-01-01,204831.0,Albania,ALB,Korçë
AL034,2021-01-01,202193.0,Albania,ALB,Korçë
AL034,2022-01-01,197303.0,Albania,ALB,Korçë
AL034,2023-01-01,192925.0,Albania,ALB,Korçë
AL035,2012-01-01,186485.0,Albania,ALB,Vlorë
AL035,2013-01-01,187586.0,Albania,ALB,Vlorë
AL035,2014-01-01,188355.0,Albania,ALB,Vlorë
AL035,2015-01-01,188399.0,Albania,ALB,Vlorë
AL035,2016-01-01,188033.0,Albania,ALB,Vlorë
AL035,2017-01-01,188795.0,Albania,ALB,Vlorë
AL035,2018-01-01,189281.0,Albania,ALB,Vlorë
AL035,2019-01-01,189311.0,Albania,ALB,Vlorë
AL035,2020-01-01,188922.0,Albania,ALB,Vlorë
AL035,2021-01-01,187675.0,Albania,ALB,Vlorë
AL035,2022-01-01,184955.0,Albania,ALB,Vlorë
AL035,2023-01-01,183436.0,Albania,ALB,Vlorë
AT,2000-01-01,8002186.0,Austria,AUT,Austria
AT,2001-01-01,8020946.0,Austria,AUT,Austria
AT,2002-01-01,8063640.0,Austria,AUT,Austria
AT,2003-01-01,8100273.0,Austria,AUT,Austria
AT,2004-01-01,8142573.0,Austria,AUT,Austria
AT,2005-01-01,8201359.0,Austria,AUT,Austria
AT,2006-01-01,8254298.0,Austria,AUT,Austria
AT,2007-01-01,8282984.0,Austria,AUT,Austria
AT,2008-01-01,8307989.0,Austria,AUT,Austria
AT,2009-01-01,8335003.0,Austria,AUT,Austria
AT,2010-01-01,8351643.0,Austria,AUT,Austria
AT,2011-01-01,8375164.0,Austria,AUT,Austria
AT,2012-01-01,8408121.0,Austria,AUT,Austria
AT,2013-01-01,8451860.0,Austria,AUT,Austria
AT,2014-01-01,8507786.0,Austria,AUT,Austria
AT,2015-01-01,8584926.0,Austria,AUT,Austria
AT,2016-01-01,8700471.0,Austria,AUT,Austria
AT,2017-01-01,8772865.0,Austria,AUT,Austria
AT,2018-01-01,8822267.0,Austria,AUT,Austria
AT,2019-01-01,8858775.0,Austria,AUT,Austria
AT,2020-01-01,8901064.0,Austria,AUT,Austria
AT,2021-01-01,8932664.0,Austria,AUT,Austria
AT,2022-01-01,8978929.0,Austria,AUT,Austria
AT,2023-01-01,9104772.0,Austria,AUT,Austria
AT1,2000-01-01,3359846.0,Austria,AUT,Ostösterreich
AT1,2001-01-01,3369328.0,Austria,AUT,Ostösterreich
AT1,2002-01-01,3392463.0,Austria,AUT,Ostösterreich
AT1,2003-01-01,3418657.0,Austria,AUT,Ostösterreich
AT1,2004-01-01,3444493.0,Austria,AUT,Ostösterreich
AT1,2005-01-01,3479550.0,Austria,AUT,Ostösterreich
AT1,2006-01-01,3512077.0,Austria,AUT,Ostösterreich
AT1,2007-01-01,3529875.0,Austria,AUT,Ostösterreich
AT1,2008-01-01,3547701.0,Austria,AUT,Ostösterreich
AT1,2009-01-01,3565870.0,Austria,AUT,Ostösterreich
AT1,2010-01-01,3579589.0,Austria,AUT,Ostösterreich
AT1,2011-01-01,3596910.0,Austria,AUT,Ostösterreich
AT1,2012-01-01,3617321.0,Austria,AUT,Ostösterreich
AT1,2013-01-01,3646529.0,Austria,AUT,Ostösterreich
AT1,2014-01-01,3679647.0,Austria,AUT,Ostösterreich
AT1,2015-01-01,3722471.0,Austria,AUT,Ostösterreich
AT1,2016-01-01,3784928.0,Austria,AUT,Ostösterreich
AT1,2017-01-01,3825277.0,Austria,AUT,Ostösterreich
AT1,2018-01-01,3852119.0,Austria,AUT,Ostösterreich
AT1,2019-01-01,3868466.0,Austria,AUT,Ostösterreich
AT1,2020-01-01,3889914.0,Austria,AUT,Ostösterreich
AT1,2021-01-01,3907838.0,Austria,AUT,Ostösterreich
AT1,2022-01-01,3927972.0,Austria,AUT,Ostösterreich
AT1,2023-01-01,4001720.0,Austria,AUT,Ostösterreich
AT11,2000-01-01,276226.0,Austria,AUT,Burgenland
AT11,2001-01-01,275956.0,Austria,AUT,Burgenland
AT11,2002-01-01,276673.0,Austria,AUT,Burgenland
AT11,2003-01-01,276542.0,Austria,AUT,Burgenland
AT11,2004-01-01,276792.0,Austria,AUT,Burgenland
AT11,2005-01-01,278032.0,Austria,AUT,Burgenland
AT11,2006-01-01,279127.0,Austria,AUT,Burgenland
AT11,2007-01-01,280062.0,Austria,AUT,Burgenland
AT11,2008-01-01,280977.0,Austria,AUT,Burgenland
AT11,2009-01-01,282777.0,Austria,AUT,Burgenland
AT11,2010-01-01,283697.0,Austria,AUT,Burgenland
AT11,2011-01-01,284581.0,Austria,AUT,Burgenland
AT11,2012-01-01,285782.0,Austria,AUT,Burgenland
AT11,2013-01-01,286691.0,Austria,AUT,Burgenland
AT11,2014-01-01,287416.0,Austria,AUT,Burgenland
AT11,2015-01-01,288356.0,Austria,AUT,Burgenland
AT11,2016-01-01,291011.0,Austria,AUT,Burgenland
AT11,2017-01-01,291942.0,Austria,AUT,Burgenland
AT11,2018-01-01,292675.0,Austria,AUT,Burgenland
AT11,2019-01-01,293433.0,Austria,AUT,Burgenland
AT11,2020-01-01,294436.0,Austria,AUT,Burgenland
AT11,2021-01-01,296010.0,Austria,AUT,Burgenland
AT11,2022-01-01,297583.0,Austria,AUT,Burgenland
AT11,2023-01-01,301250.0,Austria,AUT,Burgenland
AT111,2001-01-01,37732.0,Austria,AUT,Mittelburgenland
AT111,2002-01-01,37778.0,Austria,AUT,Mittelburgenland
AT111,2003-01-01,37703.0,Austria,AUT,Mittelburgenland
AT111,2004-01-01,37640.0,Austria,AUT,Mittelburgenland
AT111,2005-01-01,37522.0,Austria,AUT,Mittelburgenland
AT111,2006-01-01,37413.0,Austria,AUT,Mittelburgenland
AT111,2007-01-01,37481.0,Austria,AUT,Mittelburgenland
AT111,2008-01-01,37438.0,Austria,AUT,Mittelburgenland
AT111,2009-01-01,37472.0,Austria,AUT,Mittelburgenland
AT111,2010-01-01,37526.0,Austria,AUT,Mittelburgenland
AT111,2011-01-01,37505.0,Austria,AUT,Mittelburgenland
AT111,2012-01-01,37561.0,Austria,AUT,Mittelburgenland
AT111,2013-01-01,37565.0,Austria,AUT,Mittelburgenland
AT111,2014-01-01,37534.0,Austria,AUT,Mittelburgenland
AT111,2015-01-01,37622.0,Austria,AUT,Mittelburgenland
AT111,2016-01-01,37692.0,Austria,AUT,Mittelburgenland
AT111,2017-01-01,37752.0,Austria,AUT,Mittelburgenland
AT111,2018-01-01,37661.0,Austria,AUT,Mittelburgenland
AT111,2019-01-01,37513.0,Austria,AUT,Mittelburgenland
AT111,2020-01-01,37384.0,Austria,AUT,Mittelburgenland
AT111,2021-01-01,37453.0,Austria,AUT,Mittelburgenland
AT111,2022-01-01,37524.0,Austria,AUT,Mittelburgenland
AT111,2023-01-01,37743.0,Austria,AUT,Mittelburgenland
AT112,2001-01-01,140421.0,Austria,AUT,Nordburgenland
AT112,2002-01-01,141050.0,Austria,AUT,Nordburgenland
AT112,2003-01-01,141361.0,Austria,AUT,Nordburgenland
AT112,2004-01-01,141963.0,Austria,AUT,Nordburgenland
AT112,2005-01-01,143094.0,Austria,AUT,Nordburgenland
AT112,2006-01-01,144205.0,Austria,AUT,Nordburgenland
AT112,2007-01-01,145118.0,Austria,AUT,Nordburgenland
AT112,2008-01-01,146279.0,Austria,AUT,Nordburgenland
AT112,2009-01-01,147634.0,Austria,AUT,Nordburgenland
AT112,2010-01-01,148576.0,Austria,AUT,Nordburgenland
AT112,2011-01-01,149522.0,Austria,AUT,Nordburgenland
AT112,2012-01-01,150500.0,Austria,AUT,Nordburgenland
AT112,2013-01-01,151596.0,Austria,AUT,Nordburgenland
AT112,2014-01-01,152539.0,Austria,AUT,Nordburgenland
AT112,2015-01-01,153637.0,Austria,AUT,Nordburgenland
AT112,2016-01-01,155809.0,Austria,AUT,Nordburgenland
AT112,2017-01-01,156735.0,Austria,AUT,Nordburgenland
AT112,2018-01-01,157840.0,Austria,AUT,Nordburgenland
AT112,2019-01-01,158981.0,Austria,AUT,Nordburgenland
AT112,2020-01-01,160064.0,Austria,AUT,Nordburgenland
AT112,2021-01-01,161469.0,Austria,AUT,Nordburgenland
AT112,2022-01-01,162880.0,Austria,AUT,Nordburgenland
AT112,2023-01-01,165099.0,Austria,AUT,Nordburgenland
AT113,2001-01-01,97803.0,Austria,AUT,Südburgenland
AT113,2002-01-01,97845.0,Austria,AUT,Südburgenland
AT113,2003-01-01,97478.0,Austria,AUT,Südburgenland
AT113,2004-01-01,97189.0,Austria,AUT,Südburgenland
AT113,2005-01-01,97416.0,Austria,AUT,Südburgenland
AT113,2006-01-01,97509.0,Austria,AUT,Südburgenland
AT113,2007-01-01,97463.0,Austria,AUT,Südburgenland
AT113,2008-01-01,97260.0,Austria,AUT,Südburgenland
AT113,2009-01-01,97671.0,Austria,AUT,Südburgenland
AT113,2010-01-01,97595.0,Austria,AUT,Südburgenland
AT113,2011-01-01,97554.0,Austria,AUT,Südburgenland
AT113,2012-01-01,97721.0,Austria,AUT,Südburgenland
AT113,2013-01-01,97530.0,Austria,AUT,Südburgenland
AT113,2014-01-01,97343.0,Austria,AUT,Südburgenland
AT113,2015-01-01,97097.0,Austria,AUT,Südburgenland
AT113,2016-01-01,97510.0,Austria,AUT,Südburgenland
AT113,2017-01-01,97455.0,Austria,AUT,Südburgenland
AT113,2018-01-01,97174.0,Austria,AUT,Südburgenland
AT113,2019-01-01,96939.0,Austria,AUT,Südburgenland
AT113,2020-01-01,96988.0,Austria,AUT,Südburgenland
AT113,2021-01-01,97088.0,Austria,AUT,Südburgenland
AT113,2022-01-01,97179.0,Austria,AUT,Südburgenland
AT113,2023-01-01,98408.0,Austria,AUT,Südburgenland
AT12,2000-01-01,1535083.0,Austria,AUT,Niederösterreich
AT12,2001-01-01,1539416.0,Austria,AUT,Niederösterreich
AT12,2002-01-01,1544667.0,Austria,AUT,Niederösterreich
AT12,2003-01-01,1549269.0,Austria,AUT,Niederösterreich
AT12,2004-01-01,1557291.0,Austria,AUT,Niederösterreich
AT12,2005-01-01,1568949.0,Austria,AUT,Niederösterreich
AT12,2006-01-01,1580501.0,Austria,AUT,Niederösterreich
AT12,2007-01-01,1588567.0,Austria,AUT,Niederösterreich
AT12,2008-01-01,1595503.0,Austria,AUT,Niederösterreich
AT12,2009-01-01,1602958.0,Austria,AUT,Niederösterreich
AT12,2010-01-01,1605897.0,Austria,AUT,Niederösterreich
AT12,2011-01-01,1609474.0,Austria,AUT,Niederösterreich
AT12,2012-01-01,1614455.0,Austria,AUT,Niederösterreich
AT12,2013-01-01,1618592.0,Austria,AUT,Niederösterreich
AT12,2014-01-01,1625485.0,Austria,AUT,Niederösterreich
AT12,2015-01-01,1636778.0,Austria,AUT,Niederösterreich
AT12,2016-01-01,1653691.0,Austria,AUT,Niederösterreich
AT12,2017-01-01,1665753.0,Austria,AUT,Niederösterreich
AT12,2018-01-01,1670668.0,Austria,AUT,Niederösterreich
AT12,2019-01-01,1677542.0,Austria,AUT,Niederösterreich
AT12,2020-01-01,1684287.0,Austria,AUT,Niederösterreich
AT12,2021-01-01,1690879.0,Austria,AUT,Niederösterreich
AT12,2022-01-01,1698796.0,Austria,AUT,Niederösterreich
AT12,2023-01-01,1718373.0,Austria,AUT,Niederösterreich
AT121,2001-01-01,237415.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2002-01-01,237739.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2003-01-01,237500.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2004-01-01,237979.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2005-01-01,239038.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2006-01-01,240185.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2007-01-01,240622.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2008-01-01,240906.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2009-01-01,241450.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2010-01-01,241155.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2011-01-01,240997.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2012-01-01,240979.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2013-01-01,241246.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2014-01-01,241727.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2015-01-01,242689.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2016-01-01,244431.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2017-01-01,245671.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2018-01-01,246050.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2019-01-01,246740.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2020-01-01,247347.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2021-01-01,247574.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2022-01-01,248164.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2023-01-01,250280.0,Austria,AUT,Mostviertel-Eisenwurzen
AT122,2001-01-01,245171.0,Austria,AUT,Niederösterreich-Süd
AT122,2002-01-01,246169.0,Austria,AUT,Niederösterreich-Süd
AT122,2003-01-01,246770.0,Austria,AUT,Niederösterreich-Süd
AT122,2004-01-01,248064.0,Austria,AUT,Niederösterreich-Süd
AT122,2005-01-01,249588.0,Austria,AUT,Niederösterreich-Süd
AT122,2006-01-01,250946.0,Austria,AUT,Niederösterreich-Süd
AT122,2007-01-01,251528.0,Austria,AUT,Niederösterreich-Süd
AT122,2008-01-01,251663.0,Austria,AUT,Niederösterreich-Süd
AT122,2009-01-01,252245.0,Austria,AUT,Niederösterreich-Süd
AT122,2010-01-01,252390.0,Austria,AUT,Niederösterreich-Süd
AT122,2011-01-01,252671.0,Austria,AUT,Niederösterreich-Süd
AT122,2012-01-01,253092.0,Austria,AUT,Niederösterreich-Süd
AT122,2013-01-01,253224.0,Austria,AUT,Niederösterreich-Süd
AT122,2014-01-01,254011.0,Austria,AUT,Niederösterreich-Süd
AT122,2015-01-01,255720.0,Austria,AUT,Niederösterreich-Süd
AT122,2016-01-01,258132.0,Austria,AUT,Niederösterreich-Süd
AT122,2017-01-01,259655.0,Austria,AUT,Niederösterreich-Süd
AT122,2018-01-01,259630.0,Austria,AUT,Niederösterreich-Süd
AT122,2019-01-01,260480.0,Austria,AUT,Niederösterreich-Süd
AT122,2020-01-01,261156.0,Austria,AUT,Niederösterreich-Süd
AT122,2021-01-01,262265.0,Austria,AUT,Niederösterreich-Süd
AT122,2022-01-01,263484.0,Austria,AUT,Niederösterreich-Süd
AT122,2023-01-01,266608.0,Austria,AUT,Niederösterreich-Süd
AT123,2001-01-01,141751.0,Austria,AUT,Sankt Pölten
AT123,2002-01-01,142342.0,Austria,AUT,Sankt Pölten
AT123,2003-01-01,142873.0,Austria,AUT,Sankt Pölten
AT123,2004-01-01,143880.0,Austria,AUT,Sankt Pölten
AT123,2005-01-01,145251.0,Austria,AUT,Sankt Pölten
AT123,2006-01-01,146327.0,Austria,AUT,Sankt Pölten
AT123,2007-01-01,146933.0,Austria,AUT,Sankt Pölten
AT123,2008-01-01,147367.0,Austria,AUT,Sankt Pölten
AT123,2009-01-01,147776.0,Austria,AUT,Sankt Pölten
AT123,2010-01-01,148000.0,Austria,AUT,Sankt Pölten
