SDZ,Area,Series,Count,Population,Value
N21000454,Derg_A,No code required,554,2135,0.2594847775175644
N21000455,Derg_B,No code required,392,1978,0.19817997977755308
N21000456,Derg_C,No code required,577,2442,0.2362817362817363
N21000457,Derg_D,No code required,396,1908,0.20754716981132076
N21000458,Derg_E,No code required,296,1425,0.20771929824561403
N21000459,Derg_F,No code required,602,2980,0.20201342281879195
N21000460,Derg_G,No code required,366,1933,0.1893429901707191
N21000461,Derg_H,No code required,610,3008,0.20279255319148937
N21000462,Erne_East_A,No code required,655,2860,0.229020979020979
N21000463,Erne_East_B,No code required,639,2828,0.22595473833097596
N21000464,Erne_East_C,No code required,389,1898,0.20495258166491043
N21000465,Erne_East_D,No code required,680,3020,0.2251655629139073
N21000466,Erne_East_E,No code required,652,2777,0.234785740007202
N21000467,Erne_East_F,No code required,568,2564,0.22152886115444617
N21000468,Erne_West_A,No code required,457,2272,0.2011443661971831
N21000469,Erne_West_B,No code required,296,1575,0.18793650793650793
N21000470,Erne_West_C,No code required,586,2914,0.2010981468771448
N21000471,Erne_West_D,No code required,600,2683,0.22363026462914648
N21000472,Erne_West_E,No code required,648,2499,0.25930372148859543
N21000473,Erne_West_F,No code required,639,2717,0.23518586676481412
N21000474,Enniskillen_A,No code required,315,1917,0.1643192488262911
N21000475,Enniskillen_B,No code required,481,2666,0.18042010502625658
N21000476,Enniskillen_C,No code required,473,2226,0.2124887690925427
N21000477,Enniskillen_D,No code required,517,2478,0.20863599677159
N21000478,Enniskillen_E,No code required,235,1607,0.1462352209085252
N21000479,Enniskillen_F,No code required,404,2340,0.17264957264957265
N21000480,Enniskillen_G,No code required,638,2900,0.22
N21000481,Enniskillen_H,No code required,433,2317,0.18687958567112645
N21000482,Erne_North_A,No code required,460,2283,0.2014892685063513
N21000483,Erne_North_B,No code required,490,2534,0.19337016574585636
N21000484,Erne_North_C,No code required,384,1799,0.21345191773207337
N21000485,Erne_North_D,No code required,504,2325,0.2167741935483871
N21000486,Erne_North_E,No code required,232,1364,0.17008797653958943
N21000487,Erne_North_F,No code required,643,2645,0.24310018903591682
N21000488,Erne_North_G,No code required,428,2134,0.20056232427366447
N21000489,West_Tyrone_A,No code required,461,2498,0.18454763811048838
N21000490,West_Tyrone_B,No code required,380,1686,0.22538552787663108
N21000491,West_Tyrone_C,No code required,752,2954,0.25457007447528773
N21000492,West_Tyrone_D,No code required,243,1217,0.19967132292522596
N21000493,West_Tyrone_E,No code required,587,2772,0.21176046176046176
N21000494,West_Tyrone_F,No code required,677,2866,0.23621772505233776
N21000495,West_Tyrone_G,No code required,669,2610,0.25632183908045975
N21000496,Omagh_A,No code required,629,3211,0.19588913111180317
N21000497,Omagh_B,No code required,329,1231,0.26726238830219334
N21000498,Omagh_C,No code required,520,2749,0.18915969443433975
N21000499,Omagh_D,No code required,176,1670,0.10538922155688622
N21000500,Omagh_E,No code required,417,2335,0.1785867237687366
N21000501,Omagh_F,No code required,308,1767,0.17430673457838144
N21000502,Omagh_G,No code required,413,2468,0.1673419773095624
N21000503,Omagh_H,No code required,647,3048,0.21227034120734908
N21000504,Mid_Tyrone_A,No code required,693,2963,0.23388457644279448
N21000505,Mid_Tyrone_B,No code required,606,2878,0.21056289089645588
N21000506,Mid_Tyrone_C,No code required,561,1978,0.28361981799797775
N21000507,Mid_Tyrone_D,No code required,614,2761,0.22238319449474828
N21000508,Mid_Tyrone_E,No code required,797,3076,0.2591027308192458
N21000509,Mid_Tyrone_F,No code required,404,1814,0.2227122381477398
N21000510,Mid_Tyrone_G,No code required,469,2120,0.22122641509433963
N21000511,Downshire_West_A,No code required,437,2657,0.16447120812946933
N21000512,Downshire_West_B,No code required,610,2800,0.21785714285714286
N21000513,Downshire_West_C,No code required,472,2659,0.17751034223392254
N21000514,Downshire_West_D,No code required,424,2232,0.18996415770609318
N21000515,Downshire_West_E,No code required,341,1793,0.1901840490797546
N21000516,Downshire_West_F,No code required,260,1716,0.15151515151515152
N21000517,Downshire_West_G,No code required,637,3336,0.19094724220623502
N21000518,Killultagh_A,No code required,712,2441,0.2916837361736993
N21000519,Killultagh_B,No code required,567,2727,0.2079207920792079
N21000520,Killultagh_C,No code required,570,3213,0.17740429505135388
N21000521,Killultagh_D,No code required,568,2271,0.25011008366358434
N21000522,Killultagh_E,No code required,813,3244,0.250616522811344
N21000523,Killultagh_F,No code required,566,2251,0.2514438027543314
N21000524,Killultagh_G,No code required,383,2735,0.140036563071298
N21000525,Killultagh_H,No code required,762,3135,0.2430622009569378
N21000526,Lisburn_South_A,No code required,212,1423,0.14898102600140548
N21000527,Lisburn_South_B,No code required,660,2459,0.2684017893452623
N21000528,Lisburn_South_C,No code required,594,2835,0.20952380952380953
N21000529,Lisburn_South_D,No code required,374,2081,0.17972128784238348
N21000530,Lisburn_South_E,No code required,970,3610,0.26869806094182824
N21000531,Lisburn_South_F,No code required,202,1382,0.14616497829232997
N21000532,Lisburn_South_G,No code required,730,2910,0.2508591065292096
N21000533,Lisburn_South_H,No code required,469,2627,0.1785306433193757
N21000534,Lisburn_South_J,No code required,385,2355,0.16348195329087048
N21000535,Lisburn_South_K,No code required,737,2636,0.27959028831562976
N21000536,Lisburn_North_A,No code required,109,1389,0.07847372210223182
N21000537,Lisburn_North_B,No code required,385,1633,0.23576240048989588
N21000538,Lisburn_North_C,No code required,706,2910,0.24261168384879725
N21000539,Lisburn_North_D,No code required,461,2122,0.2172478793590952
N21000540,Lisburn_North_E,No code required,479,2012,0.23807157057654074
N21000541,Lisburn_North_F,No code required,508,3036,0.1673254281949934
N21000542,Lisburn_North_G,No code required,614,3716,0.1652314316469322
N21000543,Lisburn_North_H,No code required,409,2180,0.18761467889908257
N21000544,Lisburn_North_J,No code required,450,2226,0.20215633423180593
N21000545,Lisburn_North_K,No code required,373,2224,0.1677158273381295
N21000546,Downshire_East_A,No code required,660,3264,0.20220588235294118
N21000547,Downshire_East_B,No code required,424,1729,0.24522845575477153
N21000548,Downshire_East_C,No code required,401,1830,0.2191256830601093
N21000549,Downshire_East_D,No code required,453,2371,0.19105862505272037
N21000550,Downshire_East_E,No code required,618,3338,0.18514080287597365
N21000551,Downshire_East_F,No code required,397,2168,0.1831180811808118
N21000552,Downshire_East_G,No code required,478,2047,0.2335124572545188
N21000553,Castlereagh_South_A,No code required,516,2660,0.19398496240601504
N21000554,Castlereagh_South_B,No code required,521,3114,0.16730892742453435
N21000555,Castlereagh_South_C,No code required,389,2121,0.1834040546911834
N21000556,Castlereagh_South_D,No code required,445,2828,0.15735502121640735
N21000557,Castlereagh_South_E,No code required,900,3619,0.2486874827300359
N21000558,Castlereagh_South_F,No code required,294,1572,0.18702290076335878
N21000559,Castlereagh_South_G,No code required,417,2188,0.1905850091407678
N21000560,Castlereagh_South_H,No code required,548,2330,0.2351931330472103
N21000561,Castlereagh_South_J,No code required,584,3057,0.19103696434412823
N21000562,Castlereagh_East_A,No code required,438,2519,0.1738785232235014
N21000563,Castlereagh_East_B,No code required,578,2478,0.23325262308313155
N21000564,Castlereagh_East_C,No code required,406,2375,0.17094736842105263
N21000565,Castlereagh_East_D,No code required,307,1929,0.15914981855883878
N21000566,Castlereagh_East_E,No code required,384,1954,0.19651995905834185
N21000567,Castlereagh_East_F,No code required,447,2204,0.2028130671506352
N21000568,Castlereagh_East_G,No code required,338,2223,0.15204678362573099
N21000569,Castlereagh_East_H,No code required,621,2462,0.252233956133225
N21000570,Castlereagh_East_J,No code required,371,2161,0.17167977788061084
N21000571,Castlereagh_East_K,No code required,299,1594,0.1875784190715182
N21000572,Bannside_A,No code required,417,2293,0.18185782817269952
N21000573,Bannside_B,No code required,464,2659,0.17450169236555096
N21000574,Bannside_C,No code required,494,2223,0.2222222222222222
N21000575,Bannside_D,No code required,300,1370,0.21897810218978103
N21000576,Bannside_E,No code required,535,2853,0.18752190676480898
N21000577,Bannside_F,No code required,306,1879,0.16285258116019158
N21000578,Bannside_G,No code required,388,1658,0.23401688781664656
N21000579,Bannside_H,No code required,523,2352,0.2223639455782313
N21000580,Bannside_J,No code required,562,2555,0.21996086105675147
N21000581,Ballymena_A,No code required,501,1923,0.26053042121684866
N21000582,Ballymena_B,No code required,440,2918,0.15078821110349555
N21000583,Ballymena_C,No code required,501,2486,0.2015285599356396
N21000584,Ballymena_D,No code required,501,2711,0.1848026558465511
N21000585,Ballymena_E,No code required,500,2607,0.19179133103183735
N21000586,Ballymena_F,No code required,364,2707,0.13446619874399704
N21000587,Ballymena_G,No code required,521,2621,0.19877909194963755
N21000588,Ballymena_H,No code required,469,2229,0.2104082548227905
N21000589,Ballymena_J,No code required,208,1171,0.1776259607173356
N21000590,Ballymena_K,No code required,645,2918,0.22104180945853324
N21000591,Braid_A,No code required,660,2910,0.2268041237113402
N21000592,Braid_B,No code required,425,2126,0.19990592662276577
N21000593,Braid_C,No code required,734,3466,0.21177149451817656
N21000594,Braid_D,No code required,255,1372,0.1858600583090379
N21000595,Braid_E,No code required,289,1725,0.16753623188405797
N21000596,Braid_F,No code required,575,3179,0.18087448883296633
N21000597,Braid_G,No code required,535,2381,0.2246955060898782
N21000598,Braid_H,No code required,656,3426,0.19147694103911267
N21000599,Braid_J,No code required,161,1119,0.14387846291331546
N21000600,Braid_K,No code required,459,2120,0.21650943396226416
N21000601,Coast_Road_A,No code required,281,1475,0.19050847457627118
N21000602,Coast_Road_B,No code required,222,1245,0.1783132530120482
N21000603,Coast_Road_C,No code required,308,1890,0.16296296296296298
N21000604,Coast_Road_D,No code required,345,2146,0.16076421248835043
N21000605,Coast_Road_E,No code required,306,2010,0.15223880597014924
N21000606,Coast_Road_F,No code required,515,2404,0.21422628951747089
N21000607,Coast_Road_G,No code required,351,1971,0.1780821917808219
N21000608,Coast_Road_H,No code required,458,2074,0.22082931533269046
N21000609,Coast_Road_J,No code required,216,1790,0.12067039106145251
N21000610,Larne_Lough_A,No code required,169,1227,0.13773431132844335
N21000611,Larne_Lough_B,No code required,280,2183,0.1282638570774164
N21000612,Larne_Lough_C,No code required,710,3048,0.23293963254593175
N21000613,Larne_Lough_D,No code required,421,2300,0.18304347826086956
N21000614,Larne_Lough_E,No code required,328,2065,0.15883777239709443
N21000615,Larne_Lough_F,No code required,452,2477,0.1824788050060557
N21000616,Larne_Lough_G,No code required,327,1488,0.21975806451612903
N21000617,Larne_Lough_H,No code required,245,1365,0.1794871794871795
N21000618,Larne_Lough_J,No code required,309,2172,0.14226519337016574
N21000619,Carrick_Castle_A,No code required,504,2439,0.2066420664206642
N21000620,Carrick_Castle_B,No code required,383,1902,0.2013669821240799
N21000621,Carrick_Castle_C,No code required,477,2692,0.17719167904903418
N21000622,Carrick_Castle_D,No code required,432,2196,0.19672131147540983
N21000623,Carrick_Castle_E,No code required,383,2383,0.16072177926982795
N21000624,Carrick_Castle_F,No code required,312,2067,0.1509433962264151
N21000625,Carrick_Castle_G,No code required,199,1793,0.11098717233686559
N21000626,Carrick_Castle_H,No code required,263,1337,0.19670905011219147
N21000627,Carrick_Castle_J,No code required,209,1621,0.12893275755706354
N21000628,Knockagh_A,No code required,248,1556,0.15938303341902313
N21000629,Knockagh_B,No code required,192,1717,0.11182294700058241
N21000630,Knockagh_C,No code required,300,2294,0.13077593722755013
N21000631,Knockagh_D,No code required,338,1450,0.23310344827586207
N21000632,Knockagh_E,No code required,394,1547,0.2546864899806076
N21000633,Knockagh_F,No code required,490,2704,0.1812130177514793
N21000634,Knockagh_G,No code required,478,2317,0.20630125161847215
N21000635,Knockagh_H,No code required,390,2000,0.195
N21000636,Knockagh_J,No code required,305,1688,0.1806872037914692
N21000637,Carntogher_A,No code required,675,3022,0.22336201191264063
N21000638,Carntogher_B,No code required,691,2808,0.24608262108262108
N21000639,Carntogher_C,No code required,805,3382,0.23802483737433472
N21000640,Carntogher_D,No code required,902,3721,0.24240795485084654
N21000641,Carntogher_E,No code required,619,2339,0.26464300983326206
N21000642,Carntogher_F,No code required,337,1896,0.17774261603375527
N21000643,Moyola_A,No code required,494,1934,0.25542916235780766
N21000644,Moyola_B,No code required,336,1602,0.20973782771535582
N21000645,Moyola_C,No code required,755,3018,0.25016567263088135
N21000646,Moyola_D,No code required,436,1872,0.2329059829059829
N21000647,Moyola_E,No code required,609,2921,0.20849024306744265
N21000648,Moyola_F,No code required,590,2345,0.2515991471215352
N21000649,Moyola_G,No code required,633,2497,0.25350420504605525
N21000650,Moyola_H,No code required,545,2398,0.22727272727272727
N21000651,Magherafelt_A,No code required,531,2896,0.18335635359116023
N21000652,Magherafelt_B,No code required,599,2859,0.20951381601958727
N21000653,Magherafelt_C,No code required,756,3316,0.22798552472858866
N21000654,Magherafelt_D,No code required,713,3331,0.2140498348844191
N21000655,Magherafelt_E,No code required,564,2409,0.23412204234122042
N21000656,Magherafelt_F,No code required,543,2141,0.253619803829986
N21000657,Magherafelt_G,No code required,576,2314,0.24891961970613655
N21000658,Cookstown_A,No code required,785,3163,0.24818210559595322
N21000659,Cookstown_B,No code required,581,2914,0.19938229238160604
N21000660,Cookstown_C,No code required,508,2536,0.20031545741324921
N21000661,Cookstown_D,No code required,574,2736,0.2097953216374269
N21000662,Cookstown_E,No code required,637,2359,0.27002967359050445
N21000663,Cookstown_F,No code required,461,2260,0.20398230088495575
N21000664,Cookstown_G,No code required,371,1988,0.18661971830985916
N21000665,Cookstown_H,No code required,517,2100,0.24619047619047618
N21000666,Cookstown_J,No code required,700,2863,0.24449877750611246
N21000667,Cookstown_K,No code required,401,1698,0.23616018845700826
N21000668,Torrent_A,No code required,727,2873,0.25304559693699963
N21000669,Torrent_B,No code required,578,2949,0.1959986436080027
N21000670,Torrent_C,No code required,568,2335,0.24325481798715204
N21000671,Torrent_D,No code required,886,3812,0.2324239244491081
N21000672,Torrent_E,No code required,569,2322,0.2450473729543497
N21000673,Torrent_F,No code required,928,3692,0.2513542795232936
N21000674,Torrent_G,No code required,488,2229,0.2189322566173172
N21000675,Torrent_H,No code required,616,2809,0.21929512281950872
N21000676,Dungannon_A,No code required,817,3376,0.24200236966824645
N21000677,Dungannon_B,No code required,531,2409,0.22042341220423411
N21000678,Dungannon_C,No code required,209,1245,0.1678714859437751
N21000679,Dungannon_D,No code required,774,2896,0.26726519337016574
N21000680,Dungannon_E,No code required,611,2677,0.22824056779977586
N21000681,Dungannon_F,No code required,898,3748,0.23959445037353255
N21000682,Dungannon_G,No code required,631,2772,0.22763347763347763
N21000683,Dungannon_H,No code required,590,2828,0.20862800565770862
N21000684,Dungannon_J,No code required,452,1941,0.2328696548171046
N21000685,Dungannon_K,No code required,441,1749,0.2521440823327616
N21000686,Clogher_Valley_A,No code required,657,2927,0.22446190638879399
N21000687,Clogher_Valley_B,No code required,899,3633,0.24745389485273878
N21000688,Clogher_Valley_C,No code required,381,1708,0.2230679156908665
N21000689,Clogher_Valley_D,No code required,734,3083,0.23807979240999028
N21000690,Clogher_Valley_E,No code required,1017,4077,0.24944812362030905
N21000691,Clogher_Valley_F,No code required,643,3077,0.2089697757556061
N21000692,Clogher_Valley_G,No code required,490,2139,0.22907900888265545
N21000693,Clogher_Valley_H,No code required,258,1353,0.19068736141906872
N21000694,Slieve_Gullion_A,No code required,600,2645,0.22684310018903592
N21000695,Slieve_Gullion_B,No code required,571,2084,0.2739923224568138
N21000696,Slieve_Gullion_C,No code required,688,2873,0.23947093630351549
N21000697,Slieve_Gullion_D,No code required,589,2396,0.24582637729549248
N21000698,Slieve_Gullion_E,No code required,608,2772,0.21933621933621933
N21000699,Slieve_Gullion_F,No code required,924,3550,0.26028169014084507
N21000700,Slieve_Gullion_G,No code required,734,2761,0.26584570807678376
N21000701,Slieve_Gullion_H,No code required,789,3059,0.2579274272638117
N21000702,Slieve_Gullion_J,No code required,493,1944,0.2536008230452675
N21000703,Slieve_Gullion_K,No code required,731,2723,0.268453911127433
N21000704,Slieve_Gullion_L,No code required,580,2365,0.2452431289640592
N21000705,Slieve_Gullion_N,No code required,390,1573,0.24793388429752067
N21000706,Newry_A,No code required,548,2784,0.1968390804597701
N21000707,Newry_B,No code required,484,2193,0.22070223438212494
N21000708,Newry_C,No code required,306,1585,0.19305993690851736
N21000709,Newry_D,No code required,524,2223,0.23571749887539362
N21000710,Newry_E,No code required,413,2164,0.19085027726432532
N21000711,Newry_F,No code required,590,2218,0.2660054102795311
N21000712,Newry_G,No code required,336,2005,0.16758104738154614
N21000713,Newry_H,No code required,283,1600,0.176875
N21000714,Newry_J,No code required,360,1840,0.1956521739130435
N21000715,Newry_K,No code required,511,2250,0.22711111111111112
N21000716,Newry_L,No code required,523,2674,0.1955871353777113
N21000717,Newry_N,No code required,505,2403,0.21015397419891801
N21000718,Newry_P,No code required,485,1977,0.2453211937278705
N21000719,Crotlieve_A,No code required,682,2944,0.23165760869565216
N21000720,Crotlieve_B,No code required,697,2785,0.2502692998204668
N21000721,Crotlieve_C,No code required,806,3032,0.2658311345646438
N21000722,Crotlieve_D,No code required,440,1719,0.2559627690517743
N21000723,Crotlieve_E,No code required,606,2263,0.2677861246133451
N21000724,Crotlieve_F,No code required,585,2490,0.23493975903614459
N21000725,Crotlieve_G,No code required,719,3220,0.2232919254658385
N21000726,Crotlieve_H,No code required,669,3118,0.21456061577934574
N21000727,Crotlieve_J,No code required,348,1788,0.19463087248322147
N21000728,Crotlieve_K,No code required,477,2805,0.17005347593582887
N21000729,Crotlieve_L,No code required,452,2502,0.1806554756195044
N21000730,The_Mournes_A,No code required,528,2243,0.23539901917075345
N21000731,The_Mournes_B,No code required,462,1885,0.24509283819628647
N21000732,The_Mournes_C,No code required,286,1598,0.17897371714643304
N21000733,The_Mournes_D,No code required,441,2474,0.1782538399353274
N21000734,The_Mournes_E,No code required,405,2341,0.17300299017513884
N21000735,The_Mournes_F,No code required,561,2339,0.23984608807182556
N21000736,The_Mournes_G,No code required,772,3592,0.21492204899777284
N21000737,The_Mournes_H,No code required,433,2012,0.21520874751491054
N21000738,The_Mournes_J,No code required,473,2098,0.22545281220209723
N21000739,The_Mournes_K,No code required,669,2989,0.22382067581130813
N21000740,The_Mournes_L,No code required,440,1826,0.24096385542168675
N21000741,The_Mournes_N,No code required,541,2153,0.25127728750580586
N21000742,The_Mournes_P,No code required,525,2654,0.19781461944235118
N21000743,Slieve_Croob_A,No code required,497,2646,0.18783068783068782
N21000744,Slieve_Croob_B,No code required,329,1344,0.24479166666666666
N21000745,Slieve_Croob_C,No code required,609,2808,0.2168803418803419
N21000746,Slieve_Croob_D,No code required,691,3085,0.2239870340356564
N21000747,Slieve_Croob_E,No code required,614,2609,0.23533921042545036
N21000748,Slieve_Croob_F,No code required,436,1969,0.22143219908583037
N21000749,Slieve_Croob_G,No code required,622,2788,0.22309899569583932
N21000750,Slieve_Croob_H,No code required,323,1539,0.20987654320987653
N21000751,Slieve_Croob_J,No code required,619,2599,0.23816852635629088
N21000752,Rowallane_A,No code required,326,1673,0.19485953377166768
N21000753,Rowallane_B,No code required,351,1915,0.18328981723237597
N21000754,Rowallane_C,No code required,390,2286,0.17060367454068243
N21000755,Rowallane_D,No code required,376,2279,0.16498464238701185
N21000756,Rowallane_E,No code required,540,2766,0.19522776572668113
N21000757,Rowallane_F,No code required,529,2597,0.20369657296881016
N21000758,Rowallane_G,No code required,572,2940,0.1945578231292517
N21000759,Rowallane_H,No code required,528,2787,0.18945102260495156
N21000760,Rowallane_J,No code required,432,1997,0.21632448673009513
N21000761,Downpatrick_A,No code required,565,2681,0.21074226035061544
N21000762,Downpatrick_B,No code required,363,1964,0.18482688391038696
N21000763,Downpatrick_C,No code required,501,2751,0.1821155943293348
N21000764,Downpatrick_D,No code required,475,2247,0.2113929684023142
N21000765,Downpatrick_E,No code required,458,2251,0.20346512661039537
N21000766,Downpatrick_F,No code required,482,1976,0.24392712550607287
N21000767,Downpatrick_G,No code required,623,2320,0.2685344827586207
N21000768,Downpatrick_H,No code required,480,2365,0.2029598308668076
N21000769,Downpatrick_J,No code required,405,1720,0.23546511627906977
N21000770,Downpatrick_K,No code required,358,1641,0.2181596587446679
N21000771,Comber_A,No code required,286,2037,0.1404025527736868
N21000772,Comber_B,No code required,445,2289,0.1944080384447357
N21000773,Comber_C,No code required,486,2803,0.17338565822333216
N21000774,Comber_D,No code required,380,2400,0.15833333333333333
N21000775,Comber_E,No code required,219,1341,0.16331096196868009
N21000776,Comber_F,No code required,505,3233,0.15620167027528611
N21000777,Comber_G,No code required,617,3138,0.19662205226258764
N21000778,Comber_H,No code required,424,2246,0.188780053428317
N21000779,Newtownards_A,No code required,385,2318,0.16609145815358067
N21000780,Newtownards_B,No code required,312,1768,0.17647058823529413
N21000781,Newtownards_C,No code required,292,1992,0.1465863453815261
N21000782,Newtownards_D,No code required,396,1961,0.2019377868434472
N21000783,Newtownards_E,No code required,249,1402,0.17760342368045648
N21000784,Newtownards_F,No code required,479,1797,0.26655537006121316
N21000785,Newtownards_G,No code required,272,1992,0.13654618473895583
N21000786,Newtownards_H,No code required,576,2443,0.23577568563241916
N21000787,Newtownards_J,No code required,222,1638,0.13553113553113552
N21000788,Newtownards_K,No code required,248,1349,0.18383988139362492
N21000789,Newtownards_L,No code required,231,1401,0.16488222698072805
N21000790,Newtownards_N,No code required,397,2310,0.17186147186147185
N21000791,Newtownards_P,No code required,328,1612,0.20347394540942929
N21000792,Newtownards_Q,No code required,320,1764,0.18140589569160998
N21000793,Newtownards_R,No code required,223,1327,0.1680482290881688
N21000794,Newtownards_S,No code required,518,2321,0.22317966393795777
N21000795,Holywood_and_Clandeboye_A,No code required,281,1547,0.18164188752424046
N21000796,Holywood_and_Clandeboye_B,No code required,102,1104,0.09239130434782608
N21000797,Holywood_and_Clandeboye_C,No code required,261,1316,0.19832826747720364
N21000798,Holywood_and_Clandeboye_D,No code required,298,1730,0.1722543352601156
N21000799,Holywood_and_Clandeboye_E,No code required,324,1895,0.17097625329815302
N21000800,Holywood_and_Clandeboye_F,No code required,373,2201,0.16946842344388915
N21000801,Holywood_and_Clandeboye_G,No code required,421,1972,0.21348884381338742
N21000802,Holywood_and_Clandeboye_H,No code required,300,2253,0.13315579227696406
N21000803,Holywood_and_Clandeboye_J,No code required,386,1912,0.20188284518828453
N21000804,Holywood_and_Clandeboye_K,No code required,408,2199,0.1855388813096862
N21000805,Holywood_and_Clandeboye_L,No code required,621,2680,0.23171641791044775
N21000806,Bangor_West_A,No code required,524,3110,0.1684887459807074
N21000807,Bangor_West_B,No code required,166,1235,0.13441295546558704
N21000808,Bangor_West_C,No code required,276,1822,0.15148188803512624
N21000809,Bangor_West_D,No code required,352,2011,0.17503729487817007
N21000810,Bangor_West_E,No code required,363,2123,0.17098445595854922
N21000811,Bangor_West_F,No code required,356,2118,0.1680830972615675
N21000812,Bangor_West_G,No code required,405,2166,0.18698060941828254
N21000813,Bangor_West_H,No code required,657,2632,0.24962006079027355
N21000814,Bangor_West_J,No code required,463,2300,0.20130434782608694
N21000815,Bangor_Central_A,No code required,230,1580,0.14556962025316456
N21000816,Bangor_Central_B,No code required,379,2266,0.16725507502206532
N21000817,Bangor_Central_C,No code required,197,1754,0.11231470923603193
N21000818,Bangor_Central_D,No code required,255,1476,0.17276422764227642
N21000819,Bangor_Central_E,No code required,356,2126,0.16745061147695203
N21000820,Bangor_Central_F,No code required,144,1333,0.10802700675168792
N21000821,Bangor_Central_G,No code required,266,1647,0.16150576806314512
N21000822,Bangor_Central_H,No code required,203,1396,0.14541547277936961
N21000823,Bangor_Central_J,No code required,387,2275,0.1701098901098901
N21000824,Bangor_Central_K,No code required,492,2062,0.23860329776915615
N21000825,Bangor_Central_L,No code required,511,2125,0.24047058823529413
N21000826,Bangor_Central_N,No code required,387,1645,0.235258358662614
N21000827,Bangor_Central_P,No code required,537,2359,0.22763883001271726
N21000828,Bangor_Central_Q,No code required,746,2591,0.2879197221150135
N21000829,Bangor_East_and_Donaghadee_A,No code required,138,1220,0.11311475409836065
N21000830,Bangor_East_and_Donaghadee_B,No code required,465,2707,0.1717768747691171
N21000831,Bangor_East_and_Donaghadee_C,No code required,277,1962,0.14118246687054026
N21000832,Bangor_East_and_Donaghadee_D,No code required,206,1178,0.17487266553480477
N21000833,Bangor_East_and_Donaghadee_E,No code required,197,1490,0.13221476510067115
N21000834,Bangor_East_and_Donaghadee_F,No code required,372,2409,0.15442092154420922
N21000835,Bangor_East_and_Donaghadee_G,No code required,589,3202,0.183947532792005
N21000836,Bangor_East_and_Donaghadee_H,No code required,679,3319,0.20457969267851764
N21000837,Bangor_East_and_Donaghadee_J,No code required,388,2401,0.1615993336109954
N21000838,Bangor_East_and_Donaghadee_K,No code required,519,2962,0.175219446320054
N21000839,Ards_Peninsula_A,No code required,558,2549,0.21890937622597098
N21000840,Ards_Peninsula_B,No code required,223,1407,0.15849324804548684
N21000841,Ards_Peninsula_C,No code required,346,2398,0.14428690575479566
N21000842,Ards_Peninsula_D,No code required,503,2982,0.16867873910127432
N21000843,Ards_Peninsula_E,No code required,364,2008,0.18127490039840638
N21000844,Ards_Peninsula_F,No code required,339,1922,0.17637877211238293
N21000845,Ards_Peninsula_G,No code required,320,1411,0.22678951098511693
N21000846,Ards_Peninsula_H,No code required,346,1948,0.17761806981519507
N21000847,Ards_Peninsula_J,No code required,484,2280,0.21228070175438596
N21000848,Ards_Peninsula_K,No code required,292,1360,0.21470588235294116
N21000849,Ards_Peninsula_L,No code required,421,2327,0.18091963902019767
N21000850,Ards_Peninsula_N,No code required,409,2372,0.1724283305227656
