id,date,value,country,iso3,name
AL,2008-01-01,3000.0,Albania,ALB,Albania
AL,2009-01-01,3000.0,Albania,ALB,Albania
AL,2010-01-01,3100.0,Albania,ALB,Albania
AL,2011-01-01,3200.0,Albania,ALB,Albania
AL,2012-01-01,3300.0,Albania,ALB,Albania
AL,2013-01-01,3300.0,Albania,ALB,Albania
AL,2014-01-01,3500.0,Albania,ALB,Albania
AL,2015-01-01,3600.0,Albania,ALB,Albania
AL,2016-01-01,3700.0,Albania,ALB,Albania
AL,2017-01-01,4000.0,Albania,ALB,Albania
AL,2018-01-01,4500.0,Albania,ALB,Albania
AL,2019-01-01,4800.0,Albania,ALB,Albania
AL,2020-01-01,4700.0,Albania,ALB,Albania
AL,2021-01-01,5400.0,Albania,ALB,Albania
AL0,2008-01-01,3000.0,Albania,ALB,Shqipëria
AL0,2009-01-01,3000.0,Albania,ALB,Shqipëria
AL0,2010-01-01,3100.0,Albania,ALB,Shqipëria
AL0,2011-01-01,3200.0,Albania,ALB,Shqipëria
AL0,2012-01-01,3300.0,Albania,ALB,Shqipëria
AL0,2013-01-01,3300.0,Albania,ALB,Shqipëria
AL0,2014-01-01,3500.0,Albania,ALB,Shqipëria
AL0,2015-01-01,3600.0,Albania,ALB,Shqipëria
AL0,2016-01-01,3700.0,Albania,ALB,Shqipëria
AL0,2017-01-01,4000.0,Albania,ALB,Shqipëria
AL0,2018-01-01,4500.0,Albania,ALB,Shqipëria
AL0,2019-01-01,4800.0,Albania,ALB,Shqipëria
AL0,2020-01-01,4700.0,Albania,ALB,Shqipëria
AL0,2021-01-01,5400.0,Albania,ALB,Shqipëria
AL01,2008-01-01,2300.0,Albania,ALB,Veri
AL01,2009-01-01,2400.0,Albania,ALB,Veri
AL01,2010-01-01,2600.0,Albania,ALB,Veri
AL01,2011-01-01,2600.0,Albania,ALB,Veri
AL01,2012-01-01,2700.0,Albania,ALB,Veri
AL01,2013-01-01,2700.0,Albania,ALB,Veri
AL01,2014-01-01,2700.0,Albania,ALB,Veri
AL01,2015-01-01,2900.0,Albania,ALB,Veri
AL01,2016-01-01,3100.0,Albania,ALB,Veri
AL01,2017-01-01,3300.0,Albania,ALB,Veri
AL01,2018-01-01,3600.0,Albania,ALB,Veri
AL01,2019-01-01,3900.0,Albania,ALB,Veri
AL01,2020-01-01,3700.0,Albania,ALB,Veri
AL01,2021-01-01,4300.0,Albania,ALB,Veri
AL011,2008-01-01,1700.0,Albania,ALB,Dibër
AL011,2009-01-01,1700.0,Albania,ALB,Dibër
AL011,2010-01-01,1900.0,Albania,ALB,Dibër
AL011,2011-01-01,1900.0,Albania,ALB,Dibër
AL011,2012-01-01,2200.0,Albania,ALB,Dibër
AL011,2013-01-01,2200.0,Albania,ALB,Dibër
AL011,2014-01-01,2400.0,Albania,ALB,Dibër
AL011,2015-01-01,2600.0,Albania,ALB,Dibër
AL011,2016-01-01,2800.0,Albania,ALB,Dibër
AL011,2017-01-01,3000.0,Albania,ALB,Dibër
AL011,2018-01-01,3400.0,Albania,ALB,Dibër
AL011,2019-01-01,3500.0,Albania,ALB,Dibër
AL011,2020-01-01,3400.0,Albania,ALB,Dibër
AL011,2021-01-01,3900.0,Albania,ALB,Dibër
AL012,2008-01-01,3200.0,Albania,ALB,Durrës
AL012,2009-01-01,3100.0,Albania,ALB,Durrës
AL012,2010-01-01,3400.0,Albania,ALB,Durrës
AL012,2011-01-01,3300.0,Albania,ALB,Durrës
AL012,2012-01-01,3300.0,Albania,ALB,Durrës
AL012,2013-01-01,3400.0,Albania,ALB,Durrës
AL012,2014-01-01,3300.0,Albania,ALB,Durrës
AL012,2015-01-01,3600.0,Albania,ALB,Durrës
AL012,2016-01-01,3700.0,Albania,ALB,Durrës
AL012,2017-01-01,4100.0,Albania,ALB,Durrës
AL012,2018-01-01,4400.0,Albania,ALB,Durrës
AL012,2019-01-01,4800.0,Albania,ALB,Durrës
AL012,2020-01-01,4500.0,Albania,ALB,Durrës
AL012,2021-01-01,5200.0,Albania,ALB,Durrës
AL013,2008-01-01,2000.0,Albania,ALB,Kukës
AL013,2009-01-01,2100.0,Albania,ALB,Kukës
AL013,2010-01-01,2200.0,Albania,ALB,Kukës
AL013,2011-01-01,2400.0,Albania,ALB,Kukës
AL013,2012-01-01,2400.0,Albania,ALB,Kukës
AL013,2013-01-01,2600.0,Albania,ALB,Kukës
AL013,2014-01-01,2300.0,Albania,ALB,Kukës
AL013,2015-01-01,2300.0,Albania,ALB,Kukës
AL013,2016-01-01,2300.0,Albania,ALB,Kukës
AL013,2017-01-01,2500.0,Albania,ALB,Kukës
AL013,2018-01-01,2800.0,Albania,ALB,Kukës
AL013,2019-01-01,2900.0,Albania,ALB,Kukës
AL013,2020-01-01,2900.0,Albania,ALB,Kukës
AL013,2021-01-01,3200.0,Albania,ALB,Kukës
AL014,2008-01-01,2100.0,Albania,ALB,Lezhë
AL014,2009-01-01,2100.0,Albania,ALB,Lezhë
AL014,2010-01-01,2100.0,Albania,ALB,Lezhë
AL014,2011-01-01,2100.0,Albania,ALB,Lezhë
AL014,2012-01-01,2300.0,Albania,ALB,Lezhë
AL014,2013-01-01,2200.0,Albania,ALB,Lezhë
AL014,2014-01-01,2500.0,Albania,ALB,Lezhë
AL014,2015-01-01,2600.0,Albania,ALB,Lezhë
AL014,2016-01-01,2900.0,Albania,ALB,Lezhë
AL014,2017-01-01,2900.0,Albania,ALB,Lezhë
AL014,2018-01-01,3200.0,Albania,ALB,Lezhë
AL014,2019-01-01,3500.0,Albania,ALB,Lezhë
AL014,2020-01-01,3300.0,Albania,ALB,Lezhë
AL014,2021-01-01,3800.0,Albania,ALB,Lezhë
AL015,2008-01-01,2100.0,Albania,ALB,Shkodër
AL015,2009-01-01,2200.0,Albania,ALB,Shkodër
AL015,2010-01-01,2400.0,Albania,ALB,Shkodër
AL015,2011-01-01,2500.0,Albania,ALB,Shkodër
AL015,2012-01-01,2500.0,Albania,ALB,Shkodër
AL015,2013-01-01,2500.0,Albania,ALB,Shkodër
AL015,2014-01-01,2400.0,Albania,ALB,Shkodër
AL015,2015-01-01,2600.0,Albania,ALB,Shkodër
AL015,2016-01-01,2800.0,Albania,ALB,Shkodër
AL015,2017-01-01,2900.0,Albania,ALB,Shkodër
AL015,2018-01-01,3200.0,Albania,ALB,Shkodër
AL015,2019-01-01,3500.0,Albania,ALB,Shkodër
AL015,2020-01-01,3300.0,Albania,ALB,Shkodër
AL015,2021-01-01,3800.0,Albania,ALB,Shkodër
AL02,2008-01-01,4000.0,Albania,ALB,Qender
AL02,2009-01-01,4000.0,Albania,ALB,Qender
AL02,2010-01-01,4000.0,Albania,ALB,Qender
AL02,2011-01-01,3900.0,Albania,ALB,Qender
AL02,2012-01-01,3900.0,Albania,ALB,Qender
AL02,2013-01-01,3900.0,Albania,ALB,Qender
AL02,2014-01-01,4100.0,Albania,ALB,Qender
AL02,2015-01-01,4300.0,Albania,ALB,Qender
AL02,2016-01-01,4400.0,Albania,ALB,Qender
AL02,2017-01-01,4900.0,Albania,ALB,Qender
AL02,2018-01-01,5400.0,Albania,ALB,Qender
AL02,2019-01-01,5800.0,Albania,ALB,Qender
AL02,2020-01-01,5600.0,Albania,ALB,Qender
AL02,2021-01-01,6500.0,Albania,ALB,Qender
AL021,2008-01-01,2000.0,Albania,ALB,Elbasan
AL021,2009-01-01,2100.0,Albania,ALB,Elbasan
AL021,2010-01-01,2300.0,Albania,ALB,Elbasan
AL021,2011-01-01,2300.0,Albania,ALB,Elbasan
AL021,2012-01-01,2300.0,Albania,ALB,Elbasan
AL021,2013-01-01,2400.0,Albania,ALB,Elbasan
AL021,2014-01-01,2500.0,Albania,ALB,Elbasan
AL021,2015-01-01,2500.0,Albania,ALB,Elbasan
AL021,2016-01-01,2700.0,Albania,ALB,Elbasan
AL021,2017-01-01,2800.0,Albania,ALB,Elbasan
AL021,2018-01-01,3100.0,Albania,ALB,Elbasan
AL021,2019-01-01,3300.0,Albania,ALB,Elbasan
AL021,2020-01-01,3400.0,Albania,ALB,Elbasan
AL021,2021-01-01,3900.0,Albania,ALB,Elbasan
AL022,2008-01-01,4900.0,Albania,ALB,Tiranë
AL022,2009-01-01,4800.0,Albania,ALB,Tiranë
AL022,2010-01-01,4600.0,Albania,ALB,Tiranë
AL022,2011-01-01,4500.0,Albania,ALB,Tiranë
AL022,2012-01-01,4600.0,Albania,ALB,Tiranë
AL022,2013-01-01,4500.0,Albania,ALB,Tiranë
AL022,2014-01-01,4600.0,Albania,ALB,Tiranë
AL022,2015-01-01,4900.0,Albania,ALB,Tiranë
AL022,2016-01-01,5000.0,Albania,ALB,Tiranë
AL022,2017-01-01,5600.0,Albania,ALB,Tiranë
AL022,2018-01-01,6100.0,Albania,ALB,Tiranë
AL022,2019-01-01,6500.0,Albania,ALB,Tiranë
AL022,2020-01-01,6300.0,Albania,ALB,Tiranë
AL022,2021-01-01,7200.0,Albania,ALB,Tiranë
AL03,2008-01-01,2500.0,Albania,ALB,Jug
AL03,2009-01-01,2400.0,Albania,ALB,Jug
AL03,2010-01-01,2600.0,Albania,ALB,Jug
AL03,2011-01-01,3000.0,Albania,ALB,Jug
AL03,2012-01-01,3100.0,Albania,ALB,Jug
AL03,2013-01-01,3200.0,Albania,ALB,Jug
AL03,2014-01-01,3400.0,Albania,ALB,Jug
AL03,2015-01-01,3300.0,Albania,ALB,Jug
AL03,2016-01-01,3400.0,Albania,ALB,Jug
AL03,2017-01-01,3600.0,Albania,ALB,Jug
AL03,2018-01-01,4000.0,Albania,ALB,Jug
AL03,2019-01-01,4400.0,Albania,ALB,Jug
AL03,2020-01-01,4300.0,Albania,ALB,Jug
AL03,2021-01-01,4900.0,Albania,ALB,Jug
AL031,2008-01-01,2200.0,Albania,ALB,Berat
AL031,2009-01-01,2200.0,Albania,ALB,Berat
AL031,2010-01-01,2400.0,Albania,ALB,Berat
AL031,2011-01-01,2500.0,Albania,ALB,Berat
AL031,2012-01-01,2400.0,Albania,ALB,Berat
AL031,2013-01-01,2500.0,Albania,ALB,Berat
AL031,2014-01-01,2700.0,Albania,ALB,Berat
AL031,2015-01-01,2900.0,Albania,ALB,Berat
AL031,2016-01-01,3100.0,Albania,ALB,Berat
AL031,2017-01-01,3400.0,Albania,ALB,Berat
AL031,2018-01-01,3600.0,Albania,ALB,Berat
AL031,2019-01-01,3800.0,Albania,ALB,Berat
AL031,2020-01-01,3900.0,Albania,ALB,Berat
AL031,2021-01-01,4300.0,Albania,ALB,Berat
AL032,2008-01-01,2700.0,Albania,ALB,Fier
AL032,2009-01-01,2500.0,Albania,ALB,Fier
AL032,2010-01-01,2900.0,Albania,ALB,Fier
AL032,2011-01-01,3400.0,Albania,ALB,Fier
AL032,2012-01-01,3900.0,Albania,ALB,Fier
AL032,2013-01-01,4100.0,Albania,ALB,Fier
AL032,2014-01-01,4300.0,Albania,ALB,Fier
AL032,2015-01-01,4000.0,Albania,ALB,Fier
AL032,2016-01-01,3900.0,Albania,ALB,Fier
AL032,2017-01-01,4100.0,Albania,ALB,Fier
AL032,2018-01-01,4700.0,Albania,ALB,Fier
AL032,2019-01-01,5200.0,Albania,ALB,Fier
AL032,2020-01-01,5000.0,Albania,ALB,Fier
AL032,2021-01-01,5800.0,Albania,ALB,Fier
AL033,2008-01-01,2200.0,Albania,ALB,Gjirokastër
AL033,2009-01-01,2300.0,Albania,ALB,Gjirokastër
AL033,2010-01-01,2500.0,Albania,ALB,Gjirokastër
AL033,2011-01-01,3100.0,Albania,ALB,Gjirokastër
AL033,2012-01-01,3500.0,Albania,ALB,Gjirokastër
AL033,2013-01-01,3500.0,Albania,ALB,Gjirokastër
AL033,2014-01-01,3700.0,Albania,ALB,Gjirokastër
AL033,2015-01-01,3600.0,Albania,ALB,Gjirokastër
AL033,2016-01-01,3700.0,Albania,ALB,Gjirokastër
AL033,2017-01-01,4000.0,Albania,ALB,Gjirokastër
AL033,2018-01-01,4500.0,Albania,ALB,Gjirokastër
AL033,2019-01-01,5000.0,Albania,ALB,Gjirokastër
AL033,2020-01-01,5000.0,Albania,ALB,Gjirokastër
AL033,2021-01-01,5600.0,Albania,ALB,Gjirokastër
AL034,2008-01-01,2100.0,Albania,ALB,Korçë
AL034,2009-01-01,2100.0,Albania,ALB,Korçë
AL034,2010-01-01,2200.0,Albania,ALB,Korçë
AL034,2011-01-01,2400.0,Albania,ALB,Korçë
AL034,2012-01-01,2500.0,Albania,ALB,Korçë
AL034,2013-01-01,2500.0,Albania,ALB,Korçë
AL034,2014-01-01,2600.0,Albania,ALB,Korçë
AL034,2015-01-01,2600.0,Albania,ALB,Korçë
AL034,2016-01-01,2900.0,Albania,ALB,Korçë
AL034,2017-01-01,3000.0,Albania,ALB,Korçë
AL034,2018-01-01,3300.0,Albania,ALB,Korçë
AL034,2019-01-01,3600.0,Albania,ALB,Korçë
AL034,2020-01-01,3500.0,Albania,ALB,Korçë
AL034,2021-01-01,3900.0,Albania,ALB,Korçë
AL035,2008-01-01,3000.0,Albania,ALB,Vlorë
AL035,2009-01-01,3000.0,Albania,ALB,Vlorë
AL035,2010-01-01,2900.0,Albania,ALB,Vlorë
AL035,2011-01-01,3300.0,Albania,ALB,Vlorë
AL035,2012-01-01,3200.0,Albania,ALB,Vlorë
AL035,2013-01-01,3100.0,Albania,ALB,Vlorë
AL035,2014-01-01,3100.0,Albania,ALB,Vlorë
AL035,2015-01-01,3100.0,Albania,ALB,Vlorë
AL035,2016-01-01,3400.0,Albania,ALB,Vlorë
AL035,2017-01-01,3400.0,Albania,ALB,Vlorë
AL035,2018-01-01,3800.0,Albania,ALB,Vlorë
AL035,2019-01-01,4000.0,Albania,ALB,Vlorë
AL035,2020-01-01,4000.0,Albania,ALB,Vlorë
AL035,2021-01-01,4600.0,Albania,ALB,Vlorë
AT,2000-01-01,26700.0,Austria,AUT,Austria
AT,2001-01-01,27400.0,Austria,AUT,Austria
AT,2002-01-01,28100.0,Austria,AUT,Austria
AT,2003-01-01,28600.0,Austria,AUT,Austria
AT,2004-01-01,29700.0,Austria,AUT,Austria
AT,2005-01-01,30900.0,Austria,AUT,Austria
AT,2006-01-01,32400.0,Austria,AUT,Austria
AT,2007-01-01,34200.0,Austria,AUT,Austria
AT,2008-01-01,35300.0,Austria,AUT,Austria
AT,2009-01-01,34500.0,Austria,AUT,Austria
AT,2010-01-01,35400.0,Austria,AUT,Austria
AT,2011-01-01,37000.0,Austria,AUT,Austria
AT,2012-01-01,37800.0,Austria,AUT,Austria
AT,2013-01-01,38200.0,Austria,AUT,Austria
AT,2014-01-01,39000.0,Austria,AUT,Austria
AT,2015-01-01,39900.0,Austria,AUT,Austria
AT,2016-01-01,40900.0,Austria,AUT,Austria
AT,2017-01-01,42000.0,Austria,AUT,Austria
AT,2018-01-01,43600.0,Austria,AUT,Austria
AT,2019-01-01,44700.0,Austria,AUT,Austria
AT,2020-01-01,42700.0,Austria,AUT,Austria
AT,2021-01-01,45300.0,Austria,AUT,Austria
AT,2022-01-01,49400.0,Austria,AUT,Austria
AT1,2000-01-01,28500.0,Austria,AUT,Ostösterreich
AT1,2001-01-01,29300.0,Austria,AUT,Ostösterreich
AT1,2002-01-01,29900.0,Austria,AUT,Ostösterreich
AT1,2003-01-01,30200.0,Austria,AUT,Ostösterreich
AT1,2004-01-01,31200.0,Austria,AUT,Ostösterreich
AT1,2005-01-01,32100.0,Austria,AUT,Ostösterreich
AT1,2006-01-01,33600.0,Austria,AUT,Ostösterreich
AT1,2007-01-01,35300.0,Austria,AUT,Ostösterreich
AT1,2008-01-01,36400.0,Austria,AUT,Ostösterreich
AT1,2009-01-01,35800.0,Austria,AUT,Ostösterreich
AT1,2010-01-01,36600.0,Austria,AUT,Ostösterreich
AT1,2011-01-01,37800.0,Austria,AUT,Ostösterreich
AT1,2012-01-01,38300.0,Austria,AUT,Ostösterreich
AT1,2013-01-01,38500.0,Austria,AUT,Ostösterreich
AT1,2014-01-01,39100.0,Austria,AUT,Ostösterreich
AT1,2015-01-01,39800.0,Austria,AUT,Ostösterreich
AT1,2016-01-01,41000.0,Austria,AUT,Ostösterreich
AT1,2017-01-01,41600.0,Austria,AUT,Ostösterreich
AT1,2018-01-01,43200.0,Austria,AUT,Ostösterreich
AT1,2019-01-01,44400.0,Austria,AUT,Ostösterreich
AT1,2020-01-01,42200.0,Austria,AUT,Ostösterreich
AT1,2021-01-01,45000.0,Austria,AUT,Ostösterreich
AT1,2022-01-01,48600.0,Austria,AUT,Ostösterreich
AT11,2000-01-01,17400.0,Austria,AUT,Burgenland
AT11,2001-01-01,17900.0,Austria,AUT,Burgenland
AT11,2002-01-01,18800.0,Austria,AUT,Burgenland
AT11,2003-01-01,19300.0,Austria,AUT,Burgenland
AT11,2004-01-01,20300.0,Austria,AUT,Burgenland
AT11,2005-01-01,20500.0,Austria,AUT,Burgenland
AT11,2006-01-01,21100.0,Austria,AUT,Burgenland
AT11,2007-01-01,22400.0,Austria,AUT,Burgenland
AT11,2008-01-01,22700.0,Austria,AUT,Burgenland
AT11,2009-01-01,22700.0,Austria,AUT,Burgenland
AT11,2010-01-01,23600.0,Austria,AUT,Burgenland
AT11,2011-01-01,24600.0,Austria,AUT,Burgenland
AT11,2012-01-01,25700.0,Austria,AUT,Burgenland
AT11,2013-01-01,26300.0,Austria,AUT,Burgenland
AT11,2014-01-01,26900.0,Austria,AUT,Burgenland
AT11,2015-01-01,27800.0,Austria,AUT,Burgenland
AT11,2016-01-01,28600.0,Austria,AUT,Burgenland
AT11,2017-01-01,29800.0,Austria,AUT,Burgenland
AT11,2018-01-01,30600.0,Austria,AUT,Burgenland
AT11,2019-01-01,31400.0,Austria,AUT,Burgenland
AT11,2020-01-01,30300.0,Austria,AUT,Burgenland
AT11,2021-01-01,32000.0,Austria,AUT,Burgenland
AT11,2022-01-01,34900.0,Austria,AUT,Burgenland
AT111,2000-01-01,15700.0,Austria,AUT,Mittelburgenland
AT111,2001-01-01,16500.0,Austria,AUT,Mittelburgenland
AT111,2002-01-01,16600.0,Austria,AUT,Mittelburgenland
AT111,2003-01-01,17900.0,Austria,AUT,Mittelburgenland
AT111,2004-01-01,18000.0,Austria,AUT,Mittelburgenland
AT111,2005-01-01,17900.0,Austria,AUT,Mittelburgenland
AT111,2006-01-01,19100.0,Austria,AUT,Mittelburgenland
AT111,2007-01-01,19700.0,Austria,AUT,Mittelburgenland
AT111,2008-01-01,19300.0,Austria,AUT,Mittelburgenland
AT111,2009-01-01,19600.0,Austria,AUT,Mittelburgenland
AT111,2010-01-01,19700.0,Austria,AUT,Mittelburgenland
AT111,2011-01-01,20900.0,Austria,AUT,Mittelburgenland
AT111,2012-01-01,21100.0,Austria,AUT,Mittelburgenland
AT111,2013-01-01,22200.0,Austria,AUT,Mittelburgenland
AT111,2014-01-01,23000.0,Austria,AUT,Mittelburgenland
AT111,2015-01-01,23700.0,Austria,AUT,Mittelburgenland
AT111,2016-01-01,24500.0,Austria,AUT,Mittelburgenland
AT111,2017-01-01,26500.0,Austria,AUT,Mittelburgenland
AT111,2018-01-01,26600.0,Austria,AUT,Mittelburgenland
AT111,2019-01-01,27000.0,Austria,AUT,Mittelburgenland
AT111,2020-01-01,27000.0,Austria,AUT,Mittelburgenland
AT111,2021-01-01,28300.0,Austria,AUT,Mittelburgenland
AT112,2000-01-01,19200.0,Austria,AUT,Nordburgenland
AT112,2001-01-01,19600.0,Austria,AUT,Nordburgenland
AT112,2002-01-01,20200.0,Austria,AUT,Nordburgenland
AT112,2003-01-01,20700.0,Austria,AUT,Nordburgenland
AT112,2004-01-01,22600.0,Austria,AUT,Nordburgenland
AT112,2005-01-01,22800.0,Austria,AUT,Nordburgenland
AT112,2006-01-01,23500.0,Austria,AUT,Nordburgenland
AT112,2007-01-01,24700.0,Austria,AUT,Nordburgenland
AT112,2008-01-01,25100.0,Austria,AUT,Nordburgenland
AT112,2009-01-01,24900.0,Austria,AUT,Nordburgenland
AT112,2010-01-01,25800.0,Austria,AUT,Nordburgenland
AT112,2011-01-01,26900.0,Austria,AUT,Nordburgenland
AT112,2012-01-01,28600.0,Austria,AUT,Nordburgenland
AT112,2013-01-01,29300.0,Austria,AUT,Nordburgenland
AT112,2014-01-01,29600.0,Austria,AUT,Nordburgenland
AT112,2015-01-01,30600.0,Austria,AUT,Nordburgenland
AT112,2016-01-01,31500.0,Austria,AUT,Nordburgenland
AT112,2017-01-01,32400.0,Austria,AUT,Nordburgenland
AT112,2018-01-01,33300.0,Austria,AUT,Nordburgenland
AT112,2019-01-01,34200.0,Austria,AUT,Nordburgenland
AT112,2020-01-01,33100.0,Austria,AUT,Nordburgenland
AT112,2021-01-01,34800.0,Austria,AUT,Nordburgenland
AT113,2000-01-01,15500.0,Austria,AUT,Südburgenland
AT113,2001-01-01,16200.0,Austria,AUT,Südburgenland
AT113,2002-01-01,17600.0,Austria,AUT,Südburgenland
AT113,2003-01-01,17800.0,Austria,AUT,Südburgenland
AT113,2004-01-01,17900.0,Austria,AUT,Südburgenland
AT113,2005-01-01,18200.0,Austria,AUT,Südburgenland
AT113,2006-01-01,18400.0,Austria,AUT,Südburgenland
AT113,2007-01-01,19900.0,Austria,AUT,Südburgenland
AT113,2008-01-01,20600.0,Austria,AUT,Südburgenland
AT113,2009-01-01,20700.0,Austria,AUT,Südburgenland
AT113,2010-01-01,21700.0,Austria,AUT,Südburgenland
AT113,2011-01-01,22500.0,Austria,AUT,Südburgenland
AT113,2012-01-01,23200.0,Austria,AUT,Südburgenland
AT113,2013-01-01,23100.0,Austria,AUT,Südburgenland
AT113,2014-01-01,24100.0,Austria,AUT,Südburgenland
AT113,2015-01-01,24900.0,Austria,AUT,Südburgenland
AT113,2016-01-01,25700.0,Austria,AUT,Südburgenland
AT113,2017-01-01,27000.0,Austria,AUT,Südburgenland
AT113,2018-01-01,27700.0,Austria,AUT,Südburgenland
AT113,2019-01-01,28400.0,Austria,AUT,Südburgenland
AT113,2020-01-01,27000.0,Austria,AUT,Südburgenland
AT113,2021-01-01,28700.0,Austria,AUT,Südburgenland
AT12,2000-01-01,21800.0,Austria,AUT,Niederösterreich
AT12,2001-01-01,22100.0,Austria,AUT,Niederösterreich
AT12,2002-01-01,22500.0,Austria,AUT,Niederösterreich
AT12,2003-01-01,23000.0,Austria,AUT,Niederösterreich
AT12,2004-01-01,24300.0,Austria,AUT,Niederösterreich
AT12,2005-01-01,24900.0,Austria,AUT,Niederösterreich
AT12,2006-01-01,26200.0,Austria,AUT,Niederösterreich
AT12,2007-01-01,28000.0,Austria,AUT,Niederösterreich
AT12,2008-01-01,29000.0,Austria,AUT,Niederösterreich
AT12,2009-01-01,28200.0,Austria,AUT,Niederösterreich
AT12,2010-01-01,28800.0,Austria,AUT,Niederösterreich
AT12,2011-01-01,30100.0,Austria,AUT,Niederösterreich
AT12,2012-01-01,30800.0,Austria,AUT,Niederösterreich
AT12,2013-01-01,31100.0,Austria,AUT,Niederösterreich
AT12,2014-01-01,31900.0,Austria,AUT,Niederösterreich
AT12,2015-01-01,32800.0,Austria,AUT,Niederösterreich
AT12,2016-01-01,33500.0,Austria,AUT,Niederösterreich
AT12,2017-01-01,34900.0,Austria,AUT,Niederösterreich
AT12,2018-01-01,36100.0,Austria,AUT,Niederösterreich
AT12,2019-01-01,37500.0,Austria,AUT,Niederösterreich
AT12,2020-01-01,35300.0,Austria,AUT,Niederösterreich
AT12,2021-01-01,37700.0,Austria,AUT,Niederösterreich
AT12,2022-01-01,41900.0,Austria,AUT,Niederösterreich
AT121,2000-01-01,20400.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2001-01-01,20900.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2002-01-01,20600.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2003-01-01,21200.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2004-01-01,22200.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2005-01-01,22800.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2006-01-01,24400.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2007-01-01,26200.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2008-01-01,27000.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2009-01-01,26000.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2010-01-01,26400.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2011-01-01,27900.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2012-01-01,29000.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2013-01-01,29200.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2014-01-01,29800.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2015-01-01,30800.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2016-01-01,31700.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2017-01-01,33900.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2018-01-01,34400.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2019-01-01,35600.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2020-01-01,34100.0,Austria,AUT,Mostviertel-Eisenwurzen
AT121,2021-01-01,35600.0,Austria,AUT,Mostviertel-Eisenwurzen
AT122,2000-01-01,19000.0,Austria,AUT,Niederösterreich-Süd
AT122,2001-01-01,19600.0,Austria,AUT,Niederösterreich-Süd
AT122,2002-01-01,20200.0,Austria,AUT,Niederösterreich-Süd
AT122,2003-01-01,20700.0,Austria,AUT,Niederösterreich-Süd
AT122,2004-01-01,21400.0,Austria,AUT,Niederösterreich-Süd
AT122,2005-01-01,22300.0,Austria,AUT,Niederösterreich-Süd
AT122,2006-01-01,23100.0,Austria,AUT,Niederösterreich-Süd
AT122,2007-01-01,25000.0,Austria,AUT,Niederösterreich-Süd
AT122,2008-01-01,25600.0,Austria,AUT,Niederösterreich-Süd
AT122,2009-01-01,24600.0,Austria,AUT,Niederösterreich-Süd
AT122,2010-01-01,25500.0,Austria,AUT,Niederösterreich-Süd
AT122,2011-01-01,26500.0,Austria,AUT,Niederösterreich-Süd
AT122,2012-01-01,27400.0,Austria,AUT,Niederösterreich-Süd
AT122,2013-01-01,27800.0,Austria,AUT,Niederösterreich-Süd
AT122,2014-01-01,28900.0,Austria,AUT,Niederösterreich-Süd
AT122,2015-01-01,29300.0,Austria,AUT,Niederösterreich-Süd
AT122,2016-01-01,29500.0,Austria,AUT,Niederösterreich-Süd
AT122,2017-01-01,30800.0,Austria,AUT,Niederösterreich-Süd
AT122,2018-01-01,32100.0,Austria,AUT,Niederösterreich-Süd
AT122,2019-01-01,33100.0,Austria,AUT,Niederösterreich-Süd
AT122,2020-01-01,31500.0,Austria,AUT,Niederösterreich-Süd
AT122,2021-01-01,32600.0,Austria,AUT,Niederösterreich-Süd
AT123,2000-01-01,26000.0,Austria,AUT,Sankt Pölten
AT123,2001-01-01,27100.0,Austria,AUT,Sankt Pölten
AT123,2002-01-01,27500.0,Austria,AUT,Sankt Pölten
AT123,2003-01-01,28600.0,Austria,AUT,Sankt Pölten
AT123,2004-01-01,29100.0,Austria,AUT,Sankt Pölten
AT123,2005-01-01,30500.0,Austria,AUT,Sankt Pölten
AT123,2006-01-01,31900.0,Austria,AUT,Sankt Pölten
AT123,2007-01-01,34100.0,Austria,AUT,Sankt Pölten
AT123,2008-01-01,35400.0,Austria,AUT,Sankt Pölten
AT123,2009-01-01,35300.0,Austria,AUT,Sankt Pölten
AT123,2010-01-01,36400.0,Austria,AUT,Sankt Pölten
AT123,2011-01-01,37800.0,Austria,AUT,Sankt Pölten
AT123,2012-01-01,38600.0,Austria,AUT,Sankt Pölten
AT123,2013-01-01,39200.0,Austria,AUT,Sankt Pölten
