store_id,product_id,date,price,original_price,loyalty_price,unit_price
2,7583476,2023-06-25,2.0,2.0,,25p / 100g
2,7583476,2023-06-26,2.0,2.0,,25p / 100g
2,7583476,2023-06-27,2.0,2.0,,25p / 100g
2,7583476,2023-06-28,2.0,2.0,,25p / 100g
2,7583476,2023-06-30,2.0,2.0,,25p / 100g
2,7583476,2023-07-01,2.0,2.0,,25p / 100g
2,7583476,2023-07-02,2.0,2.0,,25p / 100g
2,7583476,2023-07-03,2.0,2.0,,25p / 100g
2,7583476,2023-07-04,2.0,2.0,,25p / 100g
2,6528180,2023-06-25,1.3,1.3,,16p / 100g
2,6528180,2023-06-26,1.3,1.3,,16p / 100g
2,6528180,2023-06-27,1.3,1.3,,16p / 100g
2,6528180,2023-06-28,1.3,1.3,,16p / 100g
2,6528180,2023-06-30,1.3,1.3,,16p / 100g
2,6528180,2023-07-01,1.3,1.3,,16p / 100g
2,6528180,2023-07-02,1.3,1.3,,16p / 100g
2,6528180,2023-07-03,1.3,1.3,,16p / 100g
2,6528180,2023-07-04,1.3,1.3,,16p / 100g
2,3067161,2023-06-25,1.4,1.4,,18p / 100g
2,3067161,2023-06-26,1.4,1.4,,18p / 100g
2,3067161,2023-06-27,1.4,1.4,,18p / 100g
2,3067161,2023-06-28,1.4,1.4,,18p / 100g
2,3067161,2023-06-30,1.4,1.4,,18p / 100g
2,3067161,2023-07-01,1.4,1.4,,18p / 100g
2,3067161,2023-07-02,1.4,1.4,,18p / 100g
2,3067161,2023-07-03,1.4,1.4,,18p / 100g
2,3067161,2023-07-04,1.4,1.4,,18p / 100g
2,280457,2023-06-25,0.75,0.75,,9p / 100g
2,280457,2023-06-26,0.75,0.75,,9p / 100g
2,280457,2023-06-27,0.75,0.75,,9p / 100g
2,280457,2023-06-28,0.75,0.75,,9p / 100g
2,280457,2023-06-30,0.75,0.75,,9p / 100g
2,280457,2023-07-01,0.75,0.75,,9p / 100g
2,280457,2023-07-02,0.75,0.75,,9p / 100g
2,280457,2023-07-03,0.75,0.75,,9p / 100g
2,280457,2023-07-04,0.75,0.75,,9p / 100g
2,1318180,2023-06-25,1.35,1.35,,17p / 100g
2,1318180,2023-06-26,1.35,1.35,,17p / 100g
2,1318180,2023-06-27,1.35,1.35,,17p / 100g
2,1318180,2023-06-28,1.35,1.35,,17p / 100g
2,1318180,2023-06-30,1.35,1.35,,17p / 100g
2,1318180,2023-07-01,1.35,1.35,,17p / 100g
2,1318180,2023-07-02,1.35,1.35,,17p / 100g
2,1318180,2023-07-03,1.35,1.35,,17p / 100g
2,1318180,2023-07-04,1.35,1.35,,17p / 100g
2,14137,2023-06-25,0.75,0.75,,9p / 100g
2,14137,2023-06-26,0.75,0.75,,9p / 100g
2,14137,2023-06-27,0.75,0.75,,9p / 100g
2,14137,2023-06-28,0.75,0.75,,9p / 100g
2,14137,2023-06-30,0.75,0.75,,9p / 100g
2,14137,2023-07-01,0.75,0.75,,9p / 100g
2,14137,2023-07-02,0.75,0.75,,9p / 100g
2,14137,2023-07-03,0.75,0.75,,9p / 100g
2,14137,2023-07-04,0.75,0.75,,9p / 100g
2,2048178,2023-06-25,1.0,1.0,,25p / 100g
2,2048178,2023-06-26,1.0,1.0,,25p / 100g
2,2048178,2023-06-27,1.0,1.0,,25p / 100g
2,2048178,2023-06-28,1.0,1.0,,25p / 100g
2,2048178,2023-06-30,1.0,1.0,,25p / 100g
2,2048178,2023-07-01,1.0,1.0,,25p / 100g
2,2048178,2023-07-02,1.0,1.0,,25p / 100g
2,2048178,2023-07-03,1.0,1.0,,25p / 100g
2,2048178,2023-07-04,1.0,1.0,,25p / 100g
2,2256481,2023-06-25,1.4,1.4,,18p / 100g
2,2256481,2023-06-26,1.4,1.4,,18p / 100g
2,2256481,2023-06-27,1.4,1.4,,18p / 100g
2,2256481,2023-06-28,1.4,1.4,,18p / 100g
2,2256481,2023-06-30,1.4,1.4,,18p / 100g
2,2256481,2023-07-01,1.4,1.4,,18p / 100g
2,2256481,2023-07-02,1.4,1.4,,18p / 100g
2,2256481,2023-07-03,1.4,1.4,,18p / 100g
2,2256481,2023-07-04,1.4,1.4,,18p / 100g
2,4067351,2023-06-25,1.4,1.4,,18p / 100g
2,4067351,2023-06-26,1.4,1.4,,18p / 100g
2,4067351,2023-06-27,1.4,1.4,,18p / 100g
2,4067351,2023-06-28,1.4,1.4,,18p / 100g
2,4067351,2023-06-30,1.4,1.4,,18p / 100g
2,4067351,2023-07-01,1.4,1.4,,18p / 100g
2,4067351,2023-07-02,1.4,1.4,,18p / 100g
2,4067351,2023-07-03,1.4,1.4,,18p / 100g
2,4067351,2023-07-04,1.4,1.4,,18p / 100g
2,7158190,2023-06-25,0.75,0.75,,9p / 100g
2,7158190,2023-06-26,0.75,0.75,,9p / 100g
2,7158190,2023-06-27,0.75,0.75,,9p / 100g
2,7158190,2023-06-28,0.75,0.75,,9p / 100g
2,7158190,2023-06-30,0.75,0.75,,9p / 100g
2,7158190,2023-07-01,0.75,0.75,,9p / 100g
2,7158190,2023-07-02,0.75,0.75,,9p / 100g
2,7158190,2023-07-03,0.75,0.75,,9p / 100g
2,7158190,2023-07-04,0.75,0.75,,9p / 100g
2,3236048,2023-06-25,1.6,1.6,,20p / 100g
2,3236048,2023-06-26,1.6,1.6,,20p / 100g
2,3236048,2023-06-27,1.6,1.6,,20p / 100g
2,3236048,2023-06-28,1.6,1.6,,20p / 100g
2,3236048,2023-06-30,1.6,1.6,,20p / 100g
2,3236048,2023-07-01,1.6,1.6,,20p / 100g
2,3236048,2023-07-02,1.6,1.6,,20p / 100g
2,3236048,2023-07-03,1.6,1.6,,20p / 100g
2,3236048,2023-07-04,1.6,1.6,,20p / 100g
2,2300757,2023-06-25,1.45,1.45,,18p / 100g
2,2300757,2023-06-26,1.45,1.45,,18p / 100g
2,2300757,2023-06-27,1.45,1.45,,18p / 100g
2,2300757,2023-06-28,1.45,1.45,,18p / 100g
2,2300757,2023-06-30,1.45,1.45,,18p / 100g
2,2300757,2023-07-01,1.45,1.45,,18p / 100g
2,2300757,2023-07-02,1.45,1.45,,18p / 100g
2,2300757,2023-07-03,1.45,1.45,,18p / 100g
2,2300757,2023-07-04,1.45,1.45,,18p / 100g
2,2046518,2023-06-25,1.35,1.35,,17p / 100g
2,2046518,2023-06-26,1.35,1.35,,17p / 100g
2,2046518,2023-06-27,1.35,1.35,,17p / 100g
2,2046518,2023-06-28,1.35,1.35,,17p / 100g
2,2046518,2023-06-30,1.35,1.35,,17p / 100g
2,2046518,2023-07-01,1.35,1.35,,17p / 100g
2,2046518,2023-07-02,1.35,1.35,,17p / 100g
2,2046518,2023-07-03,1.35,1.35,,17p / 100g
2,2046518,2023-07-04,1.35,1.35,,17p / 100g
2,1254709,2023-06-25,0.74,0.74,,22p / 100g
2,1254709,2023-06-26,0.74,0.74,,22p / 100g
2,1254709,2023-06-27,0.74,0.74,,22p / 100g
2,1254709,2023-06-28,0.74,0.74,,22p / 100g
2,1254709,2023-06-30,0.74,0.74,,22p / 100g
2,1254709,2023-07-01,0.74,0.74,,22p / 100g
2,1254709,2023-07-02,0.74,0.74,,22p / 100g
2,1254709,2023-07-03,0.74,0.74,,22p / 100g
2,1254709,2023-07-04,0.74,0.74,,22p / 100g
2,3463505,2023-06-25,1.9,1.9,,24p / 100g
2,3463505,2023-06-26,1.9,1.9,,24p / 100g
2,3463505,2023-06-27,1.9,1.9,,24p / 100g
2,3463505,2023-06-28,1.9,1.9,,24p / 100g
2,3463505,2023-06-30,1.9,1.9,,24p / 100g
2,3463505,2023-07-01,1.9,1.9,,24p / 100g
2,3463505,2023-07-02,1.9,1.9,,24p / 100g
2,3463505,2023-07-03,1.9,1.9,,24p / 100g
2,3463505,2023-07-04,1.9,1.9,,24p / 100g
2,678902,2023-06-25,1.8,,1.35,46p / 100g
2,678902,2023-06-26,1.8,,1.35,46p / 100g
2,678902,2023-06-27,1.8,,1.35,46p / 100g
2,678902,2023-06-28,1.8,,1.35,46p / 100g
2,678902,2023-06-30,1.8,,1.35,46p / 100g
2,678902,2023-07-01,1.8,,1.35,46p / 100g
2,678902,2023-07-02,1.8,,1.35,46p / 100g
2,678902,2023-07-03,1.8,,1.35,46p / 100g
2,678902,2023-07-04,1.8,,1.35,46p / 100g
2,1344899,2023-06-25,1.15,1.15,,58p / ea
2,1344899,2023-06-26,1.15,1.15,,58p / ea
2,1344899,2023-06-27,1.15,1.15,,58p / ea
2,1344899,2023-06-28,1.15,1.15,,58p / ea
2,1344899,2023-06-30,1.15,1.15,,58p / ea
2,1344899,2023-07-01,1.15,1.15,,58p / ea
2,1344899,2023-07-02,1.15,1.15,,58p / ea
2,1344899,2023-07-03,1.15,1.15,,58p / ea
2,1344899,2023-07-04,1.15,1.15,,58p / ea
2,7965109,2023-06-25,1.2,1.2,,20p / ea
2,7965109,2023-06-26,1.2,1.2,,20p / ea
2,7965109,2023-06-27,1.2,1.2,,20p / ea
2,7965109,2023-06-28,1.2,1.2,,20p / ea
2,7965109,2023-06-30,1.2,1.2,,20p / ea
2,7965109,2023-07-01,1.2,1.2,,20p / ea
2,7965109,2023-07-02,1.2,1.2,,20p / ea
2,7965109,2023-07-03,1.2,1.2,,20p / ea
2,7965109,2023-07-04,1.2,1.2,,20p / ea
2,2682112,2023-06-25,1.0,1.0,,25p / 100g
2,2682112,2023-06-26,1.0,1.0,,25p / 100g
2,2682112,2023-06-27,1.0,1.0,,25p / 100g
2,2682112,2023-06-28,1.0,1.0,,25p / 100g
2,2682112,2023-06-30,1.0,1.0,,25p / 100g
2,2682112,2023-07-01,1.0,1.0,,25p / 100g
2,2682112,2023-07-02,1.0,1.0,,25p / 100g
2,2682112,2023-07-03,1.0,1.0,,25p / 100g
2,2682112,2023-07-04,1.0,1.0,,25p / 100g
2,7820324,2023-06-25,1.7,1.7,,43p / 100g
2,7820324,2023-06-26,1.7,1.7,,43p / 100g
2,7820324,2023-06-27,1.7,1.7,,43p / 100g
2,7820324,2023-06-28,1.7,1.7,,43p / 100g
2,7820324,2023-06-30,1.7,1.7,,43p / 100g
2,7820324,2023-07-01,1.7,1.7,,43p / 100g
2,7820324,2023-07-02,1.7,1.7,,43p / 100g
2,7820324,2023-07-03,1.7,1.7,,43p / 100g
2,7820324,2023-07-04,1.7,1.7,,43p / 100g
2,2362847,2023-06-25,2.0,2.0,,25p / 100g
2,2362847,2023-06-26,2.0,2.0,,25p / 100g
2,2362847,2023-06-27,2.0,2.0,,25p / 100g
2,2362847,2023-06-28,2.0,2.0,,25p / 100g
2,2362847,2023-06-30,2.0,2.0,,25p / 100g
2,2362847,2023-07-01,2.0,2.0,,25p / 100g
2,2362847,2023-07-02,2.0,2.0,,25p / 100g
2,2362847,2023-07-03,2.0,2.0,,25p / 100g
2,2362847,2023-07-04,2.0,2.0,,25p / 100g
2,2046136,2023-06-25,1.4,1.4,,18p / 100g
2,2046136,2023-06-26,1.4,1.4,,18p / 100g
2,2046136,2023-06-27,1.4,1.4,,18p / 100g
2,2046136,2023-06-28,1.4,1.4,,18p / 100g
2,2046136,2023-06-30,1.4,1.4,,18p / 100g
2,2046136,2023-07-01,1.4,1.4,,18p / 100g
2,2046136,2023-07-02,1.4,1.4,,18p / 100g
2,2046136,2023-07-03,1.4,1.4,,18p / 100g
2,2046136,2023-07-04,1.4,1.4,,18p / 100g
2,6540425,2023-06-25,1.05,1.05,,£1.05 / ea
2,6540425,2023-06-26,1.05,1.05,,£1.05 / ea
2,6540425,2023-06-27,1.05,1.05,,£1.05 / ea
2,6540425,2023-06-28,1.05,1.05,,£1.05 / ea
2,6540425,2023-06-30,1.05,1.05,,£1.05 / ea
2,6540425,2023-07-01,1.05,1.05,,£1.05 / ea
2,6540425,2023-07-02,1.05,1.05,,£1.05 / ea
2,6540425,2023-07-03,1.05,1.05,,£1.05 / ea
2,6540425,2023-07-04,1.05,1.05,,£1.05 / ea
2,2682273,2023-06-25,1.25,1.25,,31p / 100g
2,2682273,2023-06-26,1.25,1.25,,31p / 100g
2,2682273,2023-06-27,1.25,1.25,,31p / 100g
2,2682273,2023-06-28,1.25,1.25,,31p / 100g
2,2682273,2023-06-30,1.25,1.25,,31p / 100g
2,2682273,2023-07-01,1.25,1.25,,31p / 100g
2,2682273,2023-07-02,1.25,1.25,,31p / 100g
2,2682273,2023-07-03,1.25,1.25,,31p / 100g
2,2682273,2023-07-04,1.25,1.25,,31p / 100g
2,7585546,2023-06-25,1.3,1.3,,33p / 100g
2,7585546,2023-06-26,1.3,1.3,,33p / 100g
2,7585546,2023-06-27,1.3,1.3,,33p / 100g
2,7585546,2023-06-28,1.3,1.3,,33p / 100g
2,7585546,2023-06-30,1.3,1.3,,33p / 100g
2,7585546,2023-07-01,1.3,1.3,,33p / 100g
2,7585546,2023-07-02,1.3,1.3,,33p / 100g
2,7585546,2023-07-03,1.3,1.3,,33p / 100g
2,7585546,2023-07-04,1.3,1.3,,33p / 100g
2,6504663,2023-06-25,1.5,1.5,,19p / 100g
2,6504663,2023-06-26,1.5,1.5,,19p / 100g
2,6504663,2023-06-27,1.5,1.5,,19p / 100g
2,6504663,2023-06-28,1.5,1.5,,19p / 100g
2,6504663,2023-06-30,1.5,1.5,,19p / 100g
2,6504663,2023-07-01,1.5,1.5,,19p / 100g
2,6504663,2023-07-02,1.5,1.5,,19p / 100g
2,6504663,2023-07-03,1.5,1.5,,19p / 100g
2,6504663,2023-07-04,1.5,1.5,,19p / 100g
2,315289,2023-06-25,0.75,0.75,,9p / 100g
2,315289,2023-06-26,0.75,0.75,,9p / 100g
2,315289,2023-06-27,0.75,0.75,,9p / 100g
2,315289,2023-06-28,0.75,0.75,,9p / 100g
2,315289,2023-06-30,0.75,0.75,,9p / 100g
2,315289,2023-07-01,0.75,0.75,,9p / 100g
2,315289,2023-07-02,0.75,0.75,,9p / 100g
2,315289,2023-07-03,0.75,0.75,,9p / 100g
2,315289,2023-07-04,0.75,0.75,,9p / 100g
2,2283906,2023-06-25,1.05,1.2,,26p / 100g
2,2283906,2023-06-26,1.05,1.2,,26p / 100g
2,2283906,2023-06-27,1.2,1.2,,30p / 100g
2,2283906,2023-06-28,1.2,1.2,,30p / 100g
2,2283906,2023-06-30,1.2,1.2,,30p / 100g
2,2283906,2023-07-01,1.2,1.2,,30p / 100g
2,2283906,2023-07-02,1.2,1.2,,30p / 100g
2,2283906,2023-07-03,1.2,1.2,,30p / 100g
2,2283906,2023-07-04,1.2,1.2,,30p / 100g
2,6528198,2023-06-25,1.3,1.3,,16p / 100g
2,6528198,2023-06-26,1.3,1.3,,16p / 100g
2,6528198,2023-06-27,1.3,1.3,,16p / 100g
2,6528198,2023-06-28,1.3,1.3,,16p / 100g
2,6528198,2023-06-30,1.3,1.3,,16p / 100g
2,6528198,2023-07-01,1.3,1.3,,16p / 100g
2,6528198,2023-07-02,1.3,1.3,,16p / 100g
2,6528198,2023-07-03,1.3,1.3,,16p / 100g
2,6528198,2023-07-04,1.3,1.3,,16p / 100g
2,7981509,2023-06-25,1.8,1.8,,23p / 100g
2,7981509,2023-06-26,1.8,1.8,,23p / 100g
2,7981509,2023-06-27,1.8,1.8,,23p / 100g
2,7981509,2023-06-28,1.8,1.8,,23p / 100g
2,7981509,2023-06-30,1.8,1.8,,23p / 100g
2,7981509,2023-07-01,1.8,1.8,,23p / 100g
2,7981509,2023-07-02,1.8,1.8,,23p / 100g
2,7981509,2023-07-03,1.8,1.8,,23p / 100g
2,7981509,2023-07-04,1.8,1.8,,23p / 100g
2,2690483,2023-06-25,1.85,1.85,,15p / ea
2,2690483,2023-06-26,1.85,1.85,,15p / ea
2,2690483,2023-06-27,1.85,1.85,,15p / ea
2,2690483,2023-06-28,1.85,1.85,,15p / ea
2,2690483,2023-06-30,1.85,1.85,,15p / ea
2,2690483,2023-07-01,1.85,1.85,,15p / ea
2,2690483,2023-07-02,1.85,1.85,,15p / ea
2,2690483,2023-07-03,1.85,1.85,,15p / ea
2,2690483,2023-07-04,1.85,1.85,,15p / ea
2,2315386,2023-06-25,1.45,1.45,,18p / 100g
2,2315386,2023-06-26,1.45,1.45,,18p / 100g
2,2315386,2023-06-27,1.45,1.45,,18p / 100g
2,2315386,2023-06-28,1.45,1.45,,18p / 100g
2,2315386,2023-06-30,1.45,1.45,,18p / 100g
2,2315386,2023-07-01,1.45,1.45,,18p / 100g
2,2315386,2023-07-02,1.45,1.45,,18p / 100g
2,2315386,2023-07-03,1.45,1.45,,18p / 100g
2,2315386,2023-07-04,1.45,1.45,,18p / 100g
2,6528103,2023-06-25,1.3,1.3,,16p / 100g
2,6528103,2023-06-26,1.3,1.3,,16p / 100g
2,6528103,2023-06-27,1.3,1.3,,16p / 100g
2,6528103,2023-06-28,1.3,1.3,,16p / 100g
2,6528103,2023-06-30,1.3,1.3,,16p / 100g
2,6528103,2023-07-01,1.3,1.3,,16p / 100g
2,6528103,2023-07-02,1.3,1.3,,16p / 100g
2,6528103,2023-07-03,1.3,1.3,,16p / 100g
2,6528103,2023-07-04,1.3,1.3,,16p / 100g
2,7559900,2023-06-25,1.0,1.0,,25p / 100g
2,7559900,2023-06-26,1.0,1.0,,25p / 100g
2,7559900,2023-06-27,1.0,1.0,,25p / 100g
2,7559900,2023-06-28,1.0,1.0,,25p / 100g
2,7559900,2023-06-30,1.0,1.0,,25p / 100g
2,7559900,2023-07-01,1.0,1.0,,25p / 100g
2,7559900,2023-07-02,1.0,1.0,,25p / 100g
2,7559900,2023-07-03,1.0,1.0,,25p / 100g
2,7559900,2023-07-04,1.0,1.0,,25p / 100g
2,7715038,2023-06-25,2.0,2.0,,50p / 100g
2,7715038,2023-06-26,2.0,2.0,,50p / 100g
2,7715038,2023-06-27,2.0,2.0,,50p / 100g
2,7715038,2023-06-28,2.0,2.0,,50p / 100g
2,7715038,2023-06-30,2.0,2.0,,50p / 100g
2,7715038,2023-07-01,2.0,2.0,,50p / 100g
2,7715038,2023-07-02,2.0,2.0,,50p / 100g
2,7715038,2023-07-03,2.0,2.0,,50p / 100g
2,7715038,2023-07-04,2.0,2.0,,50p / 100g
2,3324684,2023-06-25,2.0,2.0,,25p / 100g
2,3324684,2023-06-26,2.0,2.0,,25p / 100g
2,3324684,2023-06-27,2.0,2.0,,25p / 100g
2,3324684,2023-06-28,2.0,2.0,,25p / 100g
2,3324684,2023-06-30,2.0,2.0,,25p / 100g
2,3324684,2023-07-01,2.0,2.0,,25p / 100g
2,3324684,2023-07-02,2.0,2.0,,25p / 100g
2,3324684,2023-07-03,2.0,2.0,,25p / 100g
2,3324684,2023-07-04,2.0,2.0,,25p / 100g
2,7844456,2023-06-25,1.8,1.8,,28p / 100g
2,7844456,2023-06-26,1.8,1.8,,28p / 100g
2,7844456,2023-06-27,1.8,1.8,,28p / 100g
2,7844456,2023-06-28,1.8,1.8,,28p / 100g
2,7844456,2023-06-30,1.8,1.8,,28p / 100g
2,7844456,2023-07-01,1.8,1.8,,28p / 100g
2,7844456,2023-07-02,1.8,1.8,,28p / 100g
2,7844456,2023-07-03,1.8,1.8,,28p / 100g
2,7844456,2023-07-04,1.8,1.8,,28p / 100g
2,7458366,2023-06-25,1.4,1.4,,23p / ea
2,7458366,2023-06-26,1.4,1.4,,23p / ea
2,7458366,2023-06-27,1.4,1.4,,23p / ea
2,7458366,2023-06-28,1.4,1.4,,23p / ea
2,7458366,2023-06-30,1.4,1.4,,23p / ea
2,7458366,2023-07-01,1.4,1.4,,23p / ea
2,7458366,2023-07-02,1.4,1.4,,23p / ea
2,7458366,2023-07-03,1.4,1.4,,23p / ea
2,7458366,2023-07-04,1.4,1.4,,23p / ea
2,7972372,2023-06-25,1.7,1.7,,43p / 100g
2,7972372,2023-06-26,1.7,1.7,,43p / 100g
2,7972372,2023-06-27,1.7,1.7,,43p / 100g
2,7972372,2023-06-28,1.7,1.7,,43p / 100g
2,7972372,2023-06-30,1.7,1.7,,43p / 100g
2,7972372,2023-07-01,1.7,1.7,,43p / 100g
2,7972372,2023-07-02,1.7,1.7,,43p / 100g
2,7972372,2023-07-03,1.7,1.7,,43p / 100g
2,7972372,2023-07-04,1.7,1.7,,43p / 100g
2,1344905,2023-06-25,1.15,1.15,,19p / ea
2,1344905,2023-06-26,1.15,1.15,,19p / ea
2,1344905,2023-06-27,1.15,1.15,,19p / ea
2,1344905,2023-06-28,1.15,1.15,,19p / ea
2,1344905,2023-06-30,1.15,1.15,,19p / ea
2,1344905,2023-07-01,1.15,1.15,,19p / ea
2,1344905,2023-07-02,1.15,1.15,,19p / ea
2,1344905,2023-07-03,1.15,1.15,,19p / ea
2,1344905,2023-07-04,1.15,1.15,,19p / ea
2,6767562,2023-06-25,2.0,2.0,,50p / 100g
2,6767562,2023-06-26,2.0,2.0,,50p / 100g
2,6767562,2023-06-27,2.0,2.0,,50p / 100g
2,6767562,2023-06-28,2.0,2.0,,50p / 100g
2,6767562,2023-06-30,2.0,2.0,,50p / 100g
2,6767562,2023-07-01,2.0,2.0,,50p / 100g
2,6767562,2023-07-02,2.0,2.0,,50p / 100g
2,6767562,2023-07-03,2.0,2.0,,50p / 100g
2,6767562,2023-07-04,2.0,2.0,,50p / 100g
2,6539711,2023-06-25,1.35,1.35,,17p / 100g
2,6539711,2023-06-26,1.35,1.35,,17p / 100g
2,6539711,2023-06-27,1.35,1.35,,17p / 100g
2,6539711,2023-06-28,1.35,1.35,,17p / 100g
2,6539711,2023-06-30,1.35,1.35,,17p / 100g
2,6539711,2023-07-01,1.35,1.35,,17p / 100g
2,6539711,2023-07-02,1.35,1.35,,17p / 100g
2,6539711,2023-07-03,1.35,1.35,,17p / 100g
2,6539711,2023-07-04,1.35,1.35,,17p / 100g
2,2753355,2023-06-25,1.4,1.4,,35p / 100g
2,2753355,2023-06-26,1.4,1.4,,35p / 100g
2,2753355,2023-06-27,1.4,1.4,,35p / 100g
2,2753355,2023-06-28,1.4,1.4,,35p / 100g
2,2753355,2023-06-30,1.4,1.4,,35p / 100g
2,2753355,2023-07-01,1.4,1.4,,35p / 100g
2,2753355,2023-07-02,1.4,1.4,,35p / 100g
2,2753355,2023-07-03,1.4,1.4,,35p / 100g
2,2753355,2023-07-04,1.4,1.4,,35p / 100g
2,7714537,2023-06-25,1.75,1.75,,44p / 100g
2,7714537,2023-06-26,1.75,1.75,,44p / 100g
2,7714537,2023-06-27,1.75,1.75,,44p / 100g
2,7714537,2023-06-28,1.75,1.75,,44p / 100g
2,7714537,2023-06-30,1.75,1.75,,44p / 100g
2,7714537,2023-07-01,1.75,1.75,,44p / 100g
2,7714537,2023-07-02,1.75,1.75,,44p / 100g
2,7714537,2023-07-03,1.75,1.75,,44p / 100g
2,7714537,2023-07-04,1.75,1.75,,44p / 100g
2,6540535,2023-06-25,0.65,0.65,,65p / ea
2,6540535,2023-06-26,0.65,0.65,,65p / ea
2,6540535,2023-06-27,0.65,0.65,,65p / ea
2,6540535,2023-06-28,0.65,0.65,,65p / ea
2,6540535,2023-06-30,0.65,0.65,,65p / ea
2,6540535,2023-07-01,0.65,0.65,,65p / ea
2,6540535,2023-07-02,0.65,0.65,,65p / ea
2,6540535,2023-07-03,0.65,0.65,,65p / ea
2,6540535,2023-07-04,0.65,0.65,,65p / ea
2,6764864,2023-06-25,1.1,1.1,,£1.10 / ea
2,6764864,2023-06-26,1.1,1.1,,£1.10 / ea
2,6764864,2023-06-27,1.1,1.1,,£1.10 / ea
2,6764864,2023-06-28,1.1,1.1,,£1.10 / ea
2,6764864,2023-06-30,1.1,1.1,,£1.10 / ea
2,6764864,2023-07-01,1.1,1.1,,£1.10 / ea
2,6764864,2023-07-02,1.1,1.1,,£1.10 / ea
2,6764864,2023-07-03,1.1,1.1,,£1.10 / ea
2,6764864,2023-07-04,1.1,1.1,,£1.10 / ea
2,7957313,2023-06-25,1.8,1.8,,28p / 100g
2,7957313,2023-06-26,1.8,1.8,,28p / 100g
2,7957313,2023-06-27,1.8,1.8,,28p / 100g
2,7957313,2023-06-28,1.8,1.8,,28p / 100g
2,7957313,2023-06-30,1.8,1.8,,28p / 100g
2,7957313,2023-07-01,1.8,1.8,,28p / 100g
2,7957313,2023-07-02,1.8,1.8,,28p / 100g
2,7957313,2023-07-03,1.8,1.8,,28p / 100g
2,7957313,2023-07-04,1.8,1.8,,28p / 100g
2,2682037,2023-06-25,1.0,1.0,,25p / 100g
2,2682037,2023-06-26,1.0,1.0,,25p / 100g
2,2682037,2023-06-27,1.0,1.0,,25p / 100g
2,2682037,2023-06-28,1.0,1.0,,25p / 100g
2,2682037,2023-06-30,1.0,1.0,,25p / 100g
2,2682037,2023-07-01,1.0,1.0,,25p / 100g
2,2682037,2023-07-02,1.0,1.0,,25p / 100g
2,2682037,2023-07-03,1.0,1.0,,25p / 100g
2,2682037,2023-07-04,1.0,1.0,,25p / 100g
2,7649054,2023-06-25,1.19,1.19,,16p / 100g
2,7649054,2023-06-26,1.19,1.19,,16p / 100g
2,7649054,2023-06-27,1.19,1.19,,16p / 100g
2,32360,2023-06-25,1.3,1.3,,33p / ea
2,32360,2023-06-26,1.3,1.3,,33p / ea
2,32360,2023-06-27,1.3,1.3,,33p / ea
2,32360,2023-06-28,1.3,1.3,,33p / ea
2,32360,2023-06-30,1.3,1.3,,33p / ea
2,32360,2023-07-01,1.3,1.3,,33p / ea
2,32360,2023-07-02,1.3,1.3,,33p / ea
2,32360,2023-07-03,1.3,1.3,,33p / ea
2,32360,2023-07-04,1.3,1.3,,33p / ea
2,7961735,2023-06-25,1.1,1.1,,26p / 100g
2,7961735,2023-06-26,1.1,1.1,,26p / 100g
2,7961735,2023-06-27,1.1,1.1,,26p / 100g
2,7961735,2023-06-28,1.1,1.1,,26p / 100g
2,7961735,2023-06-30,1.1,1.1,,26p / 100g
2,7961735,2023-07-01,1.1,1.1,,26p / 100g
2,7961735,2023-07-02,1.1,1.1,,26p / 100g
2,7961735,2023-07-03,1.1,1.1,,26p / 100g
2,7961735,2023-07-04,1.1,1.1,,26p / 100g
2,3375532,2023-06-25,1.25,1.25,,31p / 100g
2,3375532,2023-06-26,1.25,1.25,,31p / 100g
2,3375532,2023-06-27,1.25,1.25,,31p / 100g
2,3375532,2023-06-28,1.25,1.25,,31p / 100g
2,3375532,2023-06-30,1.25,1.25,,31p / 100g
2,3375532,2023-07-01,1.25,1.25,,31p / 100g
2,3375532,2023-07-02,1.25,1.25,,31p / 100g
2,3375532,2023-07-03,1.25,1.25,,31p / 100g
2,3375532,2023-07-04,1.25,1.25,,31p / 100g
2,7957320,2023-06-25,1.65,1.65,,28p / 100g
2,7957320,2023-06-26,1.65,1.65,,28p / 100g
2,7957320,2023-06-27,1.65,,1.0,28p / 100g
2,7957320,2023-06-28,1.65,,1.0,28p / 100g
2,7957320,2023-06-30,1.65,,1.0,28p / 100g
2,7957320,2023-07-01,1.65,,1.0,28p / 100g
2,7957320,2023-07-02,1.65,,1.0,28p / 100g
2,7957320,2023-07-03,1.65,,1.0,28p / 100g
2,7957320,2023-07-04,1.65,,1.0,28p / 100g
2,7961716,2023-06-25,1.5,1.5,,19p / 100g
2,7961716,2023-06-26,1.5,1.5,,19p / 100g
2,7961716,2023-06-27,1.5,1.5,,19p / 100g
2,7961716,2023-06-28,1.5,1.5,,19p / 100g
2,7961716,2023-06-30,1.5,1.5,,19p / 100g
2,7961716,2023-07-01,1.5,1.5,,19p / 100g
2,7961716,2023-07-02,1.5,1.5,,19p / 100g
2,7961716,2023-07-03,1.5,1.5,,19p / 100g
2,7961716,2023-07-04,1.5,1.5,,19p / 100g
2,2412979,2023-06-25,2.0,2.0,,25p / 100g
2,2412979,2023-06-26,2.0,2.0,,25p / 100g
2,2412979,2023-06-27,2.0,2.0,,25p / 100g
2,2412979,2023-06-28,2.0,2.0,,25p / 100g
