geo_id,value,date
W06000001,21170.0,2008
W06000002,20237.0,2008
W06000004,20163.0,2008
W06000005,23457.0,2008
W06000006,23294.0,2008
W06000008,19313.0,2008
W06000009,23572.0,2008
W06000010,21464.0,2008
W06000011,22389.0,2008
W06000012,22679.0,2008
W06000013,23048.0,2008
W06000015,23733.0,2008
W06000016,21272.0,2008
W06000018,21183.0,2008
W06000019,18194.0,2008
W06000020,21556.0,2008
W06000021,27999.0,2008
W06000022,21534.0,2008
W06000023,21736.0,2008
W06000024,20013.0,2008
W06000001,23165.0,2009
W06000002,21162.0,2009
W06000003,23557.0,2009
W06000004,21559.0,2009
W06000005,24565.0,2009
W06000006,24406.0,2009
W06000008,21387.0,2009
W06000009,22987.0,2009
W06000010,22118.0,2009
W06000011,23487.0,2009
W06000012,23158.0,2009
W06000013,21675.0,2009
W06000014,27348.0,2009
W06000015,24901.0,2009
W06000016,22176.0,2009
W06000018,21564.0,2009
W06000019,18241.0,2009
W06000020,22145.0,2009
W06000021,29034.0,2009
W06000022,23340.0,2009
W06000023,21165.0,2009
W06000001,22871.0,2010
W06000003,22441.0,2010
W06000004,21447.0,2010
W06000005,24761.0,2010
W06000006,23619.0,2010
W06000008,21181.0,2010
W06000009,23786.0,2010
W06000010,22276.0,2010
W06000011,24262.0,2010
W06000012,25127.0,2010
W06000013,23669.0,2010
W06000014,27698.0,2010
W06000015,25472.0,2010
W06000016,22121.0,2010
W06000018,21486.0,2010
W06000019,19262.0,2010
W06000020,23612.0,2010
W06000021,26554.0,2010
W06000022,23586.0,2010
W06000023,20766.0,2010
W06000024,20664.0,2010
W06000001,21079.0,2011
W06000002,22262.0,2011
W06000003,22824.0,2011
W06000005,24385.0,2011
W06000006,22385.0,2011
W06000008,21951.0,2011
W06000009,23671.0,2011
W06000010,22507.0,2011
W06000011,25214.0,2011
W06000012,22732.0,2011
W06000013,23691.0,2011
W06000014,26900.0,2011
W06000015,25183.0,2011
W06000016,23233.0,2011
W06000018,22810.0,2011
W06000019,19627.0,2011
W06000020,23715.0,2011
W06000021,28539.0,2011
W06000022,23615.0,2011
W06000023,22937.0,2011
W06000024,21450.0,2011
W06000001,23640.0,2012
W06000002,22903.0,2012
W06000003,22471.0,2012
W06000004,21507.0,2012
W06000005,25259.0,2012
W06000006,24003.0,2012
W06000008,21354.0,2012
W06000009,21911.0,2012
W06000010,23712.0,2012
W06000011,24973.0,2012
W06000012,23788.0,2012
W06000013,23734.0,2012
W06000014,26221.0,2012
W06000015,26169.0,2012
W06000016,23543.0,2012
W06000018,22752.0,2012
W06000019,20652.0,2012
W06000020,23456.0,2012
W06000021,29137.0,2012
W06000022,23847.0,2012
W06000023,20825.0,2012
W06000024,22046.0,2012
W06000001,23076.0,2013
W06000002,23700.0,2013
W06000003,26160.0,2013
W06000004,22134.0,2013
W06000005,25612.0,2013
W06000006,25491.0,2013
W06000008,22822.0,2013
W06000009,23208.0,2013
W06000010,25045.0,2013
W06000011,24507.0,2013
W06000012,23246.0,2013
W06000013,24479.0,2013
W06000014,28323.0,2013
W06000015,26514.0,2013
W06000016,24204.0,2013
W06000018,23704.0,2013
W06000020,22780.0,2013
W06000021,28343.0,2013
W06000022,23839.0,2013
W06000023,21486.0,2013
W06000024,21533.0,2013
W06000001,23605.0,2014
W06000003,26618.0,2014
W06000004,21041.0,2014
W06000005,26935.0,2014
W06000006,25427.0,2014
W06000008,21698.0,2014
W06000009,23141.0,2014
W06000010,26015.0,2014
W06000011,25826.0,2014
W06000012,24025.0,2014
W06000013,25914.0,2014
W06000014,27341.0,2014
W06000015,26427.0,2014
W06000016,24457.0,2014
W06000018,23902.0,2014
W06000019,21084.0,2014
W06000020,25132.0,2014
W06000021,30037.0,2014
W06000022,24888.0,2014
W06000023,22369.0,2014
W06000024,21859.0,2014
W06000001,23568.0,2015
W06000003,26917.0,2015
W06000004,22156.0,2015
W06000005,27714.0,2015
W06000006,25938.0,2015
W06000008,21937.0,2015
W06000009,23220.0,2015
W06000010,24354.0,2015
W06000011,24900.0,2015
W06000012,25858.0,2015
W06000013,26181.0,2015
W06000014,27790.0,2015
W06000015,26679.0,2015
W06000016,25003.0,2015
W06000018,24539.0,2015
W06000019,23015.0,2015
W06000020,25034.0,2015
W06000021,30978.0,2015
W06000022,25514.0,2015
W06000023,24526.0,2015
W06000024,22080.0,2015
W06000001,24075.0,2016
W06000002,22041.0,2016
W06000004,23693.0,2016
W06000005,28602.0,2016
W06000006,25845.0,2016
W06000008,23074.0,2016
W06000009,23184.0,2016
W06000010,24551.0,2016
W06000011,25394.0,2016
W06000012,24227.0,2016
W06000013,26094.0,2016
W06000014,32184.0,2016
W06000015,27521.0,2016
W06000016,25403.0,2016
W06000018,24449.0,2016
W06000019,22953.0,2016
W06000020,25220.0,2016
W06000021,31846.0,2016
W06000022,25394.0,2016
W06000023,25137.0,2016
W06000024,22626.0,2016
W06000001,25415.0,2017
W06000002,23641.0,2017
W06000003,26418.0,2017
W06000004,25157.0,2017
W06000005,26988.0,2017
W06000006,25296.0,2017
W06000008,23120.0,2017
W06000009,24210.0,2017
W06000010,26641.0,2017
W06000011,26211.0,2017
W06000012,25055.0,2017
W06000013,27353.0,2017
W06000014,31674.0,2017
W06000015,27910.0,2017
W06000016,26189.0,2017
W06000018,24967.0,2017
W06000019,25998.0,2017
W06000020,27751.0,2017
W06000021,31433.0,2017
W06000022,26230.0,2017
W06000023,25004.0,2017
W06000024,24183.0,2017
W06000001,25396.0,2018
W06000003,25599.0,2018
W06000004,25612.0,2018
W06000005,26896.0,2018
W06000006,27225.0,2018
W06000008,24772.0,2018
W06000009,24992.0,2018
W06000010,26098.0,2018
W06000011,28273.0,2018
W06000012,25665.0,2018
W06000013,28715.0,2018
W06000014,30063.0,2018
W06000015,29404.0,2018
W06000016,25994.0,2018
W06000018,26056.0,2018
W06000019,24967.0,2018
W06000020,27480.0,2018
W06000021,33116.0,2018
W06000022,27561.0,2018
W06000023,26115.0,2018
W06000024,23702.0,2018
W06000001,27101.0,2019
W06000002,24593.0,2019
W06000003,25938.0,2019
W06000004,24604.0,2019
W06000005,27179.0,2019
W06000006,28953.0,2019
W06000008,25455.0,2019
W06000009,24134.0,2019
W06000010,27133.0,2019
W06000011,28121.0,2019
W06000012,28011.0,2019
W06000013,28190.0,2019
W06000014,31874.0,2019
W06000015,30468.0,2019
W06000016,26512.0,2019
W06000018,27341.0,2019
W06000019,23549.0,2019
W06000020,27811.0,2019
W06000021,34875.0,2019
W06000022,28793.0,2019
