geo_id,value,date
S92000003,28095.0,2002-01-01
S12000005,21126.0,2003-01-01
S12000006,27772.0,2003-01-01
S12000008,20745.0,2003-01-01
S12000010,19672.0,2003-01-01
S12000011,14907.0,2003-01-01
S12000013,19450.0,2003-01-01
S12000014,29619.0,2003-01-01
S12000017,28341.0,2003-01-01
S12000018,15516.0,2003-01-01
S12000019,20225.0,2003-01-01
S12000020,24411.0,2003-01-01
S12000021,20164.0,2003-01-01
S12000023,31122.0,2003-01-01
S12000026,23113.0,2003-01-01
S12000027,33035.0,2003-01-01
S12000028,26359.0,2003-01-01
S12000029,26133.0,2003-01-01
S12000030,33987.0,2003-01-01
S12000033,41817.0,2003-01-01
S12000034,26184.0,2003-01-01
S12000035,25059.0,2003-01-01
S12000036,51114.0,2003-01-01
S12000038,26029.0,2003-01-01
S12000039,21407.0,2003-01-01
S12000040,25232.0,2003-01-01
S12000041,20011.0,2003-01-01
S12000042,28453.0,2003-01-01
S12000045,15820.0,2003-01-01
S12000047,21391.0,2003-01-01
S12000048,33366.0,2003-01-01
S12000049,36630.0,2003-01-01
S12000050,25123.0,2003-01-01
S92000003,28944.0,2003-01-01
S12000005,21834.0,2004-01-01
S12000006,28012.0,2004-01-01
S12000008,21043.0,2004-01-01
S12000010,19981.0,2004-01-01
S12000011,15234.0,2004-01-01
S12000013,20480.0,2004-01-01
S12000014,30299.0,2004-01-01
S12000017,29206.0,2004-01-01
S12000018,16786.0,2004-01-01
S12000019,20946.0,2004-01-01
S12000020,25185.0,2004-01-01
S12000021,20271.0,2004-01-01
S12000023,32890.0,2004-01-01
S12000026,22962.0,2004-01-01
S12000027,34915.0,2004-01-01
S12000028,27288.0,2004-01-01
S12000029,26444.0,2004-01-01
S12000030,33672.0,2004-01-01
S12000033,43788.0,2004-01-01
S12000034,26764.0,2004-01-01
S12000035,26325.0,2004-01-01
S12000036,52652.0,2004-01-01
S12000038,27115.0,2004-01-01
S12000039,22718.0,2004-01-01
S12000040,26255.0,2004-01-01
S12000041,20037.0,2004-01-01
S12000042,29445.0,2004-01-01
S12000045,16195.0,2004-01-01
S12000047,21912.0,2004-01-01
S12000048,33351.0,2004-01-01
S12000049,38502.0,2004-01-01
S12000050,25716.0,2004-01-01
S92000003,29793.0,2004-01-01
S12000005,22388.0,2005-01-01
S12000006,29193.0,2005-01-01
S12000008,22206.0,2005-01-01
S12000010,20089.0,2005-01-01
S12000011,14885.0,2005-01-01
S12000013,21046.0,2005-01-01
S12000014,31000.0,2005-01-01
S12000017,29550.0,2005-01-01
S12000018,17384.0,2005-01-01
S12000019,20938.0,2005-01-01
S12000020,25745.0,2005-01-01
S12000021,20884.0,2005-01-01
S12000023,34583.0,2005-01-01
S12000026,24352.0,2005-01-01
S12000027,35617.0,2005-01-01
S12000028,28241.0,2005-01-01
S12000029,26996.0,2005-01-01
S12000030,35075.0,2005-01-01
S12000033,44901.0,2005-01-01
S12000034,27724.0,2005-01-01
S12000035,27755.0,2005-01-01
S12000036,54296.0,2005-01-01
S12000038,27889.0,2005-01-01
S12000039,23729.0,2005-01-01
S12000040,26568.0,2005-01-01
S12000041,20765.0,2005-01-01
S12000042,29383.0,2005-01-01
S12000045,16624.0,2005-01-01
S12000047,22295.0,2005-01-01
S12000048,32861.0,2005-01-01
S12000049,40399.0,2005-01-01
S12000050,26173.0,2005-01-01
S92000003,30694.0,2005-01-01
S12000005,23453.0,2006-01-01
S12000006,29678.0,2006-01-01
S12000008,22431.0,2006-01-01
S12000010,21053.0,2006-01-01
S12000011,15040.0,2006-01-01
S12000013,21047.0,2006-01-01
S12000014,33028.0,2006-01-01
S12000017,29509.0,2006-01-01
S12000018,17887.0,2006-01-01
S12000019,20781.0,2006-01-01
S12000020,26449.0,2006-01-01
S12000021,21618.0,2006-01-01
S12000023,33530.0,2006-01-01
S12000026,25215.0,2006-01-01
S12000027,36428.0,2006-01-01
S12000028,29216.0,2006-01-01
S12000029,28214.0,2006-01-01
S12000030,33610.0,2006-01-01
S12000033,50281.0,2006-01-01
S12000034,30157.0,2006-01-01
S12000035,27691.0,2006-01-01
S12000036,53265.0,2006-01-01
S12000038,29334.0,2006-01-01
S12000039,24727.0,2006-01-01
S12000040,27919.0,2006-01-01
S12000041,22322.0,2006-01-01
S12000042,29709.0,2006-01-01
S12000045,16913.0,2006-01-01
S12000047,23702.0,2006-01-01
S12000048,34769.0,2006-01-01
S12000049,40864.0,2006-01-01
S12000050,26918.0,2006-01-01
S92000003,31576.0,2006-01-01
S12000005,23696.0,2007-01-01
S12000006,28376.0,2007-01-01
S12000008,22469.0,2007-01-01
S12000010,20496.0,2007-01-01
S12000011,14522.0,2007-01-01
S12000013,20872.0,2007-01-01
S12000014,31676.0,2007-01-01
S12000017,28881.0,2007-01-01
S12000018,17748.0,2007-01-01
S12000019,20600.0,2007-01-01
S12000020,26888.0,2007-01-01
S12000021,21251.0,2007-01-01
S12000023,32723.0,2007-01-01
S12000026,24161.0,2007-01-01
S12000027,35899.0,2007-01-01
S12000028,28088.0,2007-01-01
S12000029,27526.0,2007-01-01
S12000030,37471.0,2007-01-01
S12000033,54054.0,2007-01-01
S12000034,31355.0,2007-01-01
S12000035,27420.0,2007-01-01
S12000036,58070.0,2007-01-01
S12000038,28205.0,2007-01-01
S12000039,24233.0,2007-01-01
S12000040,27917.0,2007-01-01
S12000041,22112.0,2007-01-01
S12000042,29785.0,2007-01-01
S12000045,16376.0,2007-01-01
S12000047,23651.0,2007-01-01
S12000048,33498.0,2007-01-01
S12000049,42113.0,2007-01-01
S12000050,26103.0,2007-01-01
S92000003,32071.0,2007-01-01
S12000005,23368.0,2008-01-01
S12000006,29002.0,2008-01-01
S12000008,22823.0,2008-01-01
S12000010,19558.0,2008-01-01
S12000011,14881.0,2008-01-01
S12000013,21362.0,2008-01-01
S12000014,32275.0,2008-01-01
S12000017,28642.0,2008-01-01
S12000018,18414.0,2008-01-01
S12000019,20414.0,2008-01-01
S12000020,28449.0,2008-01-01
S12000021,20986.0,2008-01-01
S12000023,33671.0,2008-01-01
S12000026,24202.0,2008-01-01
S12000027,36835.0,2008-01-01
S12000028,28389.0,2008-01-01
S12000029,27705.0,2008-01-01
S12000030,36860.0,2008-01-01
S12000033,57061.0,2008-01-01
S12000034,32180.0,2008-01-01
S12000035,28021.0,2008-01-01
S12000036,57203.0,2008-01-01
S12000038,28604.0,2008-01-01
S12000039,24912.0,2008-01-01
S12000040,27646.0,2008-01-01
S12000041,21819.0,2008-01-01
S12000042,29310.0,2008-01-01
S12000045,16064.0,2008-01-01
S12000047,23701.0,2008-01-01
S12000048,32024.0,2008-01-01
S12000049,42329.0,2008-01-01
S12000050,26420.0,2008-01-01
S92000003,32238.0,2008-01-01
S12000005,22562.0,2009-01-01
S12000006,27857.0,2009-01-01
S12000008,21584.0,2009-01-01
S12000010,18694.0,2009-01-01
S12000011,14428.0,2009-01-01
S12000013,21070.0,2009-01-01
S12000014,31641.0,2009-01-01
S12000017,27520.0,2009-01-01
S12000018,18231.0,2009-01-01
S12000019,19662.0,2009-01-01
S12000020,28257.0,2009-01-01
S12000021,19785.0,2009-01-01
S12000023,33090.0,2009-01-01
S12000026,23628.0,2009-01-01
S12000027,38649.0,2009-01-01
S12000028,27710.0,2009-01-01
S12000029,26211.0,2009-01-01
S12000030,35457.0,2009-01-01
S12000033,54158.0,2009-01-01
S12000034,30948.0,2009-01-01
S12000035,27870.0,2009-01-01
S12000036,54885.0,2009-01-01
S12000038,27257.0,2009-01-01
S12000039,23704.0,2009-01-01
S12000040,26274.0,2009-01-01
S12000041,20884.0,2009-01-01
S12000042,28374.0,2009-01-01
S12000045,15602.0,2009-01-01
S12000047,22635.0,2009-01-01
S12000048,31844.0,2009-01-01
S12000049,40206.0,2009-01-01
S12000050,24974.0,2009-01-01
S92000003,30960.0,2009-01-01
S12000005,22014.0,2010-01-01
S12000006,27232.0,2010-01-01
S12000008,21246.0,2010-01-01
S12000010,18997.0,2010-01-01
S12000011,14464.0,2010-01-01
S12000013,21878.0,2010-01-01
S12000014,30944.0,2010-01-01
S12000017,28738.0,2010-01-01
S12000018,18209.0,2010-01-01
S12000019,19980.0,2010-01-01
S12000020,27471.0,2010-01-01
S12000021,20098.0,2010-01-01
S12000023,33447.0,2010-01-01
S12000026,23867.0,2010-01-01
S12000027,37436.0,2010-01-01
S12000028,28108.0,2010-01-01
S12000029,26080.0,2010-01-01
S12000030,35796.0,2010-01-01
S12000033,55268.0,2010-01-01
S12000034,31023.0,2010-01-01
S12000035,27791.0,2010-01-01
S12000036,55004.0,2010-01-01
S12000038,26845.0,2010-01-01
S12000039,23230.0,2010-01-01
S12000040,27144.0,2010-01-01
S12000041,20739.0,2010-01-01
S12000042,28374.0,2010-01-01
S12000045,15486.0,2010-01-01
S12000047,22608.0,2010-01-01
S12000048,31533.0,2010-01-01
S12000049,39291.0,2010-01-01
S12000050,24879.0,2010-01-01
S92000003,30890.0,2010-01-01
S12000005,22173.0,2011-01-01
S12000006,27934.0,2011-01-01
S12000008,21152.0,2011-01-01
S12000010,19347.0,2011-01-01
S12000011,14545.0,2011-01-01
S12000013,22541.0,2011-01-01
S12000014,29852.0,2011-01-01
S12000017,29575.0,2011-01-01
S12000018,19306.0,2011-01-01
S12000019,20392.0,2011-01-01
S12000020,28139.0,2011-01-01
S12000021,19838.0,2011-01-01
S12000023,34709.0,2011-01-01
S12000026,24334.0,2011-01-01
S12000027,38838.0,2011-01-01
S12000028,28112.0,2011-01-01
S12000029,26411.0,2011-01-01
S12000030,34658.0,2011-01-01
S12000033,55194.0,2011-01-01
S12000034,31861.0,2011-01-01
S12000035,28738.0,2011-01-01
S12000036,52668.0,2011-01-01
S12000038,27386.0,2011-01-01
S12000039,23645.0,2011-01-01
S12000040,28224.0,2011-01-01
S12000041,20747.0,2011-01-01
S12000042,28747.0,2011-01-01
S12000045,15751.0,2011-01-01
S12000047,22532.0,2011-01-01
S12000048,31827.0,2011-01-01
S12000049,39812.0,2011-01-01
S12000050,25174.0,2011-01-01
S92000003,31057.0,2011-01-01
S12000005,21911.0,2012-01-01
S12000006,28005.0,2012-01-01
S12000008,20910.0,2012-01-01
S12000010,19163.0,2012-01-01
S12000011,15021.0,2012-01-01
S12000013,22670.0,2012-01-01
S12000014,29524.0,2012-01-01
S12000017,30103.0,2012-01-01
S12000018,20021.0,2012-01-01
S12000019,20531.0,2012-01-01
S12000020,27573.0,2012-01-01
S12000021,20349.0,2012-01-01
S12000023,34708.0,2012-01-01
S12000026,24349.0,2012-01-01
S12000027,38571.0,2012-01-01
S12000028,27419.0,2012-01-01
S12000029,26592.0,2012-01-01
S12000030,34736.0,2012-01-01
S12000033,57687.0,2012-01-01
S12000034,31454.0,2012-01-01
S12000035,29364.0,2012-01-01
S12000036,53943.0,2012-01-01
S12000038,27699.0,2012-01-01
S12000039,22904.0,2012-01-01
S12000040,28413.0,2012-01-01
S12000041,20563.0,2012-01-01
S12000042,28914.0,2012-01-01
S12000045,15959.0,2012-01-01
S12000047,22858.0,2012-01-01
S12000048,32638.0,2012-01-01
S12000049,39824.0,2012-01-01
S12000050,25292.0,2012-01-01
S92000003,31389.0,2012-01-01
S12000005,21729.0,2013-01-01
S12000006,29066.0,2013-01-01
S12000008,20885.0,2013-01-01
S12000010,20241.0,2013-01-01
S12000011,15765.0,2013-01-01
S12000013,22503.0,2013-01-01
S12000014,29655.0,2013-01-01
S12000017,31328.0,2013-01-01
S12000018,19628.0,2013-01-01
S12000019,21623.0,2013-01-01
S12000020,27987.0,2013-01-01
