typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,380,ITA,Italy,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,998887032.0,998887032.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,384,CIV,Côte d'Ivoire,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,12258485.0,12258485.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,388,JAM,Jamaica,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,3552985.0,3552985.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,392,JPN,Japan,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1725912993.0,1725912993.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,398,KAZ,Kazakhstan,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,97235774.0,97235774.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,400,JOR,Jordan,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,32838563.0,32838563.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,404,KEN,Kenya,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,35372530.0,35372530.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,408,PRK,Dem. People's Rep. of Korea,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,70926912.0,70926912.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,410,KOR,Rep. of Korea,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,6171247218.0,6171247218.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,414,KWT,Kuwait,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,137626554.0,137626554.0,0,True,False
C,A,20100101,2010,52,2010,156,CHN,China,X,Export,417,KGZ,Kyrgyzstan,0,W00,World,H3,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,42569144.0,42569144.0,0,True,False
