typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,116,KHM,Cambodia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,504359.0,,504359.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,120,CMR,Cameroon,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,248161.0,,248161.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,3586118009.0,,3586118009.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,140,CAF,Central African Rep.,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,9238.0,,9238.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,144,LKA,Sri Lanka,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,114572.0,,114572.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,152,CHL,Chile,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1636543.0,,1636543.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,8020364099.0,,8020364099.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,166,CCK,Cocos Isds,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,25792.0,,25792.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,170,COL,Colombia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,77111626.0,,77111626.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,178,COG,Congo,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,4334.0,,4334.0,0,True,False
