typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,274593.0,False,-1,N/A,0.0,False,12092773.52,True,0.0,False,96695334.0,0.0,96695334.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,203,CZE,Czechia,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2484.0,False,-1,N/A,0.0,False,2064481.244,True,0.0,False,16507851.0,0.0,16507851.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,-1,N/A,0.0,False,482.359,True,0.0,False,3857.0,0.0,3857.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,341.0,False,-1,N/A,0.0,False,2292160.013,True,0.0,False,18328399.0,0.0,18328399.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,26463.0,False,-1,N/A,0.0,False,1181666.179,True,0.0,False,9448751.0,0.0,9448751.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,37.0,False,-1,N/A,0.0,False,100525.937,True,0.0,False,803818.0,0.0,803818.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,245363.0,False,-1,N/A,0.0,False,16962195.252,True,0.0,False,135631841.0,0.0,135631841.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,325592.0,False,-1,N/A,0.0,False,20081445.967,True,0.0,False,160573761.0,0.0,160573761.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,-1,N/A,0.0,False,532.883,True,0.0,False,4261.0,0.0,4261.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3.0,False,-1,N/A,0.0,False,59346.117,True,0.0,False,474539.0,0.0,474539.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,579,NOR,Norway,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,-1,N/A,0.0,False,980.1,True,0.0,False,7837.0,0.0,7837.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,616,POL,Poland,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,159.0,False,-1,N/A,0.0,False,6241.148,True,0.0,False,49905.0,0.0,49905.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,698001.0,False,-1,N/A,0.0,False,33503925.864,True,0.0,False,267901594.0,0.0,267901594.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,705,SVN,Slovenia,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1757.0,False,-1,N/A,0.0,False,144070.526,True,0.0,False,1152006.0,0.0,1152006.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4283.0,False,-1,N/A,0.0,False,2569673.919,True,0.0,False,20547435.0,0.0,20547435.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7860.0,False,-1,N/A,0.0,False,3683421.079,True,0.0,False,29453097.0,0.0,29453097.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,733565.0,False,-1,N/A,0.0,False,30343804.355,True,0.0,False,242632866.0,0.0,242632866.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,139.0,False,-1,N/A,0.0,False,164688.762,True,0.0,False,1316872.0,0.0,1316872.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,795,TKM,Turkmenistan,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,270.0,False,-1,N/A,0.0,False,9572.011,True,0.0,False,76539.0,0.0,76539.0,4,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14020013.583,True,-1,N/A,0.0,False,14020013.583,True,0.0,False,146728275.0,0.0,146728275.0,6,False,True
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,36,AUS,Australia,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,823.744,True,-1,N/A,0.0,False,823.744,True,0.0,False,8621.0,0.0,8621.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,40,AUT,Austria,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,744.341,True,-1,N/A,0.0,False,744.341,True,0.0,False,7790.0,0.0,7790.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64806.323,True,-1,N/A,0.0,False,64806.323,True,0.0,False,678239.0,0.0,678239.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3145.917,True,-1,N/A,0.0,False,3145.917,True,0.0,False,32924.0,0.0,32924.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,100,BGR,Bulgaria,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,325.255,True,-1,N/A,0.0,False,325.255,True,0.0,False,3404.0,0.0,3404.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9274.645,True,-1,N/A,0.0,False,9274.645,True,0.0,False,97065.0,0.0,97065.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2686822.576,True,-1,N/A,0.0,False,2686822.576,True,0.0,False,28119291.0,0.0,28119291.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,203,CZE,Czechia,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,227666.084,True,-1,N/A,0.0,False,227666.084,True,0.0,False,2382669.0,0.0,2382669.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19038.605,True,-1,N/A,0.0,False,19038.605,True,0.0,False,199251.0,0.0,199251.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91129.153,True,-1,N/A,0.0,False,91129.153,True,0.0,False,953724.0,0.0,953724.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2413785.31,True,-1,N/A,0.0,False,2413785.31,True,0.0,False,25261784.0,0.0,25261784.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2753.489,True,-1,N/A,0.0,False,2753.489,True,0.0,False,28817.0,0.0,28817.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,348,HUN,Hungary,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1159.51,True,-1,N/A,0.0,False,1159.51,True,0.0,False,12135.0,0.0,12135.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,376,ISR,Israel,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,697.904,True,-1,N/A,0.0,False,697.904,True,0.0,False,7304.0,0.0,7304.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,515721.938,True,-1,N/A,0.0,False,515721.938,True,0.0,False,5397355.0,0.0,5397355.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,146784.952,True,-1,N/A,0.0,False,146784.952,True,0.0,False,1536197.0,0.0,1536197.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1170962.95,True,-1,N/A,0.0,False,1170962.95,True,0.0,False,12254865.0,0.0,12254865.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1298431.817,True,-1,N/A,0.0,False,1298431.817,True,0.0,False,13588907.0,0.0,13588907.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,610149.03,True,-1,N/A,0.0,False,610149.03,True,0.0,False,6385594.0,0.0,6385594.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3043.677,True,-1,N/A,0.0,False,3043.677,True,0.0,False,31854.0,0.0,31854.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,554,NZL,New Zealand,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,445.745,True,-1,N/A,0.0,False,445.745,True,0.0,False,4665.0,0.0,4665.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,579,NOR,Norway,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1887.13,True,-1,N/A,0.0,False,1887.13,True,0.0,False,19750.0,0.0,19750.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,616,POL,Poland,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24131.658,True,-1,N/A,0.0,False,24131.658,True,0.0,False,252553.0,0.0,252553.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,642,ROU,Romania,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4787.098,True,-1,N/A,0.0,False,4787.098,True,0.0,False,50100.0,0.0,50100.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,536588.91,True,-1,N/A,0.0,False,536588.91,True,0.0,False,5615741.0,0.0,5615741.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,702,SGP,Singapore,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1346.598,True,-1,N/A,0.0,False,1346.598,True,0.0,False,14093.0,0.0,14093.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,703,SVK,Slovakia,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3756.773,True,-1,N/A,0.0,False,3756.773,True,0.0,False,39317.0,0.0,39317.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2121341.855,True,-1,N/A,0.0,False,2121341.855,True,0.0,False,22201179.0,0.0,22201179.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,705,SVN,Slovenia,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15764.173,True,-1,N/A,0.0,False,15764.173,True,0.0,False,164982.0,0.0,164982.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15743.629,True,-1,N/A,0.0,False,15743.629,True,0.0,False,164767.0,0.0,164767.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,232385.628,True,-1,N/A,0.0,False,232385.628,True,0.0,False,2432062.0,0.0,2432062.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1769599.438,True,-1,N/A,0.0,False,1769599.438,True,0.0,False,18519973.0,0.0,18519973.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12636.22,True,-1,N/A,0.0,False,12636.22,True,0.0,False,132246.0,0.0,132246.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,807,MKD,North Macedonia,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,304.616,True,-1,N/A,0.0,False,304.616,True,0.0,False,3188.0,0.0,3188.0,6,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,845090,Washing machines; parts for household or laundry-type,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12026.892,True,-1,N/A,0.0,False,12026.892,True,0.0,False,125869.0,0.0,125869.0,6,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,841265.0,False,-1,N/A,0.0,False,96988162.398,True,0.0,False,317316793.0,302157120.0,317316793.0,4,False,True
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,36,AUS,Australia,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,-1,N/A,0.0,False,2055.197,True,0.0,False,6724.0,5500.0,6724.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,377277.0,False,-1,N/A,0.0,False,26945930.302,True,0.0,False,88159173.0,82907255.0,88159173.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,203,CZE,Czechia,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,-1,N/A,0.0,False,7427.928,True,0.0,False,24302.0,23549.0,24302.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,58348.0,False,-1,N/A,0.0,False,10528831.637,True,0.0,False,34447246.0,33463551.0,34447246.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,300,GRC,Greece,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,32.0,False,-1,N/A,0.0,False,1459.483,True,0.0,False,4775.0,4340.0,4775.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9463.0,False,-1,N/A,0.0,False,990641.76,True,0.0,False,3241089.0,3043267.0,3241089.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,56582.0,False,-1,N/A,0.0,False,6757066.864,True,0.0,False,22107139.0,21054657.0,22107139.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,299450.0,False,-1,N/A,0.0,False,45572567.075,True,0.0,False,149100060.0,142645414.0,149100060.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,52.0,False,-1,N/A,0.0,False,3332.512,True,0.0,False,10903.0,9324.0,10903.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,616,POL,Poland,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,23386.0,False,-1,N/A,0.0,False,2867921.755,True,0.0,False,9382998.0,8557529.0,9382998.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9.0,False,-1,N/A,0.0,False,2808.626,True,0.0,False,9189.0,6189.0,9189.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,703,SVK,Slovakia,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11.0,False,-1,N/A,0.0,False,993.671,True,0.0,False,3251.0,2451.0,3251.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,78.0,False,-1,N/A,0.0,False,12207.391,True,0.0,False,39939.0,37440.0,39939.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,705,SVN,Slovenia,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3366.0,False,-1,N/A,0.0,False,457885.828,True,0.0,False,1498068.0,1408183.0,1498068.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,24.0,False,-1,N/A,0.0,False,4453.639,True,0.0,False,14571.0,14390.0,14571.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2604.0,False,-1,N/A,0.0,False,1829375.33,True,0.0,False,5985179.0,5864128.0,5985179.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1706.0,False,-1,N/A,0.0,False,154489.106,True,0.0,False,505443.0,486694.0,505443.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8775.0,False,-1,N/A,0.0,False,769453.209,True,0.0,False,2517425.0,2370587.0,2517425.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,99.0,False,-1,N/A,0.0,False,79261.085,True,0.0,False,259319.0,252672.0,259319.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2028093.0,False,-1,N/A,0.0,False,142920538.857,True,0.0,False,888183175.0,827289676.0,888183175.0,4,False,True
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,32,ARG,Argentina,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,134.0,False,-1,N/A,0.0,False,2092.356,True,0.0,False,13003.0,12194.0,13003.0,4,True,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1727.0,False,-1,N/A,0.0,False,37196.089,True,0.0,False,231156.0,216490.0,231156.0,4,True,False
