,DATE,Under,Total,underpct,cont
607,01/12/2005,4115,150030,0.027427848,US
608,01/01/2006,4123,150214,0.027447508,US
609,01/02/2006,4174,150641,0.02770826,US
610,01/03/2006,3972,150813,0.026337252,US
611,01/04/2006,3900,150881,0.025848185,US
612,01/05/2006,4111,151069,0.027212731,US
613,01/06/2006,4318,151354,0.028529144,US
614,01/07/2006,4303,151377,0.028425719,US
615,01/08/2006,4195,151716,0.027650347,US
616,01/09/2006,4115,151662,0.027132703,US
617,01/10/2006,4352,152041,0.028623858,US
618,01/11/2006,4190,152406,0.027492356,US
619,01/12/2006,4187,152732,0.027414032,US
620,01/01/2007,4279,153144,0.027941023,US
621,01/02/2007,4220,152983,0.027584764,US
622,01/03/2007,4253,153051,0.027788123,US
623,01/04/2007,4313,152435,0.028294027,US
624,01/05/2007,4473,152670,0.029298487,US
625,01/06/2007,4342,153041,0.028371482,US
626,01/07/2007,4410,153054,0.02881336,US
627,01/08/2007,4576,152749,0.029957643,US
628,01/09/2007,4521,153414,0.029469279,US
629,01/10/2007,4325,153183,0.028234204,US
630,01/11/2007,4494,153835,0.029213118,US
631,01/12/2007,4618,153918,0.030002989,US
632,01/01/2008,4846,154063,0.031454665,US
633,01/02/2008,4902,153653,0.031903054,US
634,01/03/2008,4904,153908,0.031863191,US
635,01/04/2008,5220,153769,0.033947024,US
636,01/05/2008,5286,154303,0.034257273,US
637,01/06/2008,5540,154313,0.035901058,US
638,01/07/2008,5930,154469,0.03838958,US
639,01/08/2008,5851,154641,0.03783602,US
640,01/09/2008,6148,154570,0.039774859,US
641,01/10/2008,6690,154876,0.043195847,US
642,01/11/2008,7311,154639,0.047277854,US
643,01/12/2008,8029,154655,0.051915554,US
644,01/01/2009,8046,154210,0.052175605,US
645,01/02/2009,8796,154538,0.05691804,US
646,01/03/2009,9145,154133,0.059331876,US
647,01/04/2009,8908,154509,0.057653599,US
648,01/05/2009,9113,154747,0.058889672,US
649,01/06/2009,9024,154716,0.058326224,US
650,01/07/2009,8891,154502,0.057546181,US
651,01/08/2009,9029,154307,0.058513224,US
652,01/09/2009,8847,153827,0.05751266,US
653,01/10/2009,8979,153784,0.058387088,US
654,01/11/2009,9114,153878,0.05922874,US
655,01/12/2009,9098,153111,0.059420943,US
656,01/01/2010,8530,153484,0.055575825,US
657,01/02/2010,8936,153694,0.058141502,US
658,01/03/2010,9233,153954,0.059972459,US
659,01/04/2010,9178,154622,0.059357659,US
660,01/05/2010,8845,154091,0.057401146,US
661,01/06/2010,8577,153616,0.055834028,US
662,01/07/2010,8500,153691,0.055305776,US
663,01/08/2010,8800,154086,0.057110964,US
664,01/09/2010,9246,153975,0.060048709,US
665,01/10/2010,8837,153635,0.057519445,US
666,01/11/2010,8873,154125,0.057570154,US
667,01/12/2010,8935,153650,0.058151643,US
668,01/01/2011,8470,153263,0.05526448,US
669,01/02/2011,8464,153214,0.055242993,US
670,01/03/2011,8645,153376,0.056364751,US
671,01/04/2011,8652,153543,0.056349036,US
672,01/05/2011,8576,153479,0.055877351,US
673,01/06/2011,8427,153346,0.054954156,US
674,01/07/2011,8281,153288,0.054022494,US
675,01/08/2011,8788,153760,0.057154006,US
676,01/09/2011,9166,154131,0.059468893,US
677,01/10/2011,8657,153961,0.056228525,US
678,01/11/2011,8447,154128,0.054805097,US
679,01/12/2011,8171,153995,0.053060164,US
680,01/01/2012,8305,154381,0.05379548,US
681,01/02/2012,8238,154671,0.053261439,US
682,01/03/2012,7775,154749,0.050242651,US
683,01/04/2012,7913,154545,0.051201915,US
684,01/05/2012,8101,154866,0.052309739,US
685,01/06/2012,8072,155083,0.052049548,US
686,01/07/2012,8082,154948,0.052159434,US
687,01/08/2012,7974,154763,0.051523943,US
688,01/09/2012,8671,155160,0.055884249,US
689,01/10/2012,8203,155554,0.052734099,US
690,01/11/2012,8166,155338,0.052569236,US
691,01/12/2012,7943,155628,0.051038374,US
692,01/01/2013,8151,155763,0.052329501,US
693,01/02/2013,8178,155312,0.0526553,US
694,01/03/2013,7722,155005,0.049817748,US
695,01/04/2013,7964,155394,0.05125037,US
696,01/05/2013,7937,155536,0.051029987,US
697,01/06/2013,8103,155749,0.052026016,US
698,01/07/2013,8099,155599,0.052050463,US
699,01/08/2013,7816,155605,0.050229748,US
700,01/09/2013,7764,155687,0.049869289,US
701,01/10/2013,7936,154673,0.051308244,US
702,01/11/2013,7718,155265,0.049708563,US
703,01/12/2013,7827,155182,0.050437551,US
704,01/01/2014,7296,155352,0.046964313,US
705,01/02/2014,7299,155483,0.046944039,US
706,01/03/2014,7435,156028,0.047651704,US
707,01/04/2014,7509,155369,0.048330104,US
708,01/05/2014,7254,155684,0.046594383,US
709,01/06/2014,7422,155707,0.04766645,US
710,01/07/2014,7402,156007,0.047446589,US
711,01/08/2014,7177,156130,0.045968104,US
712,01/09/2014,7020,156040,0.044988464,US
713,01/10/2014,7025,156417,0.044911998,US
714,01/11/2014,6898,156494,0.044078367,US
715,01/12/2014,6856,156332,0.043855385,US
716,01/01/2015,6808,157030,0.043354773,US
717,01/02/2015,6665,156644,0.042548709,US
718,01/03/2015,6633,156643,0.042344695,US
719,01/04/2015,6611,157060,0.042092194,US
720,01/05/2015,6634,157651,0.042080291,US
721,01/06/2015,6388,157062,0.040671837,US
722,01/07/2015,6253,156997,0.039828787,US
723,01/08/2015,6418,157172,0.040834245,US
724,01/09/2015,6042,156733,0.038549635,US
725,01/10/2015,5813,157167,0.036986136,US
726,01/11/2015,6170,157463,0.039183808,US
727,01/12/2015,6075,158035,0.038440852,US
728,01/01/2016,5937,158280,0.037509477,US
729,01/02/2016,5938,158640,0.037430661,US
730,01/03/2016,6057,159179,0.038051502,US
731,01/04/2016,6011,159141,0.037771536,US
732,01/05/2016,6488,158784,0.04086054,US
733,01/06/2016,5791,158967,0.036428944,US
734,01/07/2016,5950,159194,0.03737578,US
735,01/08/2016,6033,159562,0.037809754,US
736,01/09/2016,5882,159714,0.036828331,US
737,01/10/2016,5949,159605,0.037273268,US
738,01/11/2016,5685,159506,0.035641292,US
739,01/12/2016,5607,159678,0.035114418,US
740,01/01/2017,5762,159620,0.036098233,US
741,01/02/2017,5562,159859,0.034793161,US
742,01/03/2017,5462,160137,0.034108295,US
743,01/04/2017,5272,160345,0.032879104,US
744,01/05/2017,5259,160068,0.032854787,US
745,01/06/2017,5381,160192,0.033590941,US
746,01/07/2017,5320,160462,0.033154267,US
747,01/08/2017,5301,160586,0.03301035,US
748,01/09/2017,5138,161140,0.031885317,US
749,01/10/2017,4857,160309,0.030297737,US
750,01/11/2017,4745,160579,0.029549318,US
751,01/12/2017,4940,160535,0.030772106,US
752,01/01/2018,5033,160914,0.031277577,US
753,01/02/2018,5119,161778,0.031642127,US
754,01/03/2018,4983,161686,0.030818995,US
755,01/04/2018,4946,161771,0.030574083,US
756,01/05/2018,4940,161848,0.030522466,US
757,01/06/2018,4835,162210,0.02980704,US
758,01/07/2018,4607,162341,0.028378537,US
759,01/08/2018,4400,161660,0.027217617,US
760,01/09/2018,4625,162087,0.028534059,US
761,01/10/2018,4553,162602,0.028000886,US
762,01/11/2018,4665,162836,0.028648456,US
763,01/12/2018,4627,163206,0.028350673,US
764,01/01/2019,5198,162968,0.031895832,US
765,01/02/2019,4349,163023,0.026677217,US
766,01/03/2019,4523,162937,0.027759195,US
767,01/04/2019,4694,162594,0.028869454,US
768,01/05/2019,4362,162756,0.026800855,US
769,01/06/2019,4395,163073,0.02695112,US
770,01/07/2019,3944,163533,0.024117456,US
771,01/08/2019,4397,163763,0.026849777,US
772,01/09/2019,4312,164077,0.026280344,US
773,01/10/2019,4353,164432,0.026472949,US
774,01/11/2019,4218,164553,0.025633079,US
775,01/12/2019,4134,164704,0.025099573,US
776,01/01/2020,4290,164348,0.026103147,US
777,01/02/2020,4389,164458,0.026687665,US
778,01/03/2020,5782,162635,0.035552003,US
779,01/04/2020,10896,156308,0.069708524,US
780,01/05/2020,10631,158067,0.06725629,US
781,01/06/2020,9099,159900,0.056904315,US
782,01/07/2020,8413,160102,0.052547751,US
783,01/08/2020,7569,160722,0.04709374,US
784,01/09/2020,6275,160224,0.039163921,US
785,01/10/2020,6645,160944,0.041287653,US
786,01/11/2020,6599,160687,0.041067417,US
787,01/12/2020,6132,160757,0.038144529,US
788,01/01/2021,5962,160025,0.037256679,US
789,01/02/2021,6098,160187,0.038068008,US
790,01/03/2021,5815,160463,0.036238884,US
791,01/04/2021,5243,160908,0.032583837,US
792,01/05/2021,5248,160740,0.032648998,US
793,01/06/2021,4630,161192,0.02872351,US
794,01/07/2021,4446,161486,0.027531798,US
795,01/08/2021,4465,161535,0.027641068,US
796,01/09/2021,4450,161544,0.027546675,US
797,01/10/2021,4401,161740,0.027210338,US
798,01/11/2021,4271,162315,0.026313033,US
799,01/12/2021,3936,162410,0.024234961,US
800,01/01/2022,3735,163633,0.022825469,US
801,01/02/2022,4137,163862,0.025246854,US
802,01/03/2022,4168,164301,0.025368074,US
803,01/04/2022,4034,163950,0.024605063,US
804,01/05/2022,4317,164278,0.026278625,US
805,01/06/2022,3631,164002,0.022139974,US
806,01/07/2022,3925,163990,0.023934386,US
807,01/08/2022,4140,164714,0.025134476,US
808,01/09/2022,3843,164619,0.023344814,US
809,01/10/2022,3664,164646,0.022253805,US
810,01/11/2022,3688,164527,0.022415774,US
811,01/12/2022,3878,164966,0.023507874,US
812,01/01/2023,4050,165832,0.024422307,US
813,01/02/2023,4067,166251,0.024463011,US
0,01/01/2002,2292.897,27797,0.082487211,UK
1,01/04/2002,2340.576,27933,0.083792503,UK
2,01/07/2002,2434.227,27935,0.087138965,UK
3,01/10/2002,2301.72,28110,0.081882604,UK
4,01/01/2003,2288.03,28099,0.081427453,UK
5,01/04/2003,2288.392,28226,0.081073903,UK
6,01/07/2003,2399.196,28256,0.084909258,UK
7,01/10/2003,2354.459,28304,0.083184674,UK
8,01/01/2004,2337.039,28459,0.082119505,UK
9,01/04/2004,2242.884,28470,0.078780611,UK
10,01/07/2004,2358.718,28518,0.082709797,UK
11,01/10/2004,2269.537,28673,0.079152408,UK
12,01/01/2005,2301.581,28789,0.079946542,UK
13,01/04/2005,2341.483,28802,0.081295848,UK
14,01/07/2005,2400.561,28928,0.082983995,UK
15,01/10/2005,2356.61,28880,0.081600069,UK
16,01/01/2006,2458.925,29048,0.084650406,UK
17,01/04/2006,2406.858,29106,0.082692847,UK
18,01/07/2006,2611.707,29183,0.089494123,UK
19,01/10/2006,2543.38,29214,0.087060314,UK
20,01/01/2007,2601.505,29194,0.089110947,UK
21,01/04/2007,2486.814,29322,0.084810518,UK
22,01/07/2007,2707.353,29420,0.092024235,UK
23,01/10/2007,2650.646,29576,0.089621517,UK
24,01/01/2008,2730.254,29684,0.091977294,UK
25,01/04/2008,2649.936,29722,0.089157392,UK
26,01/07/2008,2879.512,29580,0.097346586,UK
27,01/10/2008,2951.498,29528,0.099955906,UK
28,01/01/2009,3208.916,29366,0.109273173,UK
29,01/04/2009,3309.364,29087,0.113774676,UK
30,01/07/2009,3495.641,29069,0.120253225,UK
31,01/10/2009,3389.01,29102,0.116452821,UK
32,01/01/2010,3478.573,29013,0.119897046,UK
33,01/04/2010,3434.3,29192,0.117645245,UK
34,01/07/2010,3771.081,29385,0.128333538,UK
35,01/10/2010,3684.193,29324,0.125637464,UK
36,01/01/2011,3633.352,29441,0.123411297,UK
37,01/04/2011,3538.187,29447,0.120154413,UK
38,01/07/2011,3691.973,29281,0.126087668,UK
39,01/10/2011,3715.711,29342,0.126634551,UK
40,01/01/2012,3783.615,29454,0.128458444,UK
41,01/04/2012,3817.364,29667,0.128673745,UK
42,01/07/2012,3888.217,29759,0.130656843,UK
43,01/10/2012,3827.63,29908,0.127980139,UK
44,01/01/2013,3863.967,29839,0.12949385,UK
45,01/04/2013,3824.173,29938,0.127736422,UK
46,01/07/2013,3892.007,30106,0.129276789,UK
47,01/10/2013,3874.627,30290,0.127917696,UK
48,01/01/2014,3934.684,30532,0.128870824,UK
49,01/04/2014,3748.503,30705,0.122081192,UK
50,01/07/2014,3697.598,30833,0.119923394,UK
51,01/10/2014,3639.019,30944,0.117600149,UK
52,01/01/2015,3745.099,31156,0.120204744,UK
53,01/04/2015,3547.154,31110,0.114019736,UK
54,01/07/2015,3636.935,31333,0.116073628,UK
55,01/10/2015,3554.04,31540,0.112683576,UK
56,01/01/2016,3559.566,31572,0.112744394,UK
57,01/04/2016,3439.573,31747,0.108343245,UK
58,01/07/2016,3516.875,31810,0.110558787,UK
59,01/10/2016,3363.402,31845,0.105617899,UK
60,01/01/2017,3496.123,31946,0.109438521,UK
61,01/04/2017,3271.371,32065,0.102023109,UK
62,01/07/2017,3354.785,32063,0.104631039,UK
63,01/10/2017,3259.469,32154,0.10137056,UK
64,01/01/2018,3271.81,32343,0.101159756,UK
65,01/04/2018,3159.029,32386,0.097543043,UK
66,01/07/2018,3289.676,32431,0.101436157,UK
67,01/10/2018,3196.544,32597,0.098062521,UK
68,01/01/2019,3216.623,32697,0.098376701,UK
69,01/04/2019,3251.446,32811,0.099096218,UK
70,01/07/2019,3290.113,32753,0.100452264,UK
71,01/10/2019,3307.399,32934,0.100425062,UK
72,01/01/2020,3367.968,32984,0.102109144,UK
73,01/04/2020,3596.681,32560,0.110463176,UK
74,01/07/2020,3524.318,32333,0.109000649,UK
75,01/10/2020,3574.886,32159,0.111162847,UK
76,01/01/2021,3346.471,32165,0.104040759,UK
77,01/04/2021,3028.07,32303,0.093739591,UK
78,01/07/2021,3008.495,32592,0.092307775,UK
79,01/10/2021,3009.014,32567,0.092394571,UK
80,01/01/2022,2986.045,32632,0.09150665,UK
81,01/04/2022,2826.62,32792,0.086198463,UK
82,01/07/2022,2895.171,32739,0.08843187,UK
83,01/10/2022,3130.108,32813,0.095392314,UK
