date,value
1999-01-01,2700.0
1999-02-01,3000.0
1999-03-01,3500.0
1999-04-01,3300.0
1999-05-01,2900.0
1999-06-01,4000.0
1999-07-01,3200.0
1999-08-01,3100.0
1999-09-01,3100.0
1999-10-01,3400.0
1999-11-01,3500.0
1999-12-01,4000.0
2000-01-01,2900.0
2000-02-01,3400.0
2000-03-01,3700.0
2000-04-01,3400.0
2000-05-01,3400.0
2000-06-01,3600.0
2000-07-01,3600.0
2000-08-01,3800.0
2000-09-01,3800.0
2000-10-01,4100.0
2000-11-01,4400.0
2000-12-01,4900.0
2001-01-01,3200.0
2001-02-01,3700.0
2001-03-01,4300.0
2001-04-01,4400.0
2001-05-01,4600.0
2001-06-01,4700.0
2001-07-01,4400.0
2001-08-01,4600.0
2001-09-01,4200.0
2001-10-01,4800.0
2001-11-01,5100.0
2001-12-01,5700.0
2002-01-01,3700.0
2002-02-01,4000.0
2002-03-01,4700.0
2002-04-01,5100.0
2002-05-01,4700.0
2002-06-01,5000.0
2002-07-01,5500.0
2002-08-01,5100.0
2002-09-01,5100.0
2002-10-01,5900.0
2002-11-01,5700.0
2002-12-01,6500.0
2003-01-01,4700.0
2003-02-01,5200.0
2003-03-01,6000.0
2003-04-01,6200.0
2003-05-01,5900.0
2003-06-01,6100.0
2003-07-01,6700.0
2003-08-01,6400.0
2003-09-01,6500.0
2003-10-01,7100.0
2003-11-01,6800.0
2003-12-01,8500.0
2004-01-01,5600.0
2004-02-01,6600.0
2004-03-01,7800.0
2004-04-01,7700.0
2004-05-01,7400.0
2004-06-01,7900.0
2004-07-01,8400.0
2004-08-01,8300.0
2004-09-01,8300.0
2004-10-01,8900.0
2004-11-01,9400.0
2004-12-01,11200.0
2005-01-01,6900.0
2005-02-01,8300.0
2005-03-01,10000.0
2005-04-01,9500.0
2005-05-01,9500.0
2005-06-01,9900.0
2005-07-01,10700.0
2005-08-01,10600.0
2005-09-01,10700.0
2005-10-01,11500.0
2005-11-01,12300.0
2005-12-01,13800.0
2006-01-01,8300.0
2006-02-01,10100.0
2006-03-01,12400.0
2006-04-01,11400.0
2006-05-01,12900.0
2006-06-01,14500.0
