date,value
2021-06-01,1416000000
2021-07-01,1326000000
2021-08-01,1226000000
2021-09-01,1112000000
2021-10-01,1061000000
2021-11-01,1012000000
2021-12-01,919000000
2022-01-01,857000000
2022-02-01,834000000
2022-03-01,838000000
2022-04-01,847000000
2022-05-01,851000000
2022-06-01,841000000
2022-07-01,821000000
2022-08-01,806000000
2022-09-01,748000000
2022-10-01,695000000
2022-11-01,687000000
2022-12-01,645000000
2023-01-01,666000000
2023-02-01,670000000
2023-03-01,652000000
2023-04-01,636000000
2023-05-01,631000000
