date,value
1999-01-01,96.9
1999-02-01,103.30000000000001
1999-03-01,107.6
1999-04-01,113.1
1999-05-01,116.69999999999999
1999-06-01,120.69999999999999
1999-07-01,126.5
1999-08-01,121.0
1999-09-01,62.0
1999-10-01,57.099999999999994
1999-11-01,50.5
1999-12-01,36.5
2000-01-01,28.900000000000006
2000-02-01,25.099999999999994
2000-03-01,22.5
2000-04-01,20.0
2000-05-01,19.400000000000006
2000-06-01,20.099999999999994
2000-07-01,18.900000000000006
2000-08-01,18.700000000000003
2000-09-01,18.5
2000-10-01,19.400000000000006
2000-11-01,19.799999999999997
2000-12-01,20.200000000000003
2001-01-01,20.700000000000003
2001-02-01,22.200000000000003
2001-03-01,23.700000000000003
2001-04-01,24.799999999999997
2001-05-01,24.799999999999997
2001-06-01,23.700000000000003
2001-07-01,22.099999999999994
2001-08-01,20.900000000000006
2001-09-01,20.0
2001-10-01,18.799999999999997
2001-11-01,18.599999999999994
2001-12-01,18.599999999999994
2002-01-01,19.0
2002-02-01,17.700000000000003
2002-03-01,16.799999999999997
2002-04-01,16.0
2002-05-01,15.900000000000006
2002-06-01,14.700000000000003
2002-07-01,15.0
2002-08-01,15.099999999999994
2002-09-01,14.900000000000006
2002-10-01,14.799999999999997
2002-11-01,15.099999999999994
2002-12-01,15.099999999999994
2003-01-01,14.299999999999997
2003-02-01,14.799999999999997
2003-03-01,14.799999999999997
2003-04-01,14.599999999999994
2003-05-01,13.599999999999994
2003-06-01,13.900000000000006
2003-07-01,13.900000000000006
2003-08-01,13.299999999999997
2003-09-01,13.299999999999997
2003-10-01,13.200000000000003
2003-11-01,12.5
2003-12-01,12.0
2004-01-01,11.299999999999997
2004-02-01,10.599999999999994
2004-03-01,10.299999999999997
2004-04-01,10.200000000000003
2004-05-01,10.200000000000003
2004-06-01,10.099999999999994
2004-07-01,10.400000000000006
2004-08-01,11.299999999999997
2004-09-01,11.400000000000006
2004-10-01,11.5
2004-11-01,11.700000000000003
2004-12-01,11.700000000000003
2005-01-01,12.700000000000003
2005-02-01,13.0
2005-03-01,13.599999999999994
2005-04-01,13.799999999999997
2005-05-01,13.799999999999997
2005-06-01,13.700000000000003
2005-07-01,13.200000000000003
2005-08-01,12.5
2005-09-01,12.299999999999997
2005-10-01,11.700000000000003
2005-11-01,11.299999999999997
2005-12-01,10.900000000000006
2006-01-01,10.700000000000003
2006-02-01,11.200000000000003
2006-03-01,10.599999999999994
2006-04-01,9.799999999999997
2006-05-01,9.400000000000006
2006-06-01,9.0
2006-07-01,9.299999999999997
2006-08-01,9.599999999999994
2006-09-01,9.5
2006-10-01,9.200000000000003
2006-11-01,9.0
2006-12-01,9.0
2007-01-01,8.200000000000003
2007-02-01,7.599999999999994
2007-03-01,7.400000000000006
2007-04-01,7.599999999999994
2007-05-01,7.799999999999997
2007-06-01,8.5
2007-07-01,8.700000000000003
2007-08-01,8.599999999999994
2007-09-01,9.400000000000006
2007-10-01,10.799999999999997
2007-11-01,11.5
2007-12-01,11.900000000000006
2008-01-01,12.599999999999994
2008-02-01,12.700000000000003
2008-03-01,13.299999999999997
2008-04-01,14.299999999999997
2008-05-01,15.099999999999994
2008-06-01,15.099999999999994
2008-07-01,14.700000000000003
2008-08-01,15.0
2008-09-01,15.0
2008-10-01,14.200000000000003
2008-11-01,13.799999999999997
2008-12-01,13.299999999999997
2009-01-01,13.400000000000006
2009-02-01,13.900000000000006
2009-03-01,14.0
2009-04-01,13.200000000000003
2009-05-01,12.299999999999997
2009-06-01,11.900000000000006
2009-07-01,12.0
2009-08-01,11.599999999999994
2009-09-01,10.700000000000003
2009-10-01,9.700000000000003
2009-11-01,9.099999999999994
2009-12-01,8.799999999999997
2010-01-01,8.0
2010-02-01,7.200000000000003
2010-03-01,6.5
2010-04-01,6.0
2010-05-01,6.0
2010-06-01,5.799999999999997
2010-07-01,5.5
2010-08-01,6.099999999999994
2010-09-01,7.0
2010-10-01,7.5
2010-11-01,8.099999999999994
2010-12-01,8.799999999999997
2011-01-01,9.599999999999994
2011-02-01,9.5
2011-03-01,9.5
2011-04-01,9.599999999999994
2011-05-01,9.599999999999994
2011-06-01,9.400000000000006
2011-07-01,9.0
2011-08-01,8.200000000000003
2011-09-01,7.200000000000003
2011-10-01,7.200000000000003
2011-11-01,6.799999999999997
2011-12-01,6.099999999999994
2012-01-01,4.200000000000003
2012-02-01,3.700000000000003
2012-03-01,3.700000000000003
2012-04-01,3.5999999999999943
2012-05-01,3.5999999999999943
2012-06-01,4.299999999999997
2012-07-01,5.599999999999994
2012-08-01,5.900000000000006
2012-09-01,6.599999999999994
2012-10-01,6.5
2012-11-01,6.5
2012-12-01,6.599999999999994
2013-01-01,7.099999999999994
2013-02-01,7.299999999999997
2013-03-01,7.0
2013-04-01,7.200000000000003
2013-05-01,7.400000000000006
2013-06-01,6.900000000000006
2013-07-01,6.5
2013-08-01,6.5
2013-09-01,6.099999999999994
2013-10-01,6.299999999999997
2013-11-01,6.5
2013-12-01,6.5
2014-01-01,6.099999999999994
2014-02-01,6.200000000000003
2014-03-01,6.900000000000006
2014-04-01,7.299999999999997
2014-05-01,7.599999999999994
2014-06-01,7.799999999999997
2014-07-01,7.5
2014-08-01,7.599999999999994
2014-09-01,8.0
2014-10-01,8.299999999999997
2014-11-01,9.099999999999994
2014-12-01,11.400000000000006
2015-01-01,15.0
2015-02-01,16.700000000000003
2015-03-01,16.900000000000006
2015-04-01,16.400000000000006
2015-05-01,15.799999999999997
2015-06-01,15.299999999999997
2015-07-01,15.599999999999994
2015-08-01,15.799999999999997
2015-09-01,15.700000000000003
2015-10-01,15.599999999999994
2015-11-01,15.0
2015-12-01,12.900000000000006
2016-01-01,9.799999999999997
2016-02-01,8.099999999999994
2016-03-01,7.299999999999997
2016-04-01,7.299999999999997
2016-05-01,7.299999999999997
2016-06-01,7.5
2016-07-01,7.200000000000003
2016-08-01,6.900000000000006
2016-09-01,6.400000000000006
2016-10-01,6.099999999999994
2016-11-01,5.799999999999997
2016-12-01,5.400000000000006
2017-01-01,5.0
2017-02-01,4.599999999999994
2017-03-01,4.299999999999997
2017-04-01,4.099999999999994
2017-05-01,4.099999999999994
2017-06-01,4.400000000000006
2017-07-01,3.9000000000000057
2017-08-01,3.299999999999997
2017-09-01,3.0
2017-10-01,2.700000000000003
2017-11-01,2.5
2017-12-01,2.5
2018-01-01,2.200000000000003
2018-02-01,2.200000000000003
2018-03-01,2.4000000000000057
2018-04-01,2.4000000000000057
2018-05-01,2.4000000000000057
2018-06-01,2.299999999999997
2018-07-01,2.5
2018-08-01,3.0999999999999943
2018-09-01,3.4000000000000057
2018-10-01,3.5
2018-11-01,3.799999999999997
2018-12-01,4.299999999999997
2019-01-01,5.0
2019-02-01,5.200000000000003
2019-03-01,5.299999999999997
2019-04-01,5.200000000000003
2019-05-01,5.099999999999994
2019-06-01,4.700000000000003
2019-07-01,4.599999999999994
2019-08-01,4.299999999999997
2019-09-01,4.0
2019-10-01,3.799999999999997
2019-11-01,3.5
2019-12-01,3.0
2020-01-01,2.4000000000000057
2020-02-01,2.299999999999997
2020-03-01,2.5
2020-04-01,3.0999999999999943
2020-05-01,3.0
2020-06-01,3.200000000000003
2020-07-01,3.4000000000000057
2020-08-01,3.5999999999999943
2020-09-01,3.700000000000003
2020-10-01,4.0
2020-11-01,4.400000000000006
2020-12-01,4.900000000000006
2021-01-01,5.200000000000003
2021-02-01,5.700000000000003
2021-03-01,5.799999999999997
2021-04-01,5.5
2021-05-01,6.0
2021-06-01,6.5
2021-07-01,6.5
2021-08-01,6.700000000000003
2021-09-01,7.400000000000006
2021-10-01,8.099999999999994
2021-11-01,8.400000000000006
2021-12-01,8.400000000000006
2022-01-01,8.700000000000003
2022-02-01,9.200000000000003
2022-03-01,16.700000000000003
2022-04-01,17.799999999999997
2022-05-01,17.099999999999994
2022-06-01,15.900000000000006
2022-07-01,15.099999999999994
2022-08-01,14.299999999999997
2022-09-01,13.700000000000003
2022-10-01,12.599999999999994
2022-11-01,12.0
2022-12-01,11.900000000000006
2023-01-01,11.799999999999997
2023-02-01,11.0
2023-03-01,3.5
2023-04-01,2.299999999999997
2023-05-01,2.5
