date,value
1999-01-01,4500.0
1999-02-01,4900.0
1999-03-01,5800.0
1999-04-01,6600.0
1999-05-01,5100.0
1999-06-01,5400.0
1999-07-01,6300.0
1999-08-01,6200.0
1999-09-01,6400.0
1999-10-01,7000.0
1999-11-01,7600.0
1999-12-01,9700.0
2000-01-01,6800.0
2000-02-01,8000.0
2000-03-01,9100.0
2000-04-01,8300.0
2000-05-01,8500.0
2000-06-01,8700.0
2000-07-01,8600.0
2000-08-01,9100.0
2000-09-01,9000.0
2000-10-01,8900.0
2000-11-01,10100.0
2000-12-01,10100.0
2001-01-01,8400.0
2001-02-01,8200.0
2001-03-01,8900.0
2001-04-01,8500.0
2001-05-01,8500.0
2001-06-01,9200.0
2001-07-01,8100.0
2001-08-01,9000.0
2001-09-01,8500.0
2001-10-01,8000.0
2001-11-01,8400.0
2001-12-01,8200.0
2002-01-01,6700.0
2002-02-01,6700.0
2002-03-01,8500.0
2002-04-01,9500.0
2002-05-01,8600.0
2002-06-01,8200.0
2002-07-01,9300.0
2002-08-01,10000.0
2002-09-01,9700.0
2002-10-01,9900.0
2002-11-01,9300.0
2002-12-01,11000.0
2003-01-01,9600.0
2003-02-01,9900.0
2003-03-01,11600.0
2003-04-01,10200.0
2003-05-01,10500.0
2003-06-01,11100.0
2003-07-01,11400.0
2003-08-01,12000.0
2003-09-01,11600.0
2003-10-01,12600.0
2003-11-01,11500.0
2003-12-01,14000.0
2004-01-01,11300.0
2004-02-01,12100.0
2004-03-01,14000.0
2004-04-01,14700.0
2004-05-01,13600.0
2004-06-01,14900.0
2004-07-01,15400.0
2004-08-01,16800.0
2004-09-01,16300.0
2004-10-01,17200.0
2004-11-01,17800.0
2004-12-01,19200.0
2005-01-01,13700.0
2005-02-01,15900.0
2005-03-01,19500.0
2005-04-01,19500.0
2005-05-01,20000.0
2005-06-01,19100.0
2005-07-01,21200.0
2005-08-01,21400.0
2005-09-01,21400.0
2005-10-01,21800.0
2005-11-01,21800.0
2005-12-01,24600.0
2006-01-01,20500.0
2006-02-01,21400.0
2006-03-01,24400.0
2006-04-01,23700.0
2006-05-01,26800.0
2006-06-01,25100.0
2006-07-01,25500.0
2006-08-01,27900.0
2006-09-01,25400.0
2006-10-01,24000.0
2006-11-01,24400.0
2006-12-01,28400.0
2007-01-01,21300.0
2007-02-01,22900.0
2007-03-01,25900.0
2007-04-01,27000.0
2007-05-01,28700.0
2007-06-01,26200.0
2007-07-01,29100.0
2007-08-01,30300.0
2007-09-01,27700.0
2007-10-01,34400.0
2007-11-01,35200.0
2007-12-01,37800.0
2008-01-01,33900.0
2008-02-01,35100.0
2008-03-01,39400.0
2008-04-01,40500.0
2008-05-01,42500.0
2008-06-01,43000.0
2008-07-01,46500.0
2008-08-01,45000.0
2008-09-01,43000.0
2008-10-01,38400.0
2008-11-01,29400.0
2008-12-01,29700.0
2009-01-01,18900.0
2009-02-01,17400.0
2009-03-01,21500.0
2009-04-01,18800.0
2009-05-01,21200.0
2009-06-01,23600.0
2009-07-01,26200.0
2009-08-01,26800.0
2009-09-01,28600.0
2009-10-01,30200.0
2009-11-01,30400.0
2009-12-01,33700.0
2010-01-01,27000.0
2010-02-01,30100.0
2010-03-01,33000.0
2010-04-01,32700.000000000004
2010-05-01,31100.0
2010-06-01,31600.0
2010-07-01,30700.0
2010-08-01,31300.0
2010-09-01,33700.0
2010-10-01,34600.0
2010-11-01,34500.0
2010-12-01,42500.0
2011-01-01,29600.0
2011-02-01,39600.0
2011-03-01,42500.0
2011-04-01,45800.0
2011-05-01,44000.0
2011-06-01,43700.0
2011-07-01,41400.0
2011-08-01,43800.0
2011-09-01,43000.0
2011-10-01,45200.0
2011-11-01,46400.0
2011-12-01,50200.0
2012-01-01,39500.0
2012-02-01,44900.0
2012-03-01,46700.0
2012-04-01,44900.0
2012-05-01,45500.0
2012-06-01,40800.0
2012-07-01,41200.0
2012-08-01,41100.0
2012-09-01,42900.0
2012-10-01,46500.0
2012-11-01,45300.0
2012-12-01,48200.0
2013-01-01,38700.0
2013-02-01,41800.0
2013-03-01,44400.0
2013-04-01,44300.0
2013-05-01,40900.0
2013-06-01,41700.0
2013-07-01,43600.0
2013-08-01,42400.0
2013-09-01,44700.0
2013-10-01,43400.0
2013-11-01,46700.0
2013-12-01,49400.0
2014-01-01,39500.0
2014-02-01,36300.0
2014-03-01,46900.0
2014-04-01,47500.0
2014-05-01,43900.0
2014-06-01,40600.0
2014-07-01,46200.0
2014-08-01,41400.0
2014-09-01,38100.0
2014-10-01,41500.0
2014-11-01,36700.0
2014-12-01,38100.0
2015-01-01,27900.0
2015-02-01,29400.0
2015-03-01,32900.0
2015-04-01,30700.0
2015-05-01,30700.0
2015-06-01,30100.0
2015-07-01,27300.0
2015-08-01,25000.0
2015-09-01,26300.0
2015-10-01,27000.0
2015-11-01,25400.0
2015-12-01,28700.0
2016-01-01,17100.0
2016-02-01,20100.0
2016-03-01,23200.0
2016-04-01,21800.0
2016-05-01,22000.0
2016-06-01,24000.0
2016-07-01,22400.0
2016-08-01,23100.0
2016-09-01,25400.0
2016-10-01,24800.0
2016-11-01,26500.0
2016-12-01,31200.0
2017-01-01,25424.0
2017-02-01,25820.0
2017-03-01,31329.0
2017-04-01,26049.0
2017-05-01,28230.0
2017-06-01,29515.0
2017-07-01,24634.0
2017-08-01,29056.0
2017-09-01,30751.0
2017-10-01,31523.0
2017-11-01,33421.0
2017-12-01,37191.0
2018-01-01,33620.0
2018-02-01,31305.0
2018-03-01,36638.0
2018-04-01,36013.0
2018-05-01,36542.0
2018-06-01,36328.0
2018-07-01,34367.0
2018-08-01,37524.0
2018-09-01,38678.0
2018-10-01,41349.0
2018-11-01,40277.0
2018-12-01,41273.0
2019-01-01,30844.0
2019-02-01,34738.0
2019-03-01,37039.0
2019-04-01,36693.0
2019-05-01,32479.999999999996
2019-06-01,32377.000000000004
2019-07-01,33371.0
2019-08-01,34295.0
2019-09-01,35485.0
2019-10-01,37010.0
2019-11-01,35766.0
2019-12-01,39623.0
2020-01-01,30582.0
2020-02-01,28704.0
2020-03-01,30000.0
2020-04-01,24965.0
2020-05-01,21005.0
2020-06-01,24509.0
2020-07-01,24660.0
2020-08-01,23289.0
2020-09-01,31010.0
2020-10-01,28617.0
2020-11-01,30150.0
2020-12-01,35883.0
2021-01-01,26682.0
2021-02-01,30287.0
2021-03-01,36262.0
2021-04-01,36700.0
2021-05-01,34895.0
2021-06-01,43309.0
2021-07-01,43418.0
