date,value,series
2016-11-30,0.0428,Mortgages
2016-12-31,0.0423,Mortgages
2017-01-31,0.0449,Mortgages
2017-02-28,0.0437,Mortgages
2017-03-31,0.0428,Mortgages
2017-04-30,0.0454,Mortgages
2017-05-31,0.0423,Mortgages
2017-06-30,0.0428,Mortgages
2017-07-31,0.0451,Mortgages
2017-08-31,0.0432,Mortgages
2017-09-30,0.0431,Mortgages
2017-10-31,0.0431,Mortgages
2017-11-30,0.0434,Mortgages
2017-12-31,0.0454,Mortgages
2018-01-31,0.0421,Mortgages
2018-02-28,0.0423,Mortgages
2018-03-31,0.0414,Mortgages
2018-04-30,0.0417,Mortgages
2018-05-31,0.0416,Mortgages
2018-06-30,0.0406,Mortgages
2018-07-31,0.041,Mortgages
2018-08-31,0.0435,Mortgages
2018-09-30,0.0439,Mortgages
2018-10-31,0.0445,Mortgages
2018-11-30,0.0441,Mortgages
2018-12-31,0.044,Mortgages
2019-01-31,0.0448,Mortgages
2019-02-28,0.0431,Mortgages
2019-03-31,0.0431,Mortgages
2019-04-30,0.0431,Mortgages
2019-05-31,0.0429,Mortgages
2019-06-30,0.0429,Mortgages
2019-07-31,0.0429,Mortgages
2019-08-31,0.0429,Mortgages
2019-09-30,0.0429,Mortgages
2019-10-31,0.0427,Mortgages
2019-11-30,0.0427,Mortgages
2019-12-31,0.0427,Mortgages
2020-01-31,0.0427,Mortgages
2020-02-29,0.0426,Mortgages
2020-03-31,0.041,Mortgages
2020-04-30,0.0366,Mortgages
2020-05-31,0.0365,Mortgages
2020-06-30,0.0365,Mortgages
2020-07-31,0.0366,Mortgages
2020-08-31,0.0365,Mortgages
2020-09-30,0.0365,Mortgages
2020-10-31,0.0364,Mortgages
2020-11-30,0.0362,Mortgages
2020-12-31,0.0362,Mortgages
2021-01-31,0.0362,Mortgages
2021-02-28,0.0362,Mortgages
2021-03-31,0.0362,Mortgages
2021-04-30,0.0361,Mortgages
2021-05-31,0.0361,Mortgages
2021-06-30,0.0361,Mortgages
2021-07-31,0.0361,Mortgages
2021-08-31,0.0361,Mortgages
2021-09-30,0.0361,Mortgages
2021-10-31,0.036,Mortgages
2021-11-30,0.0359,Mortgages
2021-12-31,0.0361,Mortgages
2022-01-31,0.0367,Mortgages
2022-02-28,0.0384,Mortgages
2022-03-31,0.0399,Mortgages
2022-04-30,0.0411,Mortgages
2022-05-31,0.0426,Mortgages
2022-06-30,0.0439,Mortgages
2022-07-31,0.0455,Mortgages
2022-08-31,0.0488,Mortgages
2022-09-30,0.051,Mortgages
2022-10-31,0.0542,Mortgages
2022-11-30,0.0587,Mortgages
2022-12-31,0.0642,Mortgages
2023-01-31,0.0661,Mortgages
2023-02-28,0.0697,Mortgages
2023-03-31,0.0716,Mortgages
2023-04-30,0.073,Mortgages
2023-05-31,0.0738,Mortgages
2023-06-30,0.0747,Mortgages
2023-07-31,0.0764,Mortgages
2023-08-31,0.0791,Mortgages
2023-09-30,0.0798,Mortgages
2023-10-31,0.0802,Mortgages
2023-11-30,0.08,Mortgages
2023-12-31,0.0792,Mortgages
2024-01-31,0.0794,Mortgages
2024-02-29,0.0794,Mortgages
2024-03-31,0.0793,Mortgages
2024-04-30,0.08,Mortgages
2024-05-31,0.08,Mortgages
2024-06-30,0.0803,Mortgages
2024-07-31,0.0807,Mortgages
2024-08-31,0.0786,Mortgages
2024-09-30,0.077,Mortgages
2024-10-31,0.0768,Mortgages
2024-11-30,0.0756,Mortgages
2024-12-31,0.0747,Mortgages
2025-01-31,0.0744,Mortgages
2025-02-28,0.0731,Mortgages
2025-03-31,0.0721,Mortgages
2025-04-30,0.0719,Mortgages
2025-05-08,0.0425,Bank Rate
2025-02-06,0.045,Bank Rate
2024-11-07,0.0475,Bank Rate
2024-08-01,0.05,Bank Rate
2023-08-03,0.0525,Bank Rate
2023-06-22,0.05,Bank Rate
2023-05-11,0.045,Bank Rate
2023-03-23,0.0425,Bank Rate
2023-02-02,0.04,Bank Rate
2022-12-15,0.035,Bank Rate
2022-11-03,0.03,Bank Rate
2022-09-22,0.0225,Bank Rate
2022-08-04,0.0175,Bank Rate
2022-06-16,0.0125,Bank Rate
2022-05-05,0.01,Bank Rate
2022-03-17,0.0075,Bank Rate
2022-02-03,0.005,Bank Rate
2021-12-16,0.0025,Bank Rate
2020-03-19,0.001,Bank Rate
2020-03-11,0.0025,Bank Rate
2018-08-02,0.0075,Bank Rate
2017-11-02,0.005,Bank Rate
2016-08-04,0.0025,Bank Rate
2009-03-05,0.005,Bank Rate
2009-02-05,0.01,Bank Rate
2009-01-08,0.015,Bank Rate
2008-12-04,0.02,Bank Rate
2008-11-06,0.03,Bank Rate
2008-10-08,0.045,Bank Rate
2008-04-10,0.05,Bank Rate
2008-02-07,0.0525,Bank Rate
2007-12-06,0.055,Bank Rate
2007-07-05,0.0575,Bank Rate
2007-05-10,0.055,Bank Rate
2007-01-11,0.0525,Bank Rate
2006-11-09,0.05,Bank Rate
2006-08-03,0.0475,Bank Rate
2005-08-04,0.045,Bank Rate
2004-08-05,0.0475,Bank Rate
2004-06-10,0.045,Bank Rate
2004-05-06,0.0425,Bank Rate
2004-02-05,0.04,Bank Rate
2003-11-06,0.0375,Bank Rate
2003-07-10,0.035,Bank Rate
2003-02-06,0.0375,Bank Rate
2001-11-08,0.04,Bank Rate
2001-10-04,0.045,Bank Rate
2001-09-18,0.0475,Bank Rate
2001-08-02,0.05,Bank Rate
2001-05-10,0.0525,Bank Rate
2001-04-05,0.055,Bank Rate
2001-02-08,0.0575,Bank Rate
2000-02-10,0.06,Bank Rate
2000-01-13,0.0575,Bank Rate
1999-11-04,0.055,Bank Rate
1999-09-08,0.0525,Bank Rate
1999-06-10,0.05,Bank Rate
1999-04-08,0.0525,Bank Rate
1999-02-04,0.055,Bank Rate
1999-01-07,0.06,Bank Rate
1998-12-10,0.0625,Bank Rate
1998-11-05,0.0675,Bank Rate
1998-10-08,0.0725,Bank Rate
1998-06-04,0.075,Bank Rate
1997-11-06,0.0725,Bank Rate
1997-08-07,0.07,Bank Rate
1997-07-10,0.0675,Bank Rate
1997-06-06,0.065,Bank Rate
1997-05-06,0.0625,Bank Rate
1996-10-30,0.0594,Bank Rate
1996-06-06,0.0569,Bank Rate
1996-03-08,0.0594,Bank Rate
1996-01-18,0.0613,Bank Rate
1995-12-13,0.0638,Bank Rate
1995-02-02,0.0663,Bank Rate
1994-12-07,0.0613,Bank Rate
1994-09-12,0.0563,Bank Rate
1994-02-08,0.0513,Bank Rate
1993-11-23,0.0538,Bank Rate
1993-01-26,0.0588,Bank Rate
1992-11-13,0.0688,Bank Rate
1992-10-16,0.0788,Bank Rate
1992-09-22,0.0888,Bank Rate
1992-05-05,0.0988,Bank Rate
1991-09-04,0.1038,Bank Rate
1991-07-12,0.1088,Bank Rate
1991-05-24,0.1138,Bank Rate
1991-04-12,0.1188,Bank Rate
1991-03-22,0.1238,Bank Rate
1991-02-27,0.1288,Bank Rate
1991-02-13,0.1338,Bank Rate
1990-10-08,0.1388,Bank Rate
1991-01-31,0.1024,10 year bond yield
1991-02-28,0.1016,10 year bond yield
1991-03-31,0.1012,10 year bond yield
1991-04-30,0.1022,10 year bond yield
1991-05-31,0.104,10 year bond yield
1991-06-30,0.1049,10 year bond yield
1991-07-31,0.1014,10 year bond yield
1991-08-31,0.0993,10 year bond yield
1991-09-30,0.0958,10 year bond yield
1991-10-31,0.0969,10 year bond yield
1991-11-30,0.0987,10 year bond yield
1991-12-31,0.0975,10 year bond yield
1992-01-31,0.0941,10 year bond yield
1992-02-29,0.0927,10 year bond yield
1992-03-31,0.0987,10 year bond yield
1992-04-30,0.0918,10 year bond yield
1992-05-31,0.0893,10 year bond yield
1992-06-30,0.0916,10 year bond yield
1992-07-31,0.0932,10 year bond yield
1992-08-31,0.0964,10 year bond yield
1992-09-30,0.0897,10 year bond yield
1992-10-31,0.0819,10 year bond yield
1992-11-30,0.0856,10 year bond yield
1992-12-31,0.0825,10 year bond yield
1993-01-31,0.0809,10 year bond yield
1993-02-28,0.0784,10 year bond yield
1993-03-31,0.0776,10 year bond yield
1993-04-30,0.081,10 year bond yield
1993-05-31,0.081,10 year bond yield
1993-06-30,0.0762,10 year bond yield
1993-07-31,0.073,10 year bond yield
1993-08-31,0.068,10 year bond yield
1993-09-30,0.0689,10 year bond yield
1993-10-31,0.0683,10 year bond yield
1993-11-30,0.0661,10 year bond yield
1993-12-31,0.0609,10 year bond yield
1994-01-31,0.0621,10 year bond yield
1994-02-28,0.0692,10 year bond yield
1994-03-31,0.075,10 year bond yield
1994-04-30,0.0784,10 year bond yield
1994-05-31,0.0864,10 year bond yield
1994-06-30,0.0864,10 year bond yield
1994-07-31,0.0848,10 year bond yield
1994-08-31,0.085,10 year bond yield
1994-09-30,0.0881,10 year bond yield
1994-10-31,0.0873,10 year bond yield
1994-11-30,0.0845,10 year bond yield
1994-12-31,0.0871,10 year bond yield
1995-01-31,0.0864,10 year bond yield
1995-02-28,0.0862,10 year bond yield
1995-03-31,0.0849,10 year bond yield
1995-04-30,0.0844,10 year bond yield
1995-05-31,0.0793,10 year bond yield
1995-06-30,0.0848,10 year bond yield
1995-07-31,0.0819,10 year bond yield
1995-08-31,0.0808,10 year bond yield
1995-09-30,0.0812,10 year bond yield
1995-10-31,0.0793,10 year bond yield
1995-11-30,0.0754,10 year bond yield
1995-12-31,0.0743,10 year bond yield
1996-01-31,0.0748,10 year bond yield
1996-02-29,0.0804,10 year bond yield
1996-03-31,0.0815,10 year bond yield
1996-04-30,0.0804,10 year bond yield
1996-05-31,0.0814,10 year bond yield
1996-06-30,0.0788,10 year bond yield
1996-07-31,0.0789,10 year bond yield
1996-08-31,0.0789,10 year bond yield
1996-09-30,0.0765,10 year bond yield
1996-10-31,0.0761,10 year bond yield
1996-11-30,0.0733,10 year bond yield
1996-12-31,0.0751,10 year bond yield
1997-01-31,0.0739,10 year bond yield
1997-02-28,0.0722,10 year bond yield
1997-03-31,0.0762,10 year bond yield
1997-04-30,0.0729,10 year bond yield
1997-05-31,0.0719,10 year bond yield
1997-06-30,0.0709,10 year bond yield
1997-07-31,0.0699,10 year bond yield
1997-08-31,0.0707,10 year bond yield
1997-09-30,0.0644,10 year bond yield
1997-10-31,0.0654,10 year bond yield
1997-11-30,0.0649,10 year bond yield
1997-12-31,0.0629,10 year bond yield
1998-01-31,0.0604,10 year bond yield
1998-02-28,0.061,10 year bond yield
1998-03-31,0.059,10 year bond yield
1998-04-30,0.0589,10 year bond yield
1998-05-31,0.057,10 year bond yield
1998-06-30,0.0584,10 year bond yield
1998-07-31,0.0577,10 year bond yield
1998-08-31,0.0534,10 year bond yield
1998-09-30,0.0489,10 year bond yield
1998-10-31,0.0506,10 year bond yield
1998-11-30,0.0468,10 year bond yield
1998-12-31,0.0435,10 year bond yield
1999-01-31,0.0417,10 year bond yield
1999-02-28,0.0463,10 year bond yield
1999-03-31,0.0458,10 year bond yield
1999-04-30,0.046,10 year bond yield
1999-05-31,0.0486,10 year bond yield
1999-06-30,0.0506,10 year bond yield
1999-07-31,0.0534,10 year bond yield
1999-08-31,0.0519,10 year bond yield
1999-09-30,0.0562,10 year bond yield
1999-10-31,0.0541,10 year bond yield
1999-11-30,0.0523,10 year bond yield
1999-12-31,0.0547,10 year bond yield
2000-01-31,0.0575,10 year bond yield
2000-02-29,0.0546,10 year bond yield
2000-03-31,0.0525,10 year bond yield
2000-04-30,0.0522,10 year bond yield
2000-05-31,0.0518,10 year bond yield
2000-06-30,0.0517,10 year bond yield
2000-07-31,0.0523,10 year bond yield
2000-08-31,0.0533,10 year bond yield
2000-09-30,0.052,10 year bond yield
2000-10-31,0.0516,10 year bond yield
2000-11-30,0.0489,10 year bond yield
2000-12-31,0.0489,10 year bond yield
2001-01-31,0.0484,10 year bond yield
2001-02-28,0.0488,10 year bond yield
2001-03-31,0.0487,10 year bond yield
2001-04-30,0.0513,10 year bond yield
2001-05-31,0.0524,10 year bond yield
2001-06-30,0.0529,10 year bond yield
2001-07-31,0.05,10 year bond yield
2001-08-31,0.0485,10 year bond yield
2001-09-30,0.0488,10 year bond yield
2001-10-31,0.0454,10 year bond yield
2001-11-30,0.0467,10 year bond yield
2001-12-31,0.0506,10 year bond yield
2002-01-31,0.0489,10 year bond yield
2002-02-28,0.05,10 year bond yield
2002-03-31,0.0529,10 year bond yield
2002-04-30,0.052,10 year bond yield
2002-05-31,0.0527,10 year bond yield
2002-06-30,0.0502,10 year bond yield
2002-07-31,0.0487,10 year bond yield
2002-08-31,0.0463,10 year bond yield
2002-09-30,0.0439,10 year bond yield
2002-10-31,0.0456,10 year bond yield
2002-11-30,0.0468,10 year bond yield
2002-12-31,0.0438,10 year bond yield
2003-01-31,0.0429,10 year bond yield
2003-02-28,0.0418,10 year bond yield
2003-03-31,0.0429,10 year bond yield
2003-04-30,0.0444,10 year bond yield
2003-05-31,0.0407,10 year bond yield
2003-06-30,0.0417,10 year bond yield
2003-07-31,0.0453,10 year bond yield
2003-08-31,0.046,10 year bond yield
2003-09-30,0.0454,10 year bond yield
2003-10-31,0.0501,10 year bond yield
2003-11-30,0.0504,10 year bond yield
2003-12-31,0.0477,10 year bond yield
2004-01-31,0.0491,10 year bond yield
2004-02-29,0.0476,10 year bond yield
2004-03-31,0.0475,10 year bond yield
2004-04-30,0.0498,10 year bond yield
2004-05-31,0.0515,10 year bond yield
2004-06-30,0.051,10 year bond yield
2004-07-31,0.0509,10 year bond yield
2004-08-31,0.0491,10 year bond yield
2004-09-30,0.0483,10 year bond yield
2004-10-31,0.0474,10 year bond yield
2004-11-30,0.0459,10 year bond yield
2004-12-31,0.0454,10 year bond yield
2005-01-31,0.046,10 year bond yield
2005-02-28,0.0478,10 year bond yield
2005-03-31,0.0469,10 year bond yield
2005-04-30,0.0453,10 year bond yield
2005-05-31,0.0431,10 year bond yield
2005-06-30,0.0417,10 year bond yield
2005-07-31,0.0431,10 year bond yield
2005-08-31,0.0415,10 year bond yield
2005-09-30,0.0429,10 year bond yield
2005-10-31,0.0433,10 year bond yield
2005-11-30,0.042,10 year bond yield
2005-12-31,0.0409,10 year bond yield
2006-01-31,0.0415,10 year bond yield
2006-02-28,0.0419,10 year bond yield
2006-03-31,0.044,10 year bond yield
2006-04-30,0.0465,10 year bond yield
2006-05-31,0.0458,10 year bond yield
2006-06-30,0.047,10 year bond yield
2006-07-31,0.046,10 year bond yield
2006-08-31,0.0451,10 year bond yield
2006-09-30,0.0452,10 year bond yield
2006-10-31,0.0451,10 year bond yield
2006-11-30,0.0451,10 year bond yield
2006-12-31,0.0474,10 year bond yield
2007-01-31,0.0498,10 year bond yield
2007-02-28,0.048,10 year bond yield
2007-03-31,0.0494,10 year bond yield
2007-04-30,0.0504,10 year bond yield
2007-05-31,0.0525,10 year bond yield
2007-06-30,0.0546,10 year bond yield
2007-07-31,0.0525,10 year bond yield
2007-08-31,0.0504,10 year bond yield
2007-09-30,0.0504,10 year bond yield
2007-10-31,0.05,10 year bond yield
2007-11-30,0.0469,10 year bond yield
2007-12-31,0.0457,10 year bond yield
2008-01-31,0.0453,10 year bond yield
2008-02-29,0.0447,10 year bond yield
2008-03-31,0.0435,10 year bond yield
2008-04-30,0.0467,10 year bond yield
2008-05-31,0.0497,10 year bond yield
2008-06-30,0.0513,10 year bond yield
2008-07-31,0.0481,10 year bond yield
2008-08-31,0.0448,10 year bond yield
2008-09-30,0.0445,10 year bond yield
2008-10-31,0.0451,10 year bond yield
2008-11-30,0.0377,10 year bond yield
2008-12-31,0.0302,10 year bond yield
2009-01-31,0.037,10 year bond yield
2009-02-28,0.0361,10 year bond yield
2009-03-31,0.0316,10 year bond yield
2009-04-30,0.0351,10 year bond yield
2009-05-31,0.0374,10 year bond yield
2009-06-30,0.0368,10 year bond yield
2009-07-31,0.038,10 year bond yield
2009-08-31,0.0356,10 year bond yield
2009-09-30,0.0359,10 year bond yield
2009-10-31,0.0362,10 year bond yield
2009-11-30,0.0352,10 year bond yield
2009-12-31,0.0401,10 year bond yield
2010-01-31,0.0391,10 year bond yield
2010-02-28,0.0404,10 year bond yield
2010-03-31,0.0395,10 year bond yield
2010-04-30,0.0392,10 year bond yield
2010-05-31,0.0359,10 year bond yield
2010-06-30,0.0336,10 year bond yield
2010-07-31,0.0333,10 year bond yield
2010-08-31,0.0283,10 year bond yield
2010-09-30,0.0295,10 year bond yield
2010-10-31,0.0307,10 year bond yield
2010-11-30,0.0322,10 year bond yield
2010-12-31,0.034,10 year bond yield
2011-01-31,0.0366,10 year bond yield
2011-02-28,0.0369,10 year bond yield
2011-03-31,0.0369,10 year bond yield
2011-04-30,0.0348,10 year bond yield
2011-05-31,0.033,10 year bond yield
2011-06-30,0.0339,10 year bond yield
2011-07-31,0.0287,10 year bond yield
2011-08-31,0.026,10 year bond yield
2011-09-30,0.0242,10 year bond yield
2011-10-31,0.0244,10 year bond yield
2011-11-30,0.0232,10 year bond yield
2011-12-31,0.0198,10 year bond yield
2012-01-31,0.0197,10 year bond yield
2012-02-29,0.0215,10 year bond yield
2012-03-31,0.022,10 year bond yield
2012-04-30,0.0211,10 year bond yield
2012-05-31,0.0157,10 year bond yield
2012-06-30,0.0173,10 year bond yield
2012-07-31,0.0147,10 year bond yield
2012-08-31,0.0147,10 year bond yield
2012-09-30,0.0172,10 year bond yield
2012-10-31,0.0185,10 year bond yield
2012-11-30,0.0177,10 year bond yield
2012-12-31,0.0184,10 year bond yield
2013-01-31,0.021,10 year bond yield
2013-02-28,0.0197,10 year bond yield
2013-03-31,0.0176,10 year bond yield
2013-04-30,0.0167,10 year bond yield
2013-05-31,0.0201,10 year bond yield
2013-06-30,0.0244,10 year bond yield
2013-07-31,0.0236,10 year bond yield
2013-08-31,0.0278,10 year bond yield
2013-09-30,0.0272,10 year bond yield
2013-10-31,0.0262,10 year bond yield
2013-11-30,0.0277,10 year bond yield
2013-12-31,0.0303,10 year bond yield
2014-01-31,0.0271,10 year bond yield
2014-02-28,0.0272,10 year bond yield
2014-03-31,0.0274,10 year bond yield
2014-04-30,0.0267,10 year bond yield
2014-05-31,0.0257,10 year bond yield
2014-06-30,0.0267,10 year bond yield
2014-07-31,0.0262,10 year bond yield
2014-08-31,0.0237,10 year bond yield
2014-09-30,0.0243,10 year bond yield
2014-10-31,0.0224,10 year bond yield
2014-11-30,0.0193,10 year bond yield
2014-12-31,0.0176,10 year bond yield
2015-01-31,0.0136,10 year bond yield
